 
"REG_ADM","ANNEE","MOIS","TYPE","NOMBRE" 
"09-COTE-NORD                     ","2017","12","07 - Montant des amendes imposees",2000
"13-LAVAL                         ","2017","12","07 - Montant des amendes imposees",2000
"14-LANAUDIERE                    ","2017","12","07 - Montant des amendes imposees",750
"16-MONTEREGIE                    ","2017","12","07 - Montant des amendes imposees",3750
"15-LAURENTIDES                   ","2017","12","07 - Montant des amendes imposees",1250
"17-CENTRE-DU-QUEBEC              ","2017","12","07 - Montant des amendes imposees",250
"01-BAS-SAINT-LAURENT             ","2017","12","07 - Montant des amendes imposees",3000
"03-CAPITALE-NATIONALE            ","2017","12","07 - Montant des amendes imposees",2000
"02-SAGUENAY--LAC-SAINT-JEAN      ","2017","12","07 - Montant des amendes imposees",1250
"04-MAURICIE                      ","2017","12","07 - Montant des amendes imposees",250
"05-ESTRIE                        ","2017","12","07 - Montant des amendes imposees",1500
"07-OUTAOUAIS                     ","2017","12","07 - Montant des amendes imposees",13000
"11-GASPESIE--ILES-DE-LA-MADELEINE","2017","12","08 - Nombre d'echantillons preleves",1
"17-CENTRE-DU-QUEBEC              ","2017","12","08 - Nombre d'echantillons preleves",13
"07-OUTAOUAIS                     ","2017","12","08 - Nombre d'echantillons preleves",22
"08-ABITIBI-TEMISCAMINGUE         ","2017","12","08 - Nombre d'echantillons preleves",18
"05-ESTRIE                        ","2017","12","08 - Nombre d'echantillons preleves",37
"04-MAURICIE                      ","2017","12","08 - Nombre d'echantillons preleves",1
"02-SAGUENAY--LAC-SAINT-JEAN      ","2017","12","08 - Nombre d'echantillons preleves",17
"03-CAPITALE-NATIONALE            ","2017","12","08 - Nombre d'echantillons preleves",29
"01-BAS-SAINT-LAURENT             ","2017","12","08 - Nombre d'echantillons preleves",14
"15-LAURENTIDES                   ","2017","12","08 - Nombre d'echantillons preleves",19
"16-MONTEREGIE                    ","2017","12","08 - Nombre d'echantillons preleves",84
"14-LANAUDIERE                    ","2017","12","08 - Nombre d'echantillons preleves",25
"12-CHAUDIERE-APPALACHES          ","2017","12","08 - Nombre d'echantillons preleves",21
"13-LAVAL                         ","2017","12","08 - Nombre d'echantillons preleves",30
"09-COTE-NORD                     ","2017","12","08 - Nombre d'echantillons preleves",9
"17-CENTRE-DU-QUEBEC              ","2017","12","09 - Nombre d'analyses",72
"11-GASPESIE--ILES-DE-LA-MADELEINE","2017","12","09 - Nombre d'analyses",7
"15-LAURENTIDES                   ","2017","12","09 - Nombre d'analyses",100
"02-SAGUENAY--LAC-SAINT-JEAN      ","2017","12","09 - Nombre d'analyses",67
"16-MONTEREGIE                    ","2017","12","09 - Nombre d'analyses",293
"08-ABITIBI-TEMISCAMINGUE         ","2017","12","09 - Nombre d'analyses",77
"14-LANAUDIERE                    ","2017","12","09 - Nombre d'analyses",60
"03-CAPITALE-NATIONALE            ","2017","12","09 - Nombre d'analyses",139
"12-CHAUDIERE-APPALACHES          ","2017","12","09 - Nombre d'analyses",99
"04-MAURICIE                      ","2017","12","09 - Nombre d'analyses",1
"13-LAVAL                         ","2017","12","09 - Nombre d'analyses",125
"01-BAS-SAINT-LAURENT             ","2017","12","09 - Nombre d'analyses",61
"09-COTE-NORD                     ","2017","12","09 - Nombre d'analyses",46
"05-ESTRIE                        ","2017","12","09 - Nombre d'analyses",141
"07-OUTAOUAIS                     ","2017","12","09 - Nombre d'analyses",46
"17-CENTRE-DU-QUEBEC              ","2017","12","10 - Quantite d'aliments elimines ou confisques (en kg)",2
"07-OUTAOUAIS                     ","2017","12","10 - Quantite d'aliments elimines ou confisques (en kg)",30
"05-ESTRIE                        ","2017","12","10 - Quantite d'aliments elimines ou confisques (en kg)",87
"04-MAURICIE                      ","2017","12","10 - Quantite d'aliments elimines ou confisques (en kg)",3
"02-SAGUENAY--LAC-SAINT-JEAN      ","2017","12","10 - Quantite d'aliments elimines ou confisques (en kg)",15
"03-CAPITALE-NATIONALE            ","2017","12","10 - Quantite d'aliments elimines ou confisques (en kg)",54
"01-BAS-SAINT-LAURENT             ","2017","12","10 - Quantite d'aliments elimines ou confisques (en kg)",3
"15-LAURENTIDES                   ","2017","12","10 - Quantite d'aliments elimines ou confisques (en kg)",226
"16-MONTEREGIE                    ","2017","12","10 - Quantite d'aliments elimines ou confisques (en kg)",8
"14-LANAUDIERE                    ","2017","12","10 - Quantite d'aliments elimines ou confisques (en kg)",38
"12-CHAUDIERE-APPALACHES          ","2017","12","10 - Quantite d'aliments elimines ou confisques (en kg)",6
"13-LAVAL                         ","2017","12","10 - Quantite d'aliments elimines ou confisques (en kg)",458
"09-COTE-NORD                     ","2017","12","10 - Quantite d'aliments elimines ou confisques (en kg)",7
"03-CAPITALE-NATIONALE            ","2017","12","11 - Quantite d'aliments elimines ou confisques (en litres)",25
"13-LAVAL                         ","2017","12","11 - Quantite d'aliments elimines ou confisques (en litres)",43
"12-CHAUDIERE-APPALACHES          ","2017","12","11 - Quantite d'aliments elimines ou confisques (en litres)",1
"15-LAURENTIDES                   ","2017","12","11 - Quantite d'aliments elimines ou confisques (en litres)",30
"07-OUTAOUAIS                     ","2017","12","11 - Quantite d'aliments elimines ou confisques (en litres)",212
"16-MONTEREGIE                    ","2017","12","11 - Quantite d'aliments elimines ou confisques (en litres)",3
"17-CENTRE-DU-QUEBEC              ","2017","12","11 - Quantite d'aliments elimines ou confisques (en litres)",12
"05-ESTRIE                        ","2017","12","11 - Quantite d'aliments elimines ou confisques (en litres)",12
"02-SAGUENAY--LAC-SAINT-JEAN      ","2017","12","11 - Quantite d'aliments elimines ou confisques (en litres)",12
"09-COTE-NORD","2017","12","12 - Nombre de plaintes enregistrees",3
"15-LAURENTIDES","2017","12","12 - Nombre de plaintes enregistrees",26
"12-CHAUDIERE-APPALACHES","2017","12","12 - Nombre de plaintes enregistrees",7
"05-ESTRIE","2017","12","12 - Nombre de plaintes enregistrees",12
"13-LAVAL","2017","12","12 - Nombre de plaintes enregistrees",23
"14-LANAUDIERE","2017","12","12 - Nombre de plaintes enregistrees",19
"17-CENTRE-DU-QUEBEC","2017","12","12 - Nombre de plaintes enregistrees",6
"08-ABITIBI-TEMISCAMINGUE","2017","12","12 - Nombre de plaintes enregistrees",1
"00-HORS QUEBEC","2017","12","12 - Nombre de plaintes enregistrees",2
"01-BAS-SAINT-LAURENT","2017","12","12 - Nombre de plaintes enregistrees",9
"06-MONTREAL","2017","12","12 - Nombre de plaintes enregistrees",1
"07-OUTAOUAIS","2017","12","12 - Nombre de plaintes enregistrees",14
"16-MONTEREGIE","2017","12","12 - Nombre de plaintes enregistrees",52
"04-MAURICIE","2017","12","12 - Nombre de plaintes enregistrees",7
"03-CAPITALE-NATIONALE","2017","12","12 - Nombre de plaintes enregistrees",44
"11-GASPESIE--ILES-DE-LA-MADELEINE","2017","12","12 - Nombre de plaintes enregistrees",5
"02-SAGUENAY--LAC-SAINT-JEAN","2017","12","12 - Nombre de plaintes enregistrees",7
"13-LAVAL                         ","2017","12","15 - Nombre d'ordonnances de restreindre les operations",1
"16-MONTEREGIE                    ","2017","12","16 - Nombre d'ordonnances de cesser les operations",1
"15-LAURENTIDES                   ","2017","12","16 - Nombre d'ordonnances de cesser les operations",5
"12-CHAUDIERE-APPALACHES          ","2018","01","01 - Nombre d'inspections",157
"15-LAURENTIDES                   ","2018","01","01 - Nombre d'inspections",225
"01-BAS-SAINT-LAURENT             ","2018","01","01 - Nombre d'inspections",79
"07-OUTAOUAIS                     ","2018","01","01 - Nombre d'inspections",148
"16-MONTEREGIE                    ","2018","01","01 - Nombre d'inspections",426
"02-SAGUENAY--LAC-SAINT-JEAN      ","2018","01","01 - Nombre d'inspections",136
"10-NORD-DU-QUEBEC                ","2018","01","01 - Nombre d'inspections",15
"09-COTE-NORD                     ","2018","01","01 - Nombre d'inspections",38
"05-ESTRIE                        ","2018","01","01 - Nombre d'inspections",203
"13-LAVAL                         ","2018","01","01 - Nombre d'inspections",143
"08-ABITIBI-TEMISCAMINGUE         ","2018","01","01 - Nombre d'inspections",36
"04-MAURICIE                      ","2018","01","01 - Nombre d'inspections",58
"14-LANAUDIERE                    ","2018","01","01 - Nombre d'inspections",86
"11-GASPESIE--ILES-DE-LA-MADELEINE","2018","01","01 - Nombre d'inspections",43
"03-CAPITALE-NATIONALE            ","2018","01","01 - Nombre d'inspections",413
"17-CENTRE-DU-QUEBEC              ","2018","01","01 - Nombre d'inspections",126
"17-CENTRE-DU-QUEBEC              ","2018","01","02 - Nombre d'avis de non-conformite",19
"16-MONTEREGIE                    ","2018","01","02 - Nombre d'avis de non-conformite",72
"15-LAURENTIDES                   ","2018","01","02 - Nombre d'avis de non-conformite",31
"14-LANAUDIERE                    ","2018","01","02 - Nombre d'avis de non-conformite",32
"13-LAVAL                         ","2018","01","02 - Nombre d'avis de non-conformite",37
"12-CHAUDIERE-APPALACHES          ","2018","01","02 - Nombre d'avis de non-conformite",20
"11-GASPESIE--ILES-DE-LA-MADELEINE","2018","01","02 - Nombre d'avis de non-conformite",2
"10-NORD-DU-QUEBEC                ","2018","01","02 - Nombre d'avis de non-conformite",2
"09-COTE-NORD                     ","2018","01","02 - Nombre d'avis de non-conformite",9
"08-ABITIBI-TEMISCAMINGUE         ","2018","01","02 - Nombre d'avis de non-conformite",4
"07-OUTAOUAIS                     ","2018","01","02 - Nombre d'avis de non-conformite",20
"05-ESTRIE                        ","2018","01","02 - Nombre d'avis de non-conformite",30
"04-MAURICIE                      ","2018","01","02 - Nombre d'avis de non-conformite",16
"03-CAPITALE-NATIONALE            ","2018","01","02 - Nombre d'avis de non-conformite",74
"02-SAGUENAY--LAC-SAINT-JEAN      ","2018","01","02 - Nombre d'avis de non-conformite",25
"01-BAS-SAINT-LAURENT             ","2018","01","02 - Nombre d'avis de non-conformite",15
"03-CAPITALE-NATIONALE            ","2018","01","03 - Nombre d'infractions constatees",100
"17-CENTRE-DU-QUEBEC              ","2018","01","03 - Nombre d'infractions constatees",29
"10-NORD-DU-QUEBEC                ","2018","01","03 - Nombre d'infractions constatees",5
"04-MAURICIE                      ","2018","01","03 - Nombre d'infractions constatees",22
"12-CHAUDIERE-APPALACHES          ","2018","01","03 - Nombre d'infractions constatees",32
"09-COTE-NORD                     ","2018","01","03 - Nombre d'infractions constatees",14
"05-ESTRIE                        ","2018","01","03 - Nombre d'infractions constatees",45
"07-OUTAOUAIS                     ","2018","01","03 - Nombre d'infractions constatees",42
"14-LANAUDIERE                    ","2018","01","03 - Nombre d'infractions constatees",52
"02-SAGUENAY--LAC-SAINT-JEAN      ","2018","01","03 - Nombre d'infractions constatees",29
"08-ABITIBI-TEMISCAMINGUE         ","2018","01","03 - Nombre d'infractions constatees",8
"15-LAURENTIDES                   ","2018","01","03 - Nombre d'infractions constatees",45
"01-BAS-SAINT-LAURENT             ","2018","01","03 - Nombre d'infractions constatees",22
"11-GASPESIE--ILES-DE-LA-MADELEINE","2018","01","03 - Nombre d'infractions constatees",3
"16-MONTEREGIE                    ","2018","01","03 - Nombre d'infractions constatees",110
"13-LAVAL                         ","2018","01","03 - Nombre d'infractions constatees",46
"17-CENTRE-DU-QUEBEC              ","2018","01","07 - Montant des amendes imposees",2000
"09-COTE-NORD                     ","2018","01","07 - Montant des amendes imposees",2000
"10-NORD-DU-QUEBEC                ","2018","01","07 - Montant des amendes imposees",2000
"12-CHAUDIERE-APPALACHES          ","2018","01","07 - Montant des amendes imposees",7750
"13-LAVAL                         ","2018","01","07 - Montant des amendes imposees",1750
"14-LANAUDIERE                    ","2018","01","07 - Montant des amendes imposees",3000
"15-LAURENTIDES                   ","2018","01","07 - Montant des amendes imposees",1000
"16-MONTEREGIE                    ","2018","01","07 - Montant des amendes imposees",15500
"01-BAS-SAINT-LAURENT             ","2018","01","07 - Montant des amendes imposees",250
"02-SAGUENAY--LAC-SAINT-JEAN      ","2018","01","07 - Montant des amendes imposees",1500
"03-CAPITALE-NATIONALE            ","2018","01","07 - Montant des amendes imposees",1000
"05-ESTRIE                        ","2018","01","07 - Montant des amendes imposees",2500
"07-OUTAOUAIS                     ","2018","01","07 - Montant des amendes imposees",9250
"17-CENTRE-DU-QUEBEC              ","2018","01","08 - Nombre d'echantillons preleves",26
"16-MONTEREGIE                    ","2018","01","08 - Nombre d'echantillons preleves",50
"08-ABITIBI-TEMISCAMINGUE         ","2018","01","08 - Nombre d'echantillons preleves",15
"07-OUTAOUAIS                     ","2018","01","08 - Nombre d'echantillons preleves",21
"05-ESTRIE                        ","2018","01","08 - Nombre d'echantillons preleves",48
"04-MAURICIE                      ","2018","01","08 - Nombre d'echantillons preleves",8
"03-CAPITALE-NATIONALE            ","2018","01","08 - Nombre d'echantillons preleves",79
"02-SAGUENAY--LAC-SAINT-JEAN      ","2018","01","08 - Nombre d'echantillons preleves",25
"01-BAS-SAINT-LAURENT             ","2018","01","08 - Nombre d'echantillons preleves",18
"15-LAURENTIDES                   ","2018","01","08 - Nombre d'echantillons preleves",56
"14-LANAUDIERE                    ","2018","01","08 - Nombre d'echantillons preleves",35
"13-LAVAL                         ","2018","01","08 - Nombre d'echantillons preleves",28
"12-CHAUDIERE-APPALACHES          ","2018","01","08 - Nombre d'echantillons preleves",76
"11-GASPESIE--ILES-DE-LA-MADELEINE","2018","01","08 - Nombre d'echantillons preleves",8
"09-COTE-NORD                     ","2018","01","08 - Nombre d'echantillons preleves",7
"16-MONTEREGIE                    ","2018","01","09 - Nombre d'analyses",206
"17-CENTRE-DU-QUEBEC              ","2018","01","09 - Nombre d'analyses",84
"15-LAURENTIDES                   ","2018","01","09 - Nombre d'analyses",270
"03-CAPITALE-NATIONALE            ","2018","01","09 - Nombre d'analyses",333
"14-LANAUDIERE                    ","2018","01","09 - Nombre d'analyses",101
"07-OUTAOUAIS                     ","2018","01","09 - Nombre d'analyses",89
