ogc_fid,nom_cours_eau,date_observation,commentaire,desc_etat_glace,longueur_embacle,unite_mesure_longueur_embacle,municipalite,source,cap_certitude,cap_type_evenement,cap_severite,cap_etat,cap_portee,cap_urgence,imprecision,coordonnee_x,coordonnee_y,date_creation
"3975",Rivière Tomifobia,2015/04/10,L'eau circule de chaque côté de l'embâcle et le niveau semble se stabiliser en raison des températures froides de la nuit.,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),"100",metre,Hatley,Application Vigilance / Inondation (Hautes eaux) : Observation terrain,Observé,Suivi des cours d'eau,Mineure,Actuel,Restreinte,Prévue,aucune,-72.0296219247304,45.1748595125239,2015-04-14
"3978",Rivière Bécancour,2015/04/12,Embâcle sur la rivière Bécancour provoque le débordement de la rivière.,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),,metre,Wôlinak,Application Vigilance / Inondation (Hautes eaux) : Observation terrain,Observé,Suivi des cours d'eau,Modérée,Actuel,Restreinte,Prévue,aucune,-72.4294107748954,46.3356142584153,2015-04-14
"3984",Rivière Matapédia,2015/04/14,Amoncellement de glace à environ 1 km en amont du pont de Routhierville.,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),,metre,Routhierville,Application Vigilance / Inondation (Hautes eaux) : Observation terrain,Observé,Suivi des cours d'eau,Mineure,Actuel,Restreinte,Prévue,aucune,-67.1596450997945,48.1890973884357,2015-04-14
"3988",Rivière Rouge,2015/04/14,Accumulation de glace sur 70 mètres à environ 500 mètres en aval du pont couvert enjambant la rivière La Macaza qui se jette dans la rivière Rouge. L'embâcle est sur la rivière Rouge. Pas d'inondation.,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),"70",metre,La Macaza,Application Vigilance / Inondation (Hautes eaux) : Observation terrain,Observé,Suivi des cours d'eau,Mineure,Actuel,Restreinte,Prévue,aucune,-74.7793959242176,46.3535144219494,2015-04-14
"4023",Rivière Yamachiche,2015/04/14,Débordement sur le chemin Louis-Garneau et sur la bretelle d'accès de l'autoroute 40.,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),,metre,Yamachiche,Application Vigilance / Inondation (Hautes eaux) : Observation terrain,Observé,Suivi des cours d'eau,Mineure,Actuel,Restreinte,Prévue,aucune,-72.8035480988187,46.2646647521413,2015-04-15
"4024",Rivière au Saumon,2015/04/14,Le chemin de la rivière au Saumon est fermé.,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),"600",metre,Weedon,Application Vigilance / Inondation (Hautes eaux) : Observation terrain,Observé,Suivi des cours d'eau,Mineure,Actuel,Restreinte,Prévue,aucune,-71.4029302112886,45.6812671886899,2015-04-15
"4034",Rivière Bécancour,2015/04/13,Site pont boul du Danube Bécancour  - embâcle coincée  entre le pont de la 30 et le pont boulot du Danube.,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),,M,Bécancour,Application Vigilance / Inondation (Hautes eaux) : Observation terrain,Observé,Suivi des cours d'eau,Mineure,Actuel,Confidentiel,Inconnue,aucune,-72.4353474961006,46.3387876257607,2015-04-13
"4045",Rivière L'Assomption,2015/04/14,Une résidence touchée et évacuée.,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),,metre,Sainte-Mélanie,Application Vigilance / Inondation (Hautes eaux) : Observation terrain,Observé,Suivi des cours d'eau,Modérée,Actuel,Restreinte,Prévue,aucune,-73.4805707447879,46.1725244394318,2015-04-15
"4047",Rivière Chaudière,2015/04/14,Une trentaine de résidences inondées en amont de l'embâcle.,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),,metre,Beauceville,Application Vigilance / Inondation (Hautes eaux) : Observation terrain,Observé,Suivi des cours d'eau,Modérée,Actuel,Restreinte,Prévue,aucune,-70.8097004524278,46.2361698939715,2015-04-15
"4048",Rivière Beaurivage,2015/04/14,Date du signalement approximative.,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),,metre,Lévis,Application Vigilance / Inondation (Hautes eaux) : Observation terrain,Observé,Suivi des cours d'eau,Mineure,Actuel,Restreinte,Prévue,aucune,-71.3577409104685,46.6307171209788,2015-04-15
"4060",Autre,2015/04/15,Embâcle à partir de la route 138 jusqu'à l'embouchure de la Grande rivière Yamachiche.,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),"6500",metre,Yamachiche,Application Vigilance / Inondation (Hautes eaux) : Observation terrain,Observé,Suivi des cours d'eau,Modérée,Actuel,Restreinte,Prévue,aucune,-72.8053682640158,46.2733580690972,2015-04-13
"4062",,2015/04/15,Embâcle du chemin Louis-Gatineau (pont) jusqu'à l'embouchure de la Grande rivière Yamachiche. L'intervention d'une pelle mécanique à permis de réduire l'embâcle de la Grande rivière  et de remettre à l'eau claire la portion entre la route 138 et l'autoroute 40 et de diminuer le niveau de l'eau au niveau des chemin Canton Nord et Canton Sud,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),"2300",metre,Yamachiche,Application Vigilance / Inondation (Hautes eaux) : Observation terrain,Observé,Suivi des cours d'eau,Modérée,Actuel,Restreinte,Prévue,aucune,-72.8066432355953,46.2660321155052,2015-04-15
"4066",Rivière L'Assomption,2015/04/14,Embâcle de 6 km allant de Sainte-Mélanie à St-Félix-de-Valois. Le 15 avril  l'embâcle s'est séparé en deux,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),"6000",metre,Sainte-Mélanie,Application Vigilance / Inondation (Hautes eaux) : Observation terrain,Observé,Suivi des cours d'eau,Mineure,Actuel,Restreinte,Prévue,aucune,-73.4463202391717,46.1263614063272,2015-04-15
"4067",Rivière L'Assomption,2015/04/15,Embâcle formé par une partie des glace qui ont cédé à Sainte-Mélanie,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),,metre,Notre-Dame-de-Lourdes,Application Vigilance / Inondation (Hautes eaux) : Observation terrain,Observé,Suivi des cours d'eau,Mineure,Actuel,Restreinte,Prévue,aucune,-73.5148609481566,46.0826721147787,2015-04-15
"4080",Rivière Sainte-Anne,2015/04/15,Mouvements de glaces et formation d'embâcles en amont du centre-ville de St-Raymond(embâcles situés à 2-3 km en amont du centre-ville). Le tout semble stable et l'eau circule bien,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),,metre,Saint-Raymond,Application Vigilance / Inondation (Hautes eaux) : Observation terrain,Observé,Suivi des cours d'eau,Mineure,Actuel,Restreinte,Prévue,aucune,-71.8200386535804,46.9197432136597,2015-04-16
"4102",Autre,2015/04/14,Embâcle sur le ruisseau Bury.,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),,metre,Bury,Application Vigilance / Inondation (Hautes eaux) : Observation terrain,Observé,Suivi des cours d'eau,Mineure,Actuel,Restreinte,Prévue,aucune,-71.591262793328,45.527844997617,2015-04-16
"4116",Autre,2015/04/16,Embâcle sur la rivière Daaquam vis-à-vis de la pourvoirie Daaquam. Le chemin d'accès de la pourvoirie est fermé.,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),,metre,Saint-Just-de-Bretenières,Application Vigilance / Inondation (Hautes eaux) : Observation terrain,Observé,Suivi des cours d'eau,Mineure,Actuel,Restreinte,Prévue,aucune,-70.0786519746637,46.5590722079513,2015-04-16
"4139",Autre,2015/04/10,Rivière Ascot,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),"200",metre,Waterville,Application Vigilance / Inondation (Hautes eaux) : Observation terrain,Observé,Suivi des cours d'eau,Mineure,Actuel,Restreinte,Prévue,aucune,-71.8280744702863,45.3275384173913,2015-04-17
"4236",Rivière Ristigouche,2015/04/22,La tête de l'embâcle est vis-à-vis le 265 rue riverside Matapédia. Quelques sous-sols inondées ainsi que des résidences isolées en amont de l'embâcle. Inondation mineure plus en aval à Matapédia.,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),"5000",metre,Matapédia,Application Vigilance / Inondation (Hautes eaux) : Observation terrain,Observé,Suivi des cours d'eau,Modérée,Actuel,Restreinte,Prévue,aucune,-66.9559566708382,47.9496477626738,2015-04-23
"4238",Rivière Ristigouche,2015/04/23,L'embâcle est maintenant à la jonction des rivières Matapédia et Ristigouche,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),,metre,Matapédia,Application Vigilance / Inondation (Hautes eaux) : Observation terrain,Observé,Suivi des cours d'eau,Modérée,Actuel,Restreinte,Prévue,aucune,-66.9385672133766,47.972586950196,2015-04-23
"4240",Rivière Ristigouche,2015/04/23,Embâcle sur la rivières  Ristigouche qui cause des inondations mineures a Matapedia,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),,M,Matapédia,Application Vigilance / Inondation (Hautes eaux) : Observation terrain,Observé,Suivi des cours d'eau,Mineure,Actuel,Confidentiel,Inconnue,aucune,-66.9255863683221,47.9817093601433,2015-04-23
"4258",Rivière Dartmouth,2015/04/29,Embâcle formé entre le pont Bouchard et le pont Fortin (montée Corte-Réal). 2 résidences évacuées  20 autres sont isolées. L'embâcle a cédé peu de temps après sa formation.,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),,metre,Gaspé,Application Vigilance / Inondation (Hautes eaux) : Observation terrain,Observé,Suivi des cours d'eau,Modérée,Actuel,Restreinte,Prévue,aucune,-64.5972853091375,48.9054286644525,2015-04-29
"4260",Rivière Ristigouche,2015/04/28,L'embâcle qui causait des inondations à Matapédia s'est déplacé vers l'aval et ne cause plus de problème.,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),"4500",metre,Ristigouche-Sud-Est,Application Vigilance / Inondation (Hautes eaux) : Observation terrain,Observé,Suivi des cours d'eau,Mineure,Actuel,Restreinte,Prévue,aucune,-66.8108301330193,47.9955597948294,2015-04-29
"4266",Rivière du Petit Pabos,2015/04/29,Embâcle au pont (route du Pont),Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),,metre,Chandler,Application Vigilance / Inondation (Hautes eaux) : Observation terrain,Observé,Suivi des cours d'eau,Mineure,Actuel,Restreinte,Prévue,aucune,-64.6012515801261,48.3865839064023,2015-05-04
"4423",Rivière Richelieu,2003/12/18,Formation de particules de glace (mélange de gadoue et de frasil) d'une longueur de 3 km sur la rivière Richelieu occasionnant une hausse du niveau d'eau.,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),"3000",metre,Mont-Saint-Hilaire,Application Vigilance / Inondation (Hautes eaux) : Observation terrain,Observé,Suivi des cours d'eau,Mineure,Actuel,Restreinte,Prévue,aucune,-73.1927332556252,45.5775167901839,2015-07-09
"26213",,2016/01/05,Une inondation par embâcle se serait produit sur la rivière Gatineau occasionnant une inondation au camping Bivouac à Gracefield.  La localisation de l'embâcle n'est cependant pas encore connu.  Selon la propriétaire  le niveau d'eau pourrait atteindre prochainement le garage de la propriété situé à proximité du camping.  Des représentants d'Hydro-Québec se déplaceront sur les lieux pour analyser le tout.,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),"0",metre,Gracefield,Application Vigilance / Inondation (Hautes eaux) : Observation terrain,Inconnue,Suivi des cours d'eau,Modérée,Actuel,Confidentiel,Inconnue,aucune,-75.937626,46.1188879999999,2016-01-05
"26214",Rivière Saint-Maurice,2016/01/05,Présence d'un embâcle de 7 km sur la rivière Saint-Maurice  du 2675 route du Charme (km26) au km 33. L'embâcle au 31 décembre était à 90-120 cm de la route du Charme. Le niveau serait de 1 8m-2m supérieur au niveau normal pour cette période de l'année.  Menace à 3 chalets situés dans le secteur. Aucune évacuation préventive requise. Aucun dommage aux propriétés et à la route en date du 4 janvier 2016. Note - Rivière toujours sous surveillance en date du 4 janvier.,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),"7000",metre,Saint-Roch-de-Mékinac,Application Vigilance / Inondation (Hautes eaux) : Observation terrain,Observé,Suivi des cours d'eau,Mineure,Actuel,Restreinte,Prévue,aucune,-72.7586808876421,46.8463512263347,2016-01-05
"26216",Rivière Saint-Maurice,2016/01/05,Présence d'un embâcle de 7 km sur la rivière Saint-Maurice  du 2675 route du Charme (km26) au km 33. L'embâcle au 31 décembre était à 90-120 cm de la route du Charme. Le niveau serait de 1 8m-2m supérieur au niveau normal pour cette période de l'année. Menace à 3 chalets situés dans le secteur.Aucune évacuation préventive requise. Aucun dommage aux propriétés et à la route en date du 4 janvier 2016. Note - Rivière toujours sous surveillance en date du 4 janvier.,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),"7000",metre,Saint-Roch-de-Mékinac,Application Vigilance / Inondation (Hautes eaux) : Observation terrain,Observé,Suivi des cours d'eau,Mineure,Actuel,Restreinte,Prévue,aucune,-72.7586808876421,46.8463512263347,2016-01-05
"26217",Rivière Saint-Maurice,2016/01/06,"Présence d'un embâcle de 9 km sur la rivière Saint-Maurice  du 2675 route du Charme (km24) au km 33. L'embâcle au 31 décembre était à 90-120 cm de la route du Charme. Le niveau serait de 1 8m-2m supérieur au niveau normal pour cette période de l'année. Menace à 3 chalets situés dans le secteur.Aucune évacuation préventive requise. Aucun dommage aux propriétés et à la route en date du 4 janvier 2016. Aucune menace à la propriété en date du 5 janvier. Toutefois  la ville ne s'explique pas  cette crue rapide du niveau à cette période de l'année; crue qu'elle s'explique par des manoeuvres qui auraient été effectuées par Hydro-Québec aux barrages situés en amont.",Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),"7000",metre,Saint-Roch-de-Mékinac,Application Vigilance / Inondation (Hautes eaux) : Observation terrain,Observé,Suivi des cours d'eau,Mineure,Actuel,Restreinte,Prévue,aucune,-72.7586808876421,46.8463512263347,2016-01-05
"26221",Rivière Nicolet,2016/01/12,Le niveau à 21h00 hier était de 3.72 m. Donc baisse de .22 m cette nuit. La photographie a été prise comme habituellement au barrage de l'usine de traitement d'eau,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),,metre,Nicolet,Application Vigilance / Inondation (Hautes eaux) : Observation terrain,Observé,Suivi des cours d'eau,Mineure,Actuel,Restreinte,Prévue,aucune,-72.5976216454129,46.2173076499687,2016-01-12
"26222",Rivière Nicolet,2016/01/11,,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),,metre,Nicolet,Application Vigilance / Inondation (Hautes eaux) : Observation terrain,Observé,Suivi des cours d'eau,Mineure,Actuel,Restreinte,Prévue,aucune,-72.612556185206,46.2212271450749,2016-01-13
"26223",Rivière Nicolet,2016/01/14,,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),,metre,Nicolet,Application Vigilance / Inondation (Hautes eaux) : Observation terrain,Observé,Suivi des cours d'eau,Mineure,Actuel,Restreinte,Prévue,aucune,-72.612556185206,46.2212271450749,2016-01-13
"26231",Rivière Yamaska,2016/01/13,Embâcle à la hauteur de l'intersection du rang de la Pointe Nord-Est et du rang du Grand-Chenal,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),,metre,Yamaska,Application Vigilance / Inondation (Hautes eaux) : Observation terrain,Observé,Suivi des cours d'eau,Mineure,Actuel,Restreinte,Prévue,aucune,-72.9419781595708,46.0584432197562,2016-01-14
"26236",Rivière Nicolet,2016/01/18,,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),,metre,Nicolet,Application Vigilance / Inondation (Hautes eaux) : Observation terrain,Observé,Suivi des cours d'eau,Normale,Actuel,Restreinte,Prévue,aucune,-72.612556185206,46.2212271450749,2016-01-13
