id_rire,types,specific,generic,designation_date,history,history_source,former_name,borough_codes,borough_names,title,topic_codes,topic_names
"","banque","Plamondon, Huguette","-","","(1926-2010)  En 1955, elle est élue présidente du Conseil du travail de Montréal et devient donc l&#8217;une des premières femmes du pays à la tête d&#8217;une organisation syndicale de si grande taille.","Compilé par Gabriel Martin, 2016","","","","Huguette Plamondon","83","Banque Toponym'Elles"
"","banque","Rainey, Ma","-","","(1886-1939)  Pionnière du blues états-unienne, surnommée « The Mother of the Blues ».","Compilé par Gabriel Martin, 2016","","","","Ma Rainey","83","Banque Toponym'Elles"
"","banque","Ramezay, Louise de","-","","(1705-1776)  Cette seigneuresse, fille du gouverneur de Montréal, a administré des scieries et des tanneries.","Compilé par Gabriel Martin, 2016","","","","Louise de Ramezay","83","Banque Toponym'Elles"
"","banque","Ranger, Louise","-","","(1939-2010)  Productrice née à Montréal, elle figure parmi les premières femmes ayant &#339;uvré dans le monde du cinéma au Québec.","Compilé par Gabriel Martin, 2016","","","","Louise Ranger","83","Banque Toponym'Elles"
"","banque","Reford, Elsie","-","","(1872-1967)  Femme issue d&#8217;une famille aisée, elle finance de nombreuses causes dans la communauté montréalaise, notamment en matière de santé maternelle et infantile. Elle laisse à la postérité les Jardins de Métis, véritables chefs-d&#8217;&#339;uvre horticoles situés dans une municipalité du Bas-Saint-Laurent.","Compilé par Gabriel Martin, 2016","","","","Elsie Reford","83","Banque Toponym'Elles"
"","banque","Renaud, Thérèse","-","","(1927-2005)  Auteure et poète, cette artiste automatiste de Montréal est l&#8217;une des signataires du célèbre manifeste «Refus Global» (1948).","Compilé par Gabriel Martin, 2016","","","","Thérèse Renaud","83","Banque Toponym'Elles"
"","banque","Revaï, Marie","-","","(1911-1997)  Pionnière de l&#8217;art-thérapie au Québec, elle est embauchée en 1957 à l&#8217;institut Allan Memorial de Montréal, où elle aide de nombreux patients pendant près d&#8217;une vingtaine d&#8217;années.","Compilé par Gabriel Martin, 2016","","","","Marie Revaï","83","Banque Toponym'Elles"
"","banque","Rey-Debove, Josette","-","","(1929-2005)  Lexicographe française renommée, elle a largement contribué, avec son mari Alain Rey, à la rédaction du Petit Robert, l&#8217;un des plus populaires dictionnaires généralistes de la francophonie. Elle est nommée chevalière de l&#8217;Ordre national du Québec en 2003 pour sa contribution relativement à la langue française.","Compilé par Gabriel Martin, 2016","","","","Josette Rey-Debove","83","Banque Toponym'Elles"
"","banque","Ritchie, Octavia Grace","-","","(1868-1948)  Née et décédée à Montréal, cette femme, qui figure parmi les donaldas, est l&#8217;une des premières femmes à obtenir un diplôme de médecine au Québec. Elle s&#8217;implique dans diverses causes sociales, dont celle des droits des femmes.","Compilé par Gabriel Martin, 2016","","","","Octavia Grace Ritchie","83","Banque Toponym'Elles"
"","banque","Robertson, Sarah","-","","(1891-1948)  Peintre née et décédée à Montréal, elle figure parmi les membres du Groupe de Beaver Hall, un célèbre regroupement d&#8217;artistes visuels de la métropole.","Compilé par Gabriel Martin, 2016","","","","Sarah Robertson","83","Banque Toponym'Elles"
"","banque","Robinson, Antonia","-","","(1895-1998)  Antonia Robinson nait dans une famille juive de Gentilly en 1895. En 1905, six ans après la mort de son père, sa famille s&#8217;établit à Montréal. En 1917, elle devient l&#8217;une des premières diplômées de l&#8217;Université McGill. Durant la Seconde Guerre mondiale, elle s&#8217;implique dans le National Council of Jewish Women de Montréal (NCJW), afin d&#8217;apporter de l&#8217;aide aux réfugiés juifs. De 1944 à 1950, elle assure la présidence de la section montréalaise du NCJW, avant d&#8217;en devenir la présidente canadienne en 1953. Elle s&#8217;implique ensuite dans au sein de mouvements humanitaires d&#8217;envergure internationale. Elle se voit décerner la médaille du centenaire du Canada en 1967, puis la médaille Samuel Bronfman en 1985.","Compilé par Gabriel Martin, 2016","","","","Antonia Robinson","83","Banque Toponym'Elles"
"","banque","Roosevelt, Eleanor","-","","(1884-1962)  Première dame des États-Unis, elle travaille au profit de réformes politiques, s&#8217;engageant dans la défense de nombreux groupes dont ceux des femmes, des moins fortunés et des Noirs. Elle transforme le rôle de première dame, actualisant son agentivité, en tirant profit du pouvoir d&#8217;influence que confère cette position sociale. Elle est aujourd&#8217;hui aussi perçue comme une figure marquante de l&#8217;histoire LGBT nord-américaine. À noter qu&#8217;il existe déjà, à Montréal, une rue Eleanor, dont l&#8217;origine n&#8217;est pas établie avec certitude.","Compilé par Gabriel Martin, 2016","","","","Eleanor Roosevelt","83","Banque Toponym'Elles"
"","banque","Rosenfeld, Sara","-","","(1920-2004)  Habitant à Montréal depuis la fin des années 1940, elle s&#8217;est illustrée par sa grande implication au sein de la communauté juive de la métropole. Pendant plus d&#8217;un demi-siècle, elle a d&#8217;ailleurs travaillé à la défense et à la préservation de la langue yidiche. En 2003, elle est nommée membre de l&#8217;ordre du Canada.","Compilé par Gabriel Martin, 2016","","","","Sara Rosenfeld","83","Banque Toponym'Elles"
"","banque","Rouillard, Marie-Antoinette","-","","(1921-2003)  Couturière née et décédée à Montréal reconnue pour son audace, manifestée par l&#8217;originalité de ses créations.","Compilé par Gabriel Martin, 2016","","","","Marie-Antoinette Rouillard","83","Banque Toponym'Elles"
"","banque","Routier, Simone","-","","(1901-1987)  Poète conduite par une intarissable quête de liberté, elle est notamment l&#8217;auteure de « L&#8217;Immortel Adolescent » (1929), pour lequel elle remporte le prestigieux prix David. Sa poésie a abordé le thème de la sensualité, à une époque où il était encore tabou.","Compilé par Gabriel Martin, 2016","","","","Simone Routier","83","Banque Toponym'Elles"
"","banque","Russell, Elspeth","-","","(1922-1974)  Née à Montréal, mais ayant passé une grande partie de sa vie à Matane, elle devient, durant la Seconde Guerre mondiale, la première femme à avoir officiellement piloté des avions militaires au Québec.","Compilé par Gabriel Martin, 2016","","","","Elspeth Russell","83","Banque Toponym'Elles"
"","banque","Onéfiennes, les","-","","En français de variété québécoise, dans un registre plutôt soutenu, l&#8217;on nomme onéfiens et onéfiennes les cinéastes qui travaillent ou ont travaillé pour le compte de l&#8217;Office national du film (ONF), une agence publique chargée de produire et de distribuer des &#339;uvres cinématographiques à travers le Canada. Dès les années 1940, alors que l&#8217;agence en est encore à ses débuts, quelques onéfiennes anglophones &#8212; dont Judith Crawley, Evelyn Spice Cherry, Jane Beveridge Marsh et Evelyn Lambart &#8212; réussissent à se tailler une place dans le monde de la réalisation, alors dominé par les hommes. En 1956, l&#8217;ONF déménage d&#8217;Ottawa vers Montréal, la métropole artistique et culturelle du pays. Il faut attendre les années 1960 pour que de premières onéfiennes francophones, Monique Fortier et Anne Claire Poirier, y réalisent des films. Durant les années 1970, la série de films « En tant que femmes » ouvre plus largement la voie aux réalisatrices onéfiennes.<br><br>SOURCES. &#8212; DENAULT, Jocelyne, « Le cinéma féminin au Québec », Montréal, Copie zéro, octobre 1981, no 11, p. 36-44. &#8212; DESJARDINS, Denys, Une histoire du cinéma : Anne Claire Poirier, 2013, 7 min 17 s [consulté en ligne]. &#8212; DESJARDINS, Denys, Une histoire du cinéma : Monique Fortier, 2013, 6 min 38 s [consulté en ligne]. &#8212; LAMARTINE, Thérèse, Elles cinéastes ad lib, 1895-1981, Montréal, Éditions du Remue-ménage, 1985, 441 p. &#8212; MARTIN, Gabriel, Dictionnaire des onomastismes québécois : les mots issus de nos noms propres, Sherbrooke, Éditions du Fleurdelysé, coll. « Renardeau arctique », no 1,¿ 2013, p. 111. &#8212; ROBERTSON, Joanne, Une histoire du cinéma : Evelyn Lambart, 2014, 5 min 27 s [consulté en ligne]. &#8212; ROBERTSON, Joanne, Une histoire du cinéma : Evelyn Spice Cherry, 2014, 5 min 8 s [consulté en ligne]. &#8212; VÉRONNEAU, Pierre, « Les francophones et leur production de 1939 à 1964 », Montréal, Les dossiers de la cinémathèque, octobre 1987, no 17, p. 9-64.","Compilé par Gabriel Martin, 2016","","","","Les Onéfiennes","83","Banque Toponym'Elles"
"","banque","Sacagawea","-","","(1788-1812)  Jeune femme autochtone ayant été guide et interprète lors d&#8217;une célèbre expédition de l&#8217;histoire des États-Unis au début du 19e siècle.","Compilé par Gabriel Martin, 2016","","","","Sacagawea","83","Banque Toponym'Elles"
"","banque","Saint-Cyr, Lili","-","","(1917-1999)  Grande vedette à Montréal dans les années 1950, cette effeuilleuse états-unienne affectionnant particulièrement la métropole du Québec, est reconnue pour avoir porté la danse nue au calibre d&#8217;art.","Compilé par Gabriel Martin, 2016","","","","Lili Saint-Cyr","83","Banque Toponym'Elles"
"","banque","Saint-Denis, Janou","-","","(1930-2000)  Poète née à Montréal, elle anime, pendant de nombreuses années, des lectures publiques de poésie dans la métropole.","Compilé par Gabriel Martin, 2016","","","","Janou Saint-Denis","83","Banque Toponym'Elles"
"","banque","Saint-Père, Agathe de","-","","(1657-1748)  Propriétaire d&#8217;une manufacture de tissus au 18e siècle. ","Compilé par Gabriel Martin, 2016","","","","Agathe de Saint-Père","83","Banque Toponym'Elles"
"","banque","Saint-Pierre, Jeanne-Marguerite","-","","(1919-2002)  Bibliothécaire professionnelle, elle reçoit l&#8217;Ordre du Canada en 1978 pour avoir travaillé à l&#8217;ouverture de bibliothèques pour enfants à travers l&#8217;ile de Montréal. Au cours de sa carrière, elle a notamment occupé le rôle de bibliothécaire en chef dans le quartier de Notre-Dame-de-Grâce.","Compilé par Gabriel Martin, 2016","","","","Jeanne-Marguerite Saint-Pierre","83","Banque Toponym'Elles"
"","banque","Sand, George","-","","(1804-1876)  Écrivaine française républicaine aux idées et aux comportements controversés à son époque, elle se porte à la défense des femmes et de leur droit à une vie amoureuse passionnée. Son ouvrage « Histoire de ma vie » est l&#8217;une des premières grandes autobiographies féminines. Le nom de George Sans pourrait servir à remplacer celui de la rue George (LaSalle) et de la terrasse George (LaSalle), que l&#8217;on rapproche actuellement du roi George VI; il pourrait aussi servir à remplacer le nom de l&#8217;avenue Georges (Anjou), dont l&#8217;origine n&#8217;est pas connue.","Compilé par Gabriel Martin, 2016","","","","George Sand","83","Banque Toponym'Elles"
"","banque","Sanger, Margaret","-","","(1879-1966)  Féministe états-unienne, elle s&#8217;impose, au début du 20e siècle, comme une pionnière de la lutte en faveur de la liberté des femmes d&#8217;employer des moyens de contraception.","Compilé par Gabriel Martin, 2016","","","","Margaret Sanger","83","Banque Toponym'Elles"
"","banque","Sansregret, Berthe","-","","(1912-2003)  Religieuse, spécialiste de la gastronomie ayant animé des émissions culinaires et écrit des livres de cuisine.","Compilé par Gabriel Martin, 2016","","","","Berthe Sansregret","83","Banque Toponym'Elles"
"","banque","Sappho","-","","(vers 630 av. notre ère-vers 580 av. notre ère)  Écrivaine grecque célèbre pour ses poèmes, qui célèbrent notamment l&#8217;amour, la beauté et la grâce féminine.","Compilé par Gabriel Martin, 2016","","","","Sappho","83","Banque Toponym'Elles"
"","banque","Savage, Anne","-","","(1896-1971)  Née et décédée à Montréal, cette pionnière dans l&#8217;enseignement de l&#8217;art laisse son empreinte sur de nombreux peintres montréalais.","Compilé par Gabriel Martin, 2016","","","","Anne Savage","83","Banque Toponym'Elles"
"","banque","Savard, Marie","-","","(1936-2012)  Poète féministe vivant de nombreuses années à Montréal, elle cofonde, en 1975, les Éditions de la Pleine Lune, suivant le dessein de valoriser les écrits littéraires de femmes.","Compilé par Gabriel Martin, 2016","","","","Marie Savard","83","Banque Toponym'Elles"
"","banque","Schmidt, Gisèle","-","","(1922-2005)  Actrice s&#8217;étant illustrée sur la scène théâtrale et à la radio, puis à la télévision, pendant plus d&#8217;un demi-siècle.","Compilé par Gabriel Martin, 2016","","","","Gisèle Schmidt","83","Banque Toponym'Elles"
"","banque","Senécal, Éva","-","","(1905-1988)  Femme de lettres née à La Patrie, elle figure parmi les écrivaines les plus reconnues de sa génération. On lui doit notamment le recueil de poésie La Course dans l&#8217;aurore (1929) et le roman Dans les ombres (1931). Il est à noter que son nom s&#8217;écrit bel et bien « Senécal », sans accent sur le premier « e ».","Compilé par Gabriel Martin, 2016","","","","Éva Senécal","83","Banque Toponym'Elles"
"","banque","Shadd, Mary Ann","-","","(1823-1893)  Militante nord-américaine s&#8217;étant illustrée dans la défense des droits des personnes noires au sein du mouvement abolitionniste.","Compilé par Gabriel Martin, 2016","","","","Mary Ann Shadd","83","Banque Toponym'Elles"
"","banque","Shanawdithit","-","","(vers 1801-1829)  Dernière survivante de la tribu des Amérindiens béothuques, son témoignage a permis de conserver dans les annales collectives les dernières pages de l&#8217;histoire de son peuple.","Compilé par Gabriel Martin, 2016","","","","Shanawdithit","83","Banque Toponym'Elles"
