FOURNISSEUR,RÉPARTITION,SERVICE,DIRECTION,NO DE DOSSIER,OBJET,NO DÉCISION,DATE SIGNATURE,MONTANT
CONSTRUCTIONS BSL INC.,100% AGGLO,SERVICE DE L'EAU,DIRECTION DE L'EAU POTABLE,1177574001,"ACCORDER UN CONTRAT À CONSTRUCTIONS BSL INC. POUR DES TRAVAUX DE RÉFECTION DES SUPPORTS DE CONDUITES DU SOUS-SOL DU BÂTIMENT 401 À L'USINE DE PRODUCTION D'EAU POTABLE ATWATER - CONTRAT R2015-02 - DÉPENSE TOTALE DE 309 645,79 $, TAXES INCLUSES - APPEL D'OFFRES PUBLIC # 10207 - (9 SOUMISSIONNAIRES).",CE17 0334,3/16/2017,309646.00
NURUN INC.,"50,2% AGGLO  49,8% VILLE",SERVICE DES TECHNOLOGIES DE L'INFORMATION,DIRECTION SOLUTIONS NUMÉRIQUES,1170149001,"ACCORDER UN CONTRAT DE SERVICES PROFESSIONNELS D'UNE DURÉE DE 24 MOIS À NURUN INC. POUR LA RÉALISATION D'ACTIVITÉS DE RECHERCHE UTILISATEURS DANS LE CADRE DE LA REFONTE DE LA PRÉSENCE NUMÉRIQUE DE LA VILLE DE MONTRÉAL, POUR UNE SOMME MAXIMALE DE 165 449,03 $, TAXES INCLUSES - APPEL D'OFFRES PUBLIC 16-15714 - 4 SOUMISSIONNAIRES / APPROUVER UN PROJET DE CONVENTION À CETTE FIN",CE17 0341,3/16/2017,165449.00
9203-4347 QUÉBEC INC. (37E AVENUE),100% VILLE,SERVICE DES COMMUNICATIONS,DIRECTION IMAGE DE MARQUE ET STRATÉGIES NUMÉRIQUES,1174171002,"ACCORDER UN CONTRAT DE SERVICES PROFESSIONNELS POUR DES SERVICES DE PRODUCTION, DE RÉDACTION ET DE COORDINATION DE CONTENUS IMPRIMÉS ET NUMÉRIQUES DU MAGAZINE À NOUS MONTRÉAL, POUR L’ANNÉE 2017 À 9203-4347 QUÉBEC INC. (37E AVENUE) AU MONTANT DE 172 463 $ TAXES INCLUSES (APPEL D'OFFRES PUBLIC 17 - 15809, 5 SOUMISSIONNAIRES)",CE17 0343,3/16/2017,172463.00
TRANSIT ARPENTEUR - GÉOMÈTRE INC.,100% AUTRE,COMMISSION DES SERVICES ÉLECTRIQUES,DIVISION DE LA GESTION DES PROJETS ET DU DÉVELOPPEMENT,1176850002,"CONCLURE UNE ENTENTE-CADRE DE SERVICES PROFESSIONNELS AVEC LA FIRME TRANSIT ARPENTEUR-GÉOMÈTRE INC. (193 330,46 $, TAXES INCLUSES) POUR DES SERVICES DE SURVEILLANCE DE TRAVAUX. APPEL D'OFFRES PUBLIC # 1635 8 SOUMISSIONNAIRES, DONT 1 NON-CONFORME , AVEC DEUX (2) OPTIONS DE PROLONGATIONS FACULTATIVES DE DOUZE (12) MOIS SUPPLÉMENTAIRES CHACUNE.",CE17 0347,3/16/2017,193330.00
INRS,ENTENTE CADRE RÉPARTITION SELON UTILISATION,CONSEIL JEUNESSE,DIRECTION,1167181006,"AUTORISER LA SIGNATURE D'UNE ENTENTE DE PARTENARIAT ENTRE L'INSTITUT NATIONAL DE LA RECHERCHE SCIENTIFIQUE (INRS) ET SES PARTENAIRES (DONT LE CONSEIL JEUNESSE DE MONTRÉAL DE LA VILLE DE MONTRÉAL), DANS LE CADRE DE LA RECHERCHE INTITULÉE TRYSPACES SUR LA PLACE DES JEUNES DANS L'ESPACE PUBLIC MENÉE PAR MME JULIE-ANNE BOUDREAU, TITULAIRE DE LA CHAIRE DE RECHERCHE DU CANADA SUR L’URBANITÉ, L’INSÉCURITÉ ET L’ACTION POLITIQUE À L'INRS.",CE17 0348,3/17/2017,0.00
TREMPRO CONSTRUCTION INC.,100% AGGLO,SERVICE DE LA GESTION ET DE LA PLANIFICATION IMMOBILIÈRE,DIRECTION DE LA GESTION DE PROJETS IMMOBILIERS,1175895002,"ACCORDER UN CONTRAT À TREMPRO CONSTRUCTION INC. POUR LES TRAVAUX DE RAGRÉAGE ET D'ENCAPSULAGE DE MATÉRIAUX ENDOMMANGÉS CONTENANT DE L'AMIANTE ET DES MATIÈRES DANGEREUSES DANS L'ENSEMBLE DU BÂTIMENT DES FILTRES (0396), DU COMPLEXE DE PRODUCTION D’EAU POTABLE ATWATER, SITUÉ AU 3161 RUE JOSEPH DANS L'ARRONDISSEMENT LE SUD-OUEST. DÉPENSE TOTALE DE 458 512,26 $ TAXES INCLUSES – APPEL D’OFFRES 5876 (3 SOUMISSIONNAIRES).",CE17 0418,3/23/2017,428517.00
MICHELLE DÉCARY ARCHITECTE,100% VILLE,SERVICE DE LA GESTION ET DE LA PLANIFICATION IMMOBILIÈRE,DIRECTION DE LA GESTION DE PROJETS IMMOBILIERS,1177444001,"- ACCORDER UN CONTRAT À LA FIRME MICHELLE DÉCARY ARCHITECTE, POUR LES SERVICES DE CONSEILLER PROFESSIONNEL LORS DE LA MISE EN ŒUVRE DE CONCOURS D’ARCHITECTURE, PLURIDISCIPLINAIRES OU DE DESIGN, DANS LE CADRE DES PROJETS DU PROGRAMME RAC, POUR UNE SOMME MAXIMALE DE 266 167.13 $, TAXES INCLUSES [APPEL D'OFFRES PUBLIC 16-15806 (2 SOUMISSIONNAIRES)] / - APPROUVER UN PROJET DE CONVENTION À CETTE FIN.",CE17 0425,3/24/2017,266167.00
WAA MONTRÉAL INC.,100% VILLE,SERVICE DE L'ESPACE POUR LA VIE,DIRECTION DE L'EXPLOITATION,1176365001,"ACCORDER UN CONTRAT DE SERVICES PROFESSIONNELS EN ARCHITECTURE DU PAYSAGE À LA FIRME WAA MONTRÉAL INC.POUR LA CONCEPTION, LA PRÉPARATION DES PLANS ET DEVIS ET LA SURVEILLANCE DES TRAVAUX DE LA STATION ""MAÎTRISE DES PLANTES ENVAHISSANTES"" DU PARCOURS DES PHYTOTECHNOLOGIES, AU JARDIN BOTANIQUE DE MONTRÉAL, POUR UNE SOMMES MAXIMALE DE 291 547,86 $ (INCLUANT LES TAXES ET LES CONTINGENCES). APPEL D'OFFRES PUBLIC # 17-15740 QUATRE (4) SOUMISSIONNAIRES / APPROUVER UN PROJET DE CONVENTION À CETTE FIN",CE17 0426,3/24/2017,291548.00
IGF AXIOM INC.,100% AGGLO,SERVICE DES INFRASTRUCTURES_VOIRIE ET TRANSPORTS,DIRECTION,1171009003,"ACCORDER UN CONTRAT À IGF AXIOM INC. POUR LES SERVICES PROFESSIONNELS D'AGENTS DE SANTÉ ET DE LA SÉCURITÉ AU TRAVAIL POUR LE PROJET BONAVENTURE POUR L'ANNÉE 2017. DÉPENSE TOTALE DE 364 424,76 $, TAXES INCLUSES (CONTRAT : 325 379,25 $+ INCIDENCES, CONTINGENCES ET DÉBOURSÉS : 39 045,51 $). APPEL D'OFFRES PUBLIC 16-15729- 4 SOUMISSIONNAIRES.",CE17 0430,3/24/2017,364425.00
SECTION DE MONTRÉAL D'IKEBANA INTERNATIONAL,100% VILLE,SERVICE DE L'ESPACE POUR LA VIE,JARDIN BOTANIQUE,1177229001,"AUTORISER LA PRÉSENTATION D'UNE EXPOSITION D'ARRANGEMENTS FLORAUX JAPONAIS RÉALISÉS PAR DES MEMBRES DE LA SECTION DE MONTRÉAL D'IKEBANA INTERNATIONAL, D'UNE VALEUR DE 3 600 $, DANS LE CADRE D'UNE EXPOSITION TEMPORAIRE INTITULÉE « CÉLÉBRATION », DU 22 AU 23 AVRIL 2017, AU PAVILLON JAPONAIS DU JARDIN BOTANIQUE DE MONTRÉAL ET APPROUVER UN PROJET DE CONVENTION D'EXPOSITION À CETTE FIN.",CE17 0431,3/24/2017,1.00
SOLOTECH INC.,"95,61% AGGLO 4,39% VILLE",SERVICE DES TECHNOLOGIES DE L'INFORMATION,DIRECTION BUREAU DE PROJETS TI,1170206002,"ACCORDER UN CONTRAT À LA FIRME SOLOTECH INC., POUR LA FOURNITURE D'ÉQUIPEMENTS ET L'INSTALLATION DE SYSTÈMES DE VIDÉO-COMPARUTION À LA COUR MUNICIPALE, POUR UNE SOMME MAXIMALE DE 351 984,47 $ TAXES INCLUSES - APPEL D'OFFRES PUBLIC (#16-15256) - (4 SOUMISSIONNAIRES)",CE17 0463,3/29/2017,351984.00
LES ENTREPRISES CANBEC CONSTRUCTION INC.,100% VILLE,LACHINE,DIRECTION DES TRAVAUX PUBLICS,1177436002,"ACCORDER UN CONTRAT À ""LES ENTREPRISES CANBEC CONSTRUCTION INC."", PLUS BAS SOUMISSIONNAIRE CONFORME, POUR DES TRAVAUX DE RÉFECTION DES INFRASTRUCTURES D’AQUEDUC ET DE VOIRIE SUR LA RUE BROADWAY ENTRE LA 35E ET LA 36E AVENUE DANS L’ARRONDISSEMENT DE LACHINE – DÉPENSE TOTALE DE 326 117,21 $ CONTINGENCES ET TAXES INCLUSES (CONTRAT: 326 117,21$ + INCIDENCES: 0 $). APPEL D’OFFRES PUBLIC NUMÉRO LAC-PUB-1631 – QUATRE (4) SOUMISSIONNAIRES",CE17 0465,3/29/2017,326117.00
ARKÉOS INC,100% AGGLO,SERVICE DE LA MISE EN VALEUR DU TERRITOIRE,DIRECTION DE L'URBANISME,1174426001,"AUTORISER UNE DÉPENSE ADDITIONNELLE DE 30 882,77 $, TAXES INCLUSES, POUR LA RÉALISATION D'INTERVENTIONS ARCHÉOLOGIQUES À LA PLACE VAUQUELIN ET SES ABORDS DANS LE SITE PATRIMONIAL DÉCLARÉ DE MONTRÉAL / APPROUVER UN PROJET DE CONVENTION MODIFIANT LA CONVENTION DE SERVICES PROFESSIONNELS INTERVENUE AVEC ARKÉOS INC. (CE15 1969) MAJORANT AINSI LE MONTANT TOTAL DU CONTRAT DE 183 345,04 $ À 214 227,81 $, TAXES INCLUSES.",CE17 0466,3/29/2017,30883.00
"BLAKE, CASSELS & GRAYDON S.E.N.C.RL.",100% VILLE,SERVICE DES AFFAIRES JURIDIQUES,DIRECTION DES AFFAIRES CIVILES,1172923001,"AMENDER LA CONVENTION DE SERVICES PROFESSIONNELS CONCERNANT LE MANDAT DONNÉ À LA FIRME BLAKE, CASSELS & GRAYDON S.E.N.C.R.L./S.R.L. AFIN DE REPRÉSENTER LA VILLE DE MONTRÉAL DANS LE CADRE DU DOSSIER DE LA COUR SUPÉRIEURE RELATIF À LA CONTESTATION DU RÈGLEMENT SUR LE CONTRÔLE DES ANIMAUX (16-060) ET RÉSERVER À CETTE FIN UNE SOMME DE 213 000 $ EXCLUANT LES TAXES, PORTANT LA DÉPENSE LIÉE À CE MANDAT À 275 000 $.",CE17 0467,3/29/2017,2130000.00
COLLECTION LA MARQUE INC.,ENTENTE CADRE RÉPARTITION SELON UTILISATION 100% AGGLO,SERVICE DE L'APPROVISIONNEMENT,DIRECTION,1176135001,"AUTORISER LA PROLONGATION POUR UNE PÉRIODE DE DOUZE (12) MOIS, DE L'ENTENTE-CADRE CONCLUE AVEC L'ENTREPRISE COLLECTION LA MARQUE INC., POUR LA FOURNITURE DE MANTEAUX DE CUIR, À L'USAGE DES EMPLOYÉS DU SERVICE DE SÉCURITÉ INCENDIE DE MONTRÉAL (CE15 0567). LE MONTANT ESTIMÉ POUR LA PÉRIODE DE PROLONGATION EST DE 54 613,13 $ (TAXES INCLUSES).",CE17 0483,4/5/2017,54613.00
SNC-LAVALIN GEM QUEBEC INC.,100% VILLE,SERVICE DES INFRASTRUCTURES_VOIRIE ET TRANSPORTS,DIRECTION DES TRANSPORTS,1170615001,"ACCORDER UN CONTRAT DE SERVICES PROFESSIONNELS À LA FIRME SNC-LAVALIN GEM QUÉBEC INC. POUR L'AUSCULTATION DES ZONES D'ARRÊTS D'AUTOBUS SUR LE RÉSEAU ROUTIER DE LA VILLE DE MONTRÉAL POUR UNE DÉPENSE TOTALE DE 195 157.54 $, TAXES INCLUSES - APPEL D'OFFRES PUBLIC 17-15598, DEUX SOUMISSIONAIRES (LES DEUX CONFORMES)",CE17 0484,4/5/2017,195158.00
SERVICES D'ENTRETIEN ALPHANET INC.,100% AGGLO,SERVICE DE SÉCURITÉ INCENDIE DE MONTRÉAL,DIRECTION DE LA PRÉVENTION ET DE LA PLANIFICATION,1170077001,"ACCORDER DEUX CONTRATS À SERVICES D'ENTRETIEN ALPHANET INC. ET 9119-5867 QUÉBEC INC. POUR L'ENTRETIEN SANITAIRE DE DIVERS BÂTIMENTS DU SERVICE DE SÉCURITÉ INCENDIE DE MONTRÉAL ET LE GRAND MÉNAGE DES CASERNES, POUR UNE PÉRIODE DE 36 MOIS AVEC DEUX ANNÉES D'OPTION DE RENOUVELLEMENT - DÉPENSE TOTALE DE 843 247,57 $, TAXES INCLUSES - APPEL D'OFFRES PUBLIC 17-15625 - (5 SOUMISSIONNAIRES)",CE17 0499,4/13/2017,439808.00
9119-5867 QUÉBEC INC.,100% AGGLO,SERVICE DE SÉCURITÉ INCENDIE DE MONTRÉAL,DIRECTION DE LA PRÉVENTION ET DE LA PLANIFICATION,1170077001,"ACCORDER DEUX CONTRATS À SERVICES D'ENTRETIEN ALPHANET INC. ET 9119-5867 QUÉBEC INC. POUR L'ENTRETIEN SANITAIRE DE DIVERS BÂTIMENTS DU SERVICE DE SÉCURITÉ INCENDIE DE MONTRÉAL ET LE GRAND MÉNAGE DES CASERNES, POUR UNE PÉRIODE DE 36 MOIS AVEC DEUX ANNÉES D'OPTION DE RENOUVELLEMENT - DÉPENSE TOTALE DE 843 247,57 $, TAXES INCLUSES - APPEL D'OFFRES PUBLIC 17-15625 - (5 SOUMISSIONNAIRES)",CE17 0499,4/13/2017,403440.00
DERICHEBOURG CANADA INC.,100% VILLE,SERVICE DE L'ENVIRONNEMENT,DIRECTION DE LA GESTION DES MATIÈRES RÉSIDUELLES,1170695002,ACCORDER UN CONTRAT DE COLLECTE ET TRANSPORT DE RÉSIDUS VERTS 2017-2018 POUR L'ARRONDISSEMENT VERDUN À LA FIRME : DERICHEBOURG CANADA INC. POUR UNE DURÉE DE 59 SEMAINES NON CONSÉCUTIVES. DÉPENSE TOTALE DE 197 828 $ TAXES INCLUSES - APPEL D'OFFRES PUBLIC # 17-15860 - 7 SOUMISSIONNAIRES.,CE17 0501,4/13/2017,197828.00
COMMUNICATIONS RYCOM INC.,"ENTENTE CADRE RÉPARTITION SELON UTILISATION 50,2% AGGLO  49,8% VILLE",SERVICE DE L'APPROVISIONNEMENT,DIRECTION,1176135002,"AUTORISER LA PROLONGATION DE L'ENTENTE-CADRE CONCLUE AVEC L'ENTREPRISE COMMUNICATIONS RYCOM INC., POUR LA FOURNITURE DE BAS DE DIFFÉRENTS MODÈLES, DESTINÉS AUX EMPLOYÉS DE LA VILLE DE MONTRÉAL (AVIS SIMON NUMÉRO 1116902). LE MONTANT ESTIMÉ POUR LA PÉRIODE DE PROLONGATION EST DE 85 589,50 $ (TAXES INCLUSES).",CE17 0504,4/13/2017,85590.00
CONSTRUCTION DERIC IN.,100% AGGLO,SERVICE DE L'EAU,DIRECTION DE L'ÉPURATION DES EAUX USÉES,1177526006,"ACCORDER UN CONTRAT À CONSTRUCTION DERIC INC., POUR LA RÉHABILITATION DE L'ÉGOUT UNITAIRE AU NORD DU BOULEVARD LÉGER ENTRE LE BOULEVARD SAINTE-COLETTE ET L'AVENUE LANTHIER DANS L'ARRONDISSEMENT MONTRÉAL-NORD POUR UNE SOMME MAXIMALE DE 435 943,12 $, TAXES INCLUSES - APPEL D'OFFRES PUBLIC 5069-EC-133-16 - (3 SOUMISSIONNAIRES)",CE17 0524,4/13/2017,435943.00
BLAKES,100% VILLE,SERVICE DES AFFAIRES JURIDIQUES,DIRECTION DES AFFAIRES CIVILES,1174403001,"RETENIR LES SERVICES DU CABINET BLAKE, CASSELS & GRAYDON S.E.N.C.R.L AFIN DE REPRÉSENTER LA VILLE DE MONTRÉAL DANS LE CADRE DU DOSSIER DE LA FAILLITE DE LA SOCIÉTÉ DE VÉLO EN LIBRE-SERVICE ET DANS SIX POURSUITES EN DOMMAGES PAR DES FOURNISSEURS DE CETTE DERNIÈRE ET RÉSERVER À CETTE FIN LA SOMME DE 207 365 $ PLUS TAXES.",CE17 0531,4/13/2017,217707.00
CIMA+ S.E.N.C.,100% VILLE,SERVICE DES INFRASTRUCTURES_VOIRIE ET TRANSPORTS,DIRECTION DES TRANSPORTS,1177091002,"ACCORDER DEUX (2) CONTRATS DE SERVICES PROFESSIONNELS, D'UNE DURÉE DE 24 MOIS, À CIMA+ S.E.N.C. (383 398,51 $, TAXES INCLUSES) ET SNC-LAVALIN INC. (288 430,59 $, TAXES INCLUSES) POUR LA RÉALISATION D'UNE PARTIE DES PROGRAMMES ANNUELS 2017, 2018 ET 2019 D'INSPECTION ET D'ÉVALUATION DE LA CAPACITÉ PORTANTE DES STRUCTURES ROUTIÈRES ET CONNEXES DE LA VILLE DE MONTRÉAL (CONTRAT 17-01) - APPEL D'OFFRES PUBLIC 17-15863 - 8 SOUMISSIONNAIRES, DONT 5 CONFORMES./ APPROUVER DEUX (2) PROJETS DE CONVENTION À CETTE FIN.",CE17 0534,4/13/2017,383398.00
SNC-LAVALIN INC.,100% VILLE,SERVICE DES INFRASTRUCTURES_VOIRIE ET TRANSPORTS,DIRECTION DES TRANSPORTS,1177091002,"ACCORDER DEUX (2) CONTRATS DE SERVICES PROFESSIONNELS, D'UNE DURÉE DE 24 MOIS, À CIMA+ S.E.N.C. (383 398,51 $, TAXES INCLUSES) ET SNC-LAVALIN INC. (288 430,59 $, TAXES INCLUSES) POUR LA RÉALISATION D'UNE PARTIE DES PROGRAMMES ANNUELS 2017, 2018 ET 2019 D'INSPECTION ET D'ÉVALUATION DE LA CAPACITÉ PORTANTE DES STRUCTURES ROUTIÈRES ET CONNEXES DE LA VILLE DE MONTRÉAL (CONTRAT 17-01) - APPEL D'OFFRES PUBLIC 17-15863 - 8 SOUMISSIONNAIRES, DONT 5 CONFORMES./ APPROUVER DEUX (2) PROJETS DE CONVENTION À CETTE FIN.",CE17 0534,4/13/2017,288430.00
ACFAS,100% VILLE,SERVICE DE L'ESPACE POUR LA VIE,BIODÔME,1175034003,"APPROUVER L'ENTENTE À INTERVENIR ENTRE LA VILLE DE MONTRÉAL ET L’ASSOCIATION FRANCOPHONE POUR LE SAVOIR (ACFAS) AFIN D'AUTORISER L'EXPOSITION DES PHOTOS FINALISTES DU CONCOURS LA PREUVE PAR L’IMAGE AU BIODÔME, DU 5 MAI 2017 JUSQU'À LA FERMETURE DE L'INSTITUTION POUR LES TRAVAUX DU PROJET MIGRATION",CE17 0538,4/13/2017,1.00
OFFICE DES CONGRÈS ET DU TOURISME DU GRAND MONTRÉAL INC. – TOURISME MONTRÉAL,100% AGGLO,SERVICE DE L'ESPACE POUR LA VIE,BUREAU MARKETING ET COMMUNICATIONS,1176157002,"APPROUVER LE PROJET DE CONVENTION ENTRE LA VILLE DE MONTRÉAL ET TOURISME MONTRÉAL RELATIVEMENT AU PROJET ""PASSEPORT MONTRÉAL"" POUR LA PÉRIODE ALLANT JUSQU'AU 31 MARS 2018.",CE17 0541,4/13/2017,1.00
GRENIER CHEVROLET BUICK GMC INC.,20% AGGLO  80% VILLE,SERVICE DU MATÉRIEL ROULANT ET DES ATELIERS,DIRECTION,1174922005,"ACCORDER UN CONTRAT À « GRENIER CHEVROLET BUICK GMC INC. », POUR LA FOURNITURE DE DIX (10) AUTOMOBILES ÉLECTRIQUES DE MARQUE ET MODÈLE CHEVROLET BOLT POUR UNE SOMME MAXIMALE DE 467 424,08 $, TAXES INCLUSES – APPEL D’OFFRES PUBLIC 17-15955 (3 SOUM.).",CE17 0595,4/21/2017,467424.00
TUYAUTERIE MICHEL K ET DENIS INC.,100% VILLE,SERVICE DES INFRASTRUCTURES_VOIRIE ET TRANSPORTS,DIRECTION,1171009005,"ACCORDER UN CONTRAT À TUYAUTERIE MICHEL K ET DENIS INC. D'UNE VALEUR TOTALE DE 180 905,11 $, TAXES INCLUSES POUR LA RÉALISATION DE TRAVAUX DE VENTILATION DANS L’ÉDICULE TECHNIQUE DE LA PLACE DES FESTIVALS DU QUARTIER DES SPECTACLES - DÉPENSE TOTALE DE 244 221,90$, TAXES INCLUSES (CONTRAT : 180 905,11 $ + 27 135,77 $ DE CONTINGENCES + 36 181,02 $ D'INCIDENCES). APPEL D'OFFRES PUBLIC 5896 (2 SOUMISSIONNAIRES)",CE17 0641,4/27/2017,180905.00
CONSTRUCTION ARCADE,100% AGGLO,SERVICE DE LA GESTION ET DE LA PLANIFICATION IMMOBILIÈRE,DIRECTION DE LA GESTION DE PROJETS IMMOBILIERS,1175350001,"ACCORDER UN CONTRAT À LA FIRME CONSTRUCTION ARCADE POUR LES TRAVAUX D'INSTALLATION D'UN SYSTÈME DE CAPTATION DES GAZ À LA SOURCE ET TRAVAUX CORRECTIFS AUX CASERNES DE POMPIERS N° 65 (3070) ET N° 77 (3220) SITUÉES AU 1300, AVENUE DOLLARD, ARRONDISSEMENT DE LASALLE ET AU 114, AVENUE WESTMINSTER NORD, MONTRÉAL-OUEST, RESPECTIVEMENT. DÉPENSE TOTALE DE 409 461,62 $, TAXES INCLUSES - APPEL D'OFFRES 5865 (6 SOUMISSIONNAIRES).",CE17 0643,4/27/2017,382675.00
GROUPE ABS INC.,"65,6% VILLE  34,4% ARR",VERDUN,DIRECTION DES TRAVAUX PUBLICS,1176459005,"OCTROYER UN CONTRAT DE SERVICES PROFESSIONNELS À ""GROUPE ABS INC."" POUR LE CONTRÔLE DE MATÉRIAUX ET SURVEILLANCE QUALITATIVE ET QUANTITATIVE : TRAVAUX DE RÉFECTION DES RUES CRAWFORD, TRUMAN ET PARKDALE DANS L'ARRONDISSEMENT DE VERDUN - DÉPENSE TOTALE DE 129 653,28 $, CONTINGENCES ET TAXES INCLUSES (CONTRAT : 129 653,28 $ + INCIDENCES : 0,00 $) - APPEL D'OFFRES PUBLIC S17-006 (4 SOUMISSIONNAIRES) ET APPROUVER UN PROJET DE CONVENTION À CETTE FIN.",CE17 0644,4/27/2017,129653.00
CENTRALE DE FACTURATION GROUPE REGARD SÉCURITÉ,100% VILLE,SERVICE DE L'APPROVISIONNEMENT,DIRECTION,1176133001,"CONCLURE AVEC LA FIRME CENTRALE DE FACTURATION GROUPE REGARD SÉCURITÉ, UNE ENTENTE-CADRE POUR UNE PÉRIODE DE SOIXANTE (60) MOIS, AVEC DEUX (2) OPTIONS DE PROLONGATION DE DOUZE (12) MOIS CHACUNE, POUR LA FOURNITURE ET LA LIVRAISON, SUR DEMANDE, DE LUNETTES DE SÉCURITÉ DE TYPE PRESCRIPTION ET DE SERVICES CONNEXES ET CE, À LA SUITE DE L'APPEL D'OFFRES PUBLIC 17-15894 AU MONTANT DE 194 380,00 $, AUCUNE TAXE APPLICABLE. (2 SOUMISSIONNAIRES)",CE17 0669,5/4/2017,194380.00
TRANSAT DISTRIBUTION CANADA INC.,100% VILLE,SERVICE DE L'APPROVISIONNEMENT,DIRECTION,1177487002,"AUTORISER UNE PREMIÈRE PROLONGATION POUR UNE PÉRIODE DE SIX (6) MOIS À PARTIR DU 21 MAI 2017, DE L'ENTENTE-CADRE CONCLUE AVEC LA FIRME TRANSAT DISTRIBUTION CANADA INC., POUR L'ORGANISATION DES VOYAGES D'AFFAIRES EFFECTUÉS PAR LE PERSONNEL DE LA VILLE DE MONTRÉAL - APPEL D'OFFRES PUBLIC 14-12620 - (MONTANT TOTAL ESTIMÉ DE LA PROLONGATION : 117 339,47 $, TAXES INCLUSES).",CE17 0671,5/4/2017,110377.00
CEGA ÉLECTRICITÉ MULTIMÉDIA,100% VILLE,SERVICE DE L'ESPACE POUR LA VIE,DIRECTION,1176891001,"ACCORDER UN CONTRAT À CEGA ÉLECTRICITÉ MULTIMÉDIA POUR L'INSTALLATION D'UN RÉSEAU D'ÉCLAIRAGE POUR LE JARDIN DES PREMIÈRES NATIONS AU JARDIN BOTANIQUE DE MONTRÉAL, POUR UNE SOMME MAXIMALE DE 434 180,09$, CONTINGENCES ET TAXES INCLUSES - APPEL D'OFFRES PUBLIC (JA-00097) - TROIS (3) SOUMISSIONNAIRES)",CE17 0688,5/4/2017,434180.00
DISTRIBUTION INTERNATIONAL FOYER FC INC.,100% AGGLO,SERVICE DE POLICE DE MONTRÉAL,DIRECTION DES SERVICES CORPORATIFS,1175928001,"ACCORDER UN CONTRAT À LA COMPAGNIE DISTRIBUTION INTERNATIONAL FOYER FC INC.POUR L'ACQUISITION SUR DEMANDE DE CASIERS MÉTALLIQUES POUR LES GROUPES D'INTERVENTION DU SERVICE DE POLICE DE LA VILLE DE MONTRÉAL SPVM POUR UNE PÉRIODE DE 48 MOIS, POUR UNE SOMME MAXIMALE DE 305 804.75$ TAXES INCLUSES – APPEL D’OFFRES PUBLIC NUMÉRO 16-15550 – (3 SOUMISSIONNAIRES).",CE17 0797,5/19/2017,305804.00
NORDIKEAU INC. ET SIMO MANAGEMENT INC.,100% AGGLO,SERVICE DE L'EAU,DIRECTION DE LA GESTION STRATÉGIQUE DES RÉSEAUX D'EAU,1177324001,"ACCORDER 2 CONTRATS AUX FIRMES SIMO MANAGEMENT INC. ET NORDIKEAU INC., POUR L'AUSCULTATION ET LE DIAGNOSTIC DU RÉSEAU DE DISTRIBUTION D'EAU POTABLE, INCLUANT L'INSPECTION DES BORNES D'INCENDIE ET LA MANIPULATION DES VANNES D'ISOLEMENT LIÉES, POUR UNE PÉRIODE DE DOUZE (12) MOIS - DÉPENSE TOTALE DE 388 287,65 $, TAXES INCLUSES - APPEL D'OFFRES PUBLIC 17-15895 - 3 SOUMISSIONNAIRES.",CE17 0798,5/18/2017,388288.00
KELLY SANI-VAC INC.,100% VILLE,SERVICE DE L'APPROVISIONNEMENT,DIRECTION,1177482003,"CONCLURE UNE ENTENTE-CADRE COLLECTIVE AVEC KELLY SANI-VAC INC., POUR UNE PÉRIODE DE CINQ (5) ANS, POUR LA LOCATION ET LA LIVRAISON SUR DEMANDE DE TOILETTES MOBILES, PORTATIVES ET CHIMIQUES, ET CE, À LA SUITE DE L’APPEL D’OFFRES PUBLIC NUMÉRO 17-15807 AU MONTANT ESTIMÉ DE L'ENTENTE DE 200 122,04 $, TAXES ET CONTINGENCES INCLUSES (2 SOUM.).",CE17 0799,5/18/2017,200122.00
EUROVIA QUÉBEC GRANDS PROJETS INC.,100% VILLE,SERVICE DES INFRASTRUCTURES_VOIRIE ET TRANSPORTS,DIRECTION DES TRANSPORTS,1177091001,"ACCORDER UN CONTRAT À EUROVIA QUÉBEC GRANDS PROJETS INC. POUR LA RÉALISATION DE TRAVAUX DE RÉPARATION DE DIVERSES STRUCTURES 2017 - LOT 1 (PROJET 17-04), POUR UNE SOMME MAXIMALE DE 403 654,23$, TAXES INCLUSES - APPEL D'OFFRES PUBLIC NO 337901 - 6 SOUMISSIONNAIRES.",CE17 0800,5/19/2017,403654.00
RÉNOVACOEUR RÉNOVATION INC.,100% VILLE,SERVICE DE LA GESTION ET DE LA PLANIFICATION IMMOBILIÈRE,DIRECTION DE LA GESTION DE PROJETS IMMOBILIERS,1170652001,"ACCORDER UN CONTRAT À RÉNOVACOEUR RÉNOVATION INC. POUR L'EXÉCUTION DE TRAVAUX D'ACCESSIBILITÉ UNIVERSELLE AU CHALET DE PARC CARON (3625) SITUÉ AU 700 RUE MUIR DANS L'ARRONDISSEMENT DE SAINT-LAURENT - DÉPENSE TOTALE DE 362 764,81$, TAXES INCLUSES - APPEL D'OFFRES PUBLIC 5900 (4 SOUM.)",CE17 0801,5/19/2017,362764.00
