NUMEROTATION,TYPE_DE_SOINS,REGION,MUNICIPALITE,NOMBRE_DE_DEPARTS,JOURS_HOSPIT_TOTAL,TITRE_RAPPORT,PERIODE,DATE_PRODUCTION 
1405,"Soins en chirurgie d'un jour","Capitale-Nationale","20010 SAINTE-FAMILLE-DE-L'ILE-D'ORLEANS",45,45,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
1406,"Soins en chirurgie d'un jour","Capitale-Nationale","20015 SAINT-JEAN-DE-L'ILE-D'ORLEANS",44,44,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
1407,"Soins en chirurgie d'un jour","Capitale-Nationale","20020 SAINT-LAURENT-DE-L'ILE-D'ORLEANS",64,64,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
1408,"Soins en chirurgie d'un jour","Capitale-Nationale","20025 SAINT-PIERRE-DE-L'ILE-D'ORLEANS",88,88,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
1409,"Soins en chirurgie d'un jour","Capitale-Nationale","20030 SAINTE-PETRONILLE",35,35,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
1410,"Soins en chirurgie d'un jour","Capitale-Nationale","21005 SAINT-TITE-DES-CAPS",76,76,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
1411,"Soins en chirurgie d'un jour","Capitale-Nationale","21010 SAINT-FERREOL-LES-NEIGES",160,160,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
1412,"Soins en chirurgie d'un jour","Capitale-Nationale","21020 SAINT-JOACHIM",50,50,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
1413,"Soins en chirurgie d'un jour","Capitale-Nationale","21025 BEAUPRE",183,183,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
1414,"Soins en chirurgie d'un jour","Capitale-Nationale","21030 SAINTE-ANNE-DE-BEAUPRE",134,134,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
1415,"Soins en chirurgie d'un jour","Capitale-Nationale","21035 CHATEAU-RICHER",207,207,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
1416,"Soins en chirurgie d'un jour","Capitale-Nationale","21040 L'ANGE-GARDIEN",142,142,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
1417,"Soins en chirurgie d'un jour","Capitale-Nationale","21045 BOISCHATEL",301,301,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
1418,"Soins en chirurgie d'un jour","Capitale-Nationale","22005 SAINTE-CATHERINE-DE-LA-JACQUES-CARTIER",306,306,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
1419,"Soins en chirurgie d'un jour","Capitale-Nationale","22010 FOSSAMBAULT-SUR-LE-LAC",67,67,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
1420,"Soins en chirurgie d'un jour","Capitale-Nationale","22015 LAC-SAINT-JOSEPH",15,15,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
1421,"Soins en chirurgie d'un jour","Capitale-Nationale","22020 SHANNON",190,190,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
1422,"Soins en chirurgie d'un jour","Capitale-Nationale","22025 SAINT-GABRIEL-DE-VALCARTIER",82,82,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
1423,"Soins en chirurgie d'un jour","Capitale-Nationale","22030 LAC-DELAGE",26,26,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
1424,"Soins en chirurgie d'un jour","Capitale-Nationale","22035 STONEHAM-ET-TEWKESBURY",365,365,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
1425,"Soins en chirurgie d'un jour","Capitale-Nationale","22040 LAC-BEAUPORT",278,278,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
1426,"Soins en chirurgie d'un jour","Capitale-Nationale","22045 SAINTE-BRIGITTE-DE-LAVAL",273,273,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
1427,"Soins en chirurgie d'un jour","Capitale-Nationale","23015 NOTRE-DAME-DES-ANGES",5,5,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
1428,"Soins en chirurgie d'un jour","Capitale-Nationale","23027 QUEBEC",20814,20814,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
1429,"Soins en chirurgie d'un jour","Capitale-Nationale","23057 L'ANCIENNE-LORETTE",668,668,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
1430,"Soins en chirurgie d'un jour","Capitale-Nationale","23072 SAINT-AUGUSTIN-DE-DESMAURES",802,802,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
1431,"Soins en chirurgie d'un jour","Capitale-Nationale","23802 WENDAKE",85,85,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
1432,"Soins en chirurgie d'un jour","Capitale-Nationale","34007 NEUVILLE",158,158,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
1433,"Soins en chirurgie d'un jour","Capitale-Nationale","34017 PONT-ROUGE",360,360,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
1434,"Soins en chirurgie d'un jour","Capitale-Nationale","34025 DONNACONA",293,293,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
1435,"Soins en chirurgie d'un jour","Capitale-Nationale","34030 CAP-SANTE",132,132,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
1436,"Soins en chirurgie d'un jour","Capitale-Nationale","34038 SAINT-BASILE",89,89,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
1437,"Soins en chirurgie d'un jour","Capitale-Nationale","34048 PORTNEUF",167,167,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
1438,"Soins en chirurgie d'un jour","Capitale-Nationale","34058 DESCHAMBAULT-GRONDINES",84,84,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
1439,"Soins en chirurgie d'un jour","Capitale-Nationale","34060 SAINT-GILBERT",9,9,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
1440,"Soins en chirurgie d'un jour","Capitale-Nationale","34065 SAINT-MARC-DES-CARRIERES",116,116,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
1441,"Soins en chirurgie d'un jour","Capitale-Nationale","34078 SAINT-CASIMIR",53,53,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
1442,"Soins en chirurgie d'un jour","Capitale-Nationale","34085 SAINT-THURIBE",10,10,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
1443,"Soins en chirurgie d'un jour","Capitale-Nationale","34090 SAINT-UBALDE",44,44,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
1444,"Soins en chirurgie d'un jour","Capitale-Nationale","34097 SAINT-ALBAN",34,34,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
1445,"Soins en chirurgie d'un jour","Capitale-Nationale","34105 SAINTE-CHRISTINE-D'AUVERGNE",22,22,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
1446,"Soins en chirurgie d'un jour","Capitale-Nationale","34115 SAINT-LEONARD-DE-PORTNEUF",34,34,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
1447,"Soins en chirurgie d'un jour","Capitale-Nationale","34120 LAC-SERGENT",9,9,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
1448,"Soins en chirurgie d'un jour","Capitale-Nationale","34128 SAINT-RAYMOND",387,387,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
1449,"Soins en chirurgie d'un jour","Capitale-Nationale","34135 RIVIERE-A-PIERRE",25,25,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
1450,"Soins en chirurgie d'un jour","Capitale-Nationale","AUTRES",3,3,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
1451,"Soins en chirurgie d'un jour","TOTAL Capitale-Nationale"," ",29046,29046,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
1452,"Soins en chirurgie d'un jour","Mauricie et Centre-du-Québec","32013 SAINT-FERDINAND",129,129,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
1453,"Soins en chirurgie d'un jour","Mauricie et Centre-du-Québec","32023 SAINTE-SOPHIE-D'HALIFAX",25,25,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
1454,"Soins en chirurgie d'un jour","Mauricie et Centre-du-Québec","32033 PRINCEVILLE",378,378,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
1455,"Soins en chirurgie d'un jour","Mauricie et Centre-du-Québec","32040 PLESSISVILLE",485,485,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
1456,"Soins en chirurgie d'un jour","Mauricie et Centre-du-Québec","32045 PLESSISVILLE",82,82,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
1457,"Soins en chirurgie d'un jour","Mauricie et Centre-du-Québec","32050 SAINT-PIERRE-BAPTISTE",26,26,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
1458,"Soins en chirurgie d'un jour","Mauricie et Centre-du-Québec","32058 INVERNESS",45,45,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
1459,"Soins en chirurgie d'un jour","Mauricie et Centre-du-Québec","32065 LYSTER",85,85,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
1460,"Soins en chirurgie d'un jour","Mauricie et Centre-du-Québec","32072 LAURIERVILLE",72,72,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
1461,"Soins en chirurgie d'un jour","Mauricie et Centre-du-Québec","32080 NOTRE-DAME-DE-LOURDES",46,46,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
1462,"Soins en chirurgie d'un jour","Mauricie et Centre-du-Québec","32085 VILLEROY",30,30,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
1463,"Soins en chirurgie d'un jour","Mauricie et Centre-du-Québec","35005 NOTRE-DAME-DE-MONTAUBAN",37,37,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
1464,"Soins en chirurgie d'un jour","Mauricie et Centre-du-Québec","35010 LAC-AUX-SABLES",62,62,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
1465,"Soins en chirurgie d'un jour","Mauricie et Centre-du-Québec","35015 SAINT-ADELPHE",45,45,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
1466,"Soins en chirurgie d'un jour","Mauricie et Centre-du-Québec","35020 SAINT-SEVERIN",32,32,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
1467,"Soins en chirurgie d'un jour","Mauricie et Centre-du-Québec","35027 SAINT-TITE",154,154,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
1468,"Soins en chirurgie d'un jour","Mauricie et Centre-du-Québec","35035 HEROUXVILLE",58,58,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
1469,"Soins en chirurgie d'un jour","Mauricie et Centre-du-Québec","35040 GRANDES-PILES",21,21,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
1470,"Soins en chirurgie d'un jour","Mauricie et Centre-du-Québec","35045 SAINT-ROCH-DE-MEKINAC",13,13,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
1471,"Soins en chirurgie d'un jour","Mauricie et Centre-du-Québec","35050 SAINTE-THECLE",108,108,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
1472,"Soins en chirurgie d'un jour","Mauricie et Centre-du-Québec","35055 TROIS-RIVES",30,30,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
1473,"Soins en chirurgie d'un jour","Mauricie et Centre-du-Québec","36033 SHAWINIGAN",2517,2517,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
1474,"Soins en chirurgie d'un jour","Mauricie et Centre-du-Québec","37067 TROIS-RIVIERES",5623,5623,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
1475,"Soins en chirurgie d'un jour","Mauricie et Centre-du-Québec","37205 SAINTE-ANNE-DE-LA-PERADE",89,89,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
