NUMEROTATION,TYPE_DE_SOINS,REGION,MUNICIPALITE,NOMBRE_DEPARTS,JOURS_HOSPIT_TOTAL,TITRE_RAPPORT,PERIODE,DATE_PRODUCTION 
1555,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,49095,54,54,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1556,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,49100,31,31,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1557,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,49105,44,44,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1558,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,49113,55,55,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1559,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,49125,46,46,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1560,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,49130,19,19,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1561,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,50005,60,60,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1562,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,50013,23,23,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1563,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,50023,76,76,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1564,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,50030,55,55,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1565,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,50035,16,16,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1566,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,50042,104,104,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1567,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,50050,45,45,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1568,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,50057,13,13,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1569,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,50065,18,18,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1570,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,50072,370,370,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1571,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,50085,12,12,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1572,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,50090,30,30,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1573,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,50095,18,18,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1574,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,50100,51,51,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1575,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,50113,166,166,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1576,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,50128,161,161,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1577,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,50802,21,21,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1578,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,51008,106,106,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1579,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,51015,368,368,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1580,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,51020,146,146,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1581,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,51025,77,77,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1582,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,51030,13,13,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1583,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,51035,42,42,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1584,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,51040,64,64,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1585,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,51045,48,48,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1586,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,51050,39,39,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1587,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,51055,31,31,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1588,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,51060,83,83,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1589,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,51065,182,182,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1590,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,51070,69,69,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1591,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,51075,92,92,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1592,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,51080,48,48,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1593,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,51085,249,249,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1594,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,51090,227,227,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1595,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,90012,580,580,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1596,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,90017,10,10,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1597,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,90027,5,5,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1598,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,90802,53,53,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1599,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,90804,102,102,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1600,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,Autres,10,10,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1601,Soins en chirurgie d'un jour,Mauricie et Centre-du-Québec,Total Mauricie et Centre-du-Québec,29156,29156,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1602,Soins en chirurgie d'un jour,Estrie,30005,37,37,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1603,Soins en chirurgie d'un jour,Estrie,30010,47,47,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1604,Soins en chirurgie d'un jour,Estrie,30015,5,5,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1605,Soins en chirurgie d'un jour,Estrie,30020,12,12,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1606,Soins en chirurgie d'un jour,Estrie,30025,81,81,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1607,Soins en chirurgie d'un jour,Estrie,30030,378,378,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1608,Soins en chirurgie d'un jour,Estrie,30035,23,23,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1609,Soins en chirurgie d'un jour,Estrie,30040,18,18,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1610,Soins en chirurgie d'un jour,Estrie,30045,65,65,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1611,Soins en chirurgie d'un jour,Estrie,30050,28,28,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1612,Soins en chirurgie d'un jour,Estrie,30055,29,29,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1613,Soins en chirurgie d'un jour,Estrie,30070,40,40,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1614,Soins en chirurgie d'un jour,Estrie,30072,67,67,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1615,Soins en chirurgie d'un jour,Estrie,30080,62,62,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1616,Soins en chirurgie d'un jour,Estrie,30085,37,37,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1617,Soins en chirurgie d'un jour,Estrie,30090,50,50,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1618,Soins en chirurgie d'un jour,Estrie,30095,83,83,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1619,Soins en chirurgie d'un jour,Estrie,30100,45,45,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1620,Soins en chirurgie d'un jour,Estrie,30105,23,23,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1621,Soins en chirurgie d'un jour,Estrie,30110,54,54,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1622,Soins en chirurgie d'un jour,Estrie,40005,14,14,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1623,Soins en chirurgie d'un jour,Estrie,40010,26,26,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1624,Soins en chirurgie d'un jour,Estrie,40017,58,58,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1625,Soins en chirurgie d'un jour,Estrie,40025,18,18,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1626,Soins en chirurgie d'un jour,Estrie,40032,37,37,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1627,Soins en chirurgie d'un jour,Estrie,40043,474,474,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1628,Soins en chirurgie d'un jour,Estrie,40047,199,199,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1629,Soins en chirurgie d'un jour,Estrie,41012,53,53,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1630,Soins en chirurgie d'un jour,Estrie,41020,19,19,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1631,Soins en chirurgie d'un jour,Estrie,41027,39,39,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1632,Soins en chirurgie d'un jour,Estrie,41038,251,251,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1633,Soins en chirurgie d'un jour,Estrie,41055,114,114,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
1634,Soins en chirurgie d'un jour,Estrie,41060,190,190,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
