cod_geo,nom_organisme,desi_org,cod_mrc,nom_mrc,cod_cm,nom_cm,no_reg,desc_reg,type_org,population,no_occur,CBAAX00036,CBAIX00036,CBALX00036,CRAAX00036,CRAIX00036,CRALX00036,CRIIX00036,LRAAX00036,LRALX00036,LRIIX00036,PRAAX00036,PRALX00036,PRIIX00036,CBAAA00316,CBAIA00316,CBALA00316,CRAAA00316,CRAIA00316,CRAIB00316,CRAIX00316,CRALA00316,CRIIX00316,LRAAA00316,LRALA00316,LRIIX00316,PRAAA00316,PRALA00316,PRIIX00316,CRIIX00489,LRIIX00489,PRIIX00489,CRIIX00491,LRIIX00491,PRIIX00491,CRIIX00501,LRIIX00501,PRIIX00501,CRIIX00528,LRIIX00528,PRIIX00528,CBAAX00688,CBAIX00688,CBALX00688,CRAAX00688,CRAIX00688,CRALX00688,CRIIX00688,LRAAX00688,LRALX00688,LRIIX00688,PRAAX00688,PRALX00688,PRIIX00688,CRIIX00771,LRIIX00771,PRIIX00771,CRAAX00812,CRAIX00812,CRALX00812,LRAAX00812,LRAIX00812,LRALX00812,PRAAX00812,PRAIX00812,PRALX00812,CROIX00822,LROIX00822,PROIX00822,CRAAX00828,CRAIX00828,CRALX00828,LRAAX00828,LRAIX00828,LRALX00828,PRAAX00828,PRAIX00828,PRALX00828,CROIX00834,LROIX00834,PROIX00834,CRAAX00844,CRALX00844,CRIIX00844,LRAAX00844,LRALX00844,LRIIX00844,PRAAX00844,PRALX00844,PRIIX00844,CRAAX00860,CRALX00860,CRIIX00860,LRAAX00860,LRALX00860,LRIIX00860,PRAAX00860,PRALX00860,PRIIX00860,CRAAX00870,CRALX00870,CRIIX00870,LRAAX00870,LRALX00870,LRIIX00870,PRAAX00870,PRALX00870,PRIIX00870,CRAAX00876,CRALX00876,CRIIX00876,LRAAX00876,LRALX00876,LRIIX00876,PRAAX00876,PRALX00876,PRIIX00876,CRAAX00883,CRALX00883,CRIIX00883,LRALX00883,LRIIX00883,PRAAX00883,PRALX00883,PRIIX00883,CRIIX00942,LRIIX00942,PRIIX00942,CRIIX00966,LRIIX00966,PRIIX00966,CRIIX01005,LRIIX01005,PRIIX01005,CRIIX01030,LRIIX01030,PRIIX01030,CRIIX01082,LRIIX01082,PRIIX01082,CRIIX01096,LRIIX01096,PRIIX01096,CRIIX01107,LRIIX01107,PRIIX01107,CRIIX01142,LRIIX01142,PRIIX01142,CRIIX01158,LRIIX01158,PRIIX01158,CRIIA01193,CRIIB01193,CRIIC01193,CRIIX01193,LRIIX01193,CRIIA01209,CRIIB01209,CRIIC01209,CRIIX01209,LRIIX01209,CRIIX01231,LRIIX01231,PRIIX01231,CRIIX01234,LRIIX01234,PRIIX01234,CRAAX01362,CRAIX01362,CRALX01362,LRAIX01362,CRAAX01372,CRAIX01372,CRALX01372,LRAIX01372,CRIAX01618,LRIAX01618,CRAAA01616,CRAAX01616,LRAAA01616,LRAAX01616,CRAAA01617,CRAAX01617,LRAAA01617,LRAAX01617,CRALA01567,CRALB01567,CRALC01567,CRALD01567,CRALE01567,LRALX01567,CRIIX01815,LRIIX01815,PRIIX01815,CRIIA01865,CRIIB01865,CRIIC01865,CRIIX01865,LRIIX01865,CRIIA01866,CRIIB01866,CRIIC01866,CRIIX01866,LRIIX01866,CRIIA02111,CRIIB02111,LRIIX02111,PRIIB02111,CRIIA02113,CRIIB02113,LRIIX02113,PRIIB02113,CRIIX02134,LRIIX02134,PRIIX02134 
68010,Hemmingford,VL,AR680,Les Jardins-de-Napierville,,,16,Montérégie,Municipalité locale,849,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32000,,,"Réparation toit, lampadaire",,,32000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68010,Hemmingford,VL,AR680,Les Jardins-de-Napierville,,,16,Montérégie,Municipalité locale,849,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Inspection infra, lumière et rue Margaret",,,17000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68010,Hemmingford,VL,AR680,Les Jardins-de-Napierville,,,16,Montérégie,Municipalité locale,849,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150000,,,Incendie,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68015,Hemmingford,CT,AR680,Les Jardins-de-Napierville,,,16,Montérégie,Municipalité locale,2138,1,,0,,,0,,0,,,,,,57737,,,,,,,,,,,,,,,1535,,,,,,,,,,,,,,,,,,,,,,,,,1535,,,,,0,,,Budget,,,123330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89332,Mutations à recevoir,113051,,,,177091,Quote part à payer au Village de Hemmingford,287036,,,0,20078,,,20078,Autres,5356,1339,,6695,Autres,0,,0,,,,,,,,,,,,,,,,,,,,,,Maire,17312,8656,5933,2967,Lucien Bouchard,,,,,,,,,,,,,,,,,,,,,,407,Transfert Plan mesure Urgence,407
68015,Hemmingford,CT,AR680,Les Jardins-de-Napierville,,,16,Montérégie,Municipalité locale,2138,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311715,,,Incendie,,,11715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15421,Autres,15315,,,,30492,Protection incendie à payer à Havelock,9840,,,,47323,15987,,63310,Réseau d'éclairage,15085,1583,,16668,Réseau d'éclairage,,,,,,,,,,,,,,,,,,,,,,,,,Conseiller,5771,2885,,,Deborah Beattie,,,,,,,,,,,,,,,,,,,,,,,,
68015,Hemmingford,CT,AR680,Les Jardins-de-Napierville,,,16,Montérégie,Municipalité locale,2138,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720208,,,Voirie,,,676033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conseiller,5556,2778,,,Jean-Marc Lamoureux,,,,,,,,,,,,,,,,,,,,,,,,
68015,Hemmingford,CT,AR680,Les Jardins-de-Napierville,,,16,Montérégie,Municipalité locale,2138,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430747,,,Parc industriel,,,446735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conseiller,5771,2885,,,Julie Bergeron,,,,,,,,,,,,,,,,,,,,,,,,
68015,Hemmingford,CT,AR680,Les Jardins-de-Napierville,,,16,Montérégie,Municipalité locale,2138,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conseiller,5556,2778,,,Maude St-Hilaire,,,,,,,,,,,,,,,,,,,,,,,,
68015,Hemmingford,CT,AR680,Les Jardins-de-Napierville,,,16,Montérégie,Municipalité locale,2138,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conseiller,5126,2563,,,Richmond Viau,,,,,,,,,,,,,,,,,,,,,,,,
68015,Hemmingford,CT,AR680,Les Jardins-de-Napierville,,,16,Montérégie,Municipalité locale,2138,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conseiller,496,248,,,Pierre Mineau,,,,,,,,,,,,,,,,,,,,,,,,
68015,Hemmingford,CT,AR680,Les Jardins-de-Napierville,,,16,Montérégie,Municipalité locale,2138,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conseiller,2993,1496,,,Jennifer Levie,,,,,,,,,,,,,,,,,,,,,,,,
68020,Sainte-Clotilde,M,AR680,Les Jardins-de-Napierville,,,16,Montérégie,Municipalité locale,2809,1,,,,,,,,,,Cours d'eau,,,39383,,,,,26566,,26566,,26566,,,,,,26662,,,,,,,,,26106,,,,,,,,,,,,,,,,,,,,,756560,,,Équilibre budgétaire,,,521625,,,,,,8000,,,Élections,,,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29367,Intérêts,19736,,,,126167,Organismes municipaux,48608,,,4308,1140510,446789,-8399,1595698,Parcs et terrains de jeux et autres,407303,46737,,454040,Parcs et terrains de jeux et autres,55058,Frais payés d'avance,79370,,,,,,,,,,,,,,,,,,,,,,Maire,18370,9185,,,GUY-JULIEN MAYNÉ,,,,,,,,,,,,,,,,,,,,,,115975,F.R.R Volet 4,
68020,Sainte-Clotilde,M,AR680,Les Jardins-de-Napierville,,,16,Montérégie,Municipalité locale,2809,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119201,,,Secteur égouts,,,93888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26542,Mutations,82468,,,,30108,Intérêts courus,39137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conseiller,7929,3964,,,MARCEL TREMBLAY,,,,,,,,,,,,,,,,,,,,,,1684,Politique familiale,
68020,Sainte-Clotilde,M,AR680,Les Jardins-de-Napierville,,,16,Montérégie,Municipalité locale,2809,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130819,,,Secteur aqueduc,,,69059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182616,Autres,140682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conseiller,7929,3964,,,ROBERT ARCOITE,,,,,,,,,,,,,,,,,,,,,,,,
68020,Sainte-Clotilde,M,AR680,Les Jardins-de-Napierville,,,16,Montérégie,Municipalité locale,2809,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23528,,,Jeux d'eau,,,260000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conseiller,7929,3964,,,FRANCOIS BARBEAU,,,,,,,,,,,,,,,,,,,,,,,,
68020,Sainte-Clotilde,M,AR680,Les Jardins-de-Napierville,,,16,Montérégie,Municipalité locale,2809,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conseiller,7929,3964,,,JULIE DUPUIS,,,,,,,,,,,,,,,,,,,,,,,,
68020,Sainte-Clotilde,M,AR680,Les Jardins-de-Napierville,,,16,Montérégie,Municipalité locale,2809,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conseiller,7929,3964,,,ANDRÉ PERREAULT,,,,,,,,,,,,,,,,,,,,,,,,
68020,Sainte-Clotilde,M,AR680,Les Jardins-de-Napierville,,,16,Montérégie,Municipalité locale,2809,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conseiller,7929,3964,,,MICHAEL DINNIGAN,,,,,,,,,,,,,,,,,,,,,,,,
68025,Saint-Patrice-de-Sherrington,M,AR680,Les Jardins-de-Napierville,,,16,Montérégie,Municipalité locale,2430,1,,,,,,,,,,Cours d'eau,,,1804,,,,,35058,,35058,,35058,,,,,,61007,,,,,,,,,-114607,,,,,,,,,,,,,,,,,,,,,50000,,,Accessibilité,,,50000,,,,,,24000,,,Élections,,,12000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161769,Droits de mutation et autres recevables,37631,,,,,,,,,,1682390,88002,,1770392,,661002,80469,,741471,,,,,,,,,,,,,,,,,,,,,,,,,,Maire,15300,7481,,,Yves Boyer,,,,,,,,,,,,,,,,,,,,,,197812,Fonds régions et ruralité Volet 4,
68025,Saint-Patrice-de-Sherrington,M,AR680,Les Jardins-de-Napierville,,,16,Montérégie,Municipalité locale,2430,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26800,,,Parcours exercice,,,26800,,,,,,74921,,,Égouts,,,248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conseiller,6042,2817,,,Louise Lussier,,,,,,,,,,,,,,,,,,,,,,,,
68025,Saint-Patrice-de-Sherrington,M,AR680,Les Jardins-de-Napierville,,,16,Montérégie,Municipalité locale,2430,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000,,,Étude nouveau développement,,,60000,,,,,,4109,,,Loisirs,,,4106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conseiller,5592,2817,,,Denis English,,,,,,,,,,,,,,,,,,,,,,,,
68025,Saint-Patrice-de-Sherrington,M,AR680,Les Jardins-de-Napierville,,,16,Montérégie,Municipalité locale,2430,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bordures plusieurs rues,,,300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conseiller,5592,2817,,,Karine Coallier,,,,,,,,,,,,,,,,,,,,,,,,
68025,Saint-Patrice-de-Sherrington,M,AR680,Les Jardins-de-Napierville,,,16,Montérégie,Municipalité locale,2430,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pavage Pinsonneault,,,150000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conseiller,5592,2817,,,Mélodie Boissy,,,,,,,,,,,,,,,,,,,,,,,,
68025,Saint-Patrice-de-Sherrington,M,AR680,Les Jardins-de-Napierville,,,16,Montérégie,Municipalité locale,2430,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Infrastructures de loisirs,,,41627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conseiller,5592,2817,,,Anthony Mangione,,,,,,,,,,,,,,,,,,,,,,,,
68025,Saint-Patrice-de-Sherrington,M,AR680,Les Jardins-de-Napierville,,,16,Montérégie,Municipalité locale,2430,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000,,,"Projets administrations (Formation, serveurs)",,,17500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conseiller,6042,2817,,,Réjean Cousineau,,,,,,,,,,,,,,,,,,,,,,,,
68025,Saint-Patrice-de-Sherrington,M,AR680,Les Jardins-de-Napierville,,,16,Montérégie,Municipalité locale,2430,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Glissières sécurité,,,67000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68030,Napierville,M,AR680,Les Jardins-de-Napierville,,,16,Montérégie,Municipalité locale,4193,1,,,,,,,,,,,,,,,425225,,,475332,70230,545562,,545562,,,Administration,,,462774,,,,,,,-37520,Gain/ Perte sur disposition,-2759,,,,,1000,,,,,,,,Autres,,,13500,,,,,148853,,,Service de la dette,,,292102,,,,,,119632,,,Eaux usées,,,77222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,641500,,,Règl 435,,,700000,,,,,,,,,,,,,,,,,,,,,,,,219556,"Mutations, autres",109253,,,,20717,intérêts courus,15145,334241,TECQ,325962,2377249,218099,,2595348,,1276135,109894,,1386029,,31152,"Assurance, immatriculation",30070,,,,,,,,,,,,,,,,,,,,,,Maire,26324,13162,9107,6829,Chantale Pelletier,,,,,,,,,,,,,,,,,,,,,,,,
68030,Napierville,M,AR680,Les Jardins-de-Napierville,,,16,Montérégie,Municipalité locale,4193,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500,,,,,,,,Mauvaise créance,,,,,,,,0,,,Fête 200e,,,113107,,,,,,144348,,,Eau potable,,,212519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16061,,,Partage actifs,,,32122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500,Rénovation chalet des loisirs,500,,,,,,,,,,,,Dépôt,7874,,,,,,,,,,,,,,,,,,,,,,Conseiller,8775,4387,,,Ghislain Perreault,,,,,,,,,,,,,,,,,,,,,,,,
68030,Napierville,M,AR680,Les Jardins-de-Napierville,,,16,Montérégie,Municipalité locale,4193,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250000,,,Appropriation budgétaire,,,250000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conseiller,8775,4387,,,Christine Bleau,,,,,,,,,,,,,,,,,,,,,,,,
68030,Napierville,M,AR680,Les Jardins-de-Napierville,,,16,Montérégie,Municipalité locale,4193,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,Pinces de désincarcération,,,4265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conseiller,8775,4387,,,Mario Dufour,,,,,,,,,,,,,,,,,,,,,,,,
68030,Napierville,M,AR680,Les Jardins-de-Napierville,,,16,Montérégie,Municipalité locale,4193,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157480,,,Pavage,,,180000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conseiller,8775,4387,,,Marthe Tardif,,,,,,,,,,,,,,,,,,,,,,,,
68030,Napierville,M,AR680,Les Jardins-de-Napierville,,,16,Montérégie,Municipalité locale,4193,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conseiller,8775,4387,,,Serge Brault,,,,,,,,,,,,,,,,,,,,,,,,
68030,Napierville,M,AR680,Les Jardins-de-Napierville,,,16,Montérégie,Municipalité locale,4193,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conseiller,8775,4387,,,David Dumontq,,,,,,,,,,,,,,,,,,,,,,,,
68035,Saint-Cyprien-de-Napierville,M,AR680,Les Jardins-de-Napierville,,,16,Montérégie,Municipalité locale,2101,1,,,,,475,,475,,,Cours d'eau,,,190197,,,,,,,,,,,,,,,,,,,,,,,,-12230,,,,,,,,,,,,,,,,,,,,,94273,,,,,,175000,,,,,,73811,,,Entretien équipements - Égouts,,,50436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5016,Mutations,20105,,,,11140,Intérêts courus,12456,,,,430353,31449,,461802,,241599,23783,,265382,,8855,,8229,,,,,,,,,,,,,,,,,,,,,,Maire,24080,12040,,,Jean-Marie Mercier,,,,,,,,,,,,,,,,,,,,,,7150,Autres programmes,
68035,Saint-Cyprien-de-Napierville,M,AR680,Les Jardins-de-Napierville,,,16,Montérégie,Municipalité locale,2101,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73425,,,,,,73425,,,,,,109965,,,Entretien équipements - Aqueduc,,,83335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,708,Intérêts,1410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conseiller,7796,3898,,,Jean-François Boire,,,,,,,,,,,,,,,,,,,,,,,,
68035,Saint-Cyprien-de-Napierville,M,AR680,Les Jardins-de-Napierville,,,16,Montérégie,Municipalité locale,2101,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45336,,,Vidange boue,,,22330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23482,Autres recevables,47081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conseiller,7796,3898,,,Gerard Dumesnil,,,,,,,,,,,,,,,,,,,,,,,,
68035,Saint-Cyprien-de-Napierville,M,AR680,Les Jardins-de-Napierville,,,16,Montérégie,Municipalité locale,2101,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84271,,,Équipement incendie,,,58467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conseiller,7796,3898,,,Bertrand Boire,,,,,,,,,,,,,,,,,,,,,,,,
68035,Saint-Cyprien-de-Napierville,M,AR680,Les Jardins-de-Napierville,,,16,Montérégie,Municipalité locale,2101,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8769,,,Élections,,,4639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conseiller,7796,3898,,,Michel Monette,,,,,,,,,,,,,,,,,,,,,,,,
68035,Saint-Cyprien-de-Napierville,M,AR680,Les Jardins-de-Napierville,,,16,Montérégie,Municipalité locale,2101,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4045,,,Mesure de débit,,,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conseiller,7796,3898,,,Martin Van Winden,,,,,,,,,,,,,,,,,,,,,,,,
