Code de postes,Sous-section,Sujet,Facettes (exercice - type de données - consolidation - compétences - spécifique) 
CRAAX00290,S27-A,Analyse des revenus - Imposition de droits,Exercice en cours - Réalisations - Administration municipale - Agglomération
CRAAX00291,S27-A,Analyse des revenus - Imposition de droits - Licences et permis,Exercice en cours - Réalisations - Administration municipale - Agglomération
CRAAX00292,S27-A,Analyse des revenus - Imposition de droits - Droits de mutation immobilière,Exercice en cours - Réalisations - Administration municipale - Agglomération
CRAAX00293,S27-A,Analyse des revenus - Imposition de droits - Droits sur les carrières et sablières,Exercice en cours - Réalisations - Administration municipale - Agglomération
CRAAX00294,S27-A,Analyse des revenus - Imposition de droits - Autres,Exercice en cours - Réalisations - Administration municipale - Agglomération
CRAAX00295,S27-A,Analyse des revenus - Amendes et pénalités,Exercice en cours - Réalisations - Administration municipale - Agglomération
CRAAX00296,S27-A,Analyse des revenus - Revenus de placements de portefeuille,Exercice en cours - Réalisations - Administration municipale - Agglomération
CRAAX00297,S27-A,Analyse des revenus - Autres revenus d'intérêts,Exercice en cours - Réalisations - Administration municipale - Agglomération
CRAAX00298,S27-A,Analyse des revenus - Autres revenus,Exercice en cours - Réalisations - Administration municipale - Agglomération
CRAAX00300,S27-A,Analyse des revenus - Autres revenus - Produit de cession de propriétés destinées à la revente,Exercice en cours - Réalisations - Administration municipale - Agglomération
CRAAX00301,S27-A,Analyse des revenus - Autres revenus - Gain (perte) sur remboursement de prêts et sur cession de placements,Exercice en cours - Réalisations - Administration municipale - Agglomération
CRAAX00302,S27-A,Analyse des revenus - Autres revenus - Contributions des promoteurs,Exercice en cours - Réalisations - Administration municipale - Agglomération
CRAAX00303,S27-A,Analyse des revenus - Autres revenus - Contributions des automobilistes pour le transport en commun ─ taxe sur l'essence,Exercice en cours - Réalisations - Administration municipale - Agglomération
CRAAX00304,S27-A,Analyse des revenus - Autres revenus - Contributions des organismes municipaux,Exercice en cours - Réalisations - Administration municipale - Agglomération
CRAAX00305,S27-A,Analyse des revenus - Autres revenus - Autres contributions,Exercice en cours - Réalisations - Administration municipale - Agglomération
CRAAX00306,S27-A,Analyse des revenus - Autres revenus - Redevances réglementaires,Exercice en cours - Réalisations - Administration municipale - Agglomération
CRAAX00307,S27-A,Analyse des revenus - Autres revenus - Autres,Exercice en cours - Réalisations - Administration municipale - Agglomération
CRAAX00308,S27-A,Analyse des revenus - Effet net des opérations de restructuration,Exercice en cours - Réalisations - Administration municipale - Agglomération
CRAAX01830,S27-A,Analyse des revenus - Transferts - Transferts de droit - Soutien à la compétence de développement local et régional des MRC du Fonds régions et ruralité - Volet 2,Exercice en cours - Réalisations - Administration municipale - Agglomération
CRAAX01898,S27-A,Analyse des revenus - Taxes - Sur la valeur foncière - Taxes générales - Taxes spéciales - Réserve financière pour le service de l'eau,Exercice en cours - Réalisations - Administration municipale - Agglomération
CRAAX01899,S27-A,Analyse des revenus - Taxes - Sur la valeur foncière - Taxes générales - Taxes spéciales - Réserve financière pour le service de la voirie,Exercice en cours - Réalisations - Administration municipale - Agglomération
CRAAX02137,S27-A,Analyse des revenus - Compensations tenant lieu de taxes - Gouvernement du Québec et ses entreprises - Immeubles de la Société québécoise d'infrastructures,Exercice en cours - Réalisations - Administration municipale - Agglomération
CRAAX02138,S27-A,Analyse des revenus - Compensations tenant lieu de taxes - Gouvernement du Québec et ses entreprises - Immeubles et établissement d'entreprises du gouvernement,Exercice en cours - Réalisations - Administration municipale - Agglomération
LRAAX00036,S27-A,"Analyse des revenus - Taxes - Sur une autre base - Taxes, compensations et tarification - Services municipaux - Autres (1 à x)",Libellé - Réalisations - Administration municipale - Agglomération
PRAAX00015,S27-A,Analyse des revenus - Taxes,Exercice précédent - Réalisations - Administration municipale - Agglomération
PRAAX00016,S27-A,Analyse des revenus - Taxes - Sur la valeur foncière,Exercice précédent - Réalisations - Administration municipale - Agglomération
PRAAX00018,S27-A,Analyse des revenus - Taxes - Sur la valeur foncière - Taxes générales - Taxe foncière générale,Exercice précédent - Réalisations - Administration municipale - Agglomération
PRAAX00020,S27-A,Analyse des revenus - Taxes - Sur la valeur foncière - Taxes générales - Taxes spéciales - Service de la dette,Exercice précédent - Réalisations - Administration municipale - Agglomération
PRAAX00021,S27-A,Analyse des revenus - Taxes - Sur la valeur foncière - Taxes générales - Taxes spéciales - Activités de fonctionnement,Exercice précédent - Réalisations - Administration municipale - Agglomération
PRAAX00022,S27-A,Analyse des revenus - Taxes - Sur la valeur foncière - Taxes générales - Taxes spéciales - Activités d'investissement,Exercice précédent - Réalisations - Administration municipale - Agglomération
PRAAX00025,S27-A,Analyse des revenus - Taxes - Sur la valeur foncière - Taxes de secteur - Taxes spéciales - Service de la dette,Exercice précédent - Réalisations - Administration municipale - Agglomération
PRAAX00026,S27-A,Analyse des revenus - Taxes - Sur la valeur foncière - Taxes de secteur - Taxes spéciales - Activités de fonctionnement,Exercice précédent - Réalisations - Administration municipale - Agglomération
PRAAX00027,S27-A,Analyse des revenus - Taxes - Sur la valeur foncière - Taxes de secteur - Taxes spéciales - Activités d'investissement,Exercice précédent - Réalisations - Administration municipale - Agglomération
PRAAX00028,S27-A,Analyse des revenus - Taxes - Sur la valeur foncière - Autres,Exercice précédent - Réalisations - Administration municipale - Agglomération
PRAAX00029,S27-A,Analyse des revenus - Taxes - Sur une autre base,Exercice précédent - Réalisations - Administration municipale - Agglomération
PRAAX00030,S27-A,"Analyse des revenus - Taxes - Sur une autre base - Taxes, compensations et tarification",Exercice précédent - Réalisations - Administration municipale - Agglomération
PRAAX00032,S27-A,"Analyse des revenus - Taxes - Sur une autre base - Taxes, compensations et tarification - Services municipaux - Eau",Exercice précédent - Réalisations - Administration municipale - Agglomération
PRAAX00033,S27-A,"Analyse des revenus - Taxes - Sur une autre base - Taxes, compensations et tarification - Services municipaux - Égout",Exercice précédent - Réalisations - Administration municipale - Agglomération
PRAAX00034,S27-A,"Analyse des revenus - Taxes - Sur une autre base - Taxes, compensations et tarification - Services municipaux - Traitement des eaux usées",Exercice précédent - Réalisations - Administration municipale - Agglomération
PRAAX00035,S27-A,"Analyse des revenus - Taxes - Sur une autre base - Taxes, compensations et tarification - Services municipaux - Matières résiduelles",Exercice précédent - Réalisations - Administration municipale - Agglomération
PRAAX00036,S27-A,"Analyse des revenus - Taxes - Sur une autre base - Taxes, compensations et tarification - Services municipaux - Autres (1 à x)",Exercice précédent - Réalisations - Administration municipale - Agglomération
PRAAX00037,S27-A,"Analyse des revenus - Taxes - Sur une autre base - Taxes, compensations et tarification - Centres d'urgence 9-1-1",Exercice précédent - Réalisations - Administration municipale - Agglomération
PRAAX00038,S27-A,"Analyse des revenus - Taxes - Sur une autre base - Taxes, compensations et tarification - Service de la dette",Exercice précédent - Réalisations - Administration municipale - Agglomération
PRAAX00039,S27-A,"Analyse des revenus - Taxes - Sur une autre base - Taxes, compensations et tarification - Pouvoir général de taxation",Exercice précédent - Réalisations - Administration municipale - Agglomération
