"Date_reception_demande","Mode_recep_demande","TypePlainte","GroupeAge","sexe","Minorite_visible","Origine_ethnique","Autochtone","Source","Acheminement_Demandeur","NbrePers","Ev_arrondissement","Ev_arrond2","Ev_arrond3","Ev_arrond4","Vc","Ev_service","Ev_service2","Ev_paramunicipal","Autre_entite","Categorie","Categorie2","Categorie3","Charte_vieD","Charte_vieD2","Charte_vieD3","Charte_vieES","Charte_vieES2","Charte_vieES3","Charte_Cult","Charte_Cult2","Charte_Cult3","Charte_ActP","Charte_ActP2","Charte_ActP3","Charte_Env","Charte_Env2","Charte_Env3","Charte_Sec","Charte_Sec2","Charte_Sec3","Charte_ServMun","Charte_ServMun2","Charte_ServMun3","DelaiReponse","resultat_enquete","mode_reponse","Date_fermeture","DelaiTraitement",,, 
"2017-08-01","Téléphone","individu","Inconnu","HOMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,"Le Plateau-Mont-Royal",,,,,,,,,"Nuisance - Circulation",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2017-08-01",1,,,
"2017-08-01","Téléphone","individu","Inconnu","FEMME","NON","Canadien","False","Fonctionnaire","Demandeur / Mandataire",1,,,,,,,,,"*** Entité mun. sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Autre municipalité","Téléphone","2017-08-01",1,,,
"2017-08-02","Courriel","individu","51 à 64 ans","FEMME","NON","Canadien","False","Organisme externe","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Santé et services sociaux","Courriel","2017-08-02",1,,,
"2017-08-01","Téléphone","individu","Inconnu","HOMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,"Rosemont--La Petite-Patrie",,,,,,,,,"Stationnement municipal et sur rue/Vignette/Débarcadère",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2017-08-01",1,,,
"2017-08-01","Téléphone","individu","Inconnu","HOMME","NON","Italien","False","Inconnu","Demandeur / Mandataire",1,"Rivière-des-Prairies--Pointe-aux-Trembles",,,,,"**********Grands parcs"," verdissement et Mont-Royal - Toutes directions confondues",,,,"Arbre",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2017-08-01",1,,
"2017-08-01","Téléphone","individu","Inconnu","HOMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,"Rosemont--La Petite-Patrie",,,,,,,,,"Services aux citoyens - Courtoisie/Comportement",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2017-08-01",1,,,
"2017-08-01","Courriel","individu","51 à 64 ans","HOMME","NON","Canadien","False","Internet","Demandeur / Mandataire",1,"Ville-Marie",,,,,,,,,"Nuisance - Circulation",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Courriel","2017-08-01",1,,,
"2017-08-01","Courriel","individu","51 à 64 ans","HOMME","NON","Canadien","False","Internet","Demandeur / Mandataire",1,"Ville-Marie",,,,,,,,,"Nuisance - Bruit",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Courriel","2017-08-01",1,,,
"2017-08-02","Téléphone","individu","Inconnu","FEMME","Arabe","Pays inconnu","False","Inconnu","Demandeur / Mandataire",1,,,,,,"Affaires juridiques - Direction des affaires civiles",,,,"Dommage matériel - Réclamation monétaire",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2017-08-02",1,,,
"2017-08-02","Courriel","individu","Inconnu","HOMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Autre différend privé","Courriel","2017-08-03",2,,,
"2017-08-02","Téléphone","individu","Inconnu","HOMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,"Concertation des arrondissements  - Toutes directions confondues",,,,"Animal",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2017-08-02",1,,,
"2017-06-29","En personne","individu","65 ans et +","HOMME","Noir","Haitien","False","Organisme externe","Demandeur / Mandataire",1,,,,,,,,"Office municipal d'habitation de Montréal (OMHM)",,"Dommage matériel - Réclamation monétaire",,,,,,,,,,,,,,,,,,,,,,,,,"Non fondée","Lettre","2017-07-06",5,,,
"2017-08-02","Téléphone","individu","Inconnu","HOMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,"Ville-Marie",,,,,,,,,"Nuisance - Bruit",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2017-08-02",1,,,
"2017-07-31","Courriel","individu","Inconnu","HOMME","NON","Canadien","False","Internet","Demandeur / Mandataire",1,,,,,,"Police - ******Section des agents de stationnement",,,,"Stationnement municipal et sur rue/Vignette/Débarcadère",,,,,,,,,,,,,,,,,,,,,,,,,"Pas personnellement visé (Art. 10 par. 1)","Courriel","2017-08-02",3,,,
"2017-08-01","Courriel","individu","Inconnu","HOMME","Inconnu","Canadien","False","Internet","Demandeur / Mandataire",1,,,,,,"Police - ******Direction des opérations",,,,"Agent de la paix - DAO (excluant comportement)",,,,,,,,,,,,,,,,,,,,,,,,,"Agent de la paix (Art. 11-4)","Courriel","2017-08-01",1,,,
"2017-08-03","Téléphone","individu","Inconnu","HOMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,"Ressources humaines  - Toutes directions confondues",,,,"Relations de travail",,,,,,,,,,,,,,,,,,,,,,,,,"Relations de travail (Art. 11-2)","Téléphone","2017-08-03",1,,,
"2017-08-01","Courriel","individu","18 à 25 ans","FEMME","NON","Français","False","Internet","Demandeur / Mandataire",1,,,,,"Conseil de la ville",,,,,"Animal",,,,,,,,,,,,,,,,,,,,,,,,,"Déc. CE/CM/CA/Comité (Art. 11-1) (pas CMDR)","Courriel","2017-08-03",3,,,
"2017-08-01","Courriel","individu","18 à 25 ans","FEMME","NON","Français","False","Internet","Demandeur / Mandataire",1,,,,,,"Ressources humaines  - Toutes directions confondues",,,,"Relations de travail",,,,,,,,,,,,,,,,,,,,,,,,,"Relations de travail (Art. 11-2)","Courriel","2017-08-03",3,,,
"2017-08-03","Téléphone","individu","Inconnu","FEMME","NON","Canadien","False","Parent ou ami","Demandeur / Mandataire",1,"Outremont",,,,,,,,,"ZU - Permis Transformation/Construction/Démolition/PIIA",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2017-08-03",1,,,
"2017-08-03","Téléphone","individu","Inconnu","FEMME","Noir","Pays inconnu","False","Inconnu","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Gouvernement provincial","Téléphone","2017-08-03",1,,,
"2017-08-03","Téléphone","individu","Inconnu","FEMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,"Ahuntsic-Cartierville",,,,,,,,,"Nuisance - Bruit",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2017-08-03",1,,,
"2017-08-04","Téléphone","individu","Inconnu","HOMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Entreprise ou commerce","Téléphone","2017-08-04",1,,,
"2017-08-04","Téléphone","individu","Inconnu","HOMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Gouvernement provincial","Téléphone","2017-08-04",1,,,
"2017-07-28","En personne","personne morale","PM","PM","PM","PM","False","Inconnu","Demandeur / Mandataire",1,"Ville-Marie",,,,,,,,,"Bibliothèque/Culture",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Courriel","2017-08-04",6,,,
"2017-08-03","Téléphone","individu","65 ans et +","HOMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,,,"Office municipal d'habitation de Montréal (OMHM)",,"Relations locataire/propriétaire (VdM et entités liées)",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2017-08-04",2,,,
"2017-08-04","Téléphone","individu","Inconnu","FEMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Entreprise ou commerce","Téléphone","2017-08-04",1,,,
"2017-08-04","Courriel","individu","Inconnu","HOMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,"Évaluation foncière - Toutes directions confondues","Finances - Toutes directions confondues",,,"Services aux citoyens - Communication/Informations",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Courriel","2017-08-07",2,,,
"2017-08-04","Courriel","individu","Inconnu","HOMME","NON","Pays inconnu","False","Inconnu","Demandeur / Mandataire",1,,,,,,,,"Société de transport de Montréal (STM)",,"Dommage matériel - Réclamation monétaire",,,,,,,,,,,,,,,,,,,,,,,,,"STM (Art. 11-5)","Courriel","2017-08-04",1,,,
"2017-08-04","Téléphone","individu","Inconnu","FEMME","NON","Pays inconnu","False","Inconnu","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Gouvernement provincial","Téléphone","2017-08-04",1,,,
"2017-08-07","Téléphone","individu","Inconnu","HOMME","NON","Italien","False","Élu municipal","Demandeur / Mandataire",1,,,,,,"Affaires juridiques - Direction des affaires civiles",,,,"Dommage matériel - Réclamation monétaire",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2017-08-07",1,,,
"2017-08-04","Téléphone","individu","Inconnu","HOMME","NON","Hongrois (Magyar)","False","Inconnu","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Entreprise ou commerce","Téléphone","2017-08-04",1,,,
"2017-08-07","Téléphone","individu","Inconnu","HOMME","NON","Canadien","False","Ancien demandeur","Demandeur / Mandataire",1,,,,,"Conseil de la ville",,,,,"Animal",,,,,,,,,,,,,,,,,,,,,,,,,"Déc. CE/CM/CA/Comité (Art. 11-1) (pas CMDR)","Téléphone","2017-08-07",1,,,
"2017-08-07","Courriel","individu","Inconnu","FEMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,"Montréal-Nord",,,,,,,,,"ZU - Clôture/Haie",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Courriel","2017-08-07",1,,,
"2017-08-07","Télécopieur","individu","Inconnu","FEMME","NON","Canadien","False","Ancien demandeur","Demandeur / Mandataire",1,,,,,,,,"Office municipal d'habitation de Montréal (OMHM)",,"Dommage matériel - Réclamation monétaire",,,,,,,,,,,,,,,,,,,,,,,,,"Refus d'intervenir (Recours légal - art. 12)","Lettre","2017-08-07",1,,,
"2017-08-07","En personne","individu","41 à 50 ans","HOMME","Arabe","Pays inconnu","False","Inconnu","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Entreprise ou commerce","En personne","2017-08-07",1,,,
"2017-08-07","Courriel","individu","65 ans et +","FEMME","NON","Italien","False","Ancien demandeur","Demandeur / Mandataire",1,"Lachine",,,,,,,,,"Parcs et espaces verts",,,,,,,,,,,,,,,,,,,,,,,,,"Fondée - Réglée","Lettre","2017-11-29",81,,,
"2017-08-07","Téléphone","individu","Inconnu","FEMME","NON","Pays inconnu","False","Inconnu","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Santé et services sociaux","Téléphone","2017-08-07",1,,,
"2017-08-07","Courriel","individu","26 à 40 ans","HOMME","Latino-américain","Chilien","False","Ancien demandeur","Demandeur / Mandataire",1,"Côte-des-Neiges--Notre-Dame-de-Grâce",,,,,,,,,"Immeuble - Salubrité - Insectes","Charte - vie économique et sociale",,,,,"Prendre des mesures afin que les logements soient conformes aux normes de salubrité lorsque la santé et la sécurité sont mises en cause",,,,,,,,,,,,,,,,,,,"Non fondée","Lettre","2019-03-13",391,,,
"2017-08-07","Courriel","individu","26 à 40 ans","HOMME","Latino-américain","Chilien","False","Ancien demandeur","Demandeur / Mandataire",1,"Côte-des-Neiges--Notre-Dame-de-Grâce",,,,,,,,,"Immeuble - Salubrité - Moisissures","Charte - vie économique et sociale",,,,,"Prendre des mesures afin que les logements soient conformes aux normes de salubrité lorsque la santé et la sécurité sont mises en cause",,,,,,,,,,,,,,,,,,,"Fondée - Réglée","Lettre","2019-03-13",391,,,
"2017-07-11","Courriel","individu","26 à 40 ans","HOMME","Arabe","Pays inconnu","False","Ancien demandeur","Demandeur / Mandataire",1,"Mercier--Hochelaga-Maisonneuve",,,,,,,,,"Stationnement municipal et sur rue/Vignette/Débarcadère",,,,,,,,,,,,,,,,,,,,,,,,,"Non fondée","Courriel","2017-07-14",4,,,
"2017-08-08","Courriel","individu","65 ans et +","HOMME","NON","Pays inconnu","False","Inconnu","Demandeur / Mandataire",1,,,,,"Cabinet du maire",,,,,"Divers",,,,,,,,,,,,,,,,,,,,,,,,,"Elu ou son cabinet (Art. 11-3)","Courriel","2017-08-08",1,,,
"2017-08-08","Courriel","individu","Inconnu","FEMME","NON","Russe","False","Ancien demandeur","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Entreprise ou commerce","Téléphone","2017-08-08",1,,,
"2017-08-04","Courriel","individu","26 à 40 ans","HOMME","Arabe","Pays inconnu","False","Organisme externe","Demandeur / Mandataire",1,,,,,,"Ressources humaines  - Toutes directions confondues",,,,"Relations de travail",,,,,,,,,,,,,,,,,,,,,,,,,"Relations de travail (Art. 11-2)","Courriel","2017-08-07",2,,,
"2017-08-08","En personne","individu","26 à 40 ans","FEMME","Noir","Pays inconnu","False","Ancien demandeur","Demandeur / Mandataire",1,,,,,,,,"Office municipal d'habitation de Montréal (OMHM)",,"Relations locataire/propriétaire (VdM et entités liées)",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","En personne","2017-08-08",1,,,
"2017-08-08","Téléphone","individu","Inconnu","FEMME","NON","Grec","False","Ancien demandeur","Demandeur / Mandataire",1,"Saint-Laurent",,,,,,,,,"Arbre",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2017-08-08",1,,,
"2017-08-08","En personne","individu","26 à 40 ans","FEMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,"Ville-Marie",,,,,,,,,"Bibliothèque/Culture",,,,,,,,,,,,,,,,,,,,,,,,,"Pas personnellement visé (Art. 10 par. 1)","En personne","2017-08-08",1,,,
"2017-08-09","Téléphone","individu","Inconnu","HOMME","NON","Canadien","False","Élu municipal","Demandeur / Mandataire",1,"Le Plateau-Mont-Royal",,,,,,,,,"TP - Aqueduc / Égout",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2017-08-09",1,,,
"2017-08-09","Téléphone","individu","65 ans et +","FEMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,,,"Office municipal d'habitation de Montréal (OMHM)",,"Nuisance - Bruit",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2017-08-09",1,,,
"2017-08-05","Courriel","individu","Inconnu","Inconnu","Asiatique","Pays inconnu","False","Internet","Demandeur / Mandataire",1,"Ville-Marie",,,,,"Culture - Toutes directions confondues",,,,"Nuisance - Bruit",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Courriel","2017-08-09",3,,,
"2017-08-09","Courriel","individu","Inconnu","FEMME","NON","Grec","False","Ancien demandeur","Demandeur / Mandataire",1,"Rosemont--La Petite-Patrie",,,,,,,,,"TP - Compostage/Déchets/Recyclage",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Courriel","2017-08-09",1,,,
"2017-08-09","Courriel","individu","Inconnu","FEMME","NON","Grec","False","Ancien demandeur","Demandeur / Mandataire",1,,,,,,"Affaires juridiques - Direction des affaires civiles",,,,"Dommage matériel - Réclamation monétaire",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Courriel","2017-08-09",1,,,
"2017-08-09","Téléphone","individu","Inconnu","FEMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,"Affaires juridiques - Direction des serv. juridiciaires (Cour municipale)",,,,"Constat - Stationnement",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2017-08-09",1,,,
"2017-08-09","Courriel","individu","26 à 40 ans","HOMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Entreprise ou commerce","Courriel","2017-08-09",1,,,
"2017-08-09","Téléphone","individu","Inconnu","HOMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,"Le Plateau-Mont-Royal",,,,,,,,,"Services aux citoyens - Communication/Informations",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2017-08-09",1,,,
"2017-08-10","Téléphone","individu","Inconnu","HOMME","Arabe","Pays inconnu","False","Inconnu","Demandeur / Mandataire",1,,,,,,"Police - ******Direction des opérations",,,,"Constat - Autre que stationnement",,,,,,,,,,,,,,,,,,,,,,,,,"Législation provinciale (Art. 10 par. 2)","Téléphone","2017-08-10",1,,,
"2017-08-09","Courriel","individu","26 à 40 ans","HOMME","Arabe","Algerien","False","Connaissances générales","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Entreprise ou commerce","Courriel","2017-08-09",1,,,
"2017-08-10","Téléphone","individu","Inconnu","HOMME","Noir","Pays inconnu","False","Inconnu","Demandeur / Mandataire",1,,,,,,"**********Mise en valeur du territoire - Direction de l'habitation",,,,"Immeuble - Salubrité - Moisissures",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2017-08-11",2,,,
"2017-08-07","Courriel","individu","51 à 64 ans","FEMME","NON","Canadien","False","Connaissances générales","Demandeur / Mandataire",1,"Côte-des-Neiges--Notre-Dame-de-Grâce",,,,,,,,,"TP - Propreté",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Courriel","2017-08-09",3,,,
"2017-08-07","Courriel","individu","51 à 64 ans","FEMME","NON","Canadien","False","Connaissances générales","Demandeur / Mandataire",1,,,,,,"Affaires juridiques - Direction des affaires civiles",,,,"Dommage matériel - Réclamation monétaire",,,,,,,,,,,,,,,,,,,,,,,,,"Refus d'intervenir (Recours légal - art. 12)","Courriel","2017-08-09",3,,,
"2017-08-10","Téléphone","individu","Inconnu","HOMME","Arabe","Pays inconnu","False","Inconnu","Demandeur / Mandataire",1,,,,,,,,"Bureau du taxi de Montréal",,"Taxi",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2017-08-10",1,,,
"2017-08-10","Téléphone","individu","Inconnu","FEMME","Arabe","Pays inconnu","False","Inconnu","Demandeur / Mandataire",1,,,,,,,,"Société de transport de Montréal (STM)",,"Dommage corporel - Réclamation monétaire",,,,,,,,,,,,,,,,,,,,,,,,,"STM (Art. 11-5)","Téléphone","2017-08-10",1,,,
"2017-08-10","Téléphone","individu","Inconnu","FEMME","Arabe","Pays inconnu","False","Inconnu","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Autre différend privé","Téléphone","2017-08-10",1,,,
"2017-08-10","Téléphone","individu","Inconnu","FEMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,"Le Sud-Ouest",,,,,,,,,"Nuisance - Autre ou Combinaison",,,,,,,,,,,,,,,,,,,,,,,,,"Désistement","Téléphone","2017-08-10",1,,,
"2017-08-11","Téléphone","individu","Inconnu","HOMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,"Affaires juridiques - Direction des serv. juridiciaires (Cour municipale)",,,,"Cour municipale - Jugement",,,,,,,,,,,,,,,,,,,,,,,,,"Jugement rendu Cour municipale (Art. 11 par. 2)","Téléphone","2017-08-11",1,,,
"2017-08-11","Téléphone","individu","Inconnu","FEMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Gouvernement provincial","Téléphone","2017-08-11",1,,,
"2017-08-11","Téléphone","individu","Inconnu","FEMME","Arabe","Pays inconnu","False","Inconnu","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Éducation","Téléphone","2017-08-11",1,,,
"2017-08-11","Téléphone","individu","Inconnu","HOMME","Inconnu","Pays inconnu","False","Inconnu","Demandeur / Mandataire",1,,,,,,,,"Société de transport de Montréal (STM)",,"Transport en commun",,,,,,,,,,,,,,,,,,,,,,,,,"STM (Art. 11-5)","Téléphone","2017-08-11",1,,,
"2017-08-10","Téléphone","individu","Inconnu","FEMME","Inconnu","Pays inconnu","False","Élu municipal","Demandeur / Mandataire",1,"Rosemont--La Petite-Patrie",,,,,,,,,"Services aux citoyens - Courtoisie/Comportement",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2017-08-10",1,,,
"2017-08-11","Téléphone","individu","Inconnu","FEMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Services bancaires/financiers/assurances","Téléphone","2017-08-11",1,,,
