Date_reception_demande,type_intervention,Ev_arrondissement,Ev_arrond2,Ev_arrond3,Ev_arrond4,Ev_service,Ev_service1,Ev_service2,Ev_service3,Ev_service4,societe_controle_concernee,Autre_entite,Categorie,Engagement_Charte_mtl_droits_respons,Engagement_Charte_mtl_droits_respons2,GroupeAge,Sexe,Origine_ethnique,Minorite_visible,Autochtone 
2020-07-31,Refusée sans enquête,Villeray--Saint-Michel--Parc-Extension,,,,,,,,,,,ZU - Permis Transformation/Construction/Démolition/PIIA,,,Inconnu,FEMME,Canadien,NON,Non
2020-07-31,Enquête approfondie,Côte-des-Neiges--Notre-Dame-de-Grâce,,,,,,,,,,,Piste cyclable / Vélo,Charte - sécurité,Charte - vie démocratique,Inconnu,HOMME,Canadien,NON,Non
2020-07-31,Refusée sans enquête,Côte-des-Neiges--Notre-Dame-de-Grâce,,,,,,,,,,,Stationnement municipal et sur rue/Vignette/Débarcadère,,,65 ans et +,FEMME,Canadien,NON,Non
2020-07-31,Refusée sans enquête,Villeray--Saint-Michel--Parc-Extension,,,,,,,,,,,ZU - Entrée charretière/Stationnement privé,,,Inconnu,FEMME,Pays inconnu,NON,Non
2020-07-31,Entité visée sans lien Vdm,,,,,,,,,,,Sans lien avec la Ville,Sans lien avec la Ville,,,51 à 64 ans,FEMME,Canadien,NON,Non
2020-07-31,Entité visée sans lien Vdm,,,,,,,,,,,Sans lien avec la Ville,Sans lien avec la Ville,,,Inconnu,HOMME,Pays inconnu,"Asie du Sud (tamouls, pakis, hindous)",Non
2020-07-31,Enquête approfondie,Rosemont--La Petite-Patrie,,,,Infrastructures du réseau routier - Toutes directions confondues,De l'urbanisme et de la mobilité - Direction de la mobilité,Concertation des arrondissements  - Toutes directions confondues,Expérience citoyenne et communications - Direction de l'expérience citoyenne,,,,Piste cyclable / Vélo,Charte - sécurité,Charte - services municipaux,Inconnu,HOMME,Canadien,NON,Non
2020-07-31,Entité visée sans lien Vdm,,,,,,,,,,,Sans lien avec la Ville,Sans lien avec la Ville,,,Inconnu,HOMME,Canadien,NON,Non
2020-07-31,Refusée sans enquête,Rivière-des-Prairies--Pointe-aux-Trembles,,,,,,,,,,,Arbre,,,51 à 64 ans,FEMME,Canadien,NON,Non
2020-07-31,Enquête approfondie,Rosemont--La Petite-Patrie,,,,,,,,,,,Piste cyclable / Vélo,Charte - vie démocratique,Charte - services municipaux,Inconnu,HOMME,Canadien,NON,Non
2020-07-31,Enquête approfondie,,,,,Infrastructures du réseau routier - Toutes directions confondues,De l'urbanisme et de la mobilité - Direction de la mobilité,Concertation des arrondissements  - Toutes directions confondues,Expérience citoyenne et communications - Direction de l'expérience citoyenne,,,,Piste cyclable / Vélo,Charte - sécurité,Charte - services municipaux,Inconnu,HOMME,Canadien,NON,Non
2020-07-31,Enquête approfondie,Rosemont--La Petite-Patrie,,,,Concertation des arrondissements  - Toutes directions confondues,Infrastructures du réseau routier - Toutes directions confondues,De l'urbanisme et de la mobilité - Direction de la mobilité,Expérience citoyenne et communications - Direction de l'expérience citoyenne,,,,Piste cyclable / Vélo,Charte - sécurité,Charte - services municipaux,65 ans et +,FEMME,Canadien,NON,Non
2020-07-31,Enquête approfondie,Rosemont--La Petite-Patrie,,,,,,,,,,,Piste cyclable / Vélo,Charte - vie démocratique,Charte - services municipaux,Inconnu,FEMME,Canadien,NON,Non
2020-07-31,Enquête approfondie,Rosemont--La Petite-Patrie,,,,,,,,,,,Piste cyclable / Vélo,Charte - vie démocratique,Charte - services municipaux,41 à 50 ans,HOMME,Italien,NON,Non
2020-07-31,Enquête approfondie,,,,,Infrastructures du réseau routier - Toutes directions confondues,De l'urbanisme et de la mobilité - Direction de la mobilité,Concertation des arrondissements  - Toutes directions confondues,Expérience citoyenne et communications - Direction de l'expérience citoyenne,,,,Piste cyclable / Vélo,Charte - sécurité,Charte - services municipaux,65 ans et +,FEMME,Canadien,NON,Non
2020-07-31,Enquête approfondie,Rosemont--La Petite-Patrie,,,,De l'urbanisme et de la mobilité - Direction de la mobilité,Infrastructures du réseau routier - Toutes directions confondues,Concertation des arrondissements  - Toutes directions confondues,Expérience citoyenne et communications - Direction de l'expérience citoyenne,,,,Piste cyclable / Vélo,Charte - sécurité,Charte - services municipaux,Inconnu,FEMME,Canadien,NON,Non
2020-07-31,Refusée sans enquête,,,,,Affaires juridiques - Direction des serv. juridiciaires (Cour municipale),,,,,,,Constat - Stationnement,,,Inconnu,FEMME,Canadien,NON,Non
2020-07-31,Refusée sans enquête,Le Sud-Ouest,,,,,,,,,,,Stationnement municipal et sur rue/Vignette/Débarcadère,,,26 à 40 ans,HOMME,Canadien,NON,Non
2020-07-31,Refusée sans enquête,,,,,Ressources humaines  - Toutes directions confondues,,,,,,,Relations de travail,,,51 à 64 ans,HOMME,Pays inconnu,Noir,Non
2020-08-01,Enquête approfondie,Côte-des-Neiges--Notre-Dame-de-Grâce,,,,,,,,,,,Piste cyclable / Vélo,Charte - vie démocratique,Charte - sécurité,Inconnu,FEMME,Canadien,NON,Non
2020-08-01,Enquête approfondie,Côte-des-Neiges--Notre-Dame-de-Grâce,,,,,,,,,,,Piste cyclable / Vélo,Charte - vie démocratique,Charte - sécurité,Inconnu,FEMME,Canadien,NON,Non
2020-08-01,Enquête approfondie,Côte-des-Neiges--Notre-Dame-de-Grâce,,,,,,,,,,,Piste cyclable / Vélo,Charte - vie démocratique,Charte - sécurité,Inconnu,FEMME,Ne sait pas,Inconnu,Non
2020-08-01,Refusée sans enquête,Ahuntsic-Cartierville,,,,,,,,,,,Piste cyclable / Vélo,,,65 ans et +,FEMME,Canadien,NON,Non
2020-08-01,Refusée sans enquête,,,,,,,,,,,,Services aux citoyens - Communication/Informations,,,65 ans et +,HOMME,Canadien,NON,Non
2020-08-01,Enquête approfondie,Rosemont--La Petite-Patrie,,,,,,,,,,,Piste cyclable / Vélo,Charte - vie démocratique,Charte - services municipaux,Inconnu,HOMME,Canadien,NON,Non
2020-08-01,Enquête approfondie,Rosemont--La Petite-Patrie,,,,,,,,,,,Piste cyclable / Vélo,Charte - vie démocratique,Charte - services municipaux,Inconnu,HOMME,Canadien,NON,Non
2020-08-01,Enquête approfondie,,,,,Infrastructures du réseau routier - Toutes directions confondues,De l'urbanisme et de la mobilité - Direction de la mobilité,Concertation des arrondissements  - Toutes directions confondues,Expérience citoyenne et communications - Direction de l'expérience citoyenne,,,,Piste cyclable / Vélo,Charte - sécurité,Charte - services municipaux,65 ans et +,HOMME,Italien,NON,Non
2020-08-01,Enquête approfondie,,,,,Infrastructures du réseau routier - Toutes directions confondues,Concertation des arrondissements  - Toutes directions confondues,De l'urbanisme et de la mobilité - Direction de la mobilité,Expérience citoyenne et communications - Direction de l'expérience citoyenne,,,,Piste cyclable / Vélo,Charte - sécurité,Charte - services municipaux,51 à 64 ans,HOMME,Canadien,NON,Non
2020-08-01,Enquête approfondie,Rosemont--La Petite-Patrie,,,,Concertation des arrondissements  - Toutes directions confondues,Infrastructures du réseau routier - Toutes directions confondues,De l'urbanisme et de la mobilité - Direction de la mobilité,Expérience citoyenne et communications - Direction de l'expérience citoyenne,,,,Piste cyclable / Vélo,Charte - sécurité,Charte - services municipaux,41 à 50 ans,FEMME,Canadien,NON,Non
2020-08-01,Refusée sans enquête,Villeray--Saint-Michel--Parc-Extension,,,,,,,,,,,ZU - Autre,,,Inconnu,FEMME,Canadien,NON,Non
2020-08-02,Enquête approfondie,Côte-des-Neiges--Notre-Dame-de-Grâce,,,,,,,,,,,Piste cyclable / Vélo,Charte - vie démocratique,Charte - sécurité,Inconnu,FEMME,Ne sait pas,Inconnu,Non
2020-08-02,Enquête approfondie,Côte-des-Neiges--Notre-Dame-de-Grâce,,,,,,,,,,,Piste cyclable / Vélo,Charte - vie démocratique,Charte - sécurité,Inconnu,HOMME,Canadien,NON,Non
2020-08-02,Enquête approfondie,Côte-des-Neiges--Notre-Dame-de-Grâce,,,,,,,,,,,Piste cyclable / Vélo,Charte - vie démocratique,Charte - sécurité,Inconnu,HOMME,Ne sait pas,Inconnu,Non
2020-08-02,Refusée sans enquête,Y-Arrondissement non spécifié,,,,,,,,,,,ZU - Autre,,,Inconnu,HOMME,Pays inconnu,Inconnu,Non
2020-08-02,Enquête approfondie,Rosemont--La Petite-Patrie,,,,Concertation des arrondissements  - Toutes directions confondues,Infrastructures du réseau routier - Toutes directions confondues,De l'urbanisme et de la mobilité - Direction de la mobilité,Expérience citoyenne et communications - Direction de l'expérience citoyenne,,,,Piste cyclable / Vélo,Charte - sécurité,Charte - services municipaux,Inconnu,HOMME,Canadien,NON,Non
2020-08-02,Enquête approfondie,Rosemont--La Petite-Patrie,,,,Concertation des arrondissements  - Toutes directions confondues,Infrastructures du réseau routier - Toutes directions confondues,De l'urbanisme et de la mobilité - Direction de la mobilité,Expérience citoyenne et communications - Direction de l'expérience citoyenne,,,,Piste cyclable / Vélo,Charte - sécurité,Charte - services municipaux,Inconnu,HOMME,Canadien,NON,Non
2020-08-02,Enquête approfondie,Rosemont--La Petite-Patrie,,,,,,,,,,,Piste cyclable / Vélo,Charte - vie démocratique,Charte - services municipaux,65 ans et +,FEMME,Canadien,NON,Non
2020-08-02,Enquête approfondie,Rosemont--La Petite-Patrie,,,,,,,,,,,Piste cyclable / Vélo,Charte - sécurité,Charte - services municipaux,Inconnu,FEMME,Canadien,NON,Non
2020-08-02,Enquête approfondie,,,,,Infrastructures du réseau routier - Toutes directions confondues,Concertation des arrondissements  - Toutes directions confondues,De l'urbanisme et de la mobilité - Direction de la mobilité,Expérience citoyenne et communications - Direction de l'expérience citoyenne,,,,Piste cyclable / Vélo,Charte - sécurité,Charte - services municipaux,Inconnu,FEMME,Canadien,NON,Non
2020-08-02,Refusée sans enquête,Ville-Marie,Le Sud-Ouest,Le Plateau-Mont-Royal,Rosemont--La Petite-Patrie,,,,,,,,ZU - Autre,,,Inconnu,FEMME,Canadien,NON,Non
2020-08-03,Enquête approfondie,Lachine,,,,,,,,,,,ZU - Permis Transformation/Construction/Démolition/PIIA,,,Inconnu,FEMME,Canadien,NON,Non
2020-08-03,Refusée sans enquête,Mercier--Hochelaga-Maisonneuve,,,,,,,,,,,TP - Circulation/Signalisation,,,26 à 40 ans,HOMME,Canadien,NON,Non
2020-08-03,Enquête approfondie,Le Plateau-Mont-Royal,,,,,,,,,,,ZU - Permis Transformation/Construction/Démolition/PIIA,,,51 à 64 ans,FEMME,Canadien,NON,Non
2020-08-03,Refusée sans enquête,Lachine,,,,,,,,,,,Piste cyclable / Vélo,,,26 à 40 ans,FEMME,Canadien,NON,Non
2020-08-03,Refusée sans enquête,Mercier--Hochelaga-Maisonneuve,,,,,,,,,,,TP - Chaussée/Trottoir,,,51 à 64 ans,HOMME,Canadien,NON,Non
2020-08-03,Refusée sans enquête,Mercier--Hochelaga-Maisonneuve,,,,,,,,,,,Piste cyclable / Vélo,,,51 à 64 ans,HOMME,Canadien,NON,Non
2020-08-03,Refusée sans enquête,Montréal-Nord,,,,,,,,,,,Piste cyclable / Vélo,,,Inconnu,HOMME,Pays inconnu,Inconnu,Non
2020-08-03,Refusée sans enquête,Ahuntsic-Cartierville,,,,,,,,,,,Stationnement municipal et sur rue/Vignette/Débarcadère,,,Inconnu,HOMME,Canadien,NON,Non
2020-08-03,Refusée sans enquête,,,,,Gestion et planification immobilière - Toutes directions confondues,,,,,,,Services aux citoyens - Délai/Procédure,,,65 ans et +,FEMME,Canadien,NON,Non
2020-08-03,Refusée sans enquête,Le Plateau-Mont-Royal,,,,,,,,,,,Nuisance - Autre ou Combinaison,,,Inconnu,FEMME,Canadien,NON,Non
2020-08-03,Refusée sans enquête,Ville-Marie,,,,,,,,,,,Stationnement municipal et sur rue/Vignette/Débarcadère,,,Inconnu,FEMME,Canadien,NON,Non
2020-08-03,Enquête approfondie,,,,,Infrastructures du réseau routier - Toutes directions confondues,De l'urbanisme et de la mobilité - Direction de la mobilité,Concertation des arrondissements  - Toutes directions confondues,Expérience citoyenne et communications - Direction de l'expérience citoyenne,,,,Piste cyclable / Vélo,Charte - sécurité,Charte - services municipaux,65 ans et +,FEMME,Canadien,NON,Non
2020-08-03,Enquête approfondie,Ahuntsic-Cartierville,,,,Infrastructures du réseau routier - Toutes directions confondues,Concertation des arrondissements  - Toutes directions confondues,De l'urbanisme et de la mobilité - Direction de la mobilité,Expérience citoyenne et communications - Direction de l'expérience citoyenne,,,,Piste cyclable / Vélo,Charte - sécurité,Charte - services municipaux,51 à 64 ans,HOMME,Canadien,NON,Non
2020-08-03,Refusée sans enquête,Le Sud-Ouest,,,,,,,,,,,TP - Circulation/Signalisation,,,Inconnu,HOMME,Ne sait pas,NON,Non
2020-08-03,Refusée sans enquête,Ville-Marie,,,,,,,,,,,Arbre,,,Inconnu,FEMME,Canadien,NON,Non
2020-08-04,Enquête approfondie,Côte-des-Neiges--Notre-Dame-de-Grâce,,,,,,,,,,,Piste cyclable / Vélo,Charte - vie démocratique,Charte - sécurité,65 ans et +,FEMME,Canadien,NON,Non
2020-08-04,Enquête approfondie,Côte-des-Neiges--Notre-Dame-de-Grâce,,,,,,,,,,,Piste cyclable / Vélo,Charte - vie démocratique,Charte - sécurité,Inconnu,FEMME,Italien,NON,Non
2020-08-04,Enquête approfondie,Côte-des-Neiges--Notre-Dame-de-Grâce,,,,,,,,,,,Piste cyclable / Vélo,Charte - vie démocratique,Charte - sécurité,Inconnu,FEMME,Ne sait pas,Inconnu,Non
2020-08-04,Refusée sans enquête,Le Plateau-Mont-Royal,Villeray--Saint-Michel--Parc-Extension,Rosemont--La Petite-Patrie,,,,,,,,,TP - Circulation/Signalisation,,,Inconnu,FEMME,Canadien,NON,Non
2020-08-04,Refusée sans enquête,Côte-des-Neiges--Notre-Dame-de-Grâce,,,,,,,,,,,Constat - Autre que stationnement,,,41 à 50 ans,FEMME,Canadien,NON,Non
2020-08-04,Refusée sans enquête,Ville-Marie,,,,,,,,,,,ZU - Autre,,,65 ans et +,HOMME,Canadien,NON,Non
2020-08-04,Enquête approfondie,Montréal-Nord,,,,Infrastructures du réseau routier - Toutes directions confondues,De l'urbanisme et de la mobilité - Direction de la mobilité,Concertation des arrondissements  - Toutes directions confondues,Expérience citoyenne et communications - Direction de l'expérience citoyenne,,,,Piste cyclable / Vélo,Charte - sécurité,Charte - services municipaux,Inconnu,HOMME,Canadien,NON,Non
2020-08-04,Enquête approfondie,,,,,Infrastructures du réseau routier - Toutes directions confondues,De l'urbanisme et de la mobilité - Direction de la mobilité,Concertation des arrondissements  - Toutes directions confondues,Expérience citoyenne et communications - Direction de l'expérience citoyenne,,,,Piste cyclable / Vélo,Charte - sécurité,Charte - services municipaux,65 ans et +,HOMME,Canadien,NON,Non
2020-08-04,Entité visée sans lien Vdm,,,,,,,,,,,Sans lien avec la Ville,Sans lien avec la Ville,,,Inconnu,FEMME,Canadien,NON,Non
2020-08-04,Refusée sans enquête,,,,,Police - Toutes direstions confondues,,,,,,,Constat - Autre que stationnement,,,Inconnu,HOMME,Canadien,NON,Non
2020-08-04,Refusée sans enquête,Mercier--Hochelaga-Maisonneuve,,,,,,,,,,,TP - Compostage/Déchets/Recyclage,,,Inconnu,FEMME,Canadien,NON,Non
2020-08-04,Entité visée sans lien Vdm,,,,,,,,,,,Sans lien avec la Ville,Sans lien avec la Ville,,,Inconnu,HOMME,Canadien,NON,Non
2020-08-04,Refusée sans enquête,Ahuntsic-Cartierville,,,,,,,,,,,Arbre,,,Inconnu,HOMME,Canadien,NON,Non
2020-08-05,Refusée sans enquête,Montréal-Nord,,,,,,,,,,,Piste cyclable / Vélo,,,Inconnu,FEMME,Italien,NON,Non
2020-08-05,Refusée sans enquête,Rosemont--La Petite-Patrie,,,,,,,,,,,Nuisance - Autre ou Combinaison,,,Inconnu,FEMME,Canadien,NON,Non
2020-08-05,Enquête approfondie,Côte-des-Neiges--Notre-Dame-de-Grâce,,,,,,,,,,,Piste cyclable / Vélo,Charte - vie démocratique,Charte - sécurité,Inconnu,FEMME,Canadien,NON,Non
2020-08-05,Refusée sans enquête,Rosemont--La Petite-Patrie,,,,,,,,,,,Services aux citoyens - Communication/Informations,,,Inconnu,FEMME,Canadien,NON,Non
2020-08-05,Enquête approfondie,Mercier--Hochelaga-Maisonneuve,,,,,,,,,,,Nuisance - Circulation,Charte - sécurité,Charte - vie démocratique,Inconnu,FEMME,Canadien,NON,Non
2020-08-05,Refusée sans enquête,Ville-Marie,,,,,,,,,,,Stationnement municipal et sur rue/Vignette/Débarcadère,,,51 à 64 ans,HOMME,Canadien,NON,Non
2020-08-05,Refusée sans enquête,,,,,Affaires juridiques - Direction des serv. juridiciaires (Cour municipale),,,,,,,Cour municipale - Jugement ,,,Inconnu,HOMME,Ne sait pas,Inconnu,Non
2020-08-05,Enquête approfondie,Mercier--Hochelaga-Maisonneuve,,,,,,,,,,,Jardin communautaire,Charte - vie démocratique,"Charte - environnement, developpement durable",Inconnu,FEMME,Canadien,NON,Non
2020-08-05,Refusée sans enquête,Le Plateau-Mont-Royal,Mercier--Hochelaga-Maisonneuve,,,,,,,,,,ZU - Autre,,,Inconnu,HOMME,Canadien,NON,Non
2020-08-05,Enquête approfondie,Montréal-Nord,,,,Infrastructures du réseau routier - Toutes directions confondues,De l'urbanisme et de la mobilité - Direction de l'urbanisme,Concertation des arrondissements  - Toutes directions confondues,Expérience citoyenne et communications - Direction de l'expérience citoyenne,,,,Piste cyclable / Vélo,Charte - sécurité,Charte - services municipaux,51 à 64 ans,FEMME,Canadien,NON,Non
2020-08-05,Refusée sans enquête,Le Plateau-Mont-Royal,,,,,,,,,,,ZU - Permis Transformation/Construction/Démolition/PIIA,,,Inconnu,FEMME,Canadien,NON,Non
2020-08-05,Enquête approfondie,Rosemont--La Petite-Patrie,,,,,,,,,,,Piste cyclable / Vélo,Charte - vie démocratique,Charte - services municipaux,41 à 50 ans,HOMME,Canadien,NON,Non
2020-08-05,Enquête approfondie,Rosemont--La Petite-Patrie,,,,,,,,,,,Piste cyclable / Vélo,Charte - vie démocratique,Charte - services municipaux,Inconnu,FEMME,Canadien,NON,Non
2020-08-05,Enquête approfondie,Montréal-Nord,,,,Infrastructures du réseau routier - Toutes directions confondues,De l'urbanisme et de la mobilité - Direction de la mobilité,Concertation des arrondissements  - Toutes directions confondues,Expérience citoyenne et communications - Direction de l'expérience citoyenne,,,,Piste cyclable / Vélo,Charte - sécurité,Charte - services municipaux,Inconnu,HOMME,Français,NON,Non
2020-08-06,Refusée sans enquête,Mercier--Hochelaga-Maisonneuve,,,,,,,,,,,Nuisance - Circulation,,,Inconnu,HOMME,Canadien,NON,Non
2020-08-06,Entité visée sans lien Vdm,,,,,,,,,,,Sans lien avec la Ville,Sans lien avec la Ville,,,26 à 40 ans,HOMME,Canadien,NON,Non
2020-08-06,Enquête approfondie,Côte-des-Neiges--Notre-Dame-de-Grâce,,,,,,,,,,,Piste cyclable / Vélo,Charte - vie démocratique,Charte - sécurité,Inconnu,FEMME,Canadien,NON,Non
2020-08-06,Refusée sans enquête,Mercier--Hochelaga-Maisonneuve,,,,,,,,,,,TP - Chaussée/Trottoir,,,51 à 64 ans,FEMME,Canadien,NON,Non
2020-08-06,Refusée sans enquête,Le Sud-Ouest,,,,,,,,,,,ZU - Autre,,,65 ans et +,HOMME,Canadien,NON,Non
2020-08-06,Enquête approfondie,Montréal-Nord,,,,Infrastructures du réseau routier - Toutes directions confondues,De l'urbanisme et de la mobilité - Direction de la mobilité,Concertation des arrondissements  - Toutes directions confondues,Expérience citoyenne et communications - Direction de l'expérience citoyenne,,,,Piste cyclable / Vélo,Charte - sécurité,Charte - services municipaux,Inconnu,FEMME,Canadien,NON,Non
2020-08-06,Enquête approfondie,Rosemont--La Petite-Patrie,,,,,,,,,,,Piste cyclable / Vélo,Charte - vie démocratique,Charte - services municipaux,51 à 64 ans,HOMME,Canadien,NON,Non
2020-08-06,Enquête approfondie,Rosemont--La Petite-Patrie,,,,,,,,,,,Piste cyclable / Vélo,Charte - vie démocratique,Charte - services municipaux,Inconnu,FEMME,Canadien,NON,Non
2020-08-06,Enquête approfondie,Rosemont--La Petite-Patrie,,,,,,,,,,,Piste cyclable / Vélo,Charte - vie démocratique,Charte - services municipaux,Inconnu,FEMME,Canadien,NON,Non
2020-08-06,Refusée sans enquête,Y-Arrondissement non spécifié,,,,,,,,,,,Divers,,,Inconnu,HOMME,Canadien,NON,Non
2020-08-06,Refusée sans enquête,,,,,Affaires juridiques - Direction des serv. juridiciaires (Cour municipale),,,,,,,Cour municipale - Jugement ,,,Inconnu,HOMME,Pays inconnu,Inconnu,Non
2020-08-07,Enquête approfondie,Côte-des-Neiges--Notre-Dame-de-Grâce,,,,,,,,,,,Piste cyclable / Vélo,Charte - vie démocratique,Charte - sécurité,Inconnu,HOMME,Canadien,NON,Non
2020-08-07,Enquête approfondie,Côte-des-Neiges--Notre-Dame-de-Grâce,,,,,,,,,,,Piste cyclable / Vélo,Charte - vie démocratique,Charte - sécurité,Inconnu,FEMME,Ne sait pas,Inconnu,Non
2020-08-07,Enquête approfondie,Côte-des-Neiges--Notre-Dame-de-Grâce,,,,,,,,,,,Piste cyclable / Vélo,Charte - vie démocratique,Charte - sécurité,Inconnu,FEMME,Canadien,NON,Non
2020-08-07,Enquête approfondie,Côte-des-Neiges--Notre-Dame-de-Grâce,,,,,,,,,,,Piste cyclable / Vélo,Charte - vie démocratique,Charte - sécurité,Inconnu,HOMME,Pays inconnu,Inconnu,Non
2020-08-07,Refusée sans enquête,Verdun,,,,,,,,,,,TP - Aqueduc / Égout,,,Inconnu,FEMME,Canadien,NON,Non
