Date_reception_demande,type_intervention,Ev_arrondissement,Ev_arrond2,Ev_service,Ev_service1,Ev_paramunicipal,societe_controle_concernee,Autre_entite,Categorie,Engagement_Charte_mtl_droits_respons,Engagement_Charte_mtl_droits_respons2,GroupeAge,Sexe,Origine_ethnique,Minorite_visible,Autochtone 
2019-07-30,Enquête approfondie,Côte-des-Neiges--Notre-Dame-de-Grâce,,,,,,,ZU - Permis Transformation/Construction/Démolition/PIIA,,,41 à 50 ans,FEMME,Canadien,NON,Non
2019-07-30,Refusée sans enquête,Mercier--Hochelaga-Maisonneuve,,,,,,,Arbre,,,65 ans et +,FEMME,Canadien,NON,Non
2019-07-30,Refusée sans enquête,Rivière-des-Prairies--Pointe-aux-Trembles,,,,,,,Arbre,,,51 à 64 ans,FEMME,Italien,NON,Non
2019-07-30,Refusée sans enquête,Ahuntsic-Cartierville,,,,,,,TP - Propreté,,,18 à 25 ans,FEMME,Canadien,NON,Non
2019-07-30,Refusée sans enquête,Saint-Laurent,,,,,,,Services aux citoyens - Communication/Informations,,,Inconnu,HOMME,Canadien,NON,Non
2019-07-30,Refusée sans enquête,Saint-Laurent,,,,,,,Accès à l'information,,,Inconnu,HOMME,Canadien,NON,Non
2019-07-30,Refusée sans enquête,,,Police - Toutes direstions confondues,,,,,Agent de la paix - DAO (excluant comportement),,,Inconnu,HOMME,Pays inconnu,Arabe,Non
2019-07-30,Refusée sans enquête,,,Affaires juridiques - Direction des affaires civiles,,,,,Dommage matériel - Réclamation monétaire,,,Inconnu,HOMME,Pays inconnu,Arabe,Non
2019-07-30,Refusée sans enquête,Mercier--Hochelaga-Maisonneuve,,,,,,,Stationnement municipal et sur rue/Vignette/Débarcadère,,,Inconnu,FEMME,Canadien,NON,Non
2019-07-30,Refusée sans enquête,,,Finances - Toutes directions confondues,,,,,Taxe foncière/Évaluation,,,51 à 64 ans,FEMME,Canadien,NON,Non
2019-07-30,Refusée sans enquête,Côte-des-Neiges--Notre-Dame-de-Grâce,,De l'urbanisme et de la mobilité - Direction de la mobilité,,,,,Stationnement municipal et sur rue/Vignette/Débarcadère,,,Inconnu,HOMME,Canadien,NON,Non
2019-07-31,Entité visée sans lien Vdm,,,,,,,Sans lien avec la Ville,Sans lien avec la Ville,,,26 à 40 ans,FEMME,Canadien,NON,Non
2019-07-31,Entité visée sans lien Vdm,,,,,,,Sans lien avec la Ville,Sans lien avec la Ville,,,Inconnu,HOMME,Canadien,NON,Non
2019-07-31,Refusée sans enquête,,,,,Office municipal d'habitation de Montréal (OMHM),,,Relations locataire/propriétaire (VdM et entités liées),,,65 ans et +,FEMME,Canadien,NON,Non
2019-07-31,Entité visée sans lien Vdm,,,,,,,Sans lien avec la Ville,Sans lien avec la Ville,,,26 à 40 ans,HOMME,Chinois,Asiatique,Non
2019-07-31,Refusée sans enquête,,,,,Office municipal d'habitation de Montréal (OMHM),,,Services aux citoyens - Courtoisie/Comportement,,,65 ans et +,FEMME,Canadien,NON,Non
2019-07-31,Entité visée sans lien Vdm,,,,,,,Sans lien avec la Ville,Sans lien avec la Ville,,,Inconnu,HOMME,Canadien,NON,Non
2019-08-01,Refusée sans enquête,,,Affaires juridiques - Direction des serv. juridiciaires (Cour municipale),,,,,Cour municipale - Frais/Perception (en lien avec jugement),,,41 à 50 ans,HOMME,Canadien,NON,Non
2019-08-01,Refusée sans enquête,,,Police - Toutes direstions confondues,,,,,Constat - Stationnement,,,26 à 40 ans,HOMME,Canadien,NON,Non
2019-08-01,Entité visée sans lien Vdm,,,,,,,Sans lien avec la Ville,Sans lien avec la Ville,,,51 à 64 ans,FEMME,Canadien,NON,Non
2019-08-01,Refusée sans enquête,Saint-Léonard,,,,,,,Arbre,,,Inconnu,FEMME,Pays inconnu,Arabe,Non
2019-08-02,Refusée sans enquête,,,,,Office municipal d'habitation de Montréal (OMHM),,,Immeuble - Salubrité - Insectes,,,Inconnu,FEMME,Canadien,NON,Non
2019-08-02,Refusée sans enquête,,,,,Office municipal d'habitation de Montréal (OMHM),,,Relations locataire/propriétaire (VdM et entités liées),,,Inconnu,FEMME,Canadien,NON,Non
2019-08-02,Refusée sans enquête,Outremont,,,,,,,Services aux citoyens - Délai/Procédure,,,51 à 64 ans,FEMME,Canadien,NON,Non
2019-08-02,Refusée sans enquête,Ville-Marie,,,,,,,Stationnement municipal et sur rue/Vignette/Débarcadère,,,41 à 50 ans,HOMME,Pays inconnu,NON,Non
2019-08-02,Refusée sans enquête,L'Île-Bizard--Sainte-Geneviève,,,,,,,TP - Compostage/Déchets/Recyclage,,,41 à 50 ans,FEMME,Canadien,NON,Non
2019-08-02,Refusée sans enquête,L'Île-Bizard--Sainte-Geneviève,,,,,,,Services aux citoyens - Courtoisie/Comportement,,,41 à 50 ans,FEMME,Canadien,NON,Non
2019-08-02,Refusée sans enquête,Lachine,,,,,,,Accès à l'information,,,Inconnu,FEMME,Haitien,Noir,Non
2019-08-02,Entité visée sans lien Vdm,,,,,,,Sans lien avec la Ville,Sans lien avec la Ville,,,65 ans et +,HOMME,Canadien,NON,Non
2019-08-02,Refusée sans enquête,Pierrefonds-Roxboro,,,,,,,Services aux citoyens - Délai/Procédure,,,Inconnu,FEMME,Polonais,NON,Non
2019-08-02,Entité visée sans lien Vdm,,,,,,,Sans lien avec la Ville,Sans lien avec la Ville,,,Inconnu,HOMME,Pays inconnu,Inconnu,Non
2019-08-03,Refusée sans enquête,LaSalle,,,,,,,Stationnement municipal et sur rue/Vignette/Débarcadère,,,Inconnu,HOMME,Canadien,NON,Non
2019-08-03,Refusée sans enquête,LaSalle,,,,,,,Stationnement municipal et sur rue/Vignette/Débarcadère,,,Inconnu,HOMME,Canadien,NON,Non
2019-08-05,Entité visée sans lien Vdm,,,,,,,Sans lien avec la Ville,Sans lien avec la Ville,,,51 à 64 ans,HOMME,Canadien,NON,Non
2019-08-05,Refusée sans enquête,,,Police - Toutes direstions confondues,,,,,Stationnement municipal et sur rue/Vignette/Débarcadère,,,51 à 64 ans,HOMME,Canadien,NON,Non
2019-08-05,Entité visée sans lien Vdm,,,,,,,Sans lien avec la Ville,Sans lien avec la Ville,,,41 à 50 ans,FEMME,Pays inconnu,Inconnu,Non
2019-08-05,Refusée sans enquête,Côte-des-Neiges--Notre-Dame-de-Grâce,,,,,,,TP - Chaussée/Trottoir,,,51 à 64 ans,FEMME,Canadien,NON,Non
2019-08-05,Refusée sans enquête,,,Ressources humaines  - Toutes directions confondues,,,,,Relations de travail,,,Inconnu,FEMME,Canadien,NON,Non
2019-08-06,Entité visée sans lien Vdm,,,,,,,Sans lien avec la Ville,Sans lien avec la Ville,,,Inconnu,HOMME,Canadien,NON,Non
2019-08-06,Entité visée sans lien Vdm,,,,,,,Sans lien avec la Ville,Sans lien avec la Ville,,,Inconnu,HOMME,Pays inconnu,Inconnu,Non
2019-08-06,Refusée sans enquête,,,,,Office municipal d'habitation de Montréal (OMHM),,Ayant lien avec la Ville,Services aux citoyens - Autre ou combinaison,,,41 à 50 ans,HOMME,Canadien,NON,Non
2019-08-06,Refusée sans enquête,Rivière-des-Prairies--Pointe-aux-Trembles,,,,,,,Services aux citoyens - Délai/Procédure,,,51 à 64 ans,HOMME,Canadien,NON,Non
2019-08-07,Entité visée sans lien Vdm,,,,,,,Sans lien avec la Ville,Sans lien avec la Ville,,,Inconnu,HOMME,Canadien,NON,Non
2019-08-07,Refusée sans enquête,Rosemont--La Petite-Patrie,,,,,,,Nuisance - Autre ou Combinaison,,,Inconnu,FEMME,Canadien,NON,Non
2019-08-07,Enquête approfondie,Ahuntsic-Cartierville,,,,,,,Arbre,,,51 à 64 ans,HOMME,Canadien,NON,Non
2019-08-07,Refusée sans enquête,Rivière-des-Prairies--Pointe-aux-Trembles,,,,,,,Dommage matériel - Demande de réparation,,,Inconnu,HOMME,Pays inconnu,Inconnu,Non
2019-08-08,Refusée sans enquête,Rivière-des-Prairies--Pointe-aux-Trembles,,,,,,,TP - Autre ou combinaison,,,51 à 64 ans,FEMME,Pays inconnu,NON,Non
2019-08-08,Entité visée sans lien Vdm,,,,,,,Sans lien avec la Ville,Sans lien avec la Ville,,,26 à 40 ans,HOMME,Canadien,NON,Non
2019-08-09,Entité visée sans lien Vdm,,,,,,,Sans lien avec la Ville,Sans lien avec la Ville,,,41 à 50 ans,HOMME,Pays inconnu,Noir,Non
2019-08-09,Entité visée sans lien Vdm,,,,,,,Sans lien avec la Ville,Sans lien avec la Ville,,,26 à 40 ans,FEMME,Canadien,NON,Non
2019-08-09,Entité visée sans lien Vdm,,,,,,,Sans lien avec la Ville,Sans lien avec la Ville,,,65 ans et +,FEMME,Canadien,NON,Non
2019-08-09,Entité visée sans lien Vdm,,,,,,,Sans lien avec la Ville,Sans lien avec la Ville,,,41 à 50 ans,FEMME,Canadien,NON,Non
2019-08-09,Refusée sans enquête,,,Affaires juridiques - Direction des affaires civiles,,,,,Dommage matériel - Réclamation monétaire,,,41 à 50 ans,HOMME,Canadien,NON,Non
2019-08-09,Refusée sans enquête,,,,,Office municipal d'habitation de Montréal (OMHM),,,Immeuble - Salubrité - Insectes,,,51 à 64 ans,FEMME,Pays inconnu,NON,Non
2019-08-09,Analyse/enquête sommaire,,,Affaires juridiques - Direction des serv. juridiciaires (Cour municipale),,,,,Services aux citoyens - Communication/Informations,,,Inconnu,FEMME,Ne sait pas,Latino-américain,Non
2019-08-09,Refusée sans enquête,,,Affaires juridiques - Direction des affaires civiles,,,,,Dommage matériel - Réclamation monétaire,,,65 ans et +,HOMME,Canadien,NON,Non
2019-08-12,Refusée sans enquête,Le Plateau-Mont-Royal,Rosemont--La Petite-Patrie,Concertation des arrondissements  - Toutes directions confondues,,,,,Animal,,,41 à 50 ans,HOMME,Canadien,NON,Non
2019-08-12,Entité visée sans lien Vdm,,,,,,,Sans lien avec la Ville,Sans lien avec la Ville,,,51 à 64 ans,FEMME,Italien,NON,Non
2019-08-12,Refusée sans enquête,Rosemont--La Petite-Patrie,,,,,,,ZU - Autre,,,51 à 64 ans,FEMME,Canadien,NON,Non
2019-08-12,Refusée sans enquête,Rosemont--La Petite-Patrie,,Affaires juridiques - Direction des affaires civiles,,,,,Dommage matériel - Réclamation monétaire,,,41 à 50 ans,HOMME,Canadien,NON,Non
2019-08-12,Analyse/enquête sommaire,,,,,Office municipal d'habitation de Montréal (OMHM),,,Logement social/abordable - Accès,,,41 à 50 ans,FEMME,Pays inconnu,Inconnu,Non
2019-08-12,Entité visée sans lien Vdm,,,,,,,Sans lien avec la Ville,Sans lien avec la Ville,,,41 à 50 ans,FEMME,Pays inconnu,Inconnu,Non
2019-08-12,Refusée sans enquête,Ahuntsic-Cartierville,,,,,,,Immeuble - Salubrité - Insectes,,,51 à 64 ans,FEMME,Canadien,NON,Non
2019-08-12,Entité visée sans lien Vdm,,,,,,,Sans lien avec la Ville,Sans lien avec la Ville,,,41 à 50 ans,HOMME,Canadien,NON,Non
2019-08-12,Refusée sans enquête,L'Île-Bizard--Sainte-Geneviève,,,,,,,Services aux citoyens - Courtoisie/Comportement,,,41 à 50 ans,HOMME,Canadien,NON,Non
2019-08-13,Refusée sans enquête,Ville-Marie,,,,,,,Nuisance - Autre ou Combinaison,,,51 à 64 ans,HOMME,Canadien,NON,Non
2019-08-13,Entité visée sans lien Vdm,,,,,,,Sans lien avec la Ville,Sans lien avec la Ville,,,41 à 50 ans,HOMME,Canadien,NON,Non
2019-08-13,Refusée sans enquête,Saint-Léonard,,Police - Toutes direstions confondues,,,,,Stationnement municipal et sur rue/Vignette/Débarcadère,,,65 ans et +,HOMME,Pays inconnu,Arabe,Non
2019-08-14,Refusée sans enquête,Rosemont--La Petite-Patrie,,,,,,,TP - Aqueduc / Égout,,,Inconnu,FEMME,Canadien,NON,Non
2019-08-14,Refusée sans enquête,Le Plateau-Mont-Royal,,,,,,,Services aux citoyens - Délai/Procédure,,,51 à 64 ans,HOMME,Canadien,NON,Non
2019-08-14,Refusée sans enquête,,,Greffe - Toutes directions confondues,,,,,Services aux citoyens - Courtoisie/Comportement,,,51 à 64 ans,HOMME,Canadien,NON,Non
2019-08-14,Entité visée sans lien Vdm,,,,,,,Sans lien avec la Ville,Sans lien avec la Ville,,,51 à 64 ans,HOMME,Canadien,NON,Non
2019-08-14,Entité visée sans lien Vdm,,,,,,,Sans lien avec la Ville,Sans lien avec la Ville,,,41 à 50 ans,FEMME,Chinois,Asiatique,Non
2019-08-14,Entité visée sans lien Vdm,,,,,,,Sans lien avec la Ville,Sans lien avec la Ville,,,Inconnu,FEMME,Canadien,NON,Non
2019-08-14,Entité visée sans lien Vdm,,,,,,,Sans lien avec la Ville,Sans lien avec la Ville,,,65 ans et +,FEMME,Canadien,NON,Non
2019-08-14,Refusée sans enquête,Rivière-des-Prairies--Pointe-aux-Trembles,,,,,,,Dommage matériel - Demande de réparation,,,65 ans et +,FEMME,Canadien,NON,Non
2019-08-14,Suivi engagement antérieur,,,Eau - Toutes directions confondues,,,,,TP - Aqueduc / Égout,,,51 à 64 ans,FEMME,Italien,NON,Non
2019-08-15,Refusée sans enquête,Le Sud-Ouest,,,,,,,Nuisance - Circulation,,,41 à 50 ans,HOMME,Grec,NON,Non
2019-08-15,Refusée sans enquête,Anjou,,,,,,,TP - Autre ou combinaison,,,51 à 64 ans,HOMME,Canadien,NON,Non
2019-08-15,Refusée sans enquête,Anjou,,,,,,,Nuisance - Autre ou Combinaison,,,51 à 64 ans,FEMME,Canadien,NON,Non
2019-08-15,Refusée sans enquête,Anjou,,,,,,,Nuisance - Autre ou Combinaison,,,Inconnu,FEMME,Canadien,NON,Non
2019-08-15,Refusée sans enquête,,,Affaires juridiques - Direction des affaires civiles,,,,,Dommage matériel - Réclamation monétaire,,,Inconnu,HOMME,Canadien,NON,Non
2019-08-15,Refusée sans enquête,,,Police - Toutes direstions confondues,,,,,Services aux citoyens - Délai/Procédure,,,41 à 50 ans,HOMME,Canadien,NON,Non
2019-08-15,Refusée sans enquête,Ville-Marie,,,,,,,Nuisance - Bruit,,,51 à 64 ans,FEMME,Canadien,NON,Non
2019-08-15,Entité visée sans lien Vdm,,,,,,,Sans lien avec la Ville,Sans lien avec la Ville,,,65 ans et +,HOMME,Canadien,NON,Non
2019-08-15,Entité visée sans lien Vdm,,,,,,,Sans lien avec la Ville,Sans lien avec la Ville,,,Inconnu,FEMME,Canadien,NON,Non
2019-08-16,Refusée sans enquête,Ahuntsic-Cartierville,,,,,,,TP - Chaussée/Trottoir,,,51 à 64 ans,HOMME,Canadien,NON,Non
2019-08-16,Refusée sans enquête,,,Police - Toutes direstions confondues,,,,,Constat - Stationnement,,,26 à 40 ans,HOMME,Hollandais (Néerlandais),NON,Non
2019-08-16,Refusée sans enquête,Montréal-Nord,,,,,,,Services aux citoyens - Délai/Procédure,,,26 à 40 ans,HOMME,Hollandais (Néerlandais),NON,Non
2019-08-16,Refusée sans enquête,,,Police - Toutes direstions confondues,,,,,Agent de la paix - DAO (excluant comportement),,,26 à 40 ans,FEMME,Canadien,NON,Non
2019-08-16,Refusée sans enquête,Le Plateau-Mont-Royal,,,,,,,TP - Chaussée/Trottoir,,,65 ans et +,HOMME,Pays inconnu,Asiatique,Non
2019-08-16,Refusée sans enquête,Le Plateau-Mont-Royal,,,,,,,TP - Propreté,,,65 ans et +,HOMME,Pays inconnu,Asiatique,Non
2019-08-16,Refusée sans enquête,Le Plateau-Mont-Royal,,,,,,,Nuisance - Autre ou Combinaison,,,65 ans et +,HOMME,Pays inconnu,Asiatique,Non
2019-08-16,Refusée sans enquête,Ahuntsic-Cartierville,,,,,,,Services aux citoyens - Courtoisie/Comportement,,,26 à 40 ans,FEMME,Libanais,Arabe,Non
2019-08-16,Refusée sans enquête,,,Ville - Général - (ne pas confondre Direction générale),,,,,Domaine public - Occupation,,,PM,PM,PM,PM,Non
2019-08-16,Enquête approfondie,Anjou,,,,,,,Services aux citoyens - Communication/Informations,Charte - vie démocratique,,GC,GC,GC,GC,Non
2019-08-16,Enquête approfondie,Anjou,,,,,,,Nuisance - Autre ou Combinaison,"Charte - environnement, developpement durable",Charte - sécurité,GC,GC,GC,GC,Non
2019-08-19,Entité visée sans lien Vdm,,,,,,,Sans lien avec la Ville,Sans lien avec la Ville,,,Inconnu,HOMME,Tunisien,Arabe,Non
2019-08-19,Refusée sans enquête,,,"Grands parcs, Mont-Royal et sports - Direction des sports",,,,,Services aux citoyens - Autre ou combinaison,,,Inconnu,HOMME,Canadien,NON,Non
2019-08-19,Refusée sans enquête,Le Plateau-Mont-Royal,,,,,,,ZU - Permis Transformation/Construction/Démolition/PIIA,,,41 à 50 ans,HOMME,Canadien,NON,Non
2019-08-19,Refusée sans enquête,,,,,,,,Services aux citoyens - Délai/Procédure,,,18 à 25 ans,HOMME,Canadien,NON,Non
2019-08-19,Refusée sans enquête,,,,,,,,Constat - Stationnement,,,Inconnu,HOMME,Canadien,NON,Non
2019-08-19,Refusée sans enquête,Le Plateau-Mont-Royal,,,,,,,Stationnement municipal et sur rue/Vignette/Débarcadère,,,51 à 64 ans,HOMME,Canadien,NON,Non
2019-08-19,Refusée sans enquête,Le Sud-Ouest,,,,,,,Participation citoyenne - Autre que droit d'initiative,,,51 à 64 ans,HOMME,Canadien,NON,Non
2019-08-19,Enquête approfondie,Anjou,,,,,,,Nuisance - Autre ou Combinaison,"Charte - environnement, developpement durable",Charte - sécurité,Inconnu,HOMME,Canadien,NON,Non
2019-08-19,Enquête approfondie,Anjou,,,,,,,Services aux citoyens - Communication/Informations,Charte - vie démocratique,,Inconnu,HOMME,Canadien,NON,Non
2019-08-19,Enquête approfondie,Anjou,,,,,,,Nuisance - Autre ou Combinaison,"Charte - environnement, developpement durable",Charte - sécurité,51 à 64 ans,FEMME,Canadien,NON,Non
2019-08-19,Enquête approfondie,Anjou,,,,,,,Services aux citoyens - Communication/Informations,Charte - vie démocratique,,51 à 64 ans,FEMME,Canadien,NON,Non
2019-08-20,Refusée sans enquête,Le Plateau-Mont-Royal,,Police - Toutes direstions confondues,Sécurité incendie - Toutes directions confondues,,,,Services aux citoyens - Délai/Procédure,,,26 à 40 ans,HOMME,Canadien,NON,Non
2019-08-20,Refusée sans enquête,,,Environnement - Toutes directions confondues,,,,,Environnement/Développement durable,,,Inconnu,HOMME,Canadien,NON,Non
2019-08-20,Refusée sans enquête,,,Affaires juridiques - Direction des serv. juridiciaires (Cour municipale),,,,,Cour municipale - Frais/Perception (en lien avec jugement),,,18 à 25 ans,HOMME,Pays inconnu,Inconnu,Non
2019-08-20,Refusée sans enquête,Lachine,,,,,,,ZU - Permis Transformation/Construction/Démolition/PIIA,,,41 à 50 ans,HOMME,Canadien,Noir,Non
2019-08-20,Refusée sans enquête,,,,,Société du parc Jean-Drapeau,,,Services aux citoyens - Délai/Procédure,,,Inconnu,HOMME,Canadien,NON,Non
2019-08-20,Refusée sans enquête,Ville-Marie,,,,,,,Stationnement municipal et sur rue/Vignette/Débarcadère,,,Inconnu,FEMME,Canadien,NON,Non
2019-08-20,Refusée sans enquête,Ville-Marie,,,,,,,TP - Propreté,,,Inconnu,FEMME,Canadien,NON,Non
2019-08-21,Refusée sans enquête,,,Affaires juridiques - Direction des serv. juridiciaires (Cour municipale),,,,,Cour municipale - Jugement ,,,51 à 64 ans,FEMME,Canadien,NON,Non
2019-08-21,Entité visée sans lien Vdm,,,,,,,Sans lien avec la Ville,Sans lien avec la Ville,,,41 à 50 ans,FEMME,Pays inconnu,Noir,Non
2019-08-21,Refusée sans enquête,Ahuntsic-Cartierville,,,,,,,Arbre,,,65 ans et +,FEMME,Italien,NON,Non
2019-08-21,Entité visée sans lien Vdm,,,,,,,Sans lien avec la Ville,Sans lien avec la Ville,,,65 ans et +,HOMME,Canadien,NON,Non
2019-08-21,Refusée sans enquête,Outremont,,,,,,,TP - Compostage/Déchets/Recyclage,,,26 à 40 ans,FEMME,Canadien,NON,Non
2019-08-21,Entité visée sans lien Vdm,,,,,,,Sans lien avec la Ville,Sans lien avec la Ville,,,18 à 25 ans,FEMME,Canadien,NON,Non
2019-08-22,Refusée sans enquête,Montréal-Nord,,,,,,,TP - Compostage/Déchets/Recyclage,,,51 à 64 ans,FEMME,Canadien,NON,Non
2019-08-22,Refusée sans enquête,Montréal-Nord,,,,,,,Services aux citoyens - Courtoisie/Comportement,,,51 à 64 ans,FEMME,Canadien,NON,Non
2019-08-22,Entité visée sans lien Vdm,,,,,,,Sans lien avec la Ville,Sans lien avec la Ville,,,51 à 64 ans,FEMME,Canadien,NON,Non
2019-08-22,Refusée sans enquête,Ahuntsic-Cartierville,,,,,,,Animal,,,Inconnu,FEMME,Péruvien,Latino-américain,Non
2019-08-22,Refusée sans enquête,Le Plateau-Mont-Royal,,,,,,,Arbre,,,51 à 64 ans,FEMME,Canadien,NON,Non
2019-08-22,Entité visée sans lien Vdm,,,,,,,Sans lien avec la Ville,Sans lien avec la Ville,,,Inconnu,FEMME,Pays inconnu,Inconnu,Non
2019-08-23,Refusée sans enquête,,,,,Office municipal d'habitation de Montréal (OMHM),,,Logement social/abordable - Accès,,,51 à 64 ans,FEMME,Canadien,NON,Non
2019-08-23,Refusée sans enquête,Le Sud-Ouest,,Affaires juridiques - Direction des affaires civiles,,,,,Dommage matériel - Réclamation monétaire,,,51 à 64 ans,HOMME,Canadien,NON,Non
2019-08-23,Entité visée sans lien Vdm,,,,,,,Sans lien avec la Ville,Sans lien avec la Ville,,,51 à 64 ans,FEMME,Pays inconnu,Inconnu,Non
2019-08-23,Entité visée sans lien Vdm,,,,,,,Sans lien avec la Ville,Sans lien avec la Ville,,,Inconnu,FEMME,Ne sait pas,Inconnu,Non
2019-08-23,Refusée sans enquête,Villeray--Saint-Michel--Parc-Extension,,,,,,,TP - Chaussée/Trottoir,,,Inconnu,FEMME,Italien,NON,Non
2019-08-23,Refusée sans enquête,Villeray--Saint-Michel--Parc-Extension,,,,,,,Ruelle,,,Inconnu,FEMME,Italien,NON,Non
2019-08-23,Entité visée sans lien Vdm,,,,,,,Sans lien avec la Ville,Sans lien avec la Ville,,,65 ans et +,FEMME,Canadien,NON,Non
2019-08-23,Refusée sans enquête,,,"Grands parcs, Mont-Royal et sports - Toutes autres directions confondues",,,,,Animal,,,41 à 50 ans,HOMME,Canadien,NON,Non
2019-08-24,Enquête approfondie,Anjou,,,,,,,Nuisance - Autre ou Combinaison,"Charte - environnement, developpement durable",Charte - sécurité,Inconnu,HOMME,Italien,NON,Non
2019-08-24,Refusée sans enquête,Pierrefonds-Roxboro,,Culture - Toutes directions confondues,,,,,Nuisance - Autre ou Combinaison,,,51 à 64 ans,HOMME,Canadien,NON,Non
