Date_reception_demande,Mode_recep_demande,TypePlainte,GroupeAge,sexe,Minorite_visible,Origine_ethnique,Autochtone,Source,Acheminement_Demandeur,NbrePers,Ev_arrondissement,Ev_arrond2,Ev_arrond3,Ev_arrond4,Vc,Ev_service,Ev_service2,Ev_paramunicipal,Autre_entite,Categorie,Categorie2,Categorie3,Charte_vieD,Charte_vieD2,Charte_vieD3,Charte_vieES,Charte_vieES2,Charte_vieES3,Charte_Cult,Charte_Cult2,Charte_Cult3,Charte_ActP,Charte_ActP2,Charte_ActP3,Charte_Env,Charte_Env2,Charte_Env3,Charte_Sec,Charte_Sec2,Charte_Sec3,Charte_ServMun,Charte_ServMun2,Charte_ServMun3,DelaiReponse,resultat_enquete,mode_reponse,Date_fermeture,DelaiTraitement 
2014-08-13,Courriel,individu,51 à 64 ans,HOMME,NON,Canadien,False,Internet,Demandeur / Mandataire,1,,,,,,Service de police - Section des agents de stationnement,,,,Infraction de stationnement,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2014-08-13,1
2014-08-13,Téléphone,individu,18 à 25 ans,HOMME,NON,Canadien,False,Connaissances générales,Demandeur / Mandataire,1,,,,,,Service de police - Direction des opérations,,,,Relation de travail,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2014-08-13,1
2014-08-13,Téléphone,individu,Inconnu,HOMME,NON,Canadien,False,B.A.M,Demandeur / Mandataire,1,,,,,,Service de police - Direction des opérations,,,,Sécurité incendie,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2014-08-13,1
2014-08-13,Téléphone,individu,41 à 50 ans,HOMME,NON,Canadien,False,Connaissances générales,Demandeur / Mandataire,1,,,,,,,,,Entité mun. sans lien avec la Ville,Organisme gouvernemental,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2014-08-13,1
2014-08-13,Courriel,individu,51 à 64 ans,FEMME,NON,Canadien,False,Ancien demandeur,Demandeur / Mandataire,1,,,,,,*****Service des affaires juridiques et de l'évaluation foncière - Direction des affaires pénales et criminelles,,,,Jugement Cour municipale,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Courriel,2014-08-13,1
2014-07-25,En personne,individu,51 à 64 ans,HOMME,NON,Canadien,False,Ancien demandeur,Demandeur / Mandataire,1,,,,,,,,Office municipal d'habitation de Montréal (OMHM),,Accès à l'information,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,En personne,2014-07-25,1
2014-08-14,Téléphone,individu,Inconnu,HOMME,NON,Canadien,False,B.A.M,Demandeur / Mandataire,1,,,,,,Service de police - Section des agents de stationnement,,,,Comportement d'un employé/élu,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2014-08-14,1
2014-08-14,Téléphone,individu,65 ans et +,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Différend privé,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2014-08-14,1
2014-08-14,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Différend privé,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2014-08-14,1
2014-08-14,Téléphone,personne morale,PM,PM,PM,PM,False,Inconnu,Demandeur / Mandataire,30,,,,,,Service de la concertation des arrondissements  - *****Direction de l'approvisionnement,,,,Appel d'offres/Contrat,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2014-08-14,1
2014-08-15,Courriel,individu,Inconnu,HOMME,NON,Français,False,Inconnu,Demandeur / Mandataire,2,Rosemont/La Petite-Patrie,,,,,,,,,Qualité des services,,,,,,,,,,,,,,,,,,,,,,,,,Désistement avant enquête,Lettre,2014-10-15,42
2014-08-15,En personne,individu,26 à 40 ans,HOMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,*****Service des affaires juridiques et de l'évaluation foncière - Direction des affaires pénales et criminelles,,,,Qualité des services,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,En personne,2014-08-15,1
2014-08-15,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,Le Sud-Ouest,,,,,,,,,Arbre,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2014-08-15,1
2014-08-15,Téléphone,individu,Inconnu,HOMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Différend privé,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2014-08-15,1
2014-08-15,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,*****Service des affaires juridiques et de l'évaluation foncière - Direction des affaires pénales et criminelles,,,,Cour municipale (fonctionnement),,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2014-08-15,1
2014-08-18,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Fonctionnaire,Demandeur / Mandataire,1,,,,,,*****Service des affaires juridiques et de l'évaluation foncière - Direction des affaires pénales et criminelles,,,,Cour municipale (fonctionnement),,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2014-08-18,1
2014-08-14,Téléphone,individu,Inconnu,FEMME,NON,Grec,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,Office municipal d'habitation de Montréal (OMHM),,Salubrité et entretien (moisissures),,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2014-08-18,3
2014-08-16,Courriel,individu,26 à 40 ans,HOMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,Ville-Marie,,,,,,,,,Bruit,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2014-08-18,1
2014-08-18,Téléphone,individu,Inconnu,FEMME,Asiatique,Pays inconnu,False,Inconnu,Demandeur / Mandataire,1,,,,,,Service de police - Direction des opérations,,,,Comportement d'un employé/élu,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2014-08-18,1
2014-08-18,Téléphone,individu,- 18 ans,FEMME,Arabe,Ne sait pas,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Différend privé,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2014-08-18,1
2014-08-18,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Internet,Demandeur / Mandataire,5,LaSalle,,,,,,,,,Fourrière (entreposage de meubles),,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2014-08-18,1
2014-08-18,Courriel,individu,41 à 50 ans,HOMME,Inconnu,Pays inconnu,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Différend privé,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Courriel,2014-08-18,1
2014-08-19,Téléphone,individu,Inconnu,HOMME,NON,Italien,False,Inconnu,Demandeur / Mandataire,1,Montréal-Nord,,,,,,,,,Salubrité et entretien (autres),,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2014-08-19,1
2014-07-25,En personne,individu,51 à 64 ans,HOMME,NON,Canadien,False,Ancien demandeur,Demandeur / Mandataire,1,,,,,,,,Office municipal d'habitation de Montréal (OMHM),,Qualité des services,,,,,,,,,,,,,,,,,,,,,,,,,Refusé après enquête,Lettre,2014-09-17,38
2014-08-19,Téléphone,individu,41 à 50 ans,HOMME,NON,Canadien,False,Ancien demandeur,Demandeur / Mandataire,1,,,,,,*****Service des affaires juridiques et de l'évaluation foncière - Direction de l'évaluation foncière,,,,Évaluation/Taxe foncière,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2014-08-19,1
2014-08-19,En personne,individu,51 à 64 ans,HOMME,Asiatique,Chinois,False,Inconnu,Demandeur / Mandataire,1,,,,,,Finances - ******Centre des services partagés,,,,Évaluation/Taxe foncière,,,,,,,,,,,,,,,,,,,,,,,,7,Plainte non fondée au mérite,Lettre,2015-02-11,117
2014-08-19,Téléphone,individu,Inconnu,HOMME,Inconnu,Ne sait pas,False,Fonctionnaire,Demandeur / Mandataire,1,Le Plateau Mont-Royal,,,,,,,,,Voirie/Travaux publics,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2014-08-19,1
2014-08-19,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,Finances - ******Centre des services partagés,,,,Évaluation/Taxe foncière,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2014-08-19,1
2014-08-16,Courriel,individu,Inconnu,FEMME,Inconnu,Ne sait pas,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Différend privé,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Courriel,2014-08-21,4
2014-08-18,Téléphone,individu,26 à 40 ans,HOMME,NON,Canadien,False,Fonctionnaire,Demandeur / Mandataire,1,,,,,,Ser. mise en valeur du territoire - Direction de l'habitation,,,,Subvention autre que logement,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2014-08-18,1
2014-08-19,En personne,personne morale,PM,PM,PM,PM,False,Parent ou ami,Demandeur / Mandataire,140,,,,,,,,Société d'habitation et de développement de Montréal (SHDM),,Logement social/HLM/Subvention au logement,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,En personne,2014-08-19,1
2014-08-11,Courriel,individu,Inconnu,HOMME,NON,Canadien,False,Ancien demandeur,Demandeur / Mandataire,1,LaSalle,,,,,,,,,Voirie/Travaux publics,,,,,,,,,,,,,,,,,,,,,,,,,Référé après enquête,Téléphone,2014-09-04,18
2014-08-20,Téléphone,individu,51 à 64 ans,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Organisme gouvernemental,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2014-08-20,1
2014-08-19,Courriel,individu,Inconnu,FEMME,NON,Ne sait pas,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Organisme gouvernemental,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Courriel,2014-08-20,2
2014-08-21,Téléphone,individu,65 ans et +,HOMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Organisme gouvernemental,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2014-08-21,1
2014-08-20,Téléphone,individu,Inconnu,HOMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,Ville-Marie,,,,,,,,,Bruit,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2014-08-21,2
2014-08-19,Courriel,individu,51 à 64 ans,HOMME,NON,Canadien,False,Internet,Demandeur / Mandataire,1,,,,,,*****Service des affaires juridiques et de l'évaluation foncière - Direction des affaires pénales et criminelles,,,,Cour municipale (fonctionnement),,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Courriel,2014-08-21,3
2014-08-18,Courriel,individu,Inconnu,FEMME,Inconnu,Ne sait pas,False,Inconnu,Demandeur / Mandataire,1,Côte-des-Neiges/Notre-Dame-de-Grâce,,,,,,,,,Déchets/Recyclage/Compostage,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Courriel,2014-08-21,4
2014-08-18,Courriel,individu,Inconnu,FEMME,Inconnu,Ne sait pas,False,Inconnu,Demandeur / Mandataire,1,,,,,,Service de police - Direction des opérations,,,,Infraction à une loi,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Courriel,2014-08-21,4
2014-08-21,En personne,individu,Inconnu,HOMME,NON,Canadien,False,Ancien demandeur,Demandeur / Mandataire,1,,,,,,Service de police - Section des agents de stationnement,,,,Application de la réglementation,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,En personne,2014-08-21,1
2014-08-21,En personne,individu,Inconnu,HOMME,NON,Canadien,False,Ancien demandeur,Demandeur / Mandataire,1,,,,,,Service de police - Section des agents de stationnement,,,,Infraction de stationnement,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,En personne,2014-08-21,1
2014-08-21,Télécopieur,individu,Inconnu,FEMME,Arabe,Pays inconnu,False,Inconnu,Demandeur / Mandataire,1,Rosemont/La Petite-Patrie,,,,,,,,,Salubrité et entretien (punaises),,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Lettre,2014-08-22,2
2014-08-21,Télécopieur,individu,Inconnu,FEMME,Arabe,Pays inconnu,False,Inconnu,Demandeur / Mandataire,1,,,,,,****Serv. Infrastructure, transport et environnement - Direction de l'environnement ,,,,Application de la réglementation,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Lettre,2014-08-22,2
2014-08-21,Télécopieur,individu,Inconnu,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,2,,,,,,,,,Entités non mun. sans lien avec la Ville,Organisme gouvernemental,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2014-08-22,2
2014-08-22,Téléphone,individu,41 à 50 ans,FEMME,Asie du Sud (tamouls, pakis, hindous),Indien de l'Inde,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Organisme gouvernemental,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2014-08-22,1
2014-08-22,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Organisme gouvernemental,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2014-08-22,1
2014-08-22,Téléphone,individu,65 ans et +,FEMME,Noir,Pays inconnu,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Relation locataire/prop.,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2014-08-22,1
2014-08-22,Téléphone,individu,41 à 50 ans,FEMME,NON,Canadien,False,Ancien demandeur,Demandeur / Mandataire,1,Le Plateau Mont-Royal,,,,,,,,,Permis,,,,,,,,,,,,,,,,,,,,,,,,5,Plainte non fondée au mérite,Lettre,2014-10-15,37
2014-08-22,Téléphone,individu,65 ans et +,FEMME,NON,Italien,False,Inconnu,Demandeur / Mandataire,1,Ahuntsic-Cartierville,,,,,,,,,Arbre,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2014-08-22,1
2014-08-22,Téléphone,individu,65 ans et +,FEMME,NON,Italien,False,Inconnu,Demandeur / Mandataire,1,,,,,,*****Service des affaires juridiques et de l'évaluation foncière - Direction des affaires civiles,,,,Réclamation monétaire (arbre),,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2014-08-22,1
2014-08-25,Téléphone,individu,26 à 40 ans,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Organisme gouvernemental,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2014-08-25,1
2014-08-22,En personne,individu,26 à 40 ans,FEMME,Latino-américain,Colombien,False,Parent ou ami,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Organisme gouvernemental,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,En personne,2014-08-22,1
2014-08-25,Téléphone,individu,65 ans et +,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,Office municipal d'habitation de Montréal (OMHM),,Logement social/HLM/Subvention au logement,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2014-08-25,1
2014-08-25,Courriel,individu,Inconnu,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,Service de police - Direction des opérations,,,,Comportement d'un employé/élu,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2014-08-25,1
2014-08-25,Courriel,individu,26 à 40 ans,HOMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,*****Service des affaires juridiques et de l'évaluation foncière - Direction des affaires pénales et criminelles,,,,Cour municipale (fonctionnement),,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Courriel,2014-08-25,1
2014-08-25,Courriel,personne morale,PM,PM,PM,PM,False,Fonctionnaire,Demandeur / Mandataire,1,,,,,,Finances - ******Centre des services partagés,Service de l'eau - Toutes directions confondues,,,Taxe (sauf foncière),,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Courriel,2014-08-25,1
2014-08-26,Courriel,individu,26 à 40 ans,HOMME,NON,Canadien,False,Connaissances générales,Demandeur / Mandataire,1,Rosemont/La Petite-Patrie,,,,,,,,,Voirie/Travaux publics,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Courriel,2014-08-26,1
2014-08-26,Téléphone,individu,Inconnu,HOMME,NON,Italien,False,B.A.M,Demandeur / Mandataire,1,Côte-des-Neiges/Notre-Dame-de-Grâce,,,,,,,,,Animal,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2014-08-26,1
2014-08-26,Téléphone,individu,Inconnu,FEMME,Inconnu,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,,Entité mun. sans lien avec la Ville,Organisme gouvernemental,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2014-08-26,1
2014-08-26,Courriel,individu,26 à 40 ans,HOMME,NON,Canadien,False,Internet,Demandeur / Mandataire,1,,,,,,*****Service des affaires juridiques et de l'évaluation foncière - Direction des affaires pénales et criminelles,,,,Cour municipale (fonctionnement),,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2014-08-26,1
2014-08-27,Blogue,individu,26 à 40 ans,FEMME,NON,Canadien,False,Internet,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Relation locataire/prop.,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Blogue,2014-08-27,1
2014-08-27,Courriel,individu,26 à 40 ans,FEMME,NON,Canadien,False,Internet,Demandeur / Mandataire,1,Rosemont/La Petite-Patrie,,,,,,,,,Salubrité et entretien (moisissures),,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Courriel,2014-08-27,1
2014-08-27,Téléphone,personne morale,PM,PM,PM,PM,False,Fonctionnaire,Demandeur / Mandataire,1,,,,,,Ser. mise en valeur du territoire - **********Direction de l'urbanisme et du développement économique,,,,Voirie/Travaux publics,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2014-08-27,1
2014-08-27,Téléphone,individu,Inconnu,HOMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,Service de police - Section des agents de stationnement,,,,Infraction de stationnement,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2014-08-27,1
2014-08-27,Téléphone,individu,41 à 50 ans,FEMME,NON,Canadien,False,Journal,Demandeur / Mandataire,1,,,,,,,,,Entité mun. sans lien avec la Ville,Organisme gouvernemental,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2014-08-27,1
2014-08-27,Téléphone,individu,65 ans et +,HOMME,Asiatique,Chinois,False,Connaissances générales,Demandeur / Mandataire,1,Ville-Marie,,,,,,,,,Bruit,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2014-08-27,1
2014-08-28,Téléphone,individu,65 ans et +,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,Finances - ******Centre des services partagés,,,,Évaluation/Taxe foncière,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2014-08-28,1
2014-08-28,Téléphone,individu,Inconnu,HOMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,Finances - ******Centre des services partagés,,,,Taxe (sauf foncière),,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2014-08-28,1
2014-08-28,Téléphone,individu,Inconnu,HOMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,Mercier/Hochelaga/Maisonneuve,,,,,,,,,Bruit,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2014-08-28,1
2014-08-28,Téléphone,individu,Inconnu,HOMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,Service de police - Direction des opérations,Serv. sécurité  incendie de Mtl. - Toutes directions confondues,,,Relation de travail,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2014-08-28,1
2014-08-28,Téléphone,individu,Inconnu,HOMME,Inconnu,Pays inconnu,False,Inconnu,Demandeur / Mandataire,1,Le Sud-Ouest,,,,,,,,,Permis,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2014-08-28,1
2014-08-18,Courriel,individu,Inconnu,FEMME,Inconnu,Pays inconnu,False,Inconnu,Demandeur / Mandataire,1,,,,,,Service de police - Section des agents de stationnement,,,,Infraction de stationnement,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Courriel,2014-08-28,9
2014-08-18,Courriel,individu,65 ans et +,FEMME,NON,Américain (É-U),False,Internet,Demandeur / Mandataire,1,,,,,,Service de police - Section des agents de stationnement,,,,Infraction de stationnement,,,,,,,,,,,,,,,,,,,,,,,,,Refusé après enquête,Courriel,2014-08-27,8
2014-08-18,Courriel,individu,65 ans et +,FEMME,NON,Américain (É-U),False,Internet,Demandeur / Mandataire,1,,,,,,******Service de la qualité de vie - Direction - Espace pour la vie,,,,Stationnement/SRRR/Vignette,,,,,,,,,,,,,,,,,,,,,,,,,Refusé après enquête,Courriel,2014-08-27,8
2014-08-18,Courriel,individu,Inconnu,FEMME,Inconnu,Pays inconnu,False,Inconnu,Demandeur / Mandataire,1,,,,,,Service de police - Section des agents de stationnement,,,,Infraction de stationnement,,,,,,,,,,,,,,,,,,,,,,,,,Refusé après enquête,Courriel,2014-08-28,9
2014-08-29,Téléphone,individu,65 ans et +,HOMME,Inconnu,Juif,False,Fonctionnaire,Demandeur / Mandataire,1,,,,,,Service de police - Direction des opérations,,,,Infraction de stationnement,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2014-08-29,1
2014-08-28,Courriel,individu,Inconnu,FEMME,Inconnu,Ne sait pas,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Différend privé,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Courriel,2014-08-29,2
2014-08-29,Téléphone,individu,41 à 50 ans,HOMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,Service de police - Fourrières mandataires,,,,Remorquage,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2014-08-29,1
2014-08-22,Téléphone,individu,65 ans et +,FEMME,Asiatique,Chinois,False,Ancien demandeur,Demandeur / Mandataire,1,LaSalle,,,,,,,,,Voirie/Travaux publics,,,,,,,,,,,,,,,,,,,,,,,,24,Plainte non fondée au mérite,Lettre,2014-12-18,83
2014-08-25,Courriel,individu,41 à 50 ans,HOMME,NON,Canadien,False,Internet,Demandeur / Mandataire,1,,,,,,Service de la concertation des arrondissements  - *****Direction des stratégies et transactions immobilières,,,,Zonage/Urbanisme/Dérogation,,,,,,,,,,,,,,,,,,,,,,,,10,En Traitement,,,
2014-09-02,Téléphone,individu,51 à 64 ans,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Organisme gouvernemental,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2014-09-02,1
