"Date_reception_demande","Mode_recep_demande","TypePlainte","GroupeAge","sexe","Minorite_visible","Origine_ethnique","Autochtone","Source","Acheminement_Demandeur","NbrePers","Ev_arrondissement","Ev_arrond2","Ev_arrond3","Ev_arrond4","Vc","Ev_service","Ev_service2","Ev_paramunicipal","Autre_entite","Categorie","Categorie2","Categorie3","Charte_vieD","Charte_vieD2","Charte_vieD3","Charte_vieES","Charte_vieES2","Charte_vieES3","Charte_Cult","Charte_Cult2","Charte_Cult3","Charte_ActP","Charte_ActP2","Charte_ActP3","Charte_Env","Charte_Env2","Charte_Env3","Charte_Sec","Charte_Sec2","Charte_Sec3","Charte_ServMun","Charte_ServMun2","Charte_ServMun3","DelaiReponse","resultat_enquete","mode_reponse","Date_fermeture","DelaiTraitement",,, 
"2018-08-01","Téléphone","individu","Inconnu","HOMME","NON","Italien","False","Inconnu","Demandeur / Mandataire",1,"Ville-Marie",,,,,,,,,"Constat - Autre que stationnement",,,,,,,,,,,,,,,,,,,,,,,,,"Législation provinciale (Art. 10 par. 2)","Téléphone","2018-08-01",1,,,
"2018-08-01","Téléphone","individu","Inconnu","FEMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,"Finances - Toutes directions confondues",,,,"Taxe - Autre que foncière",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2018-08-01",1,,,
"2018-08-02","Téléphone","individu","Inconnu","FEMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Autre différend privé","Téléphone","2018-08-02",1,,,
"2018-07-27","Courriel","individu","Inconnu","HOMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,,,"Office municipal d'habitation de Montréal (OMHM)",,"Relations locataire/propriétaire (VdM et entités liées)",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Courriel","2018-07-30",2,,,
"2018-07-27","Courriel","individu","65 ans et +","HOMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,"Le Plateau-Mont-Royal",,,,,,,,,"TP - Aqueduc / Égout",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Courriel","2018-07-30",2,,,
"2018-07-27","Courriel","individu","26 à 40 ans","FEMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,"**********Mise en valeur du territoire - Direction de l'habitation",,,,"Subvention - Autre que logement social",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Courriel","2018-07-30",2,,,
"2018-08-02","Téléphone","individu","51 à 64 ans","FEMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Autre différend privé","Téléphone","2018-08-02",1,,,
"2018-08-01","Courriel","individu","51 à 64 ans","FEMME","NON","Canadien","False","Internet","Demandeur / Mandataire",2,,,,,,"Concertation des arrondissements  - Toutes directions confondues",,,,"Services aux citoyens - Courtoisie/Comportement","Charte - services municipaux",,,,,,,,,,,,,,,,,,,,"Rendre des services municipaux de manière compétente"," respectueuse et non discriminatoire",,,,"Non fondée","Lettre","2018-10-05",47,,
"2018-07-27","Courriel","individu","41 à 50 ans","HOMME","NON","Bulgare","False","Fonctionnaire","Demandeur / Mandataire",1,,,,,,"Police - Toutes direstions confondues",,,,"Stationnement municipal et sur rue/Vignette/Débarcadère",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Courriel","2018-08-02",5,,,
"2018-07-27","Courriel","individu","41 à 50 ans","HOMME","NON","Bulgare","False","Fonctionnaire","Demandeur / Mandataire",1,"LaSalle",,,,,,,,,"Stationnement municipal et sur rue/Vignette/Débarcadère",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Courriel","2018-08-02",5,,,
"2018-08-01","En personne","individu","Inconnu","HOMME","Latino-américain","Ne sait pas","False","Parent ou ami","Demandeur / Mandataire",1,"Ville-Marie",,,,,,,,,"Domaine public - Activité commerciale",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","En personne","2018-08-01",1,,,
"2018-08-01","En personne","individu","26 à 40 ans","FEMME","NON","Canadien","False","Ancien demandeur","Demandeur / Mandataire",1,"Ville-Marie",,,,,,,,,"Domaine public - Activité commerciale",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","En personne","2018-08-01",1,,,
"2018-08-01","En personne","personne morale","PM","PM","PM","PM","False","Ancien demandeur","Demandeur / Mandataire",3,"Ville-Marie",,,,,,,,,"Domaine public - Activité commerciale",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","En personne","2018-08-01",1,,,
"2018-08-02","Courriel","individu","26 à 40 ans","FEMME","NON","Canadien","False","Internet","Demandeur / Mandataire",1,,,,,,"Affaires juridiques - Direction des affaires civiles",,,,"Dommage matériel - Réclamation monétaire",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Courriel","2018-08-02",1,,,
"2018-08-02","Téléphone","individu","51 à 64 ans","HOMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,"Côte-des-Neiges--Notre-Dame-de-Grâce",,,,,,,,,"Arbre",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2018-08-02",1,,,
"2018-08-01","Courriel","individu","51 à 64 ans","HOMME","Asiatique","Chinois","False","Télévision","Demandeur / Mandataire",1,,,,,,"Finances - Toutes directions confondues",,,,"Taxe foncière/Évaluation",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Courriel","2018-08-02",2,,,
"2018-07-06","Courriel","individu","Inconnu","HOMME","Noir","Haitien","False","Inconnu","Demandeur / Mandataire",1,"Ahuntsic-Cartierville",,,,,,,,,"ZU - Entrée charretière/Stationnement privé",,,,,,,,,,,,,,,,,,,,,,,,,"Non fondée","Lettre","2018-09-14",50,,,
"2018-08-02","Téléphone","individu","41 à 50 ans","HOMME","Arabe","Pays inconnu","False","Inconnu","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Éducation","Téléphone","2018-08-02",1,,,
"2018-08-02","Téléphone","individu","Inconnu","FEMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Autre différend privé","Téléphone","2018-08-02",1,,,
"2018-08-02","Téléphone","individu","Inconnu","HOMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,"Affaires juridiques - Direction des affaires civiles",,,,"Dommage matériel - Réclamation monétaire",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2018-08-02",1,,,
"2018-08-02","En personne","individu","41 à 50 ans","FEMME","Latino-américain","Ne sait pas","False","Parent ou ami","Demandeur / Mandataire",1,"Ville-Marie",,,,,,,,,"Domaine public - Activité commerciale",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","En personne","2018-08-02",1,,,
"2018-08-03","Téléphone","individu","41 à 50 ans","FEMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Santé et services sociaux","Téléphone","2018-08-03",1,,,
"2018-08-03","Téléphone","individu","26 à 40 ans","HOMME","NON","Ne sait pas","False","Inconnu","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Gouvernement provincial","Téléphone","2018-08-03",1,,,
"2018-08-03","Téléphone","individu","26 à 40 ans","HOMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Gouvernement fédéral","Téléphone","2018-08-03",1,,,
"2018-06-05","Téléphone","individu","51 à 64 ans","FEMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,,,"Office municipal d'habitation de Montréal (OMHM)",,"Sécurité - Autre qu'incendie",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2018-06-05",1,,,
"2018-08-02","Courriel","individu","51 à 64 ans","HOMME","Arabe","Pays inconnu","False","Ancien demandeur","Demandeur / Mandataire",1,,,,,,,,"Office municipal d'habitation de Montréal (OMHM)",,"Logement social/abordable - Accès","Charte - vie économique et sociale",,,,,"Offrir des mesures de relogement lorsque l'évacuation ou la fermeture d'un bâtiment ou d'un logement est rendue nécessaire","Prendre des mesures afin que les logements soient conformes aux normes de salubrité lorsque la santé et la sécurité sont mises en cause",,,,,,,,,,,,,,,,,,"Non fondée","Lettre","2018-09-13",30,,,
"2018-08-05","Twitter","individu","Inconnu","FEMME","NON","Polonais","False","Twitter","Demandeur / Mandataire",1,"Le Plateau-Mont-Royal",,,,,,,,,"Nuisance - Bruit",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Twitter","2018-08-06",1,,,
"2018-08-06","Téléphone","individu","Inconnu","FEMME","NON","Canadien","False","Ancien demandeur","Demandeur / Mandataire",1,,,,,,"**********Mise en valeur du territoire - Direction de l'urbanisme",,,,"Nuisance - Bruit",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2018-08-06",1,,,
"2018-08-06","Téléphone","individu","65 ans et +","HOMME","NON","Italien","False","Ancien demandeur","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Jugement (autre que Cour municipale de Montréal)","Téléphone","2018-08-06",1,,,
"2018-08-06","Poste","individu","Inconnu","FEMME","Noir","Pays inconnu","False","Inconnu","Demandeur / Mandataire",1,,,,,,"Affaires juridiques - Direction des affaires civiles",,,,"Dommage matériel - Réclamation monétaire",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Lettre","2018-08-06",1,,,
"2018-08-03","Courriel","individu","51 à 64 ans","FEMME","NON","Italien","False","Fonctionnaire","Demandeur / Mandataire",3,"Rivière-des-Prairies--Pointe-aux-Trembles",,,,,,,,,"Arbre","Charte - environnement"," developpement durable",,,,,,,,,,,,,,"Favoriser la protection de la forêt urbaine",,,,,,,,,,"Fondée - Réglée","Lettre","2018-09-20",34,,
"2018-08-06","Téléphone","individu","65 ans et +","HOMME","NON","Pays inconnu","False","Inconnu","Demandeur / Mandataire",1,"Rivière-des-Prairies--Pointe-aux-Trembles",,,,,,,,,"Animal",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2018-08-07",2,,,
"2018-07-31","Courriel","individu","41 à 50 ans","HOMME","NON","Canadien","False","Internet","Demandeur / Mandataire",1,"Le Plateau-Mont-Royal",,,,,,,,,"Nuisance - Bruit",,,,,,,,,,,,,,,,,,,,,,,,,"Non fondée","Courriel","2018-08-07",6,,,
"2018-08-02","Téléphone","individu","41 à 50 ans","HOMME","NON","Canadien","False","Internet","Demandeur / Mandataire",1,"Le Plateau-Mont-Royal",,,,,,,,,"Participation citoyenne - Autre que droit d'initiative",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2018-08-02",1,,,
"2018-08-03","Téléphone","individu","Inconnu","HOMME","Inconnu","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Autre différend privé","Téléphone","2018-08-03",1,,,
"2018-08-06","Téléphone","individu","Inconnu","FEMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,"**********Mise en valeur du territoire - Direction de l'habitation",,,,"Subvention - Autre que logement social",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2018-08-06",1,,,
"2018-08-07","Téléphone","individu","65 ans et +","HOMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Services bancaires/financiers/assurances","Téléphone","2018-08-07",1,,,
"2018-08-07","Téléphone","individu","Inconnu","FEMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Autre municipalité","Téléphone","2018-08-07",1,,,
"2018-08-07","Téléphone","individu","65 ans et +","HOMME","Inconnu","Pays inconnu","False","Parent ou ami","Demandeur / Mandataire",1,,,,,,"Affaires juridiques - Direction des affaires civiles",,,,"Dommage matériel - Réclamation monétaire",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2018-08-07",1,,,
"2018-08-07","Courriel","individu","Inconnu","HOMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,"Affaires juridiques - Direction des serv. juridiciaires (Cour municipale)",,,,"Cour municipale - Jugement",,,,,,,,,,,,,,,,,,,,,,,,,"Jugement rendu Cour municipale (Art. 11 par. 2)","Téléphone","2018-08-07",1,,,
"2018-08-08","Poste","individu","65 ans et +","FEMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",3,"Rosemont--La Petite-Patrie",,,,,,,,,"ZU - Permis Transformation/Construction/Démolition/PIIA",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2018-08-08",1,,,
"2018-08-08","Téléphone","individu","65 ans et +","FEMME","NON","Canadien","False","Fonctionnaire","Demandeur / Mandataire",1,"Villeray--Saint-Michel--Parc-Extension",,,,,,,,,"Nuisance - Bruit","Charte - environnement"," developpement durable",,,,,,,,,,,,,,"Prendre des mesures visant à limiter les nuisances abusives issues du bruit",,,,,,,,,,"Désistement","Lettre","2018-08-29",16,,
"2018-08-08","Téléphone","individu","Inconnu","FEMME","Arabe","Pays inconnu","False","Inconnu","Demandeur / Mandataire",1,"Saint-Laurent",,,,,,,,,"Services aux citoyens - Courtoisie/Comportement",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2018-08-08",1,,,
"2018-08-08","Téléphone","individu","Inconnu","FEMME","Arabe","Pays inconnu","False","Inconnu","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Relations locataire/propriétaire","Téléphone","2018-08-08",1,,,
"2018-08-08","Courriel","individu","26 à 40 ans","HOMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,"Rosemont--La Petite-Patrie",,,,,,,,,"Stationnement municipal et sur rue/Vignette/Débarcadère",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Courriel","2018-08-08",1,,,
"2018-08-08","Téléphone","individu","41 à 50 ans","FEMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Services bancaires/financiers/assurances","Téléphone","2018-08-08",1,,,
"2018-08-08","Courriel","individu","26 à 40 ans","HOMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,"Police - Toutes direstions confondues",,,,"Constat - Stationnement",,,,,,,,,,,,,,,,,,,,,,,,,"Législation provinciale (Art. 10 par. 2)","Courriel","2018-08-08",1,,,
"2018-08-08","Courriel","individu","26 à 40 ans","HOMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,"Conseil de la ville",,,,,"Constat - Stationnement",,,,,,,,,,,,,,,,,,,,,,,,,"Déc. CE/CM/CA/Comité (Art. 11-1) (pas CMDR)","Courriel","2018-08-08",1,,,
"2018-08-09","Téléphone","individu","51 à 64 ans","FEMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,"Montréal-Nord",,,,,,,,,"TP - Chaussée/Trottoir",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2018-08-09",1,,,
"2018-08-09","Téléphone","individu","65 ans et +","HOMME","NON","Canadien","False","Fonctionnaire","Demandeur / Mandataire",1,,,,,,,,"Office municipal d'habitation de Montréal (OMHM)",,"Nuisance - Autre ou Combinaison",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2018-08-09",1,,,
"2018-08-09","Téléphone","individu","65 ans et +","HOMME","NON","Canadien","False","Fonctionnaire","Demandeur / Mandataire",1,,,,,,,,"Office municipal d'habitation de Montréal (OMHM)",,"Appel d'offres/Contrat",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2018-08-09",1,,,
"2018-11-01","Téléphone","individu","Inconnu","FEMME","NON","Canadien","False","Fonctionnaire","Demandeur / Mandataire",1,,,,,,"Affaires juridiques - Direction des serv. juridiciaires (Cour municipale)",,,,"Cour municipale - Jugement",,,,,,,,,,,,,,,,,,,,,,,,,"Jugement rendu Cour municipale (Art. 11 par. 2)","Téléphone","2018-11-01",1,,,
"2018-08-09","Téléphone","individu","Inconnu","HOMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,"Affaires juridiques - Direction des affaires civiles",,,,"Dommage matériel - Réclamation monétaire",,,,,,,,,,,,,,,,,,,,,,,,,"Désistement","Téléphone","2018-08-09",1,,,
"2018-08-09","Courriel","individu","Inconnu","HOMME","Inconnu","Pays inconnu","False","Fonctionnaire","Demandeur / Mandataire",1,,,,,,"Ressources humaines  - Toutes directions confondues",,,,"Relations de travail",,,,,,,,,,,,,,,,,,,,,,,,,"Relations de travail (Art. 11-2)","Courriel","2018-08-09",1,,,
"2018-08-10","Téléphone","individu","18 à 25 ans","HOMME","NON","Canadien","False","Parent ou ami","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Éducation","Téléphone","2018-08-10",1,,,
"2018-08-10","Téléphone","individu","Inconnu","HOMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Entreprise ou commerce","Téléphone","2018-08-10",1,,,
"2018-08-13","En personne","individu","51 à 64 ans","HOMME","Noir","Pays inconnu","False","Fonctionnaire","Demandeur / Mandataire",1,"Ville-Marie",,,,,,,,,"Stationnement municipal et sur rue/Vignette/Débarcadère",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","En personne","2018-08-13",1,,,
"2018-08-06","Téléphone","individu","51 à 64 ans","FEMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Autre différend privé","Téléphone","2018-08-13",6,,,
"2018-08-13","Téléphone","individu","51 à 64 ans","HOMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,"Rivière-des-Prairies--Pointe-aux-Trembles",,,,,,,,,"Arbre","Charte - sécurité",,,,,,,,,,,,,,,,,"Prendre des mesures visant à assurer la sécurité des citoyennes et des citoyens dans les espaces publics"," notamment les parcs"," les équipements collectifs et récréatifs",,,,,,,"Fondée - Réglée","Lettre","2018-09-20",28,
"2018-08-13","Courriel","individu","26 à 40 ans","HOMME","NON","Canadien","False","Ancien demandeur","Demandeur / Mandataire",1,"Ville-Marie",,,,,,,,,"ZU - Permis Transformation/Construction/Démolition/PIIA",,,,,,,,,,,,,,,,,,,,,,,,,"Refus d'intervenir (Recours légal - art. 12)","Courriel","2018-08-13",1,,,
"2018-08-13","Téléphone","individu","65 ans et +","HOMME","NON","Juif","False","Inconnu","Demandeur / Mandataire",1,,,,,,"Police - Toutes direstions confondues",,,,"Services aux citoyens - Autre ou combinaison",,,,,,,,,,,,,,,,,,,,,,,,,"Désistement","Téléphone","2018-08-13",1,,,
"2018-08-02","Courriel","individu","65 ans et +","HOMME","NON","Canadien","False","Ancien demandeur","Demandeur / Mandataire",1,"Ville-Marie",,,,,,,,,"Nuisance - Autre ou Combinaison","Charte - services municipaux",,,,,,,,,,,,,,,,,,,,"Prendre des mesures adéquates visant à assurer la propreté du domaine public",,,,"Fondée - Réglée","Lettre","2018-11-12",71,,,
"2018-08-13","Courriel","individu","26 à 40 ans","FEMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,"**********Mise en valeur du territoire - Direction de l'habitation",,,,"Subvention - Autre que logement social",,,,,,,,,,,,,,,,,,,,,,,,,"Non fondée","Courriel","2018-08-17",5,,,
"2018-08-13","Courriel","individu","65 ans et +","FEMME","NON","Canadien","False","Fonctionnaire","Demandeur / Mandataire",1,"Ville-Marie",,,,,"Police - Toutes direstions confondues",,,,"Sécurité - Autre qu'incendie",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Courriel","2018-08-13",1,,,
"2018-08-13","En personne","personne morale","PM","PM","PM","PM","False","Connaissances générales","Demandeur / Mandataire",3,"Ville-Marie",,,,,,,,,"Domaine public - Activité commerciale",,,,,,,,,,,,,,,,,,,,,,,,,"Fondée - Réglée","Lettre","2019-01-15",102,,,
"2018-08-14","Téléphone","individu","26 à 40 ans","FEMME","Arabe","Pays inconnu","False","Inconnu","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Éducation","Téléphone","2018-08-14",1,,,
