PrjName,RecordNo,Q2,Q3,Q33,Q4A,Q4C,Q4D,Q4E,Q4F,Q4G,Q4H,Q5A,Q5B,Q5C,Q5D,Q5E,Q5F,Q5G,Q6A,Q6B,Q6C,Q6D,Q6E,Q6F,Q6G,Q6H,Q7A,Q7B,Q7C,Q7D,Q7E,Q7F,Q7H,Q8A,Q8B,Q8C,Q8D,Q8E,Q9A,Q9B,Q9C,Q9D,Q9E,Q9K,Q9F,Q9G,Q9I,Q9J,Q9L,Q9M,Q10,Q11,Q11O,Q12A,Q12B,Q12C,Q12D,Q12E,Q12F,Q12G,Q12H,Q12L,Q12M,Q12N,Q13A,Q13B,Q13C,Q13D,Q14,Q15,Q16,Q17B,Q17BO,Q17A,Q17AO,QNPS,Q18,Q19A,Q19B,Q19C,Q19D,Q19E,Q19F,Q20,Q21,Q21O,Q22,Q22O,Q24,Q27M1,Q27M1O,Q27M2,Q27M2O,Q27M3,Q27M3O,Q27M4,Q27M4O,Q27M5,Q27M5O,Q27M6,Q27M6O,Q27M7,Q27M7O,Q27M8,Q27M8O,Q27M9,Q27M9O,Q27M10,Q27M10O,Q25M1,Q25M1O,Q25M2,Q25M2O,Q25M3,Q25M3O,Q25M4,Q25M4O,Q25M5,Q25M5O,Q26,Q26O,Q28,Q29A,Q29B,Q29C,Q29D,Q29E,Q29F,Q29G,Q29H,Q30,Q31,DEMO,Q34,Q34O,Q35,Q36,Q36B,Q36BO,Q36C,Q36CO,Q37,LANG,POND 
12000_112A,26256,H1A,12,4,2,2,2,1,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,2,1,2,1,1,1,1,1,1,1,2,2,1,1,2,2,1,2,1,1,2,2,1,3,,1,1,1,1,9,9,1,1,9,9,1,1,1,1,1,2,2,1,99,,99,,10,2, , , , , , , , ,, ,,2, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, , , , , , , , , , , ,1,3,,1,2,1,,1,,1,FR,"1,694373"
12000_112A,26274,H2V,11,6,3,4,3,4,4,1,3,2,1,2,1,1,1,2,4,4,3,2,2,4,2,2,1,2,9,9,1,2,4,1,2,2,2,2,2,1,2,1,1,2,2,2,3,1,3,9,2,8,,2,3,3,2,3,2,2,9,2,9,9,2,1,1,2,2,2,2,1,le transport en commun,3,préservation du patrimoine,10,2, , , , , , , , ,, ,,1,1,,2,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,2,2,2,2,2,2,2,2,2,2,2,1,2,,1,4,3,,2,,2,FR,"0,477733"
12000_112A,26303,H1J,2,4,1,1,1,1,1,1,1,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,1,1,1,1,1,3,1,1,1,1,1,2,98,,2,2,2,2,2,9,2,2,2,1,2,1,1,1,1,2,2,2,13,"Pour le transport en commun, la fréquence des autobus dans mon secteur, répond à mon besoin.",99,,10,2, , , , , , , , ,, ,,2, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, , , , , , , , , , , ,1,4,,2,3,1,,1,,2,FR,"0,256551"
12000_112A,26330,H8T,4,4,1,1,1,2,4,1,4,4,4,4,4,4,4,4,4,4,2,2,2,4,2,2,1,1,2,1,2,1,1,2,2,2,4,1,4,1,1,2,2,1,1,2,1,1,1,1,2,15,Reglementation pour les chiens inexistante.,3,2,2,2,3,4,1,2,2,1,1,3,2,4,4,3,3,3,96,Avoir acces au Centre-Ville.,99,,1,2, , , , , , , , ,, ,,1,1,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,3,3,2,3,3,2,3,2,3,3,3,1,2,,1,4,1,,1,,1,FR,"0,337267"
12000_112A,26337,H4L,14,6,2,2,2,3,3,3,4,3,3,3,3,3,3,9,9,3,2,2,9,9,2,9,9,9,2,2,2,3,1,4,4,9,4,4,2,2,2,2,2,2,3,3,2,3,2,2,3,12,,3,2,9,2,3,9,1,2,3,2,3,2,2,2,3,2,2,3,10,autobus et metro,8,moins de condos et plus de lodgement sociaux,98,2, , , , , , , , ,, ,,2, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, , , , , , , , , , , ,1,9,copropriété,1,4,3,,1,,2,FR,"0,361432"
12000_112A,26345,H1L,7,4,2,2,2,2,3,2,3,2,2,3,2,3,3,2,3,3,3,2,2,4,3,3,2,2,1,2,2,2,1,2,1,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,98,,2,2,4,1,2,2,2,1,2,1,1,2,2,4,3,2,2,2,5,Le développement du transport en commun.,1,Le délais d'émission des permis. Que le délais ne soit pas trop long.,7,2, , , , , , , , ,, ,,1,1,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,1,2,2,2,2,2,2,2,2,2,2,1,3,,1,3,1,,1,,1,FR,"1,632159"
12000_112A,26359,H1Z,19,3,3,2,3,2,3,2,3,2,2,3,3,3,3,3,3,3,3,2,2,3,2,2,3,3,2,2,3,3,3,3,2,3,2,3,2,2,2,2,1,2,3,3,1,4,3,2,3,17,la nuit dans les metros,3,3,3,3,3,3,3,2,2,2,2,2,3,2,2,2,3,2,8,le délai des travaux,99,,7,2, , , , , , , , ,, ,,1,1,,2,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,1,1,1,1,1,1,1,2,1,2,1,1,2,,2,4,5,,99,berbere,2,FR,"1,69323"
12000_112A,26362,999,19,5,1,1,1,1,1,4,9,1,4,4,1,4,4,2,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,9,9,9,9,1,9,1,98,,2,2,2,9,2,9,2,2,2,2,2,1,1,1,1,2,1,1,10,lautobus,99,,10,2, , , , , , , , ,, ,,2, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, , , , , , , , , , , ,1,4,,2,4,3,,1,,2,FR,"0,336019"
12000_112A,26366,H2V,9,6,2,3,2,3,3,4,4,1,2,3,1,2,2,2,4,4,3,4,3,3,2,3,1,1,3,3,2,2,9,2,2,2,2,2,3,2,3,1,2,1,1,2,2,3,4,1,1,1,,2,4,4,2,2,3,2,2,3,2,9,3,3,3,2,2,2,2,13,FREQUENCE DES BUS = AJOUTER DES PASSAGES ET AUSSI AFFICHER PARTOUT L'HORAIRE DE BUS PAS JUSTE DANS LES ABRIBUS  = ET METTRE DES MESSAGES ÉLECTRONIQU3S PARTOUT POUR ANONCER LE PROCHAIN BUS ETC,8,SOUMETTRE TOUT LE MONDE AUX MEME NORMES =  NE PAS FAIRE 2 POIDS 2 MESURES OU DE DONNER DES PASSE-DROITS À CERTAINS,9,2, , , , , , , , ,, ,,1,2,,1,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,1,2,2,1,2,1,1,2,2,2,1,1,4,,1,4,3,,1,,2,FR,"0,100651"
12000_112A,26393,H9C,6,4,1,1,1,1,1,1,1,1,1,1,1,1,2,9,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,13,le manque d eclairage,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,2,5,peu de transport en commun,4,l information,8,2, , , , , , , , ,, ,,1,1,,2,, ,, ,, ,, ,, ,, ,, ,, ,,23,le location de salle et les medaille pour les animaux,11,, ,, ,, ,, ,,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,4,5,,1,,2,FR,"0,07984"
12000_112A,26396,H2V,9,4,3,4,2,2,2,3,4,4,3,3,3,3,3,3,4,4,4,2,2,4,4,2,2,2,2,2,2,4,4,2,3,3,4,3,3,3,3,1,1,2,4,3,1,4,1,2,3,9,"piettons et cycles, les voiture. les pistes cycles passe et laaccident actved pietonn",4,4,4,4,9,9,2,2,9,9,9,2,2,9,4,2,2,2,8,"circulation et transport, dans la ville cest transport",99,,7,2, , , , , , , , ,, ,,1,1,,3,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,2,2,2,2,2,1,2,3,3,3,3,1,3,,1,4,1,,1,,2,FR,"0,176627"
12000_112A,26401,H4E,19,3,2,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,3,,2,2,1,2,2,2,2,1,2,1,2,2,1,2,2,2,2,1,1,Le transport en commun,2,La securité par rapport de la personne qui fait les rennovation,8,2, , , , , , , , ,, ,,1,1,, ,, ,, ,, ,, ,, ,, ,, ,, ,,5,Ma voiture qui a été déplacé a cause du déneigement, ,, ,, ,, ,, ,,1,1,2,2,2,1,1,2,2,2,2,1,2,,2,4,6,Recherche d'emploi,1,,2,FR,"0,6519"
12000_112A,26409,H1R,15,5,2,2,2,1,1,2,1,1,2,2,1,1,2,1,4,2,2,2,3,3,2,1,2,2,2,2,1,2,2,1,1,1,2,3,1,1,1,1,1,1,2,9,1,1,1,1,2,9,,2,2,2,1,2,9,1,2,2,2,2,2,2,2,2,2,2,2,8,"accès facilité, les accès reservé",99,,7,2, , , , , , , , ,, ,,1,2,, ,, ,, ,, ,, ,, ,, ,, ,, ,,3,renouvellement de cartes d'Acces mtl, ,, ,, ,, ,, ,,1,1,1,1,1,1,1,1,1,2,2,1,4,,2,2,1,,1,,2,FR,"0,476347"
12000_112A,26431,H1K,2,4,3,4,2,4,4,3,4,1,1,2,1,1,2,1,4,4,3,4,3,4,1,3,2,1,1,1,1,2,9,1,1,1,2,1,1,1,1,1,1,3,1,1,1,1,1,1,1,98,,4,4,4,4,1,2,2,3,4,2,1,3,3,3,4,4,1,1,8,Traffic,6,Renovation,8,2, , , , , , , , ,, ,,2, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, , , , , , , , , , , ,1,4,,2,4,8,Store owner,1,,1,EN,"0,300058"
12000_112A,26449,H4R,14,4,2,2,1,3,2,2,2,2,4,2,1,1,1,4,2,4,2,2,2,2,2,2,3,3,2,3,1,1,1,1,9,1,3,1,1,1,1,1,2,2,2,2,2,1,1,1,2,6,,2,2,2,2,2,3,1,2,1,1,1,2,2,2,2,2,2,2,5,offering bus services past buisness hours.,99,,8,2, , , , , , , , ,, ,,1,1,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,2,2,2,2,2,2,2,2,2,2,2,1,1,,1,3,1,,2,,2,EN,"0,775015"
12000_112A,26460,H8N,5,2,1,1,1,4,2,2,4,3,4,4,2,1,4,3,3,2,2,2,4,4,1,4,3,1,2,1,1,2,3,3,2,1,2,1,1,1,2,1,1,2,1,1,2,3,1,2,2,99,,2,3,3,2,2,9,2,9,2,2,2,2,2,2,3,2,1,2,10,the bus,99,,5,2, , , , , , , , ,, ,,2, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, , , , , , , , , , , ,1,3,,1,3,1,,2,,2,EN,"1,244107"
12000_112A,26466,H2V,9,5,1,2,2,2,1,9,2,2,2,2,2,2,2,2,2,3,2,2,9,2,2,4,1,3,1,1,9,4,9,1,9,1,2,2,2,1,1,1,1,1,3,2,2,9,2,2,1,9,,2,2,2,1,1,9,9,1,2,1,1,2,2,9,9,2,2,2,13,bus frequency,7,"fair value, dont overcharge for the construction permit",10,1,9,2,2,1,1,2,2, ,, ,,2, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, , , , , , , , , , , ,1,4,,2,3,6,,2,,1,EN,"0,495872"
12000_112A,26468,H2V,9,4,1,2,2,2,2,2,3,3,3,3,2,2,3,2,3,3,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,1,1,1,1,1,3,3,1,2,1,1,2,9,Accidents en générales,2,2,1,1,2,4,1,1,2,1,1,2,2,2,3,2,2,2,9,securitÉ,1,le delais,7,2, , , , , , , , ,, ,,1,1,, ,, ,, ,, ,, ,, ,, ,, ,, ,,6,, ,, ,, ,, ,, ,,1,1,1,1,1,2,2,2,1,2,2,1,2,,1,4,1,,1,,2,FR,"0,176627"
12000_112A,26481,H9H,10,4,1,1,2,2,2,1,3,2,2,2,2,3,4,2,4,4,2,2,4,4,2,4,1,1,2,2,1,2,4,1,2,2,2,2,1,2,2,4,2,1,2,1,1,2,1,2,1,13,Street light in the night,3,4,2,2,2,2,2,2,2,1,1,2,2,2,4,2,3,3,14,Ponctuality of the bus and subway,99,,7,2, , , , , , , , ,, ,,1,1,, ,, ,, ,, ,, ,, ,, ,, ,, ,,14,Picking up leaf and tree., ,, ,, ,, ,, ,,2,3,2,2,2,2,2,2,2,2,3,1,3,,1,3,1,,2,,2,EN,"0,905362"
12000_112A,26489,H8S,4,3,2,2,1,4,4,1,2,1,1,1,1,1,1,9,4,4,4,2,1,2,4,1,1,1,1,1,1,1,1,4,2,2,2,1,2,2,2,2,2,2,2,1,3,1,1,1,2,9,,2,9,4,9,2,9,1,9,1,9,9,3,3,3,3,3,3,2,5,pas assez de transport en commun de lachine vers montréal,99,,8,2, , , , , , , , ,, ,,1,2,,1,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,2,2,2,2,2,1,1,1,1,1,1,1,2,,1,4,1,,1,,1,FR,"0,406826"
12000_112A,26510,H4E,17,6,2,2,4,3,4,2,2,2,2,2,2,2,2,2,3,4,4,2,4,4,2,2,1,2,2,1,1,1,3,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,3,14,l'état des trotoires !elle marche avec une canne c'est dangereux 1,2,9,4,2,1,3,2,1,2,1,1,9,2,2,9,2,3,4,1,le transport en commun,99,,7,2, , , , , , , , ,, ,,2, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, , , , , , , , , , , ,1,4,,9,2,3,,1,,2,FR,"0,502445"
12000_112A,26511,H4J,14,4,4,1,2,1,3,2,3,3,2,3,3,4,4,3,2,2,2,1,1,1,2,2,1,3,3,3,3,9,2,9,2,3,4,3,3,3,3,3,9,9,2,1,9,1,4,4,2,1,,1,2,1,4,1,3,4,1,3,1,1,2,2,2,1,2,2,3,10,l`autobus,99,,1,1,3,1,3,4,2,3,1,5,pas de acces pour des marchettes,96,dans le batiment ou je habite.,2, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, , , , , , , , , , , ,1,1,,2,2,3,,2,anglais et francais et allemand,2,FR,"1,664942"
12000_112A,26525,999,19,4,4,2,4,1,1,4,4,4,1,2,4,1,2,4,4,4,1,4,4,1,3,4,1,1,1,1,1,3,9,1,1,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,3,,2,3,2,2,2,2,2,2,2,2,1,3,2,2,4,3,2,2,11,le métro,99,,9,2, , , , , , , , ,, ,,2, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, , , , , , , , , , , ,1,4,,1,4,3,,1,,2,FR,"0,274143"
12000_112A,26526,H4B,3,4,3,2,1,1,3,3,3,2,2,3,2,2,2,4,4,4,3,2,2,2,1,2,2,2,2,2,2,1,9,2,1,1,2,4,1,1,3,2,1,1,2,1,1,1,1,1,1,98,,2,3,2,1,2,9,1,3,2,1,1,2,2,1,2,2,2,1,14,la ponctualité  des autobus,99,,8,2, , , , , , , , ,, ,,1,1,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,3,3,4,2,9,1,9,3,2,4,4,1,4,séparé,2,4,1,,99,Roumain,1,FR,"1,625651"
12000_112A,26528,H8P,5,4,1,2,2,1,1,1,1,2,2,2,2,2,2,4,2,2,2,3,3,3,2,4,2,2,2,4,2,2,2,2,2,2,2,2,9,9,9,2,2,2,2,2,9,9,9,9,2,99,,2,2,2,2,2,2,9,9,9,9,9,2,2,2,3,2,2,2,12,Les rues,99,,7,2, , , , , , , , ,, ,,1,3,,1,,4,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,4,2,2,2,2,2,2,3,2,4,4,1,2,,1,4,1,,99,Bulgare,1,FR,"0,835334"
12000_112A,26529,H2Z,18,4,1,2,2,1,1,2,3,2,3,1,2,3,3,1,3,3,2,1,1,4,3,2,1,2,3,3,2,1,2,1,1,2,1,1,1,1,1,3,1,1,1,2,1,2,1,1,1,98,,2,2,2,2,2,9,2,2,1,9,9,1,1,1,1,2,1,1,11,les metro est les autobus,99,,10,2, , , , , , , , ,, ,,2, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, , , , , , , , , , , ,1,2,,2,4,1,,1,,1,FR,"0,502544"
12000_112A,26538,H1A,12,5,2,2,2,2,2,1,3,2,2,3,2,2,3,2,4,4,3,2,2,2,3,2,1,1,2,1,2,2,2,3,3,3,3,2,2,2,2,2,2,2,4,3,2,2,2,2,3,16,Circuler dans les rues seule le soir,1,3,2,1,2,9,1,9,9,9,1,2,9,2,2,9,9,9,99,,99,,10,2, , , , , , , , ,, ,,2, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, , , , , , , , , , , ,1,1,,1,4,3,,1,,2,FR,"0,28927"
12000_112A,26540,H1H,8,4,3,3,1,3,1,2,2,1,1,1,1,1,1,3,4,3,2,2,2,3,1,2,3,3,2,2,2,2,2,2,2,3,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,9,pas assez de reglementation pour les cyclistes,2,2,3,2,1,2,1,1,1,1,1,2,3,2,1,2,2,2,8,les gens sont assez pressés au pont pineuf au heures de pointes et ca ralentit la circulation dans toutes les rues environnentes,1,le delai d'acquisition,10,2, , , , , , , , ,, ,,1,1,, ,, ,, ,, ,, ,, ,, ,, ,, ,,1,,25,la ville offrait des medailles pour les chats gratuitement et je voulais savoir c'etait ou, ,, ,, ,,1,,1,1,1,2,1,1,3,1,1,2,1,1,1,,2,3,1,,1,,2,FR,"0,594844"
12000_112A,26541,H2E,19,6,1,3,1,9,1,1,4,1,2,4,1,1,4,1,4,9,1,1,1,2,1,1,1,1,2,2,1,1,1,1,2,1,3,4,1,9,9,1,1,1,1,1,9,9,1,9,2,98,,1,2,9,1,1,9,9,9,9,9,9,2,2,2,2,2,2,2,11,le metro,99,,8,2, , , , , , , , ,, ,,2, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, , , , , , , , , , , ,1,1,,1,4,3,,1,,2,FR,"0,416723"
12000_112A,26542,H3N,19,3,1,2,1,3,2,4,2,2,4,4,2,3,4,4,3,2,3,1,2,2,2,2,1,3,1,4,1,1,9,3,9,2,9,3,2,9,2,1,2,3,3,2,3,2,4,3,3,5,,3,2,3,2,2,3,2,2,2,3,3,2,3,2,2,2,3,2,8,CONGESTIONS SHOULD BE CONTROL,99,,7,2, , , , , , , , ,, ,,2, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, , , , , , , , , , , ,1,2,,2,4,5,,99,URDU,2,EN,"1,69323"
12000_112A,26563,H1A,12,6,2,1,2,2,1,1,3,2,2,2,2,2,1,2,2,3,3,2,2,3,2,2,1,1,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,1,9,9,2,2,2,2,2,98,,1,2,2,2,9,9,1,1,9,9,9,2,2,2,3,2,2,2,1,transport aux commun,99,,8,2, , , , , , , , ,, ,,2, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, , , , , , , , , , , ,1,1,,1,4,3,,1,,1,FR,"0,482921"
12000_112A,26564,H8P,5,6,1,2,1,1,1,1,3,1,1,3,1,2,3,1,4,4,1,1,2,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,2,1,1,1,2,98,,1,2,1,1,1,9,1,1,1,1,1,1,1,1,1,2,1,1,12,La chose la plus importante est que les rues soient bien entretenues.,99,,9,2, , , , , , , , ,, ,,2, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, , , , , , , , , , , ,1,1,,2,2,3,,1,,2,FR,"0,602264"
12000_112A,26569,H8N,5,3,1,1,1,1,1,2,4,2,1,1,1,2,2,2,2,1,1,1,1,9,1,1,9,2,2,1,1,1,2,2,9,4,9,2,3,2,3,2,2,2,2,2,1,1,1,2,1,9,,2,2,2,2,2,2,2,2,9,1,1,2,2,2,2,2,2,2,1,les autobus et le metro,99,,8,2, , , , , , , , ,, ,,2, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, , , , , , , , , , , ,1,2,,2,3,1,,1,,2,FR,"0,496973"
12000_112A,26574,H2A,9,4,1,1,1,3,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,98,,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,8,pas de traffic,1,la rapidité d'emission des permis,10,2, , , , , , , , ,, ,,2, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, , , , , , , , , , , ,1,1,,1,3,1,,1,,1,FR,"0,470653"
12000_112A,26594,H1K,2,4,3,4,2,2,1,1,2,2,1,2,2,2,2,2,2,4,2,3,2,2,2,2,1,2,2,4,3,1,4,1,2,1,2,2,1,1,2,1,2,2,2,3,2,2,2,2,2,97,le terrorismes,1,2,1,1,1,4,1,2,2,2,2,3,3,2,3,2,2,2,8,la circulation,1,le delai il prennent trop de temps,1,2, , , , , , , , ,, ,,1,1,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,2,2,2,3,3,2,3,3,3,2,2,1,3,,1,2,1,,1,,2,FR,"0,37317"
12000_112A,26603,H1P,15,4,2,2,2,2,4,2,1,3,1,3,2,2,3,2,4,3,2,1,3,3,1,3,1,1,2,3,1,2,2,1,1,2,2,1,2,1,1,2,1,1,2,2,2,2,2,2,1,9,,1,2,1,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,8,there is too much traffic,99,,8,2, , , , , , , , ,, ,,2, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, , , , , , , , , , , ,1,1,,1,3,1,,2,,2,EN,"0,730513"
12000_112A,26618,H9J,10,5,2,2,1,2,3,2,2,3,3,3,3,3,3,2,4,4,4,2,2,2,3,2,2,2,2,3,2,1,2,2,4,2,3,3,2,2,2,2,2,2,9,2,2,2,2,2,2,6,Les flanages dans les parcs apres 11h au niveau des jeunes n'est pas contrôler et les pitbull sautent sur les gens puis les policiers ne font rien.,2,4,2,1,2,2,2,3,2,9,2,2,2,2,2,3,2,2,8,La maniere que la circulation avance devrait etre plus efficace . C'est trop congestionné par rapport a la population,99,,8,2, , , , , , , , ,, ,,1,1,, ,, ,, ,, ,, ,, ,, ,, ,, ,,10,,1,, ,, ,, ,,10,,1,2,2,2,2,1,2,2,2,2,2,1,4,,1,2,1,,1,,2,FR,"0,533038"
12000_112A,26633,H4D,17,5,1,1,1,1,4,2,1,4,4,4,1,4,4,4,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,98,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,8,The trafic,1,Doesnt take to long to recieve it.,10,1,1,1,1,1,1,1,2, ,, ,,2, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, , , , , , , , , , , ,1,5,,1,2,3,,2,,2,EN,"1,229808"
12000_112A,26640,H1K,2,6,1,2,2,1,1,1,1,4,4,4,4,4,4,4,2,3,2,2,2,2,2,2,1,1,1,2,1,1,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,97,QUE LA VILLE DE MONTRÉAL PRENNE POSSESSION DE L'ARONDISSEMENT D'ANJOU,4,2,2,1,2,2,1,1,2,1,1,3,9,2,9,4,1,4,8,QUE ÇA ROULE BIEN,96,ÊTRE BIEN GÉRÉ POUR LES LIEUX DE STATIONNEMENT­.,1,2, , , , , , , , ,, ,,1,6,, ,, ,, ,, ,, ,, ,, ,, ,, ,,22,IL Y EN A QUI COUPAIT DU BÉTON SANS EAU, ,, ,, ,, ,, ,,1,2,2,2,1,2,2,2,4,2,2,1,4,,2,3,3,,1,,2,FR,"0,324233"
12000_112A,26642,H4M,14,6,1,2,1,2,4,2,1,4,3,3,3,2,2,3,3,3,2,3,3,3,2,3,2,2,1,1,1,1,2,1,1,3,1,1,1,1,1,3,1,1,4,1,1,9,1,1,2,98,,3,2,2,2,2,9,2,2,2,9,9,2,1,2,3,3,2,1,2,Bus and metro got to be on time. Respect the schedule.,99,,6,2, , , , , , , , ,, ,,1,6,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,1,1,1,1,1,1,1,1,1,2,1,1,5,,1,4,8,self employed,2,,1,EN,"1,060991"
12000_112A,26657,H1Y,13,4,2,1,2,3,3,2,2,4,3,3,3,3,3,2,4,9,4,2,3,9,2,9,1,1,3,4,9,1,1,1,1,3,3,1,3,2,2,1,1,1,2,9,9,2,2,2,2,11,,3,3,3,2,9,4,1,4,3,9,9,9,3,3,3,3,3,9,8,"Je juge important l'imposssibilite davoir la possibilite de toujours bien circuler parce que jai des horaires strict avec 3 enfats donc si ca roule lentement, cest difficile pour moi.",4,"Je juge important la logique parce que ca doit etre consequent lorsque'on se presente pluisieur fois et qu'a chaque fois, on a toujours des reponses differente, cela est debile.",10,2, , , , , , , , ,, ,,1,2,,6,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,2,4,4,3,3,1,4,4,3,4,4,1,2,,1,4,1,,1,,1,FR,"0,795344"
12000_112A,26663,H1E,12,5,1,1,1,1,1,1,2,3,4,4,3,2,3,4,4,4,4,3,4,4,3,3,3,1,3,4,1,2,2,2,2,3,4,2,3,2,2,2,2,2,2,4,1,1,1,1,2,7,,4,4,4,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,12,She wants the road to be repaird and more busses,1,She believes permit have to be given quikcly,8,2, , , , , , , , ,, ,,1,1,,4,, ,, ,, ,, ,, ,, ,, ,, ,,17,"lights on the street, street was dark.   permit for a pool",1,, ,, ,, ,,23,Permit for the pool,1,2,2,2,2,2,2,2,2,2,2,1,2,,1,3,3,,2,,2,EN,"0,856132"
12000_112A,26669,H9E,6,6,1,1,3,3,4,1,1,1,1,3,3,2,3,1,4,4,2,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,3,4,1,9,3,1,3,2,3,1,9,9,9,9,2,9,,2,2,2,1,2,3,9,2,2,2,1,3,4,1,4,3,3,3,1,Transport en commun.,5,La vérification.,10,2, , , , , , , , ,, ,,2, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, , , , , , , , , , , ,1,1,,1,3,1,,1,,2,FR,"0,152381"
