Numero_Fournisseur,Nom_Fournisseur,Autre_Nom,Num_Entreprise_Quebec,Structure_Juridique,Nombre_Employes,Nombre_Employes_Montreal,Politique_Dans_Dev_Durable,Politique_Approv_Responsable,Entreprise_Start_Up,Fournisseur_RTU,Entreprise_Economie_Sociale,Lieu_Arrondissement,Lieu_Ville,Lieu_Etat_Province,Lieu_Pays,Lieu_Zone_Achat
"134558","GREYSTONE ENERGY SYSTEMS INC.",,"0000000NA","*Société par actions/Corporations/Compagnie",,,"N","N","N","N","N",,"MONCTON","NB","CA","Canada mais hors Québec"
"122564","HERITAGE LAURENTIEN"," ","1140229916","*Organisme à  but non lucratif","35","35","O","N","N","N","N","LaSalle","LASALLE","QC","CA","Place d'affaires à Montréal"
"142483","GOODALL RUBBER COMPANY OF CANADA ULC",,"1165067415","*Société par actions/Corporations/Compagnie","2000","10","N","N","N","N","N","Anjou","MONTREAL","QC","CA","Place d'affaires à Montréal"
"138080","G.D. PROMOTIONS","4291794 CANADA INC","1162927876","*Société par actions/Corporations/Compagnie","5",,"N","N","N","N","N",,"ILE PERROT","QC","CA","Québec hors Conseil d'agglomération"
"128010","INRECO",,"1145150752","*Société par actions/Corporations/Compagnie","5","5","N","N","N","N","N","Ahuntsic-Cartierville","MONTREAL","QC","CA","Place d'affaires à Montréal"
"115095","JEAN GUGLIA & FILS ENR.","9072-5086 QUEBEC INC.","1148251375","*Société par actions/Corporations/Compagnie","14","14","N","N","N","N","N","Ahuntsic-Cartierville","MONTREAL","QC","CA","Place d'affaires à Montréal"
"115150","SOCIETE DE CONTROLE JOHNSON S.E.C.",,"3367672865","*Société par actions/Corporations/Compagnie","175","75","N","N","N","N","N","Ville-Marie","MONTREAL","QC","CA","Place d'affaires à Montréal"
"115222","LES BETONS LONGUEUIL (1982) INC."," ","1143981844","*Société par actions/Corporations/Compagnie","30",,"N","N","N","N","N",,"LONGUEUIL","QC","CA","Québec hors Conseil d'agglomération"
"115263","LES EQUIPEMENTS RAPCO INC",,"1143712900","*Société par actions/Corporations/Compagnie","40","25","N","N","N","N","N",,"OTTAWA","ON","CA","Canada mais hors Québec"
"115304","LES PRODUITS SCIENTIFIQUES ESBE","ESBE SCIENTIFIC INDUSTRIES INC.","1162170386","*Société par actions/Corporations/Compagnie","9","7","N","N","N","N","N","Saint-Laurent","MONTREAL","QC","CA","Place d'affaires à Montréal"
"150852","G2S EQUIPEMENT","G2S EQUIPEMENT DE FABRICATION ET D'ENTRETIEN INC.","1164453988","*Société par actions/Corporations/Compagnie",,,"N","N","N","N","N","Saint-Laurent","MONTREAL","QC","CA","Place d'affaires à Montréal"
"114079","CONTRETRON INC.",,"1163252597","*Société par actions/Corporations/Compagnie","3","0","O","O","N","N","N",,"GRANBY","QC","CA","Québec hors Conseil d'agglomération"
"115578","SIGNALISATION VER-MAC INC.",,"1143042290","*Société par actions/Corporations/Compagnie","175","0","N","N","N","N","N",,"QUEBEC","QC","CA","Québec hors Conseil d'agglomération"
"115625","SYSTEMES & CONTROLES PRONEQ","9158-8509 QUEBEC INC.","1146590535","*Société par actions/Corporations/Compagnie","5",,"N","N","N","N","N",,"SAINTE-JULIE","QC","CA","Québec hors Conseil d'agglomération"
"125377","SOCIETE EN COMMANDITE BRENNAN-DUKE",,"3349700230","*Société par actions/Corporations/Compagnie",,,"N","N","N","N","N","Le Plateau-Mont-Royal","MONTREAL","QC","CA","Place d'affaires à Montréal"
"136404","CHAUFFAGE PREMIER INC.",,"1141919002","*Société par actions/Corporations/Compagnie","3","3","N","N","N","N","N","Saint-Léonard","MONTREAL","QC","CA","Place d'affaires à Montréal"
"157513","ASTRAL SECURITE INC.",,"1163967327","*Société par actions/Corporations/Compagnie","4","0","N","N","N","N","N",,"ST-HUBERT","QC","CA","Québec hors Conseil d'agglomération"
"129943","VICTOR M. CAYABYAB (ISLAND BUTTERFLIES FARM)",,"000000NON","*Entreprise individuelle / Travailleur autonome","5",,"N","N","N","N","N",,"TORONTO","ON","CA","Canada mais hors Québec"
"115781","DISTRIBUTEUR TAPICO LTEE"," ","1142817031","*Société par actions/Corporations/Compagnie","10","10","N","N","N","N","N","Montréal-Nord","MONTREAL","QC","CA","Place d'affaires à Montréal"
"115837","ENTREPRISES A.L.I. SNOWDON INC.",,"1142964221","*Société par actions/Corporations/Compagnie","5","5","N","N","N","N","N","Saint-Laurent","MONTREAL","QC","CA","Place d'affaires à Montréal"
"151178","J. RENE LAFOND INC."," ","1171818264","*Société par actions/Corporations/Compagnie","48",,"N","N","N","N","N",,"MIRABEL","QC","CA","Québec hors Conseil d'agglomération"
"147205","GM DEVELOPPEMENT INC"," ","1163768972","*Société par actions/Corporations/Compagnie",,,"N","N","N","N","N",,"QUEBEC","QC","CA","Québec hors Conseil d'agglomération"
"120720","CONSTRUCTIONS CONCREATE LTEE",,"1142587287","*Société par actions/Corporations/Compagnie","5",,"N","N","N","N","N","Saint-Laurent","ST-LAURENT","QC","CA","Place d'affaires à Montréal"
"120758","G&S CONSULTANTS SENC",,"3341853599","*Société par actions/Corporations/Compagnie","20","20","N","N","N","N","N",,"CHATEAUGUAY","QC","CA","Québec hors Conseil d'agglomération"
"116197","LE BERGER BLANC INC"," ","1143386838","*Société par actions/Corporations/Compagnie","75","40","N","N","N","N","N","Rivière-des-Prairies–Pointe-aux-Trembles","MONTREAL","QC","CA","Place d'affaires à Montréal"
"121232","LOGIKERGO","ROY DENIS","2264441900","*Entreprise individuelle / Travailleur autonome","1","1","N","N","N","N","N",,"CANDIAC","QC","CA","Québec hors Conseil d'agglomération"
"129296","SIROFLEX"," ","1142360099","*Société par actions/Corporations/Compagnie","11","11","N","O","N","N","N","Ahuntsic-Cartierville","MONTREAL","QC","CA","Place d'affaires à Montréal"
"152047","KINESSOR","KINESSOR GROUPE-CONSEILS INC.","1162858378","*Société par actions/Corporations/Compagnie","20","5","N","N","N","N","N","Ville-Marie","MONTREAL","QC","CA","Place d'affaires à Montréal"
"54924","NATURE EXPERT",,"1164102304","*Société par actions/Corporations/Compagnie","7","7","N","N","N","N","N","Rosemont–La Petite-Patrie","MONTREAL","QC","CA","Place d'affaires à Montréal"
"147720","MINOTAUR QUEBEC","MINOTAUR STORMWATER SERVICES LIMITED","1162025796","*Société par actions/Corporations/Compagnie","10","4","N","N","N","N","N",,"LAVAL","QC","CA","Québec hors Conseil d'agglomération"
"129848","GOHIER MIRABEL INC.",,"1163564835","*Société par actions/Corporations/Compagnie",,,"N","O","N","N","N",,"LAVAL","QC","CA","Québec hors Conseil d'agglomération"
"130477","GUY TESSIER INC.",,"1142365361","*Société par actions/Corporations/Compagnie","12","0","N","N","N","N","N",,"ST-DAMASE","QC","CA","Québec hors Conseil d'agglomération"
"116716","SYSTEMES ELECTRO MECANIQUE S.E.M. INC"," ","1143453026","*Société par actions/Corporations/Compagnie","9","9","N","N","N","N","N","Saint-Laurent","MONTREAL","QC","CA","Place d'affaires à Montréal"
"148276","MADRE DEI CRISTIANI","LA CORPORATION DE LA COMMUNAUTE CATHOLIQUE MERE DES CHRETIENS","1144034726","*Organisme à  but non lucratif",,,"N","N","N","N","N","LaSalle","LASALLE","QC","CA","Place d'affaires à Montréal"
"148476","MARINA MATERIAUX ET EQUIPEMENTS","PEPINIERE ET PAYSAGISTE MARINA INC","1141756990","*Société par actions/Corporations/Compagnie","10","10","N","N","N","N","N","Lachine","LACHINE","QC","CA","Place d'affaires à Montréal"
"117112","BATTERIES DIXON INC."," ","1164541097","*Société par actions/Corporations/Compagnie","5","5","N","N","N","N","N","Rosemont–La Petite-Patrie","MONTREAL","QC","CA","Place d'affaires à Montréal"
"116879","CORPORATION DES MAITRES ELECTRICIENS DU QUEBEC",,"8831858970","*Société par actions/Corporations/Compagnie","5",,"N","N","N","N","N","Côte-des-Neiges–Notre-Dame-de-Grâce","MONTREAL","QC","CA","Place d'affaires à Montréal"
"116901","IMPRIMERIES TRANSCONTINENTAL INC.","TRANSCONTINENTAL PRINTING INC.","1168064088","*Société par actions/Corporations/Compagnie","7080","603","N","N","N","N","N","Saint-Laurent","MONTREAL","QC","CA","Place d'affaires à Montréal"
"139696","MURALUNIQUE.COM INC."," ","1165681280","*Société par actions/Corporations/Compagnie","5","3","O","N","N","N","N","Saint-Laurent","MONTREAL","QC","CA","Place d'affaires à Montréal"
"153994","GROUPE ICIBLE INC.",,"1165558504","*Société par actions/Corporations/Compagnie","1","1","N","N","N","N","N",,"LONGUEUIL","QC","CA","Québec hors Conseil d'agglomération"
"117378","ROULEAUX DE PAPIER & RUBANS J.L. INC.",,"1143791599","*Société par actions/Corporations/Compagnie","18","18","N","N","N","N","N",,"DOLLARD-DES-ORMEAUX","QC","CA","Conseil d'agglomération hors Montréal"
"117393","COMPAGNIE DE CHEMIN DE FER DU CANADIEN PACIFIQUE",,"1142977165","*Société par actions/Corporations/Compagnie","5",,"N","N","N","N","N","Ville-Marie","MONTREAL","QC","CA","Place d'affaires à Montréal"
"117463","SECURMAX","SECURMAX, SYSTEMES INTEGRES DE SECURITE INC.","1145764511","*Société par actions/Corporations/Compagnie","25","18","N","N","N","N","N","Saint-Laurent","MONTREAL","QC","CA","Place d'affaires à Montréal"
"136498","POMPAGE EXPRESS M.D. INC.",,"1144328920","*Société par actions/Corporations/Compagnie","20",,"N","N","N","N","N",,"DELSON","QC","CA","Québec hors Conseil d'agglomération"
"140832","PNEUS LAMATER INC.",,"1170484852","*Société par actions/Corporations/Compagnie","14",,"N","N","N","N","N",,"MASCOUCHE","QC","CA","Québec hors Conseil d'agglomération"
"153334","BEC FIN INTERNATIONAL INC.",,"1162659180","*Société par actions/Corporations/Compagnie","6","6","N","N","N","N","N","LaSalle","MONTREAL","QC","CA","Place d'affaires à Montréal"
"140901","LOCATION D'OUTILS A1 INC.",,"1141961467","*Société par actions/Corporations/Compagnie",,,"N","N","N","N","N","Côte-des-Neiges–Notre-Dame-de-Grâce","MONTREAL","QC","CA","Place d'affaires à Montréal"
"136904","LE GROUPE DESFOR CONSULTANTS FORESTIER SENC"," ","3341900366","*Société en nom collectif","44","20","N","N","N","N","N",,"BROSSARD","QC","CA","Québec hors Conseil d'agglomération"
"141618","MECANO ALCA INC"," ","1148529721","*Société par actions/Corporations/Compagnie",,,"N","N","N","N","N",,"BLAINVILLE","QC","CA","Québec hors Conseil d'agglomération"
"34785","EQUIFAX CANADA CO.",,"1171590947","*Société par actions/Corporations/Compagnie",,,"N","N","N","N","N",,"TORONTO","ON","CA","Canada mais hors Québec"
"118531","COMMUNICATION JEUNESSE"," ","1142314120","*Société par actions/Corporations/Compagnie","17","17","N","N","N","N","N","Ahuntsic-Cartierville","MONTREAL","QC","CA","Place d'affaires à Montréal"
"137719","MEDIA MUSIQUE",,"1142579441","*Société par actions/Corporations/Compagnie","5","5","N","N","N","N","N","Villeray–Saint-Michel–Parc-Extension","MONTREAL","QC","CA","Place d'affaires à Montréal"
"118885","LAVE AUTO PAPINEAU (1977) INC.",,"1162604616","*Société par actions/Corporations/Compagnie","5","5","N","N","N","N","N","Villeray–Saint-Michel–Parc-Extension","MONTREAL","QC","CA","Place d'affaires à Montréal"
"118963","ANDRE  ROUSSEAU",,,"*Entreprise individuelle / Travailleur autonome",,,"N","N","N","N","N","Saint-Léonard","SAINT-LEONARD","QC","CA","Place d'affaires à Montréal"
"137703","CADEX INC."," ","1171492599","*Société par actions/Corporations/Compagnie","95","0","N","N","N","N","N",,"ST-JEAN-SUR-RICHELIEU","QC","CA","Québec hors Conseil d'agglomération"
"137787","AUVENTS ET ABRIS GMS","SAWKA, GERALD","2242216531","*Société par actions/Corporations/Compagnie","2","2","N","N","N","N","N","Montréal-Nord","MONTREAL","QC","CA","Place d'affaires à Montréal"
"141852","7/24 MARKETING INC.",,"1162512579","*Société par actions/Corporations/Compagnie","28","6","O","N","N","N","N",,"SHERBROOKE","QC","CA","Québec hors Conseil d'agglomération"
"148934","LORIA ART & CONCEPT","9037-6690 QUEBEC INC.","1145931979","*Société par actions/Corporations/Compagnie",,,"N","N","N","N","N",,"MORIN-HEIGHTS","QC","CA","Québec hors Conseil d'agglomération"
"170498","BATTERIES NATECH INC."," ","1161669123","*Société par actions/Corporations/Compagnie","26",,"N","N","O","N","N",,"ST-JEAN-SUR-RICHELIEU","QC","CA","Québec hors Conseil d'agglomération"
"171039","GROUPE VILLENEUVE INC.",,"1162728886","*Société par actions/Corporations/Compagnie","12","12","N","N","N","N","N",,"MIRABEL","QC","CA","Québec hors Conseil d'agglomération"
"173858","BRUNO ANDRUS",,"000000NON","*Entreprise individuelle / Travailleur autonome",,,"N","N","N","N","N",,"SAINT-JEROME","QC","CA","Québec hors Conseil d'agglomération"
"172606","PROMO LINK"," ","2249117468","*Entreprise individuelle / Travailleur autonome","7","5","N","N","N","N","N","Pierrefonds-Roxboro","MONTREAL","QC","CA","Place d'affaires à Montréal"
"175603","INTELCOM EXPRESS",,"1143561273","*Société par actions/Corporations/Compagnie","40","20","N","N","N","N","N","Le Sud-Ouest","MONTREAL","QC","CA","Place d'affaires à Montréal"
"177716","EQUIPEMENTS VTC MFG INC."," ","1166605221","*Société par actions/Corporations/Compagnie","10","0","O","N","N","N","N",,"ST-PAUL D'ABBOTSFORD","QC","CA","Québec hors Conseil d'agglomération"
"177397","MAISON ANDRE VIGER INC.",,"1166360124","*Société par actions/Corporations/Compagnie","40","40","N","N","N","N","N","Rosemont–La Petite-Patrie","MONTREAL","QC","CA","Place d'affaires à Montréal"
"178711","ASCENSEURS TRANSCO INC.",,"1143129295","*Société par actions/Corporations/Compagnie","22",,"N","N","N","N","N",,"LAVAL","QC","CA","Québec hors Conseil d'agglomération"
"179343","SICAME ENERGIE INC.",,"1149166457","*Société par actions/Corporations/Compagnie","90",,"N","O","N","N","N",,"SAINT-HUBERT","QC","CA","Québec hors Conseil d'agglomération"
"180696","CAROLINE MARTEL",,"2247422852","*Entreprise individuelle / Travailleur autonome","1","1","N","N","N","N","N","Ahuntsic-Cartierville","MONTREAL","QC","CA","Place d'affaires à Montréal"
"181592","LANGE PATENAUDE EQUIPEMENT LTEE - KUBOTA MONTREAL"," ","1166151168","*Société par actions/Corporations/Compagnie","39","39","N","N","N","N","N",,"BAIE D'URFE","QC","CA","Conseil d'agglomération hors Montréal"
"180776","PROMOTIONS LERNER INC.",,"1147684097","*Société par actions/Corporations/Compagnie","6","6","N","O","N","N","N","Saint-Laurent","MONTREAL","QC","CA","Place d'affaires à Montréal"
"180018","LES GLISSIERES DE SECURITE J.T.D. INC.",,"1140429052","*Société par actions/Corporations/Compagnie","30",,"N","N","N","N","N",,"VAL-ALAIN","QC","CA","Québec hors Conseil d'agglomération"
"180812","CONTENEURS S.E.A. INC."," ","1166679986","*Société par actions/Corporations/Compagnie","14","14","N","N","N","N","N","LaSalle","MONTREAL","QC","CA","Place d'affaires à Montréal"
"180812","CONTENEURS S.E.A. INC."," ","1166679986","*Société par actions/Corporations/Compagnie","14","14","N","N","N","N","N",,"CHATEAUGUAY","QC","CA","Québec hors Conseil d'agglomération"
"182598","EGOTRIP PRODUCTIONS","PRODUCTIONS EGOTRIP","3366933870","*Société par actions/Corporations/Compagnie","2","2","O","O","N","N","N","Le Plateau-Mont-Royal","MONTREAL","QC","CA","Place d'affaires à Montréal"
"182431","SERVICE ENTRETIEN CASTELLO INC.",,"1165905887","*Société par actions/Corporations/Compagnie","6","6","N","N","N","N","N","Saint-Léonard","MONTREAL","QC","CA","Place d'affaires à Montréal"
"182453","INDUSTEK INC",,"1162931563","*Société par actions/Corporations/Compagnie","45","2","N","N","N","N","N",,"VICTORIAVILLE","QC","CA","Québec hors Conseil d'agglomération"
"186054","COLLEGE D'ENSEIGNEMENT GENERAL ET PROFESSIONNEL DE VICTORIAVILLE",,"8814178602","*Institution gouvernementale","550","70","O","O","N","N","N",,"VICTORIAVILLE","QC","CA","Québec hors Conseil d'agglomération"
"185905","LE POELON GOURMAND",,"3369450906","*Société en nom collectif","2",,"N","N","N","N","N",,"PREVOST","QC","CA","Québec hors Conseil d'agglomération"
"185856","MADYSTA TELECOM  LTEE",,"1166618695","*Société par actions/Corporations/Compagnie","99","15","N","N","N","N","N",,"TROIS-RIVIERES","QC","CA","Québec hors Conseil d'agglomération"
"185407","LUZIO ALTOBELLI",,"000000NON","*Entreprise individuelle / Travailleur autonome",,,"N","N","N","N","N","Rosemont–La Petite-Patrie","MONTREAL","QC","CA","Place d'affaires à Montréal"
"187663","CE/CI FORMATION ET SERVICES INC.",,"1164184229","*Société par actions/Corporations/Compagnie","5",,"N","N","N","N","N",,"ROSEMERE","QC","CA","Québec hors Conseil d'agglomération"
"189398","MS SOLUTIONS EQUIPEMENT INC.",,"1163865463","*Société par actions/Corporations/Compagnie","35","10","N","N","N","N","N",,"QUEBEC","QC","CA","Québec hors Conseil d'agglomération"
"189873","DENIS BEAUMONT",,"2265069635","*Entreprise individuelle / Travailleur autonome","1","1","N","N","N","N","N","Mercier–Hochelaga-Maisonneuve","MONTREAL","QC","CA","Place d'affaires à Montréal"
"189400","RAPHAELLE AUBIN",,"0000000NA","*Entreprise individuelle / Travailleur autonome","1","1","N","N","N","N","N","Outremont","MONTREAL","QC","CA","Place d'affaires à Montréal"
"189737","9216-1264 QUEBEC INC.","ARTE","1166230392","*Société par actions/Corporations/Compagnie","5","5","N","N","N","N","N","Le Sud-Ouest","MONTREAL","QC","CA","Place d'affaires à Montréal"
"193980","E2R INC.",,"1165599037","*Société par actions/Corporations/Compagnie","10","5","N","N","N","N","N","Rivière-des-Prairies–Pointe-aux-Trembles","MONTREAL","QC","CA","Place d'affaires à Montréal"
"192224","GUILLAUME MARTINEAU",,,"*Entreprise individuelle / Travailleur autonome","1","1","N","N","N","N","N","Le Plateau-Mont-Royal","MONTREAL","QC","CA","Place d'affaires à Montréal"
"193330","BF-TECH INC.",,"1165424681","*Société par actions/Corporations/Compagnie","6",,"N","N","N","N","N",,"ST-LAZARE","QC","CA","Québec hors Conseil d'agglomération"
"192936","SIMACTIVE INC.",,"1161468724","*Société par actions/Corporations/Compagnie","15","15","N","N","N","N","N","Ville-Marie","MONTREAL","QC","CA","Place d'affaires à Montréal"
"193756","EKATERINA KONIOUKHOVA",,"0000000NA","*Entreprise individuelle / Travailleur autonome","1","1","N","N","N","N","N","Mercier–Hochelaga-Maisonneuve","MONTREAL","QC","CA","Place d'affaires à Montréal"
"196505","EPANDAGE LEGAULT",,"1165405748","*Société par actions/Corporations/Compagnie",,,"N","N","N","N","N","Villeray–Saint-Michel–Parc-Extension","MONTREAL","QC","CA","Place d'affaires à Montréal"
