Numero_Fournisseur,Nom_Fournisseur,Autre_Nom,Num_Entreprise_Quebec,Structure_Juridique,Nombre_Employes,Nombre_Employes_Montreal,Politique_Dans_Dev_Durable,Politique_Approv_Responsable,Entreprise_Start_Up,Fournisseur_RTU,Entreprise_Economie_Sociale,Lieu_Arrondissement,Lieu_Ville,Lieu_Etat_Province,Lieu_Pays,Lieu_Zone_Achat
"427870","ELECTRICITE ROCCO INC.",,"1170879960","*Société par actions/Corporations/Compagnie","4","4","N","N","N","N","N","Saint-Léonard","MONTREAL","QC","CA","Place d'affaires à Montréal"
"427305","ABM INTELLIGENCE LIMITED",,"000000NON","*Société par actions/Corporations/Compagnie",,,"N","N","N","N","N",,"NOTTINGHAM",,"GB","Étranger hors Canada"
"429200","JACINTHE LORANGER",,"000000NON","*Entreprise individuelle / Travailleur autonome",,,"N","N","N","N","N","Villeray–Saint-Michel–Parc-Extension","MONTREAL","QC","CA","Place d'affaires à Montréal"
"429012","D4H TECHNOLOGIES LIMITED",,"000000NON","*Société par actions/Corporations/Compagnie",,,"N","N","N","N","N",,"DUBLIN",,"IE","Étranger hors Canada"
"429401","LE MONASTERE",,"1172343908","*Organisme à  but non lucratif",,,"N","N","N","N","O","Ville-Marie","MONTREAL","QC","CA","Place d'affaires à Montréal"
"432686","RODRIGUE METAL LTEE",,"1142300129","*Société par actions/Corporations/Compagnie","80",,"N","N","N","N","N",,"LEVIS","QC","CA","Québec hors Conseil d'agglomération"
"431231","PRODUCTIONS MENUENTAKUAN",,"1170692785","*Organisme à  but non lucratif","3","3","N","N","N","N","N","Verdun","MONTREAL","QC","CA","Place d'affaires à Montréal"
"431297","GLOBAL SOCIAL ECONOMY FORUM",,"000000NON","*Organisme à  but non lucratif","3",,"O","O","N","N","O",,"BORDEAUX",,"FR","Étranger hors Canada"
"432655","PAVILLON PATRICIA MACKENZIE",,"1163558308","*Organisme à  but non lucratif","24","24","N","N","N","N","N","Ville-Marie","MONTREAL","QC","CA","Place d'affaires à Montréal"
"434363","UNISSON STRUCTURES",,"1143731967","*Société par actions/Corporations/Compagnie",,,"N","N","N","N","N",,"QUEBEC","QC","CA","Québec hors Conseil d'agglomération"
"434637","GESTION S.FORGET INC.","GSF","1166832668","*Société par actions/Corporations/Compagnie","20","2","N","N","N","N","N",,"LAVAL","QC","CA","Québec hors Conseil d'agglomération"
"433762","DOUGLAS SCHOLES",,"000000NON","*Entreprise individuelle / Travailleur autonome","1","1","O","N","N","N","N","Le Sud-Ouest","MONTREAL","QC","CA","Place d'affaires à Montréal"
"435088","INTER-CITE CONSTRUCTION  LTEE",,"1143991546","*Société par actions/Corporations/Compagnie","300",,"N","N","N","N","N",,"CHICOUTIMI","QC","CA","Québec hors Conseil d'agglomération"
"433740","SPMEDICAL",,"1172240997","*Société par actions/Corporations/Compagnie","4",,"N","N","N","N","N",,"QUEBEC","QC","CA","Québec hors Conseil d'agglomération"
"436490","ALLIED PROPERTIES REIT ACQUISITION CORP.","COMPAGNIE D'ACQUISITION POUR LE FONDS DE PLACEMENT IMMOBILIER ALLIED","1164394588","*Société par actions/Corporations/Compagnie","250","50","N","N","N","N","N",,"TORONTO","ON","CA","Canada mais hors Québec"
"436171","WEBCLARITY SOFTWARE INC.",,"000000NON","*Société par actions/Corporations/Compagnie","7",,"N","N","N","N","N",,"BARRIE","ON","CA","Canada mais hors Québec"
"143733","BG  DISTRIBUTION","LES AGENCES BRUNET-GOULARD INC.","1166431701","*Société par actions/Corporations/Compagnie","44","16","N","N","N","N","N",,"OTTAWA","ON","CA","Canada mais hors Québec"
"437444","S. TACHE INC.","SOSPUNAISE.CA","1168978071","*Société par actions/Corporations/Compagnie",,,"O","N","N","N","N",,"MONTREAL","QC","CA","Place d'affaires à Montréal"
"439208","MARKETING QUINTUS S.E.N.C","QUINTUS MARKETING  GP","3370283403","*Société en nom collectif","2","2","O","N","N","N","N",,"ST-LEON-LE-GRAND","QC","CA","Québec hors Conseil d'agglomération"
"441269","7774672 CANADA INC.","DERME & CO","1167163444","*Société par actions/Corporations/Compagnie","120","100","O","O","N","N","N","Saint-Laurent","MONTREAL","QC","CA","Place d'affaires à Montréal"
"440693","RESONANCES, AGENCE DE SPECTACLES INC.",,"1171792816","*Société par actions/Corporations/Compagnie","2",,"N","N","N","N","N",,"SAINT-BRUNO-DE-MONTARVILLE","QC","CA",
"441162","SGC SYNTHETIC GRASS & COMPOSITE CORP","GAZON SYNTHETIQUE GSQ","1167759605","*Société par actions/Corporations/Compagnie","45",,"O","N","N","N","N",,"QUEBEC","QC","CA","Québec hors Conseil d'agglomération"
"443656","COMPLEXE ENVIRO CONNEXIONS LTEE",,"1149425598","*Société par actions/Corporations/Compagnie","60",,"N","N","N","N","N",,"TERREBONNE","QC","CA","Québec hors Conseil d'agglomération"
"444380","ADIL BOUKIND",,"000000NON","*Entreprise individuelle / Travailleur autonome","1","1","N","N","N","N","N","Le Plateau-Mont-Royal","MONTREAL","QC","CA","Place d'affaires à Montréal"
"446790","BENEDICTE RAMADE",,"000000NON","*Entreprise individuelle / Travailleur autonome","1","1","N","N","N","N","N","Ville-Marie","MONTREAL","QC","CA","Place d'affaires à Montréal"
"446798","LOCATION CELEFETE INC.",,"1166939950","*Société par actions/Corporations/Compagnie","10","10","N","N","N","N","N",,"LAVAL","QC","CA","Québec hors Conseil d'agglomération"
"446686","MINI-ENTREPOTS DE L'EST",,"3363685242","*Société en nom collectif","1","1","N","N","N","N","N","Rivière-des-Prairies–Pointe-aux-Trembles","MONTREAL","QC","CA","Place d'affaires à Montréal"
"446717","LES TOITS VERTIGE INC",,"1163410062","*Société par actions/Corporations/Compagnie","8","8","N","N","N","N","N","Le Plateau-Mont-Royal","MONTREAL","QC","CA","Place d'affaires à Montréal"
"448744","9113-3298 QUEBEC INC.",,"1160607389","*Société par actions/Corporations/Compagnie","16",,"N","N","N","N","N",,"ST-GERMAIN-DE-GRAHAM","QC","CA","Québec hors Conseil d'agglomération"
"447588","GDLC EXCAVATION INC.",,"1171180251","*Société par actions/Corporations/Compagnie","4","4","N","N","N","N","N","Villeray–Saint-Michel–Parc-Extension","MONTREAL","QC","CA","Place d'affaires à Montréal"
"446935","GE MULTILIN",,"3362001185","*Société par actions/Corporations/Compagnie",,,"N","N","N","N","N",,"TORONTO","ON","CA","Canada mais hors Québec"
"448420","ULTRA CLEAR ENGINE FLUIDS INC.",,"0000000NA","*Société par actions/Corporations/Compagnie","20","3","N","N","N","N","N",,"TORONTO","ON","CA","Canada mais hors Québec"
"447483","AUTORITE REGIONALE DE TRANSPORT METROPOLITAIN",,"8872883945","*Organisme à  but non lucratif","37","37","N","N","N","N","N","Ville-Marie","MONTREAL","QC","CA","Place d'affaires à Montréal"
"450438","ASSOCIATION SAINT-RAYMOND NDG",,"1172754427","*Organisme à  but non lucratif","3","3","N","N","N","N","N",,"COTE ST-LUC","QC","CA","Conseil d'agglomération hors Montréal"
"450217","CONSTRUCTION KINGSBORO INC.",,"1169980886","*Société par actions/Corporations/Compagnie","10","10","N","N","N","N","N",,"LAVAL","QC","CA","Québec hors Conseil d'agglomération"
"449254","AMS ACOUSTIQUE INC.",,"1170107958","*Société par actions/Corporations/Compagnie","8","8","N","N","N","N","N",,"LAVAL","QC","CA","Québec hors Conseil d'agglomération"
"452446","LES IMPORTATIONS EDIKA INC.",,"1146366522","*Société par actions/Corporations/Compagnie","21","21","N","N","N","N","N","Ahuntsic-Cartierville","MONTREAL","QC","CA","Place d'affaires à Montréal"
"453117","CANADIAN COUNCIL OF LEGISLATIVE AUDITORS",,,"*Organisme à  but non lucratif",,,"N","N","N","N","N",,"OTTAWA","QC","CA","Canada mais hors Québec"
"455735","GREGOIRE SPORT INC.",,"1148923437","*Société par actions/Corporations/Compagnie","35",,"N","N","N","N","N",,"NOTRE-DAMES-DE-LOURDES","QC","CA","Québec hors Conseil d'agglomération"
"454022","GESTION  INDUSTRIELLE MAINTENANCE MAN INC.",,"1162096193","*Société par actions/Corporations/Compagnie",,,"N","N","N","N","N",,"BLAINVILLE","QC","CA","Québec hors Conseil d'agglomération"
"454073","CENTRE DE GEOMATIQUE DU QUEBEC INC.",,"1147416516","*Organisme à  but non lucratif","13","1","N","N","O","N","N",,"CHICOUTIMI","QC","CA","Québec hors Conseil d'agglomération"
"455250","STRUC-TUBE  LTEE",,"1146745360","*Société par actions/Corporations/Compagnie","600","150","O","N","N","N","N","Saint-Laurent","MONTREAL","QC","CA","Place d'affaires à Montréal"
"468384","CENTRE CANADIEN D'ELECTROMENAGERS INC.",,"1172317399","*Société par actions/Corporations/Compagnie","150","15","N","N","N","N","N","Villeray–Saint-Michel–Parc-Extension","MONTREAL","QC","CA","Place d'affaires à Montréal"
"483772","MICHEL LABRECQUE  AUTO LTEE",,"1143283183","*Société par actions/Corporations/Compagnie","8","8","O","N","N","N","N","LaSalle","MONTREAL","QC","CA","Place d'affaires à Montréal"
"483787","MARIE-EVE  LACHANCE",,"2272682198","*Entreprise individuelle / Travailleur autonome","1",,"N","N","N","N","N",,"REPENTIGNY","QC","CA","Québec hors Conseil d'agglomération"
"483230","ORCHESTRE DE CHAMBRE NOUVELLE GENERATION",,"1167693952","*Organisme à  but non lucratif","0","0","N","N","N","N","N","Côte-des-Neiges–Notre-Dame-de-Grâce","MONTREAL","QC","CA","Place d'affaires à Montréal"
"483226","ANGELINA BONDI",,"0000000NA","*Entreprise individuelle / Travailleur autonome","1","0","N","N","N","N","N",,"LONGUEUIL","QC","CA","Québec hors Conseil d'agglomération"
"481642","TAILLEUR NATHON KONG INC.",,"1170106927","*Société par actions/Corporations/Compagnie","2","2","O","N","O","N","O","Ville-Marie","MONTREAL","QC","CA","Place d'affaires à Montréal"
"481649","D M GOOS DIESEL INC",,"1164208523","*Société par actions/Corporations/Compagnie","12","4","N","N","N","N","N",,"ANGE-GARDIEN","QC","CA","Québec hors Conseil d'agglomération"
"482960","CINE XPERT INC.",,"1172277734","*Société par actions/Corporations/Compagnie","2",,"N","N","N","N","N",,"VICTORIAVILLE","QC","CA","Québec hors Conseil d'agglomération"
"482981","REGARD SECURITE",,"1162974373","*Société par actions/Corporations/Compagnie","25","25","N","N","N","N","N","Saint-Laurent","MONTREAL","QC","CA","Place d'affaires à Montréal"
"487649","FILMINISTES",,"1173165425","*Organisme à  but non lucratif","4","4","O","N","N","N","N",,"MONTREAL","QC","CA",
"486950","DANAE MICHAUD-MASTORAS",,"0000000NA","*Entreprise individuelle / Travailleur autonome","1","1","N","N","N","N","N","Côte-des-Neiges–Notre-Dame-de-Grâce","MONTREAL","QC","CA","Place d'affaires à Montréal"
"487395","AOS MOBILE TECHNOLOGIES INC",,"000000NON","*Société par actions/Corporations/Compagnie","65",,"O","N","N","N","N",,"GRIMSBY","ON","CA",
"490686","REFRIGERATION R3V INC.",,"1170641394","*Société par actions/Corporations/Compagnie","2","2","O","N","N","N","N",,"MIRABEL","QC","CA","Québec hors Conseil d'agglomération"
"490674","9093451 CANADA INC.",,"1170569280","*Société par actions/Corporations/Compagnie","110",,"N","N","N","N","N",,"LAVAL","QC","CA","Québec hors Conseil d'agglomération"
"490141","LES MINIMALICES",,"1168196781","*Organisme à  but non lucratif","2","2","N","N","N","N","N","Villeray–Saint-Michel–Parc-Extension","MONTREAL","QC","CA","Place d'affaires à Montréal"
"267898","LA FERME DU SAGI-TERRE S.E.N.C.",,"3341579343","*Société en nom collectif","2",,"N","O","N","N","N",,"ST-EUSTACHE","QC","CA","Québec hors Conseil d'agglomération"
"492383","TERRASSEMENT TECHNIQUE SYLVAIN LABRECQUE INC.","TERRASSEMENT TECHNIQUE SYLVAIN LABRECQUE INC.","1144367498","*Société par actions/Corporations/Compagnie","20",,"N","N","N","N","N",,"MONT-SAINT-GREGOIRE","QC","CA","Québec hors Conseil d'agglomération"
"491681","IAN YAWORSKI",,"000000NON","*Entreprise individuelle / Travailleur autonome",,,"N","N","N","N","N","Rosemont–La Petite-Patrie","MONTREAL","QC","CA","Place d'affaires à Montréal"
"492255","AUDACE AU FEMININ",,"1173461873","*Organisme à  but non lucratif","0","0","N","N","N","N","N","LaSalle","MONTREAL","QC","CA","Place d'affaires à Montréal"
"492303","PAYSAGISTE $ DENEIGEMENT A.J.B. INC.",,"1173110298","*Société par actions/Corporations/Compagnie","8","8","N","N","N","N","N",,"BOISBRIAND","QC","CA","Québec hors Conseil d'agglomération"
"491988","CRISTAL INNOVATION INC.",,"1169071751","*Société par actions/Corporations/Compagnie","2","0","N","N","N","N","N",,"ST-BRUNO","QC","CA","Québec hors Conseil d'agglomération"
"493405","ETIQUETTES MIJO INC.",,"1147041413","*Société par actions/Corporations/Compagnie","25",,"N","N","N","N","N","Saint-Laurent","MONTREAL","QC","CA","Place d'affaires à Montréal"
"493531","CONSTRUCTION L. MORIN INC.",,"1169852200","*Société par actions/Corporations/Compagnie","10","5","N","N","N","N","N",,"NOTRE-DAME-DES-PRAIRIES","QC","CA","Québec hors Conseil d'agglomération"
"496024","METRO MEDIA","10684210 CANADA INC.","1173525842","*Société par actions/Corporations/Compagnie","131","82","N","N","N","N","N","Saint-Laurent","MONTREAL","QC","CA","Place d'affaires à Montréal"
"495705","THE HEIMISHE NEWS FLASH","LES NOUVELLES D'INFORMATIONS HEIMISHE","2248070288","*Entreprise individuelle / Travailleur autonome","1","1","N","N","N","N","N","Outremont","MONTREAL","QC","CA","Place d'affaires à Montréal"
"495612","LES PRODUCTIONS CHOSE BINE",,"1177608909","*Société par actions/Corporations/Compagnie","1",,"N","N","N","N","N",,"GRANBY","QC","CA","Québec hors Conseil d'agglomération"
"496232","PRO-DEPOT INC.",,"1169982197","*Société par actions/Corporations/Compagnie","4","4","N","N","N","N","N","LaSalle","MONTREAL","QC","CA","Place d'affaires à Montréal"
"495999","PROFAQUA INC.",,"1172786965","*Société par actions/Corporations/Compagnie","7","6","N","N","N","N","N","Le Sud-Ouest","MONTREAL","QC","CA","Place d'affaires à Montréal"
"495704","ISABELLE  LAMONTAGNE",,"000000NON","*Entreprise individuelle / Travailleur autonome","1","1","N","N","N","N","N","Ahuntsic-Cartierville","MONTREAL","QC","CA","Place d'affaires à Montréal"
"499827","OPTITECH QUEBEC","9093-7087 QUEBEC INC.","1168370642","*Société par actions/Corporations/Compagnie","4",,"N","N","N","N","N",,"QUEBEC","QC","CA","Québec hors Conseil d'agglomération"
"499264","GROUPE PRO-ACTIF CONSULTANTS INC",,"1164888290","*Société par actions/Corporations/Compagnie","6",,"N","N","N","N","N",,"QUEBEC","QC","CA","Québec hors Conseil d'agglomération"
"501590","CHOCOLAT BOREAL INC.",,"1174019159","*Société par actions/Corporations/Compagnie","6","6","N","N","N","N","N","Le Sud-Ouest","MONTREAL","QC","CA","Place d'affaires à Montréal"
"500552","LES TOITURES HOGUE INC.",,"1143788868","*Société par actions/Corporations/Compagnie","99",,"O","N","N","N","N",,"BLAINVILLE","QC","CA","Québec hors Conseil d'agglomération"
"113900","EXCAVATION R. LECUYER & FILS INC.",,"1142662239","*Société par actions/Corporations/Compagnie",,,"N","N","N","N","N",,"ST-EDOUARD","QC","CA","Québec hors Conseil d'agglomération"
"503083","ENTREPRISE JENZAC",,"2263442560","*Entreprise individuelle / Travailleur autonome","1","1","N","N","N","N","N",,"PINCOURT","QC","CA","Québec hors Conseil d'agglomération"
"503106","USINAGE MTL INC.",,"1172074867","*Société par actions/Corporations/Compagnie","1","1","O","O","N","N","N","Rivière-des-Prairies–Pointe-aux-Trembles","MONTREAL","QC","CA","Place d'affaires à Montréal"
"504354","MAITRE TRACEUR .COM INC.",,"1173782674","*Société par actions/Corporations/Compagnie","1","1","O","N","N","N","N",,"SAINT-JACQUES LE MINEUR","QC","CA","Québec hors Conseil d'agglomération"
"505674","LOUVE",,"2266775925","*Entreprise individuelle / Travailleur autonome","1","1","O","O","N","N","N","Le Plateau-Mont-Royal","MONTREAL","QC","CA","Place d'affaires à Montréal"
"506533","GRAVURE SOLUTIONS INC.",,"1173302408","*Société par actions/Corporations/Compagnie","1",,"N","N","N","N","N",,"LAVAL","QC","CA","Québec hors Conseil d'agglomération"
"505331","FESTIVAL DES ARTS DE RUELLE",,"1172760051","*Organisme à  but non lucratif","7","6","O","O","N","N","N","Rosemont–La Petite-Patrie","MONTREAL","QC","CA","Place d'affaires à Montréal"
"509016","GESTI METAUX INC.",,"1172016025","*Société par actions/Corporations/Compagnie","3","3","N","N","N","N","N",,"REPENTIGNY","QC","CA","Québec hors Conseil d'agglomération"
"507721","SERVICES D'ENTRETIEN YOSCAM INC.",,"1161844601","*Société par actions/Corporations/Compagnie","10",,"N","N","N","N","N",,"SAINT-HUBERT","QC","CA","Québec hors Conseil d'agglomération"
"507141","CREATIONS LUPUNA S.E.N.C.",,"3370666680","*Société par actions/Corporations/Compagnie","2","2","O","N","N","N","N",,"SUTTON","QC","CA","Québec hors Conseil d'agglomération"
"509030","7233078 CANADA INC.",,"1166098807","*Société par actions/Corporations/Compagnie","4","4","N","N","N","N","N","Anjou","MONTREAL","QC","CA","Place d'affaires à Montréal"
"121014","LES REVETEMENTS SCELL-TECH INC."," ","1145444494","*Société par actions/Corporations/Compagnie","45","30","N","N","N","N","N",,"TERREBONNE","QC","CA",
"512377","QUAIS 4 SAISONS","9482920 CANADA INC.","1171357891","*Société par actions/Corporations/Compagnie","5",,"O","N","N","N","N",,"COTEAU-DU-LAC","QC","CA",
"512451","LE GARS DES STORES","9296-6514 QUÉBEC INC.","1169848836","*Société par actions/Corporations/Compagnie","3","3","O","N","N","N","N",,"BEACONSFIELD","QC","CA","Québec hors Conseil d'agglomération"
"512286","DOMINIQUE GALARNEAU",,"0000000NA","*Entreprise individuelle / Travailleur autonome","1","1","N","N","N","N","N","Rosemont–La Petite-Patrie","MONTREAL","QC","CA","Place d'affaires à Montréal"
"515610","LES AMENAGEMENTS PAYSAGERS GENEX INC.",,"1163288815","*Société par actions/Corporations/Compagnie","9","9","N","N","N","N","N",,"LAVAL","QC","CA","Québec hors Conseil d'agglomération"
"515060","NATCO ELECTRIQUE INC.",,"1170181318","*Société par actions/Corporations/Compagnie","2","2","O","N","N","N","N","Saint-Laurent","MONTREAL","QC","CA","Place d'affaires à Montréal"
"517700","HUA JIN",,"0000000NA","*Entreprise individuelle / Travailleur autonome","1","1","O","N","N","N","N","Côte-des-Neiges–Notre-Dame-de-Grâce","MONTREAL","QC","CA","Place d'affaires à Montréal"
"516468","CAFE BISTRO MIO","9227-7672 QUEBEC INC.","1166861220","*Société par actions/Corporations/Compagnie","2","2","N","N","N","N","N","Villeray–Saint-Michel–Parc-Extension","MONTREAL","QC","CA","Place d'affaires à Montréal"
