num-civique-de,num-civique-a,nom-rue,secteur,matricule,statut-juridique,num-cadastre,typologie-architecturale,pluram-1981-num-fiche,en-ou-vers,annee-construction,evaluation-patrimoniale,batiment-disparu,atiments-secondaires-interet,inclure-dans-inventaire,commentaires,identifiant,lien-photos,photo-utilisee 
"1245",,"Patriotes (rue des)","Sainte-Rose","8252-76-3015-4-000-0000","Sans statut","1100109","cottage vernaculaire américain","78","vers","1896","Moyenne",,,,"La maison a subi plusieurs altérations et ne possède presque plus d'éléments traditionnels d'origine. ","PATR_1245","https://donnees.laval.ca/jeux/ppa/PATR_1245/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_PATR_1245_02_01.JPG"
"1265",,"Patriotes (rue des)","Sainte-Rose","8252-75-3295-4-000-0000","Sans statut","1100096","maison Boomtown","51","vers","1906","Moyenne",,"BS Intérêt",,"La maison a subi plusieurs altérations et ne possède presque plus d'éléments traditionnels d'origine. ","PATR_1265","https://donnees.laval.ca/jeux/ppa/PATR_1265/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_PATR_1265_02_01.JPG"
"1325",,"Patriotes (rue des)","Sainte-Rose","8252-75-4065-0-000-0000","Sans statut","1100106","maison traditionnelle québécoise","7","vers","1915","Faible",,,,"Transformations irréversibles généralisées. 

","PATR_1325","https://donnees.laval.ca/jeux/ppa/PATR_1325/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_PATR_1325_02_01.JPG"
"1365",,"Patriotes (rue des)","Sainte-Rose","8252-75-4330-8-000-0000","Sans statut","1100105","maison traditionnelle québécoise",,"vers","1866","Bonne",,,"Inclure inventaire","La maison a subi plusieurs altérations et ne possède presque plus d'éléments traditionnels d'origine. Évolution plutôt harmonieuse. Agrandissement vers l'arrière. Apparaît dans la brochure Histoire de raconter Sainte-Rose.
","PATR_1365","https://donnees.laval.ca/jeux/ppa/PATR_1365/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_PATR_1365_02_01.JPG"
"1405",,"Patriotes (rue des)","Sainte-Rose","8252-75-5317-4-000-0000","Sans statut","4269257","maison traditionnelle québécoise","22","vers","1850","Moyenne",,,"Inclure inventaire","La maison a subi plusieurs altérations et ne possède presque plus d'éléments traditionnels d'origine. 
","PATR_1405","https://donnees.laval.ca/jeux/ppa/PATR_1405/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_PATR_1405_02_01.JPG"
"1425","1445","Patriotes (rue des)","Sainte-Rose","8252-74-5585-9-000-0000","Sans statut","1097819","maison cubique","46","vers","1950","Moyenne",,,,"La maison en brique a subi plusieurs altérations mais a connu une évolution harmonieuse.","PATR_1425","https://donnees.laval.ca/jeux/ppa/PATR_1425/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_PATR_1425_02_01.JPG"
"1485",,"Patriotes (rue des)","Sainte-Rose","8252-74-5760-8-000-0000
","Sans statut","1097814 
","maison traditionnelle québécoise","24","vers","1868","Bonne",,"BS Intérêt","Inclure inventaire","Identifié comme 1465, rue des Patriotes dans l'inventaire de 1981. Bien que les revêtements et les ouvertures aient été changés, la maison ancienne conserve sa volumétrie d'origine près de la rue.","PATR_1485","https://donnees.laval.ca/jeux/ppa/PATR_1485/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_PATR_1485_08_01.JPG"
"1860",,"Patriotes (rue des)","Sainte-Rose",,"Sans statut",,"charnier de cimetière","100","vers","1880","Supérieure",,,"Inclure inventaire","Charnier funéraire dans un cimetière qui possède toutes ses composantes d'origine, sauf la tôle sur le toit. Selon la brochure Histoire de raconter, le charnier a été bâti avec les pierres de l'ancienne cuisine d'été du 1865, rue des Patriotes. Valeur patrimoniale supérieure selon inventaire de 2005.
","PATR_1860","https://donnees.laval.ca/jeux/ppa/PATR_1860/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_PATR_1860_08_01.JPG"
"1865",,"Patriotes (rue des)","Sainte-Rose","8252-81-1255-8-000-0000","Sans statut","1097958","maison traditionnelle québécoise","25","vers","1865","Supérieure",,,"Inclure inventaire","C'est l'ancienne résidence de la famille David qui avait vendu une partie de son terrain pour ériger le cimetière paroissial. Selon la brochure Histoire de raconter, la dolomie de Beekmantown, pierre rare que l'on retrouve seulement dans l'ouest de l'île, a été utilisé pour construite cette maison. Les portes et les fenêtres ainsi que le matériau de la toiture ont été remplacés.","PATR_1865","https://donnees.laval.ca/jeux/ppa/PATR_1865/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_PATR_1865_02_01.JPG"
"2064",,"Petite-Côte (chemin de la)","Sainte-Rose","8450-32-4995-9-000-0000","Sans statut","1600405","maison traditionnelle québécoise",,"vers","1895","Bonne",,,"Inclure inventaire","Cette maison abrite aujourd'hui une garderie. La maison comporte certains éléments récents (fenêtres) mais conserve également plusieurs composantes anciennes comme ses éléments décoratifs (aisseliers, chambranles, planches cornières, etc.). 
","PECO_2064","https://donnees.laval.ca/jeux/ppa/PECO_2064/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_PECO_2064_08_01.JPG"
"2248",,"Petite-Côte (chemin de la)","Sainte-Rose","8349-79-7595-9-000-0000","Sans statut","1269626","maison traditionnelle québécoise","12","vers","1840","Bonne",,,"Inclure inventaire","Ancienne adresse : 128, chemin de la Petite-Côte. Maison en pierre dont le toit a conservé sa tôle traditionnelle. Par contre, le revêtement des lucarnes, les portes et les fenêtres sont des éléments récents, tout comme les poteaux et garde-corps de galerie.  L'annexe est probablement récente.
","PECO_2248","https://donnees.laval.ca/jeux/ppa/PECO_2248/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_PECO_2248_02_01.JPG"
"2302",,"Petite-Côte (chemin de la)","Sainte-Rose","8349-68-7245-4-000-0000","Sans statut","1266851","maison cubique","46","vers","1935","Moyenne",,,,"Ancienne adresse : 140, chemin de la Petite-Côte. La maison a subi plusieurs altérations et ne possède presque plus d'éléments traditionnels d'origine. 
","PECO_2302","https://donnees.laval.ca/jeux/ppa/PECO_2302/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_PECO_2302_02_03.jpg"
"2336",,"Petite-Côte (chemin de la)","Sainte-Rose","8349-67-3044-7-000-0000","Bâtiment patrimonial (L-2000, Partie IX-7)","2436295","maison traditionnelle québécoise","22","vers","1840","Supérieure",,,"Inclure inventaire","Ancienne adresse : 150, chemin de la Petite-Côte. Maison en pierre qui a fait l'objet d'un imposant agrandissement contemporain ainsi qu'une nouvelle lucarne continue sur le toit. L'agrandissement est bien intégré au bâtiment plus ancien. ","PECO_2336","https://donnees.laval.ca/jeux/ppa/PECO_2336/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_PECO_2336_02_01.JPG"
"2355",,"Petite-Côte (chemin de la)","Sainte-Rose","8349-66-0730-6-000-0000","Sans statut","1266660","maison traditionnelle québécoise","8","vers","1865","Moyenne",,,"Inclure inventaire","Ancienne adresse : 159, chemin de la Petite-Côte. La maison a subi plusieurs altérations et ne possède presque plus d'éléments traditionnels d'origine. 
","PECO_2355","https://donnees.laval.ca/jeux/ppa/PECO_2355/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_PECO_2355_08_01.JPG"
"2425","2427","Petite-Côte (chemin de la)","Sainte-Rose","8349-55-4710-7-000-0000","Sans statut","1269523","maison Boomtown","51","vers","1900","Bonne",,,"Inclure inventaire","Ancienne adresse : 165-165A, chemin de la Petite-Côte. La maison a subi plusieurs altérations mais a connu une évolution harmonieuse. Belle corniche conservée ainsi qu'éléments décoratifs en bois des galeries. Intégration harmonieuse des volumes annexes.
","PECO_2425","https://donnees.laval.ca/jeux/ppa/PECO_2425/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_PECO_2425_08_02.jpg"
"2466",,"Petite-Côte (chemin de la)","Sainte-Rose","8349-44-7890-8-000-0000","Sans statut","4223262","maison traditionnelle québécoise","15","vers","1869","Bonne",,"BS Intérêt","Inclure inventaire","Ancienne adresse : 166A-168, chemin de la Petite-Côte. Maison en pièce sur pièce apparente. La maison a subi plusieurs altérations mais possède encore plusieurs éléments traditionnels.","PECO_2466","https://donnees.laval.ca/jeux/ppa/PECO_2466/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_PECO_2466_02_02.JPG"
"2546",,"Petite-Côte (chemin de la)","Sainte-Rose","8349-33-3620-6-000-0000","Sans statut","1266666","maison à mansarde / Second Empire","69","vers","1866","Faible",,,,"Ancienne adresse : 174, chemin de la Petite-Côte. La maison a subi plusieurs altérations et ne possède presque plus d'éléments traditionnels d'origine. Modifications généralisées.
","PECO_2546","https://donnees.laval.ca/jeux/ppa/PECO_2546/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_PECO_2546_02_01.JPG"
"2596",,"Petite-Côte (chemin de la)","Sainte-Rose","8349-22-8040-5-001-0000","Sans statut","1266668","maison traditionnelle québécoise","15","vers","1866","Moyenne",,"BS Intérêt","Inclure inventaire","Ancienne adresse : 178, chemin de la Petite-Côte. La maison a subi plusieurs altérations et ne possède presque plus d'éléments traditionnels d'origine. Le modification au toit est irréversible.
","PECO_2596","https://donnees.laval.ca/jeux/ppa/PECO_2596/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_PECO_2596_02_03.JPG"
"2686",,"Petite-Côte (chemin de la)","Sainte-Rose","8349-11-6435-2-000-0000","Sans statut","1099681","maison Boomtown","51","en ","1913","Moyenne",,,,"Ancienne adresse : 182, chemin de la Petite-Côte. Bâtiment englobé dans un complexe récent (vers 2007) pour une entreprise de création de sacs à main. La maison a conservé son revêtement de brique, sa galerie couverte et la forme de la corniche. 
","PECO_2686","https://donnees.laval.ca/jeux/ppa/PECO_2686/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_PECO_2686_02_01.JPG"
"0725",,"Perron (avenue des)","Auteuil","8554-55-2530-6-000-0000","Sans statut","1421692","cottage vernaculaire américain","26","vers","1935","Faible",,,,"Toutes les composantes traditionnelles de cette maison ont été remplacés par des éléments contemporains.
","PERR_0725","https://donnees.laval.ca/jeux/ppa/PERR_0725/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_PERR_0725_02_02.JPG"
"0885",,"Perron (avenue des)","Auteuil","8554-65-2875-4-000-0000","Sans statut","1855644","maison traditionnelle québécoise","15","vers","1870","Faible",,"BS Intérêt",,"La maison a été passablement transformée par diverses interventions plus ou moins respectueuse de son état d'origine.

","PERR_0885","https://donnees.laval.ca/jeux/ppa/PERR_0885/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_PERR_0885_08_01.JPG"
"1155",,"Perron (avenue des)","Auteuil","8554-86-0890-1-000-0000","Sans statut","1855652","maison Boomtown",,"vers","1950","Moyenne",,"BS Intérêt",,"Les fenêtres à guillotine d'origine sont encore présentes. Revêtement de papier-brique en mauvais état.","PERR_1155","https://donnees.laval.ca/jeux/ppa/PERR_1155/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_PERR_1155_01_01.JPG"
"1175",,"Perron (avenue des)","Auteuil","8554-87-4225-4-000-0000","Sans statut","1855653","maison traditionnelle québécoise","24","vers","1875","Faible",,,,"La maison a été passablement transformée par diverses interventions plus ou moins respectueuse de son état d'origine.
","PERR_1175","https://donnees.laval.ca/jeux/ppa/PERR_1175/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_PERR_1175_08_01.JPG"
"1195",,"Perron (avenue des)","Auteuil","8554-87-5840-9-000-0000","Sans statut","1855654","maison traditionnelle québécoise","22","vers","1870","Faible",,,,"La maison a été passablement transformée par diverses interventions plus ou moins respectueuse de son état d'origine. Possède encore du potentiel malgré son mauvais état.
","PERR_1195","https://donnees.laval.ca/jeux/ppa/PERR_1195/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_PERR_1195_08_01.JPG"
"1520",,"Perron (avenue des)","Auteuil","8654-27-6805-5-001-0000","Sans statut","1855683","maison à mansarde / Second Empire","38","vers","1914","Bonne",,"BS Intérêt","Inclure inventaire","Maison en brique qui a conservé plusieurs éléments traditionnels (galerie, aisseliers, boiseries, revêtement de toiture). Les portes et les fenêtres ont par contre été remplacées par des modèles inadéquats. 
","PERR_1520","https://donnees.laval.ca/jeux/ppa/PERR_1520/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_PERR_1520_02_01.JPG"
"1895",,"Perron (avenue des)","Auteuil","8655-22-7315-2-001-0000","Bâtiment patrimonial (57 nouveaux bâtiments)","1855702","maison traditionnelle québécoise","15","en ","1866","Supérieure",,"BS Intérêt","Inclure inventaire","Maison Archambault ou maison Magloire-Goyer. Valeur patrimoniale supérieure (Inv. architectural, 2005). La maison en pierre possède toutes ses composantes d'origine. Plusieurs bâtiments secondaires d'intérêt.
","PERR_1895","https://donnees.laval.ca/jeux/ppa/PERR_1895/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_PERR_1895_08_01.jpg"
"2985",,"Perron (avenue des)","Auteuil","8755-15-4555-8-001-0000","Bâtiment patrimonial (L-2000, art. 194.10)","1855851","maison à mansarde / Second Empire","32","vers","1888","Supérieure",,"BS Intérêt","Inclure inventaire","Plusieurs éléments traditionnels encore présents (revêtement en pierre, chaînages d'angle, chambranles, belles lucarnes ouvragées, fenêtres traditionnelles). Toutefois, la galerie couverte, le balcon, les portes et le revêtement de toiture ne rendent pas justice à ce bâtiment d'intérêt. Plusieurs bâtiments secondaires d'intérêt. 
","PERR_2985","https://donnees.laval.ca/jeux/ppa/PERR_2985/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_PERR_2985_02_01.JPG"
"3115",,"Perron (avenue des)","Auteuil","8656-90-7075-7-001-0000","Sans statut","2071279","maison à mansarde / Second Empire","38","vers","1861","Moyenne",,"BS Intérêt","Inclure inventaire","La maison mansardée a été agrandie par un volume cubique. Mise à part la tôle de la toiture, tous les éléments architecturaux sont modernes ou contemporains. 
","PERR_3115","https://donnees.laval.ca/jeux/ppa/PERR_3115/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_PERR_3115_08_01.JPG"
"3255",,"Perron (avenue des)","Auteuil","8756-01-9740-9-000-0000","Bâtiment patrimonial (L-2000, art. 194.10)","2071520","maison franco-québécoise","11","vers","1848","Bonne",,,"Inclure inventaire","La maison en pierre a été passablement modifiée. Transformations irréversibles au niveau de la toiture et modèles de fenêtre inadéquats. Bon potentiel de mise en valeur.","PERR_3255","https://donnees.laval.ca/jeux/ppa/PERR_3255/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_PERR_3255_08_01.JPG"
"3395",,"Perron (avenue des)","Auteuil","8756-21-2480-7-000-0000","Bâtiment patrimonial (L-2000, art. 194.10)","2071710","maison traditionnelle québécoise","8","vers","1868","Moyenne",,,"Inclure inventaire","La maison a été passablement modifiée. Tous ses éléments architecturaux ont été remplacés. Les lucarnes sont surdimensionnées.
","PERR_3395","https://donnees.laval.ca/jeux/ppa/PERR_3395/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_PERR_3395_08_01.JPG"
"3575",,"Perron (avenue des)","Auteuil","8756-32-6070-9-000-0000","Bâtiment patrimonial (L-2000, art. 194.10)","2071716","maison traditionnelle québécoise","12","vers","1890","Bonne",,,"Inclure inventaire","Maison en pierre qui a subi plusieurs modifications réversibles, dont le remplacement des fenêtres par des modèles inadéquats et le revêtement de la toiture. Quelques boiseries conservées au niveau des lucarnes.","PERR_3575","https://donnees.laval.ca/jeux/ppa/PERR_3575/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_PERR_3575_08_01.JPG"
"3575 A",,"Perron (avenue des)","Auteuil","8756-32-6070-9-000-0000","Sans statut","2071716","maison d'esprit français","83","vers","1850","Bonne",,,"Inclure inventaire","Ancien bâtiment secondaire en pierre transformé en habitation. Cette maison possède la plupart de ses composantes d'origine, sauf pour le revêtement de toiture. Le statut de bâtiment patrimonial (L-2000, art. 194-10) s'applique-t-il aussi à ce bâtiment secondaire?","PERR_3575A","https://donnees.laval.ca/jeux/ppa/PERR_3575A/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_PERR_3575A_01_01.JPG"
"3654","3656","Perron (avenue des)","Auteuil","8756-42-4357-1-000-0000","Sans statut","2071719","autre","98","entre","1930-1960","Faible",,"BS Intérêt",,"Bâtiment à caractère commercial et industriel. Revêtement de bardeau d'amiante-ciment. Certains éléments traditionnels encore présents, dont chambranles et planches cornières.","PERR_3654","https://donnees.laval.ca/jeux/ppa/PERR_3654/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_PERR_3654_08_01.JPG"
"3760A",,"Perron (avenue des)","Auteuil","8755-96-4390-0-000-0000","Sans statut","2071715","cottage vernaculaire américain",,"vers","1940","Moyenne",,"BS Intérêt",,"Maison à toit à demi-croupes en brique. Linteaux et appuis en pierre. Typologie architecturale rare pour le secteur. Les portes et les fenêtres sont des éléments contemporains. 
","PERR_3760","https://donnees.laval.ca/jeux/ppa/PERR_3760/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_PERR_3760_08_01.JPG"
"3825",,"Perron (avenue des)","Auteuil","8756-53-9220-3-001-0000","Sans statut","2071735","maison à mansarde / Second Empire","35","vers","1860","Faible",,"BS Intérêt",,"Maison qui a été passablement transformée et qui ne possède que des éléments récents. Transformations irréversibles généralisées. 

","PERR_3825","https://donnees.laval.ca/jeux/ppa/PERR_3825/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_PERR_3825_08_02.JPG"
"4375",,"Perron (avenue des)","Auteuil","8856-05-1860-2-000-0000","Bâtiment patrimonial (L-2000, art. 194.10)","2071986","maison traditionnelle québécoise","22","vers","1860","Bonne",,"BS Intérêt","Inclure inventaire","Maison en pierre qui a perdu plusieurs éléments traditionnels. Les modèles de portes et de fenêtres sont inadéquats et les lucarnes sont surdimensionnées.","PERR_4375","https://donnees.laval.ca/jeux/ppa/PERR_4375/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_PERR_4375_08_01.JPG"
