ï»¿OBJECTID,NUMERO_SCENARIO,LABEL,DIAMETER,START_NODE,STOP_NODE,LENGTH__SCALED_,MATERIAL,ANNEEINSTALLATION,CLASSIFICATIONFONCTIONNELLE,TYPEEGOUT,SECTION_TYPE,RISE,SPAN,PROPRIETAIRE 
4255190,1,EP-04177,300,125-819,125-821,71.9,Ciment-amiante,1970,Locale,Pluviale total,Circle,0,0,Ville
4255191,1,ES-34825,200,301-1250,301-1249,75.6,Chlorure de polyvinyle,2018,Locale,Sanitaire,Circle,0,0,Ville
4255192,1,ES-01394,300,123-054,123-055,72,Beton arme,1940,Locale,Combinee,Circle,0,0,Ville
4255193,1,ES-01296,450,132-027,132-028,71.9,Beton arme,1985,Collecteur,Sanitaire,Circle,0,0,Ville
4255194,1,EP-21953,375,203-185,203-184,71.9,Chlorure de polyvinyle,2004,Locale,Pluviale total,Circle,0,0,Ville
4255195,1,ES-05175,600,120-219A,120-221A,72.4,Beton arme,2002,Collecteur,Combinee,Circle,0,0,Ville
4255196,1,ES-06116,300,204-575,204-573,71.9,Beton arme,1966,Locale,Sanitaire,Circle,0,0,Ville
4255197,1,EP-22671,375,201-396,201-394,71.8,Beton arme,1988,Locale,Pluviale de rue,Circle,0,0,Ville
4255198,1,ES-08551,300,604-153,604-152,72.1,Beton arme,1987,Locale,Pseudo-separe,Circle,0,0,Ville
4255199,1,EP-24803,375,405-708,405-793P,90.8,Chlorure de polyvinyle,2005,Locale,Pluviale de rue,Circle,0,0,Ville
4255200,1,ES-01778,250,133-103,133-099,71.8,Chlorure de polyvinyle,1984,Locale,Sanitaire,Circle,0,0,Ville
4255201,1,ES-36549,525,204-1588,204-1589,50,Chlorure de polyvinyle,2020,Locale,Sanitaire,Circle,0,0,Ville
4255202,1,EP-21174,150,125-1037,125-1034,76.7,Beton arme,1999,Locale,Pluviale-domestique,Circle,0,0,Ville
4255203,1,ES-06631,200,204-104,204-112,71.8,Chlorure de polyvinyle,1989,Locale,Sanitaire,Circle,0,0,Ville
4255204,1,EP-23227,375,204-1117,204-1118,71.8,Ciment-amiante,1971,Locale,Pluviale total,Circle,0,0,Ville
4255205,1,EP-23120,300,204-979,204-967,71.8,Chlorure de polyvinyle,1981,Locale,Pluviale total,Circle,0,0,Ville
4255206,1,ES-06161,525,204-639,204-640,71.9,Beton arme,1966,Collecteur,Sanitaire,Circle,0,0,Ville
4255207,1,ES-20988,1650,123-040,123-029,69.4,Beton arme,1960,Collecteur,Combinee,Circle,0,0,Ville
4255208,1,ES-33742,200,126-211,126-210,120.2,Chlorure de polyvinyle,2016,Locale,Sanitaire,Circle,0,0,Ville
4255209,1,ES-06083,350,204-557,204-558,71.8,Beton arme,1966,Locale,Sanitaire,Circle,0,0,Ville
4255210,1,EP-24537,375,501-307,501-303,71.8,Beton arme,1990,Locale,Pluviale total,Circle,0,0,Ville
4255212,1,EP-26078,1200,403-365,403-364,71.8,Beton arme,1966,Collecteur,Pluviale total,Circle,0,0,Ville
4255213,1,EP-26154,300,405-318,405-319,71.8,Beton arme,1970,Locale,Pluviale total,Circle,0,0,Ville
4255214,1,ES-06894,525,204-772,204-773,71.8,Beton arme,1971,Collecteur,Sanitaire,Circle,0,0,Ville
4255215,1,EP-30367,1200,406-544,406-552,85.7,Beton arme,2008,Locale,Pluviale total,Circle,0,0,Ville
4255216,1,EP-26661,1500,109-111,109-111B,71.8,Beton arme,1984,Collecteur,Pluviale total,Circle,0,0,Ville
4255217,1,ES-05090,300,301-022,301-022A,71.7,Beton arme,1975,Locale,Sanitaire,Circle,0,0,Ville
4255218,1,ES-01310,450,133-001,133-004,71.8,Beton arme,1985,Collecteur,Sanitaire,Circle,0,0,Ville
4255219,1,ES-09339,900,401-465,401-466,75,Beton arme,1995,Collecteur,Combinee,Circle,0,0,Ville
4255221,1,EP-22233,750,204-901,204-889,71.8,Beton arme,1989,Collecteur,Pluviale total,Circle,0,0,Ville
4255222,1,ES-07694,250,406-213,406-214,71.8,Beton arme,1980,Locale,Sanitaire,Circle,0,0,Ville
4255223,1,ES-02059,250,125-449,125-418,84.9,Chlorure de polyvinyle,2001,Locale,Sanitaire,Circle,0,0,Ville
4255224,1,EP-23671,600,202-755,202-757,71.8,Beton arme,1984,Collecteur,Pluviale total,Circle,0,0,Ville
4255225,1,ES-02359,250,119-437,119-438,71.8,Chlorure de polyvinyle,1986,Locale,Sanitaire,Circle,0,0,Ville
4255226,1,ES-09496,300,401-410,401-413,71.7,Beton arme,1950,Locale,Combinee,Circle,0,0,Ville
4255227,1,ES-05023,300,202-336,202-337,71.7,Beton arme,1987,Locale,Sanitaire,Circle,0,0,Ville
4255228,1,ES-32976,300,B-1275,120-657,8.9,Beton arme,2011,Locale,Combinee,Circle,0,0,Ville
4255229,1,ES-02515,250,125-704,125-865,71.7,Ciment-amiante,1980,Locale,Sanitaire,Circle,0,0,Ville
4255230,1,EP-25370,1050,405-284,405-283,71.7,Beton arme,1970,Collecteur,Pluviale total,Circle,0,0,Ville
4255231,1,ES-09790,600,404-301,404-373A,71.9,Beton arme,1970,Locale,Combinee,Circle,0,0,Ville
4255232,1,ES-06793,200,204-685,204-686,71.7,Chlorure de polyvinyle,1988,Locale,Pseudo-separe,Circle,0,0,Ville
4255233,1,EP-23175,600,204-1346,204-1345,71.7,Beton arme,1989,Collecteur,Pluviale total,Circle,0,0,Ville
4255234,1,EP-22569,375,204-1315,204-1320,71.7,Chlorure de polyvinyle,1987,Locale,Pluviale total,Circle,0,0,Ville
4255235,1,ES-36816,250,301-1388,301-1387,12.7,Chlorure de polyvinyle,2023,Locale,Sanitaire,Circle,0,0,Ville
4255236,1,EP-00413,750,124-750,124-737,71.7,Beton arme,1960,Collecteur,Pluviale total,Circle,0,0,Ville
4255237,1,ES-09361,600,401-101,401-101A,71.6,Beton arme,1970,Locale,Combinee,Circle,0,0,Ville
4255238,1,ES-03756,250,125-585,125-594,71.6,Ciment-amiante,1960,Locale,Sanitaire,Circle,0,0,Ville
4255239,1,ES-08636,300,604-010,604-012,72.1,Ciment-amiante,1974,Locale,Pseudo-separe,Circle,0,0,Ville
4255240,1,ES-04654,250,201-141,201-142,71.7,Chlorure de polyvinyle,1997,Locale,Sanitaire,Circle,0,0,Ville
4255241,1,EP-36954,50,N-2165,N-2166,7.2,Chlorure de polyvinyle,2022,Locale,Pluviale total,Circle,0,0,Ville
4255242,1,EP-20444,300,301-688,301-689,72.4,Chlorure de polyvinyle,1995,Locale,Pluviale total,Circle,0,0,Ville
4255243,1,EP-26919,750,501-402,N-313,71.8,Beton arme,1975,Collecteur,Pluviale total,Circle,0,0,Ville
4255245,1,ES-00281,375,120-253A,120-253,71.3,Beton,1920,Locale,Combinee,Circle,0,0,Ville
4255246,1,ES-06768,250,204-412,204-413,71.7,Ciment-amiante,1976,Locale,Sanitaire,Circle,0,0,Ville
4255247,1,EP-20132,300,125-900,125-291,72.2,Chlorure de polyvinyle,1995,Locale,Pluviale-domestique,Circle,0,0,Ville
4255248,1,EP-31570,750,602-175,602-196,5.2,Beton arme,1984,Locale,Pluviale de rue,Circle,0,0,Ville
4255250,1,ES-02142,450,123-176A,123-176,78.2,Beton arme,1949,Locale,Combinee,Circle,0,0,Ville
4255251,1,ES-24813,200,405-652,405-654,71.9,Chlorure de polyvinyle,2005,Locale,Sanitaire,Circle,0,0,Ville
4255252,1,ES-06905,250,201-131C,201-131B,71.6,Chlorure de polyvinyle,2004,Locale,Sanitaire,Circle,0,0,Ville
4255254,1,ES-02780,250,133-155,133-156,71.6,Chlorure de polyvinyle,1990,Locale,Sanitaire,Circle,0,0,Ville
4255255,1,ES-21462,525,117-049,117-021,77.6,Beton arme,2004,Collecteur,Sanitaire,Circle,0,0,Ville
4255256,1,ES-06080,375,204-546,204-547,71.6,Beton arme,1966,Locale,Sanitaire,Circle,0,0,Ville
4255257,1,ES-04440,375,201-196,201-199,71.6,Beton arme,1971,Locale,Pseudo-separe,Circle,0,0,Ville
4255259,1,ES-09475,600,401-388,401-910,56.3,Gres,1950,Locale,Combinee,Circle,0,0,Ville
4255260,1,EP-23247,300,204-1114,204-1113,71.6,Ciment-amiante,1986,Locale,Pluviale total,Circle,0,0,Ville
4255261,1,ES-04513,375,201-017,201-016,71.5,Beton arme,1971,Locale,Combinee,Circle,0,0,Ville
4255262,1,ES-02574,300,110-142,110-140,59.5,Beton arme,1973,Locale,Sanitaire,Circle,0,0,Ville
4255263,1,ES-26044,300,403-313,404-364,71.6,Beton arme,1950,Locale,Combinee,Circle,0,0,Ville
4255264,1,EP-03757,300,125-586,125-595,71.6,Beton arme,1960,Locale,Pluviale total,Circle,0,0,Ville
4255265,1,EP-23429,375,202-582,202-581,71.5,Beton arme,2003,Locale,Pluviale total,Circle,0,0,Ville
4255266,1,EP-00941,300,124-273,124-271,71.6,Beton arme,1960,Locale,Pluviale total,Circle,0,0,Ville
4255267,1,EP-25575,375,405-481,405-480,71.6,Chlorure de polyvinyle,1994,Locale,Pluviale total,Circle,0,0,Ville
4255268,1,ES-09487,600,401-398,401-402,71.4,Gres,1950,Collecteur,Combinee,Circle,0,0,Ville
4255269,1,ES-03848,300,120-094,120-095,73.9,Beton,1930,Locale,Combinee,Circle,0,0,Ville
4255270,1,ES-06892,375,204-775,204-774,71.6,Beton arme,1976,Locale,Sanitaire,Circle,0,0,Ville
4255271,1,EP-36413,150,N-1979,202-818,50.7,PEHD,2020,Drain perfore,Drain,Circle,0,0,Ville
4255272,1,ES-06029,250,204-175,204-179,71.6,Chlorure de polyvinyle,1989,Locale,Sanitaire,Circle,0,0,Ville
4255273,1,EP-21595,300,301-633,E-9,71.6,Chlorure de polyvinyle,1996,Locale,Pluviale total,Circle,0,0,Ville
4255274,1,EP-03570,375,118-111,118-113,71.5,Ciment-amiante,1970,Locale,Pluviale total,Circle,0,0,Ville
4255275,1,ES-07155,1050,401-490,401-487,71.5,Beton arme,1950,Collecteur,Combinee,Circle,0,0,Ville
4255277,1,EP-23252,375,204-1478,204-1479,71.5,Beton arme,1971,Locale,Pluviale total,Circle,0,0,Ville
4255278,1,ES-05452,300,501-208A,501-208,71.5,Chlorure de polyvinyle,2005,Locale,Sanitaire,Circle,0,0,Ville
4255279,1,ES-37015,250,N-2248,201-887,13.7,Chlorure de polyvinyle,2019,Locale,Sanitaire,Circle,0,0,Ville
4255280,1,EP-03350,375,119-027,119-025,71.5,Beton arme,1970,Locale,Pluviale total,Circle,0,0,Ville
4255282,1,EP-22035,450,204-944,204-941,71.5,Beton arme,1988,Locale,Pluviale total,Circle,0,0,Ville
4255283,1,ES-00330,600,120-087,120-175,42.8,Gres,1930,Collecteur,Combinee,Circle,0,0,Ville
4255285,1,EP-31630,375,601-075,601-076,73.1,Beton arme,1995,Locale,Pluviale total,Circle,0,0,Ville
4255286,1,ES-09821,300,404-350,404-349,71.5,Beton arme,1966,Locale,Sanitaire,Circle,0,0,Ville
4255287,1,EP-23869,750,204-1069,204-1068,71.5,Beton arme,1985,Collecteur,Pluviale total,Circle,0,0,Ville
4255288,1,ES-00758,300,119-162,119-153,71.4,Beton arme,1950,Locale,Combinee,Circle,0,0,Ville
4255289,1,ES-06351,300,204-220,204-221,71.5,Beton arme,1975,Locale,Sanitaire,Circle,0,0,Ville
4255290,1,ES-06355,300,204-224,204-258,71.4,Beton arme,1966,Locale,Sanitaire,Circle,0,0,Ville
4255291,1,ES-03136,300,109-138,109-139,71.8,Beton arme,1991,Locale,Combinee,Circle,0,0,Ville
4255292,1,ES-02674,300,124-050,124-053A,84.8,Beton arme,1950,Locale,Combinee,Circle,0,0,Ville
4255293,1,ES-21493,250,301-437,301-436,71.5,Chlorure de polyvinyle,2005,Locale,Sanitaire,Circle,0,0,Ville
4255294,1,ES-05477,300,301-090,301-089,71.4,Chlorure de polyvinyle,1988,Locale,Sanitaire,Circle,0,0,Ville
4255295,1,EP-23186,375,202-528,202-527,71.4,Chlorure de polyvinyle,1993,Locale,Pluviale total,Circle,0,0,Ville
4255296,1,ES-00255,200,125-036,133-039,71.4,Ciment-amiante,1970,Locale,Sanitaire,Circle,0,0,Ville
4255297,1,ES-08789,250,405-092,405-091,71.4,Chlorure de polyvinyle,1988,Locale,Sanitaire,Circle,0,0,Ville
4255298,1,ES-05779,200,501-015,501-016,71.4,Chlorure de polyvinyle,1990,Locale,Sanitaire,Circle,0,0,Ville
4255299,1,ES-05679,300,301-271,301-279,70.2,Chlorure de polyvinyle,1999,Locale,Sanitaire,Circle,0,0,Ville
4255300,1,ES-06696,250,204-395,204-396,71.4,Ciment-amiante,1971,Locale,Sanitaire,Circle,0,0,Ville
4255301,1,EP-23007,300,203-259,203-258,71.4,Beton arme,1996,Locale,Pluviale total,Circle,0,0,Ville
4255302,1,EP-23632,375,201-495,201-494,71.4,Beton arme,1962,Locale,Pluviale total,Circle,0,0,Ville
4255303,1,ES-05365,300,501-136,501-137,71.3,Ciment-amiante,1979,Locale,Pseudo-separe,Circle,0,0,Ville
4255304,1,EP-20278,300,119-246,119-247,71.3,Ciment-amiante,1960,Locale,Pluviale total,Circle,0,0,Ville
4255305,1,EP-26333,525,406-295,406-296,71.3,Beton arme,1970,Locale,Pluviale total,Circle,0,0,Ville
4255306,1,ES-09026,1350,406-359,406-358,71.2,Beton arme,1970,Collecteur,Combinee,Circle,0,0,Ville
4255307,1,ES-09151,300,406-338,406-337,71.3,Beton arme,1970,Locale,Combinee,Circle,0,0,Ville
4255308,1,EP-22131,450,204-825,204-824,71.3,Beton arme,1989,Locale,Pluviale total,Circle,0,0,Ville
4255309,1,ES-09166,300,404-158A,404-151,71,Beton arme,1950,Locale,Combinee,Circle,0,0,Ville
4255310,1,ES-04527,375,201-033,201-034,72.5,Beton arme,1961,Locale,Combinee,Circle,0,0,Ville
4255311,1,EP-36440,150,N-2000,202-812,51.3,PEHD,2020,Drain perfore,Drain,Circle,0,0,Ville
4255312,1,EP-01679,375,132-061,132-063,71.3,Beton arme,1995,Locale,Pluviale total,Circle,0,0,Ville
4255313,1,ES-36190,250,501-657,501-656,94.2,Chlorure de polyvinyle,2021,Locale,Sanitaire,Circle,0,0,Ville
4255314,1,ES-05283,250,501-066,501-065,71.3,Chlorure de polyvinyle,1999,Locale,Sanitaire,Circle,0,0,Ville
4255315,1,EP-31448,450,604-301,E-690,10,Chlorure de polyvinyle,2010,Locale,Pluviale total,Circle,0,0,Ville
4255316,1,EP-21927,375,203-216,203-217,71.3,Chlorure de polyvinyle,2001,Locale,Pluviale total,Circle,0,0,Ville
4255317,1,ES-06309,300,204-269,204-270,71.3,Beton arme,1966,Locale,Sanitaire,Circle,0,0,Ville
4255319,1,ES-08003,250,602-008,602-007,90.1,Ciment-amiante,1983,Locale,Pseudo-separe,Circle,0,0,Ville
4255320,1,ES-00434,250,125-587,125-579,71.4,Ciment-amiante,1960,Locale,Sanitaire,Circle,0,0,Ville
4255321,1,ES-08710,300,602-132,602-131,71.2,Ciment-amiante,1974,Locale,Pseudo-separe,Circle,0,0,Ville
4255322,1,ES-03191,250,125-375,125-376,71.3,Chlorure de polyvinyle,1988,Locale,Sanitaire,Circle,0,0,Ville
4255323,1,ES-26347,200,301-442,301-441,71.3,Chlorure de polyvinyle,2002,Locale,Sanitaire,Circle,0,0,Ville
4255324,1,ES-02601,300,124-767,124-764,71.3,Beton arme,1960,Locale,Combinee,Circle,0,0,Ville
4255325,1,EP-03755,300,125-586,125-578,71.3,Beton arme,1960,Locale,Pluviale total,Circle,0,0,Ville
4255326,1,ES-33542,350,301-052,301-711,3.9,Chlorure de polyvinyle,1988,Collecteur,Trop-Plein,Circle,0,0,Ville
4255328,1,ES-30336,450,406-566,406-494,88.4,Beton arme,2006,Locale,Sanitaire,Circle,0,0,Ville
4255329,1,ES-04443,200,201-202,201-203,70.9,Chlorure de polyvinyle,1988,Locale,Pseudo-separe,Circle,0,0,Ville
4255330,1,EP-24124,300,405-102,405-101,71.2,Chlorure de polyvinyle,1988,Locale,Pluviale total,Circle,0,0,Ville
4255332,1,ES-36472,200,203-765,203-465,46,Chlorure de polyvinyle,2022,Locale,Sanitaire,Circle,0,0,Ville
4255333,1,EP-03328,600,132-077,132-070,71.3,Beton arme,1993,Collecteur,Pluviale total,Circle,0,0,Ville
4255334,1,ES-34412,250,301-1198,301-1199,46.3,Chlorure de polyvinyle,2017,Locale,Sanitaire,Circle,0,0,Ville
4255335,1,ES-06559,200,204-058,204-059,71.3,Chlorure de polyvinyle,1986,Locale,Sanitaire,Circle,0,0,Ville
4255336,1,ES-03832,1800,119-620,N-1559,175.9,Beton arme,1950,Collecteur,Combinee,Circle,0,0,Ville
4255337,1,EP-02544,300,125-679,125-682,71.3,Beton,1983,Locale,Pluviale total,Circle,0,0,Ville
4255338,1,ES-05922,200,203-028,203-029,71.3,Chlorure de polyvinyle,2000,Locale,Sanitaire,Circle,0,0,Ville
4255339,1,ES-06691,250,204-390,204-391,71.3,Ciment-amiante,1975,Locale,Sanitaire,Circle,0,0,Ville
4255340,1,ES-07674,250,406-263,406-258,69.2,Beton arme,1970,Locale,Sanitaire,Circle,0,0,Ville
4255341,1,ES-09683,600,401-066,401-059D,73.4,Gres,1950,Locale,Combinee,Circle,0,0,Ville
4255342,1,ES-05562,200,301-205,301-203,71.7,Chlorure de polyvinyle,2002,Locale,Sanitaire,Circle,0,0,Ville
4255343,1,ES-03651,450,120-380,120-373,84.2,Beton,1920,Locale,Combinee,Circle,0,0,Ville
4255344,1,ES-33369,250,B-1302,132-403,23.4,Chlorure de polyvinyle,2013,Locale,Sanitaire,Circle,0,0,Ville
4255345,1,ES-06794,200,204-686,204-687,71.2,Chlorure de polyvinyle,1990,Locale,Pseudo-separe,Circle,0,0,Ville
4255347,1,ES-00391,300,124-591,124-594,71.2,Ciment-amiante,1960,Locale,Sanitaire,Circle,0,0,Ville
4255348,1,ES-06001,200,204-014,204-015,71.2,Chlorure de polyvinyle,1996,Locale,Sanitaire,Circle,0,0,Ville
4255349,1,ES-01142,450,124-827,124-828,67,Ciment-amiante,1950,Locale,Combinee,Circle,0,0,Ville
4255350,1,ES-06546,200,204-148,204-149,71.2,Chlorure de polyvinyle,1988,Locale,Sanitaire,Circle,0,0,Ville
4255351,1,EP-22670,300,201-397,201-396,70.7,Beton arme,1988,Locale,Pluviale de rue,Circle,0,0,Ville
4255352,1,ES-06028,200,204-178,204-175,71.2,Chlorure de polyvinyle,1990,Locale,Sanitaire,Circle,0,0,Ville
4255353,1,ES-01605,300,124-541,124-538,71.2,Beton arme,1960,Locale,Sanitaire,Circle,0,0,Ville
4255354,1,ES-21287,250,301-136,301-135,71.4,Chlorure de polyvinyle,1996,Locale,Sanitaire,Circle,0,0,Ville
4255355,1,ES-03742,1200,120-195,120-274,80.4,Beton arme,1975,Collecteur,Combinee,Circle,0,0,Ville
4255356,1,EP-21081,300,204-988,204-987,71.2,Beton arme,1980,Locale,Pluviale total,Circle,0,0,Ville
4255357,1,ES-33153,125,N-2127,120-066,5.7,Chlorure de polyvinyle,,Branchement de service,Combinee,Circle,0,0,Ville
4255358,1,ES-04880,300,202-182,202-183,71.2,Beton arme,1998,Locale,Pseudo-separe,Circle,0,0,Ville
4255359,1,ES-00944,1050,123-116A,123-108,74.5,Beton arme,1995,Collecteur,Combinee,Circle,0,0,Ville
4255360,1,ES-07213,450,402-188,402-121,29.1,Gres,1950,Locale,Combinee,Circle,0,0,Ville
4255361,1,ES-03829,300,110-129,119-619,71,Beton arme,1970,Locale,Sanitaire,Circle,0,0,Ville
4255362,1,ES-04834,250,202-068,202-070,71.1,Chlorure de polyvinyle,1988,Locale,Pseudo-separe,Circle,0,0,Ville
4255363,1,ES-01871,250,119-594,119-961,64.7,Beton arme,1970,Locale,Combinee,Circle,0,0,Ville
4255364,1,ES-06151,300,204-627,204-628,71.1,Beton arme,1976,Locale,Sanitaire,Circle,0,0,Ville
4255365,1,EP-23870,375,204-1070,204-1069,71.1,Beton arme,1987,Locale,Pluviale total,Circle,0,0,Ville
4255366,1,ES-05914,200,203-134,203-133,73.8,Chlorure de polyvinyle,2001,Locale,Sanitaire,Circle,0,0,Ville
4255367,1,EP-23761,300,501-253,501-252,70.8,PEHD,1998,Locale,Pluviale total,Circle,0,0,Ville
4255368,1,ES-09489,600,401-402,401-406,70.9,Beton arme,1950,Collecteur,Combinee,Circle,0,0,Ville
4255369,1,ES-01239,300,125-382,125-383,71.1,Ciment-amiante,1960,Collecteur,Sanitaire,Circle,0,0,Ville
4255370,1,ES-06269,250,204-207,204-206,71,Beton arme,1976,Locale,Sanitaire,Circle,0,0,Ville
4255373,1,ES-23850,200,301-411,301-083,71.4,Chlorure de polyvinyle,2003,Locale,Sanitaire,Circle,0,0,Ville
4255374,1,EP-22662,300,201-362,201-363,71,Chlorure de polyvinyle,1989,Locale,Pluviale de rue,Circle,0,0,Ville
4255375,1,ES-08943,525,405-709,405-029,86.1,Beton arme,1970,Locale,Combinee,Circle,0,0,Ville
4255376,1,EP-35334,375,301-1293,301-997,88.2,Beton arme,2019,Locale,Pluviale total,Circle,0,0,Ville
4255377,1,ES-05495,200,301-047,301-048,70.8,Ciment-amiante,1988,Locale,Sanitaire,Circle,0,0,Ville
4255378,1,ES-05000,300,202-268,202-267,71,Beton arme,1987,Locale,Pseudo-separe,Circle,0,0,Ville
4255379,1,EP-34040,750,301-989,301-988,42.4,Beton arme,2014,Locale,Pluviale total,Circle,0,0,Ville
4255380,1,EP-00435,600,125-580,125-588,71,Beton arme,1960,Collecteur,Pluviale total,Circle,0,0,Ville
4255382,1,ES-04464,250,201-243,201-244,70.9,Chlorure de polyvinyle,1986,Locale,Pseudo-separe,Circle,0,0,Ville
4255383,1,ES-08048,375,405-412,405-414,71,Chlorure de polyvinyle,1987,Locale,Sanitaire,Circle,0,0,Ville
4255384,1,ES-04918,250,202-194,202-195,71,Chlorure de polyvinyle,1980,Locale,Pseudo-separe,Circle,0,0,Ville
4255385,1,EP-33962,300,118-371,118-370,20.6,None,1975,Branchement de puisard,Pluviale de rue,Circle,0,0,Ville
4255386,1,ES-05460,200,301-120,301-119,71.3,Chlorure de polyvinyle,1989,Locale,Sanitaire,Circle,0,0,Ville
4255387,1,EP-35767,375,404-520,404-523B,7.1,PEHD,2019,Collecteur,Pluviale total,Circle,0,0,Ville
4255388,1,EP-22495,200,204-1545,204-1544,71,Beton arme,1960,Locale,Pluviale total,Circle,0,0,Ville
4255389,1,EP-24773,300,405-541,405-543,70.5,Chlorure de polyvinyle,2005,Locale,Pluviale total,Circle,0,0,Ville
4255390,1,ES-08572,250,604-164,604-160,71.3,Chlorure de polyvinyle,1991,Locale,Pseudo-separe,Circle,0,0,Ville
4255391,1,ES-09701,300,604-148,604-149,71.3,Ciment-amiante,1974,Locale,Pseudo-separe,Circle,0,0,Ville
4255392,1,EP-35314,300,301-1284,301-1283,55.2,Beton arme,2020,Locale,Pluviale total,Circle,0,0,Ville
4255393,1,ES-07817,200,203-139,203-140,71,Chlorure de polyvinyle,2004,Locale,Sanitaire,Circle,0,0,Ville
4255394,1,EP-23070,300,204-1146,204-1147,71,Beton arme,1966,Locale,Pluviale total,Circle,0,0,Ville
4255395,1,ES-08797,250,405-117,405-095,71,Chlorure de polyvinyle,1994,Locale,Sanitaire,Circle,0,0,Ville
4255396,1,ES-06839,250,204-731,204-723,71.4,Beton arme,1977,Locale,Pseudo-separe,Circle,0,0,Ville
4255397,1,EP-24220,900,403-392,403-368,71,Beton arme,1970,Collecteur,Pluviale total,Circle,0,0,Ville
4255398,1,ES-01709,300,124-1028,119-112,71.2,Beton arme,1950,Locale,Combinee,Circle,0,0,Ville
4255399,1,ES-34411,200,301-1197,301-1198,59.7,Chlorure de polyvinyle,2017,Locale,Sanitaire,Circle,0,0,Ville
4255400,1,ES-07818,200,203-140,203-141,71,Chlorure de polyvinyle,2004,Locale,Sanitaire,Circle,0,0,Ville
4255401,1,ES-23181,300,201-286,201-285,70.3,Chlorure de polyvinyle,1995,Locale,Sanitaire,Circle,0,0,Ville
4255402,1,EP-04298,300,133-313,133-134,70.9,Chlorure de polyvinyle,1997,Locale,Pluviale total,Circle,0,0,Ville
4255403,1,ES-07344,250,406-138,406-143,71,Beton arme,1985,Locale,Sanitaire,Circle,0,0,Ville
4255404,1,ES-03416,300,120-397,120-398,70.4,Beton,1972,Locale,Combinee,Circle,0,0,Ville
4255405,1,ES-04612,300,201-113,201-114,70.9,Beton arme,1966,Locale,Sanitaire,Circle,0,0,Ville
4255406,1,ES-06447,200,204-506,204-512,70.9,Beton arme,1960,Locale,Sanitaire,Circle,0,0,Ville
4255407,1,ES-06864,300,204-754,204-755,70.9,Ciment-amiante,1966,Locale,Sanitaire,Circle,0,0,Ville
4255408,1,EP-37083,200,16147,119-1107,14.7,Chlorure de polyvinyle,2009,Branchement de puisard,Pluviale de rue,Circle,0,0,Ville
4255409,1,EP-26009,375,406-201,406-200,70.3,Beton arme,1980,Locale,Pluviale total,Circle,0,0,Ville
4255410,1,ES-06810,200,204-702,204-703,70.9,Chlorure de polyvinyle,1987,Locale,Pseudo-separe,Circle,0,0,Ville
4255411,1,ES-06849,200,204-782,204-781,70.9,Chlorure de polyvinyle,1986,Locale,Pseudo-separe,Circle,0,0,Ville
4255412,1,ES-08208,250,602-002,602-003,70.5,Ciment-amiante,1983,Locale,Pseudo-separe,Circle,0,0,Ville
4255413,1,EP-24772,300,405-543,405-557,71.8,Chlorure de polyvinyle,2005,Locale,Pluviale total,Circle,0,0,Ville
4255414,1,EP-22586,750,202-519,202-494,70.9,Beton arme,1990,Collecteur,Pluviale total,Circle,0,0,Ville
4255415,1,EP-21936,600,203-210,203-211,73.9,Beton arme,2002,Collecteur,Pluviale total,Circle,0,0,Ville
4255416,1,ES-03944,1200,123-222,123-227,70.9,Beton arme,1920,Collecteur,Combinee,Circle,0,0,Ville
4255417,1,ES-06670,250,204-324,204-325,70.9,Chlorure de polyvinyle,1984,Locale,Sanitaire,Circle,0,0,Ville
