variableID,Domaine,NomVariable,UniteMesure,AnneeDonne,Ville,noVariablePourFormule,Valeur 
6117,Permis de taxi,Population de l’agglomération de Montréal,habitants,2020,Montréal,VPOP900004,2 074 068
6353,Permis de taxi,Nombre annuel de permis de chauffeur de taxi attribués,Quantité,2014,Montréal,VREG900021,11 036
6353,Permis de taxi,Nombre annuel de permis de chauffeur de taxi attribués,Quantité,2015,Montréal,VREG900021,10 353
6353,Permis de taxi,Nombre annuel de permis de chauffeur de taxi attribués,Quantité,2016,Montréal,VREG900021,9 743
6353,Permis de taxi,Nombre annuel de permis de chauffeur de taxi attribués,Quantité,2017,Montréal,VREG900021,8 950
6353,Permis de taxi,Nombre annuel de permis de chauffeur de taxi attribués,Quantité,2018,Montréal,VREG900021,8 745
6353,Permis de taxi,Nombre annuel de permis de chauffeur de taxi attribués,Quantité,2019,Montréal,VREG900021,8 797
6353,Permis de taxi,Nombre annuel de permis de chauffeur de taxi attribués,Quantité,2020,Montréal,VREG900021,7 736
6585,Permis de taxi,Nombre de permis d’immatriculation de taxi attribués (véhicules),Quantité,2014,Montréal,VREG900026,4 425
6585,Permis de taxi,Nombre de permis d’immatriculation de taxi attribués (véhicules),Quantité,2015,Montréal,VREG900026,4 438
6585,Permis de taxi,Nombre de permis d’immatriculation de taxi attribués (véhicules),Quantité,2016,Montréal,VREG900026,4 669
6585,Permis de taxi,Nombre de permis d’immatriculation de taxi attribués (véhicules),Quantité,2017,Montréal,VREG900026,4 635
6585,Permis de taxi,Nombre de permis d’immatriculation de taxi attribués (véhicules),Quantité,2018,Montréal,VREG900026,4 789
6585,Permis de taxi,Nombre de permis d’immatriculation de taxi attribués (véhicules),Quantité,2019,Montréal,VREG900026,4 871
6585,Permis de taxi,Nombre de permis d’immatriculation de taxi attribués (véhicules),Quantité,2020,Montréal,VREG900026,4 568
6354,Permis de taxi,Nombre total d’inspections de taxi par année,Quantité,2014,Montréal,VREG900022,5 547
6354,Permis de taxi,Nombre total d’inspections de taxi par année,Quantité,2015,Montréal,VREG900022,6 233
6354,Permis de taxi,Nombre total d’inspections de taxi par année,Quantité,2016,Montréal,VREG900022,9 160
6354,Permis de taxi,Nombre total d’inspections de taxi par année,Quantité,2017,Montréal,VREG900022,9 310
6354,Permis de taxi,Nombre total d’inspections de taxi par année,Quantité,2018,Montréal,VREG900022,10 556
6354,Permis de taxi,Nombre total d’inspections de taxi par année,Quantité,2019,Montréal,VREG900022,10 354
6354,Permis de taxi,Nombre total d’inspections de taxi par année,Quantité,2020,Montréal,VREG900022,5 015
6117,Police,Population de l’agglomération de Montréal,habitants,2014,Montréal,VPOP900004,1 974 408
6117,Police,Population de l’agglomération de Montréal,habitants,2015,Montréal,VPOP900004,1 997 706
6117,Police,Population de l’agglomération de Montréal,habitants,2016,Montréal,VPOP900004,2 011 778
6117,Police,Population de l’agglomération de Montréal,habitants,2017,Montréal,VPOP900004,2 025 127
6117,Police,Population de l’agglomération de Montréal,habitants,2018,Montréal,VPOP900004,1 999 883
6117,Police,Population de l’agglomération de Montréal,habitants,2019,Montréal,VPOP900004,2 050 053
6117,Police,Population de l’agglomération de Montréal,habitants,2020,Montréal,VPOP900004,2 074 068
6866,Police,Nombre d’infractions criminelles avec violence,Quantité,2014,Montréal,VPOL900369,18 667
6866,Police,Nombre d’infractions criminelles avec violence,Quantité,2015,Montréal,VPOL900369,19 600
6866,Police,Nombre d’infractions criminelles avec violence,Quantité,2016,Montréal,VPOL900369,19 882
6866,Police,Nombre d’infractions criminelles avec violence,Quantité,2017,Montréal,VPOL900369,20 234
6866,Police,Nombre d’infractions criminelles avec violence,Quantité,2018,Montréal,VPOL900369,20 650
6866,Police,Nombre d’infractions criminelles avec violence,Quantité,2019,Montréal,VPOL900369,23 758
6866,Police,Nombre d’infractions criminelles avec violence,Quantité,2020,Montréal,VPOL900369,23 035
6867,Police,Nombre d’infractions criminelles non routières,Quantité,2014,Montréal,VPOL900370,89 904
6867,Police,Nombre d’infractions criminelles non routières,Quantité,2015,Montréal,VPOL900370,87 102
6867,Police,Nombre d’infractions criminelles non routières,Quantité,2016,Montréal,VPOL900370,83 074
6867,Police,Nombre d’infractions criminelles non routières,Quantité,2017,Montréal,VPOL900370,82 863
6867,Police,Nombre d’infractions criminelles non routières,Quantité,2018,Montréal,VPOL900370,80 083
6867,Police,Nombre d’infractions criminelles non routières,Quantité,2019,Montréal,VPOL900370,84 479
6867,Police,Nombre d’infractions criminelles non routières,Quantité,2020,Montréal,VPOL900370,76 609
6868,Police,Indice de gravité des crimes violents,Quantité,2014,Montréal,VPOL900371,95
6868,Police,Indice de gravité des crimes violents,Quantité,2015,Montréal,VPOL900371,103
6868,Police,Indice de gravité des crimes violents,Quantité,2016,Montréal,VPOL900371,96
6868,Police,Indice de gravité des crimes violents,Quantité,2017,Montréal,VPOL900371,95
6868,Police,Indice de gravité des crimes violents,Quantité,2018,Montréal,VPOL900371,91
6868,Police,Indice de gravité des crimes violents,Quantité,2019,Montréal,VPOL900371,98
6868,Police,Indice de gravité des crimes violents,Quantité,2020,Montréal,VPOL900371,92
6876,Police,Coûts des activités de soutien relatifs aux services policiers,$,2014,Montréal,VPOL100372,118 754 824
6876,Police,Coûts des activités de soutien relatifs aux services policiers,$,2015,Montréal,VPOL100372,93 028 056
6876,Police,Coûts des activités de soutien relatifs aux services policiers,$,2016,Montréal,VPOL100372,92 618 297
6876,Police,Coûts des activités de soutien relatifs aux services policiers,$,2017,Montréal,VPOL100372,43 039 984
6876,Police,Coûts des activités de soutien relatifs aux services policiers,$,2018,Montréal,VPOL100372,36 217 400
6876,Police,Coûts des activités de soutien relatifs aux services policiers,$,2019,Montréal,VPOL100372,45 524 022
6876,Police,Coûts des activités de soutien relatifs aux services policiers,$,2020,Montréal,VPOL100372,49 047 071
6877,Police,Indice de gravité des crimes,Quantité,2014,Montréal,VPOL900373,74
6877,Police,Indice de gravité des crimes,Quantité,2015,Montréal,VPOL900373,77
6877,Police,Indice de gravité des crimes,Quantité,2016,Montréal,VPOL900373,75
6877,Police,Indice de gravité des crimes,Quantité,2017,Montréal,VPOL900373,75
6877,Police,Indice de gravité des crimes,Quantité,2018,Montréal,VPOL900373,75
6877,Police,Indice de gravité des crimes,Quantité,2019,Montréal,VPOL900373,76
6877,Police,Indice de gravité des crimes,Quantité,2020,Montréal,VPOL900373,67
6767,Police,Nombre autorisé de policiers,ETP,2014,Montréal,VPOL900366,4 643
6767,Police,Nombre autorisé de policiers,ETP,2015,Montréal,VPOL900366,4 592
6767,Police,Nombre autorisé de policiers,ETP,2016,Montréal,VPOL900366,4 548
6767,Police,Nombre autorisé de policiers,ETP,2017,Montréal,VPOL900366,4 548
6767,Police,Nombre autorisé de policiers,ETP,2018,Montréal,VPOL900366,4 578
6767,Police,Nombre autorisé de policiers,ETP,2019,Montréal,VPOL900366,4 520
6767,Police,Nombre autorisé de policiers,ETP,2020,Montréal,VPOL900366,4 508
6499,Police,Nombre autorisé de civils et autre personnel,ETP,2014,Montréal,VPOL900148,1 009
6499,Police,Nombre autorisé de civils et autre personnel,ETP,2015,Montréal,VPOL900148,983
6499,Police,Nombre autorisé de civils et autre personnel,ETP,2016,Montréal,VPOL900148,975
6499,Police,Nombre autorisé de civils et autre personnel,ETP,2017,Montréal,VPOL900148,967
6499,Police,Nombre autorisé de civils et autre personnel,ETP,2018,Montréal,VPOL900148,1 015
6499,Police,Nombre autorisé de civils et autre personnel,ETP,2019,Montréal,VPOL900148,956
6499,Police,Nombre autorisé de civils et autre personnel,ETP,2020,Montréal,VPOL900148,1 032
6285,Police,Coûts directs relatifs aux services policiers,$,2014,Montréal,VPOL100001,673 564 636
6285,Police,Coûts directs relatifs aux services policiers,$,2015,Montréal,VPOL100001,658 607 606
6285,Police,Coûts directs relatifs aux services policiers,$,2016,Montréal,VPOL100001,660 392 735
6285,Police,Coûts directs relatifs aux services policiers,$,2017,Montréal,VPOL100001,729 498 446
6285,Police,Coûts directs relatifs aux services policiers,$,2018,Montréal,VPOL100001,708 895 360
6285,Police,Coûts directs relatifs aux services policiers,$,2019,Montréal,VPOL100001,678 815 498
6285,Police,Coûts directs relatifs aux services policiers,$,2020,Montréal,VPOL100001,696 274 791
6592,Police,Amortissement relatif aux services policiers,$,2014,Montréal,VPOL100195,22 271 897
6592,Police,Amortissement relatif aux services policiers,$,2015,Montréal,VPOL100195,24 965 975
6592,Police,Amortissement relatif aux services policiers,$,2016,Montréal,VPOL100195,21 696 256
6592,Police,Amortissement relatif aux services policiers,$,2017,Montréal,VPOL100195,22 121 491
6592,Police,Amortissement relatif aux services policiers,$,2018,Montréal,VPOL100195,14 359 030
6592,Police,Amortissement relatif aux services policiers,$,2019,Montréal,VPOL100195,13 021 004
6592,Police,Amortissement relatif aux services policiers,$,2020,Montréal,VPOL100195,7 154 898
6135,Ressources humaines,Nombre de relevés T4 émis dans tous les secteurs soutenus par le service des ressources humaines,Quantité,2014,Montréal,VRHU900004,37 665
6135,Ressources humaines,Nombre de relevés T4 émis dans tous les secteurs soutenus par le service des ressources humaines,Quantité,2015,Montréal,VRHU900004,35 012
6135,Ressources humaines,Nombre de relevés T4 émis dans tous les secteurs soutenus par le service des ressources humaines,Quantité,2016,Montréal,VRHU900004,38 229
6135,Ressources humaines,Nombre de relevés T4 émis dans tous les secteurs soutenus par le service des ressources humaines,Quantité,2017,Montréal,VRHU900004,50 205
6135,Ressources humaines,Nombre de relevés T4 émis dans tous les secteurs soutenus par le service des ressources humaines,Quantité,2018,Montréal,VRHU900004,40 137
6135,Ressources humaines,Nombre de relevés T4 émis dans tous les secteurs soutenus par le service des ressources humaines,Quantité,2019,Montréal,VRHU900004,37 251
6135,Ressources humaines,Nombre de relevés T4 émis dans tous les secteurs soutenus par le service des ressources humaines,Quantité,2020,Montréal,VRHU900004,37 552
6136,Ressources humaines,Nombre moyen d’employés permanents à temps plein ou à temps partiel,Quantité,2014,Montréal,VRHU900005,20 043
6136,Ressources humaines,Nombre moyen d’employés permanents à temps plein ou à temps partiel,Quantité,2015,Montréal,VRHU900005,20 034
6136,Ressources humaines,Nombre moyen d’employés permanents à temps plein ou à temps partiel,Quantité,2016,Montréal,VRHU900005,20 143
6136,Ressources humaines,Nombre moyen d’employés permanents à temps plein ou à temps partiel,Quantité,2017,Montréal,VRHU900005,20 354
6136,Ressources humaines,Nombre moyen d’employés permanents à temps plein ou à temps partiel,Quantité,2018,Montréal,VRHU900005,20 439
6136,Ressources humaines,Nombre moyen d’employés permanents à temps plein ou à temps partiel,Quantité,2019,Montréal,VRHU900005,20 514
6136,Ressources humaines,Nombre moyen d’employés permanents à temps plein ou à temps partiel,Quantité,2020,Montréal,VRHU900005,20 736
6138,Ressources humaines,Nombre de départs volontaires d’employés permanents à temps plein ou à temps partiel,Quantité,2014,Montréal,VRHU900006,901
6138,Ressources humaines,Nombre de départs volontaires d’employés permanents à temps plein ou à temps partiel,Quantité,2015,Montréal,VRHU900006,980
6138,Ressources humaines,Nombre de départs volontaires d’employés permanents à temps plein ou à temps partiel,Quantité,2016,Montréal,VRHU900006,1 000
6138,Ressources humaines,Nombre de départs volontaires d’employés permanents à temps plein ou à temps partiel,Quantité,2017,Montréal,VRHU900006,1 163
6138,Ressources humaines,Nombre de départs volontaires d’employés permanents à temps plein ou à temps partiel,Quantité,2018,Montréal,VRHU900006,1 247
6138,Ressources humaines,Nombre de départs volontaires d’employés permanents à temps plein ou à temps partiel,Quantité,2019,Montréal,VRHU900006,1 239
6138,Ressources humaines,Nombre de départs volontaires d’employés permanents à temps plein ou à temps partiel,Quantité,2020,Montréal,VRHU900006,1 185
6968,Ressources humaines,Coûts directs relatifs à la gestion des ressources humaines,$,2014,Montréal,VRHU100028,64 373 678
6968,Ressources humaines,Coûts directs relatifs à la gestion des ressources humaines,$,2015,Montréal,VRHU100028,62 290 063
6968,Ressources humaines,Coûts directs relatifs à la gestion des ressources humaines,$,2016,Montréal,VRHU100028,70 161 286
6968,Ressources humaines,Coûts directs relatifs à la gestion des ressources humaines,$,2017,Montréal,VRHU100028,78 533 071
6968,Ressources humaines,Coûts directs relatifs à la gestion des ressources humaines,$,2018,Montréal,VRHU100028,82 223 490
6968,Ressources humaines,Coûts directs relatifs à la gestion des ressources humaines,$,2019,Montréal,VRHU100028,84 064 596
6968,Ressources humaines,Coûts directs relatifs à la gestion des ressources humaines,$,2020,Montréal,VRHU100028,87 012 153
6134,Ressources humaines,Coûts du soutien aux activités relatifs à la gestion des ressources humaines,$,2014,Montréal,VRHU100003,9 379 245
6134,Ressources humaines,Coûts du soutien aux activités relatifs à la gestion des ressources humaines,$,2015,Montréal,VRHU100003,9 393 342
6134,Ressources humaines,Coûts du soutien aux activités relatifs à la gestion des ressources humaines,$,2016,Montréal,VRHU100003,9 633 145
