titre_lieu,url_fiche,description,date_cree,date_revision,arrondissements,types,installations,activites,commodites,accessibilite,categories,statut_ouverture,horaire_par_jour,commentaires_horaire,reglementation,paiement,telephone,courriel,titre_lieu_adresse_postale,adresse_principale,adresse_secondaire,code_postal,ville,lat,long,X,Y
"Patinoires du parc Sauvé","https://montreal.ca/lieux/patinoires-du-parc-sauve","Vérifiez les conditions avant de vous déplacer.","2020-11-26","2022-12-21","Montréal-Nord","Sportifs et récréatifs","Patinoire","Patinage","","","Culture et sports",""," Horaire pour tous [Lundi, ouverture:08:00, fermeture:21:00,Mardi, ouverture:08:00, fermeture:21:30,Mercredi, ouverture:08:00, fermeture:21:30,Jeudi, ouverture:08:00, fermeture:21:30,Vendredi, ouverture:08:00, fermeture:21:30,Samedi, ouverture:08:00, fermeture:21:30,Dimanche, ouverture:08:00, fermeture:21:30]","Selon les conditions météorologiques","Important : l’accès aux patinoires du Parc Sauvé est interdit à toute personne présentant des symptômes de la COVID-19 ou qui se trouve en isolement volontaire ou obligatoire. Vous devez faire l’évaluation de votre état de santé avant de vous présenter sur place.- Le respect des consignes et des mesures de distanciation physique est obligatoire en tout temps.- Apportez votre gourde d’eau","","","","Patinoires du parc Sauvé","11440, avenue Éthier",,"H1H3M6","Montréal",45.600376498842,-73.636148451791,294178.9,5051172.7
"Patinoire Bleu Blanc Bouge du parc Willibrord","https://montreal.ca/lieux/patinoire-bleu-blanc-bouge-du-parc-willibrord","Terrain multisports, la patinoire extérieure Bleu Blanc Bouge (BBB) est un lieu rassembleur d’animations, de rencontres et d’activités physiques. Elle permet aux enfants et aux familles de Verdun de profiter d’une installation sportive de haute qualité, en plus de découvrir les avantages d’un mode de vie sain et actif.Bon à savoir :Consultez l’horaire du pickleball de la semaine AVANT de vous déplacer pour vous assurer qu’il n’y a pas de réservation scolaire, tournoi ou autre activité.Aucun prêt de matériel durant les heures de Verdun ActifEn cas de pluie ou suite à un orage, il est possible que certains terrains deviennent glissants. Il est fortement déconseillé de jouer sur une surface mouillée. Merci de donner un coup de main pour sécher les terrains et jouer plus rapidement de façon collective.Pickleball Verdun Actif - gratuit, pour toutes et tousHoraire régulier du 1er juillet au 1er septembre 2024*Horaire sujet à changementLundi: 9 h à 13 h (6 terrains) et 19 h à 22 h (6 terrains)Mardi: 13 h à 17 h (6 terrains)Mercredi : 19 h à 22 h (6 terrains)Vendredi : 13 h à 17 h (6 terrains) et 19 h à 22 h (6 terrains)Samedi : 9 h à 13 h (6 terrains)Dimanche : 9 h à 13 h (6 terrains)Pickleball parents-enfants, gratuitMardi: 18 h à 19 h (6 terrains) - activité offerte par Camp ÉnergieLigue de pickleball - niveaux variésMardi soir, l’organisme Camp Énergie offre aux athlètes de niveaux 2.5 à 3.5+ la possibilité de jouer contre des joueurs et joueuses du même calibre dans un environnement amical et compétitif. Pour plus d’information et pour vous inscrire, visitez www.campenergie.com/Mardi: 19 h à 21 h « Ça ROULE à la BBB » Verdun Actif - gratuitSous la supervision d’un parent/personne accompagnatrice, venez profiter de la surface pour faire du vélo, de la trottinette, du patin à roulettes et/ou de la planche à roulettes en toute sécurité. Mercredi: 16 h - 18 h Jeudi : 13 h à 17 h","2020-11-27","2024-07-29","Verdun","Sportifs et récréatifs","Patinoire","Pickleball,Patinage,Hockey","Roulotte ou chalet chauffé,Terrain de pickleball","Stationnement accessible","Culture et sports",""," ","","Code de conduite - PickleballRespecter les autres en tout temps.Suivre rigoureusement les règles du jeu et faire preuve d’esprit sportif et non de compétition.Accepter et respecter les décisions de balles (intérieur ou extérieur) prises par l’équipe adverse et faire preuve d’honnêteté dans l’appel des balles sur son côté de terrain. Dans le doute, rejouez l’échange.Aucun comportement inapproprié ou illégal (abus, harcèlement, négligence, violence, vol, vandalisme ou autre) n’est toléré.Tout geste répréhensible doit être signalé sans délai aux bénévoles responsables sur place.Avoir une conduite exemplaire sur et hors des plateaux sportifs en utilisant un langage approprié, sans injure, vulgarité ou blasphème.L’utilisation des réseaux sociaux, d’internet ou d’autres médias électroniques pour provoquer ou intimider les autres contrevient à l’éthique du sport et pourrait même faire l’objet d’un signalement au SPVM en cas de débordement.​​​​​​​Pour le bon déroulement du jeu Si les terrains sont encore mouillés lorsque vous arrivez à la patinoire, faites votre part en prenant un balai ou un racloir (squeegee). Si vous êtes de niveau débutant, n’hésitez pas à demander l’aide d’une personne plus expérimentée d’un(e) bénévole responsable.L’assignation des terrains est laissée au bon jugement des personnes présentes. Les terrains sont répartis en trois niveaux (voir affiches sur la patinoire) :- Débutant (terrains 1 et 2);- Intermédiaire (terrains 3 et 4);- Avancé (terrains 5 et 6).Tout le monde doit respecter l’ordre d’arrivée en plaçant leurs raquettes en file d’attente, c’est-à-dire le long de la clôture, sous les affiches « Débutant », « Intermédiaire » et « Avancé ».Crier « Balle! » pour avertir le terrain voisin lorsque votre balle se retrouve dans leur zone de jeu.Veuillez identifier votre raquette pour éviter toute confusion.Portez une tenue convenable et des chaussures adaptées à l’activité.En cas de blessure, adressez-vous à la personne responsable sur place. Une trousse de premiers soins est disponible dans le chalet.","","numéro: 5147657130","auditoriumverdun@montreal.ca","Patinoire Bleu Blanc Bouge du parc Willibrord","1018, rue Willibrord",,"H4G2T9","Montréal",45.459190916645,-73.575168292962,298921.3,5035476.3
"Anneau de glace réfrigéré du parc Hayward","https://montreal.ca/lieux/anneau-de-glace-refrigere-du-parc-hayward","Vérifiez les conditions de glace avant de vous déplacer.","2020-11-27","2024-06-11","LaSalle","Sportifs et récréatifs","Patinoire","Patinage","Fontaine d'eau potable,Support à vélo","","Culture et sports",""," Patinage libre [Lundi, ouverture:15:00, fermeture:22:00,Mardi, ouverture:15:00, fermeture:22:00,Mercredi, ouverture:15:00, fermeture:22:00,Jeudi, ouverture:15:00, fermeture:22:00,Vendredi, ouverture:11:30, fermeture:22:30,Samedi, ouverture:11:30, fermeture:22:30,Dimanche, ouverture:11:30, fermeture:22:30]","","","","","","Anneau de glace réfrigéré du parc Hayward","Avenue Orchard",,"H8R0A2","Montréal",45.423583645648,-73.647612333298,293248.5,5031527.1
"Patinoire du parc Riverside","https://montreal.ca/lieux/patinoire-du-parc-riverside","RéservationsAucune réservation de périodes de glace pour cette patinoire.Conditions de glaceVérifiez les conditions de glace avant de vous déplacer.","2020-11-27","2024-03-11","LaSalle","Parc et jardins","Patinoire","Patinage,Hockey","Stationnement gratuit","Stationnement accessible,Zone de débarcadère","Culture et sports",""," Patinage libre [Lundi, ouverture:15:00, fermeture:22:00,Mardi, ouverture:15:00, fermeture:22:00,Mercredi, ouverture:15:00, fermeture:22:00,Jeudi, ouverture:15:00, fermeture:22:00,Vendredi, ouverture:11:30, fermeture:22:30,Samedi, ouverture:11:30, fermeture:22:30,Dimanche, ouverture:11:30, fermeture:22:30]","","","","","","Patinoire du parc Riverside","625, 35e Avenue",,"H8P2Y9","Montréal",45.420435963255,-73.611897122107,296042.9,5031172.8
"Patinoires du parc Beaubien - Outremont","https://montreal.ca/lieux/patinoires-du-parc-beaubien-outremont","Vérifiez les conditions avant de vous déplacer en cliquant ici.","2020-11-27","2024-02-26","Outremont","Sportifs et récréatifs","Patinoire","Patinage,Hockey","","","Culture et sports",""," Horaire [Lundi, ouverture:07:00, fermeture:23:00,Mardi, ouverture:07:00, fermeture:23:00,Mercredi, ouverture:07:00, fermeture:23:00,Jeudi, ouverture:07:00, fermeture:23:00,Vendredi, ouverture:07:00, fermeture:23:00,Samedi, ouverture:07:00, fermeture:23:00,Dimanche, ouverture:07:00, fermeture:23:00]","Selon les conditions, l'horaire est sujet à changement.","","","","","Patinoires du parc Beaubien - Outremont","461, chemin de la Côte-Sainte-Catherine",,"H2V3H1","Montréal",45.516242101167,-73.609672229729,296231.6,5041819.5
"Patinoire du parc Saint-Viateur","https://montreal.ca/lieux/patinoire-du-parc-saint-viateur","Vérifiez les conditions avant de vous déplacer en cliquant ici.","2020-11-27","2024-02-26","Outremont","Sportifs et récréatifs","Patinoire","Patinage","","","Culture et sports",""," Horaire [Lundi, ouverture:07:00, fermeture:23:00,Mardi, ouverture:07:00, fermeture:23:00,Mercredi, ouverture:07:00, fermeture:23:00,Jeudi, ouverture:07:00, fermeture:23:00,Vendredi, ouverture:07:00, fermeture:23:00,Samedi, ouverture:07:00, fermeture:23:00,Dimanche, ouverture:07:00, fermeture:23:00]","Selon les conditions, l'horaire est sujet à changement.","","","","","Patinoire du parc Saint-Viateur","530, avenue Querbes",,"H2V3W5","Montréal",45.520707479966,-73.606625240288,296470.3,5042315.4
"Patinoire du parc Raymond","https://montreal.ca/lieux/patinoire-du-parc-raymond","RéservationsAucune réservation de périodes de glace pour cette patinoire.Conditions de glaceVérifiez les conditions de glace avant de vous déplacer.","2020-11-27","2024-03-11","LaSalle","Parc et jardins","Patinoire","Patinage,Hockey","Toilettes","","Culture et sports",""," ","","","","","","Patinoire du parc Raymond","Boulevard Bishop-Power",,"H8P2R2","Montréal",45.427922863418,-73.602777478425,296757.7,5032003.9
"Patinoire du parc Oakwood","https://montreal.ca/lieux/patinoire-du-parc-oakwood","Vérifiez les conditions avant de vous déplacer.","2020-11-27","2024-02-26","Outremont","Sportifs et récréatifs","Patinoire","Patinage,Hockey","","","Culture et sports",""," Horaire [Lundi, ouverture:07:00, fermeture:23:00,Mardi, ouverture:07:00, fermeture:23:00,Mercredi, ouverture:07:00, fermeture:23:00,Jeudi, ouverture:07:00, fermeture:23:00,Vendredi, ouverture:07:00, fermeture:23:00,Samedi, ouverture:07:00, fermeture:23:00,Dimanche, ouverture:07:00, fermeture:23:00]","Selon les conditions","","","","","Patinoire du parc Oakwood","avenue Roskilde",,"H2V2N6","Montréal",45.513295057764,-73.60087458416,296918.5,5041491.1
"Patinoire du parc Pratt","https://montreal.ca/lieux/patinoire-du-parc-pratt","Vérifiez les conditions avant de vous déplacer.","2020-11-27","2024-02-26","Outremont","Sportifs et récréatifs","Patinoire","Patinage","","","Culture et sports",""," Horaire [Lundi, ouverture:07:00, fermeture:23:00,Mardi, ouverture:07:00, fermeture:23:00,Mercredi, ouverture:07:00, fermeture:23:00,Jeudi, ouverture:07:00, fermeture:23:00,Vendredi, ouverture:08:00, fermeture:23:00,Samedi, ouverture:07:00, fermeture:23:00,Dimanche, ouverture:07:00, fermeture:23:00]","Selon des conditions","","","","","Patinoire du parc Pratt","1801, avenue Lajoie",,"H2V2W5","Montréal",45.51437014505,-73.619682233773,295449.2,5041612.6
"Patinoire du parc Jacques-Parizeau","https://montreal.ca/lieux/patinoire-du-parc-jacques-parizeau","Vérifiez les conditions avant de vous déplacer.","2020-11-27","2024-02-26","Outremont","Sportifs et récréatifs","Patinoire","Patinage,Hockey","","","Culture et sports",""," Horaire [Lundi, ouverture:07:00, fermeture:23:00,Mardi, ouverture:07:00, fermeture:23:00,Mercredi, ouverture:07:00, fermeture:23:00,Jeudi, ouverture:07:00, fermeture:23:00,Vendredi, ouverture:07:00, fermeture:23:00,Samedi, ouverture:07:00, fermeture:23:00,Dimanche, ouverture:07:00, fermeture:23:00]","Selon les conditions.","","","","","Patinoire du parc Jacques-Parizeau","Avenue de Vimy",,"H2V1T3","Montréal",45.511490669307,-73.617547195397,295615.5,5041292.3
"Patinoire extérieure du parc d'À-Ma-Baie","https://montreal.ca/lieux/patinoire-exterieure-du-parc-da-ma-baie","Les équipes des travaux publics peuvent arriver à tout moment et interrompre le patinage pour faire l’entretien des glaces pendant le jour. Si tel est le cas, nous vous invitons à utiliser les autres patinoires le temps de l’entretien.Vérifiez les conditions avant de vous déplacer.","2020-11-27","2024-03-01","Pierrefonds-Roxboro","Parc et jardins","Patinoire","Patinage","Roulotte ou chalet chauffé","","Culture et sports",""," ","","","","","","Patinoire extérieure du parc d'À-Ma-Baie","9625, boulevard Gouin Ouest",,,"Montréal",45.504510101567,-73.783282496924,282663.2,5040548.9
"Anneau de glace du parc Beaudet","https://montreal.ca/lieux/anneau-de-glace-du-parc-beaudet","Vérifiez les conditions avant de vous déplacer.","2020-11-27","2024-01-04","Saint-Laurent","Sportifs et récréatifs","Patinoire","Patinage","","","Culture et sports",""," Heures d'ouverture [Lundi, ouverture:13:00, fermeture:22:00,Mardi, ouverture:13:00, fermeture:22:00,Mercredi, ouverture:13:00, fermeture:22:00,Jeudi, ouverture:13:00, fermeture:22:00,Vendredi, ouverture:10:00, fermeture:22:00,Samedi, ouverture:10:00, fermeture:22:00,Dimanche, ouverture:10:00, fermeture:22:00]","Selon les conditions","","","","","Anneau de glace du parc Beaudet","650, boulevard Décarie",,,"Montréal",45.509434226436,-73.676016088575,291046.6,5041072.2
"Anneau de glace du parc Beaulac","https://montreal.ca/lieux/anneau-de-glace-du-parc-beaulac","Vérifiez les conditions avant de vous déplacer.","2020-11-27","2023-03-17","Saint-Laurent","Sportifs et récréatifs","Patinoire","Patinage","","","Culture et sports",""," Horaire [Lundi, ouverture:06:00, fermeture:22:00,Mardi, ouverture:06:00, fermeture:22:00,Mercredi, ouverture:06:00, fermeture:22:00,Jeudi, ouverture:06:00, fermeture:22:00,Vendredi, ouverture:06:00, fermeture:22:00,Samedi, ouverture:06:00, fermeture:22:00,Dimanche, ouverture:06:00, fermeture:22:00]","Selon les conditions","","","","","Anneau de glace du parc Beaulac","1145, rue Elizabeth",,,"Montréal",45.519992400352,-73.677749633789,290913.7,5042245.8
"Patinoire extérieure du parc Ferland","https://montreal.ca/lieux/patinoire-exterieure-du-parc-ferland","Avant de vous déplacer, consultez les conditions des sites hivernaux.Bien que nous vérifions l’état de la patinoire chaque matin, la qualité de la glace peut changer au cours de la journée en fonction de la météo.Petits et grands peuvent venir patiner librement. La patinoire est ouverte en fonction des conditions météo.","2020-11-27","2024-03-07","Saint-Léonard","Sportifs et récréatifs","Patinoire","Patinage,Hockey","Fontaine d'eau potable,Stationnement gratuit,Toilettes,Vestiaire","","Culture et sports",""," Horaire [Lundi, ouverture:06:00, fermeture:23:00,Mardi, ouverture:06:00, fermeture:23:00,Mercredi, ouverture:06:00, fermeture:23:00,Jeudi, ouverture:06:00, fermeture:23:00,Vendredi, ouverture:06:00, fermeture:23:00,Samedi, ouverture:06:00, fermeture:23:00,Dimanche, ouverture:06:00, fermeture:23:00]","La patinoire est ouverte si les conditions climatiques le permettent.","","","","","Patinoire extérieure du parc Ferland","6020, boulevard Lavoisier",,"H1P2Y9","Montréal",45.595777055016,-73.598190638401,297139.4,5050657.2
"Patinoires du Carré d'Hibernia","https://montreal.ca/lieux/patinoires-du-carre-dhibernia","Un anneau de glace éclairé est disponible pour du patin libre ou l’initiation au patin. Une patinoire à bandes éclairée sert aussi pour le hockey.","2020-11-30","2023-10-28","Le Sud-Ouest","Sportifs et récréatifs","Patinoire","Patinage,Hockey","","Entrée de plain-pied","Culture et sports",""," ","","","","","","Patinoires du Carré d'Hibernia","2333, rue Mullins",,"H3K1P1","Montréal",45.478572014615,-73.565188535137,299703.6,5037629.4
"Patinoires du parc Campbell Ouest","https://montreal.ca/lieux/patinoires-du-parc-campbell-ouest","Règlements générauxLe patinage et le hockey* peuvent uniquement être pratiqués sans encadrement par :• une personne seule• des personnes qui habitent à la même adresse• une personne qui vit seule accompagnée d’une autre personne, en respectant une distance d’au moins 2 mètres* Usage du bâton et de la rondelle uniquementLe parc Campbell-Ouest dispose de 3 patinoires. La patinoire 4 saisons se trouve sur la rue Eadie entre les rues de Maricourt et Dubois. Les patinoires décoratives et à bandes construites pour l’hiver sont situées sur le terrain vague à coté du chalet de parc.La patinoire 4 saisons multisport contient 2 buts de hockey pour  jouer au hockey-bottine et avec des patins à roues alignées.Les 2 autres patinoires sont éclairées et la patinoire à bandes contient 2 buts pour jouer au hockey.","2020-11-30","2023-05-04","Le Sud-Ouest","Sportifs et récréatifs","Patinoire","Patinage,Hockey","","Entrée de plain-pied","Culture et sports",""," ","","","","","","Patinoires du parc Campbell Ouest","1990, rue de Maricourt",,"H4E1V9","Montréal",45.457892987915,-73.590568886791,297716.7,5035333.3
