FOURNISSEUR,RÉPARTITION,SERVICE,DIRECTION,NO DE DOSSIER,OBJET,NO DÉCISION,DATE SIGNATURE,MONTANT 
ENTREPRISE SANITAIRE F.A. LTÉE,43% AGGLO 57% VILLE,SERVICE DE L'ENVIRONNEMENT,DIRECTION DE LA GESTION DES MATIÈRES RÉSIDUELLES,1196717003,"AUTORISER LES OPTIONS DE PROLONGATION (12 MOIS + 12 MOIS) PRÉVUES AUX CONTRATS DE COLLECTE, TRANSPORT ET ÉLIMINATION POUR QUATRE (4) ARRONDISSEMENTS, ET AUX CONTRATS D’ÉLIMINATION POUR SIX (6) ARRONDISSEMENTS ET CINQ (5) VILLES LIÉES, POUR UNE PÉRIODE MAXIMALE DE 24 MOIS, D'UN MONTANT TOTAL MAXIMAL DE 34 074 478 $ TAXES INCLUSES (MONTANT DE PROLONGATION TOTAL D'UNE VALEUR DE 33 864 496 $ PLUS UN MONTANT DE CONTINGENCES TOTALISANT 209 982 $), MAJORANT LE MONTANT TOTAL DES CONTRATS À 116 351 265 $ - AUTORISER UN AJUSTEMENT RÉCURRENT À LA BASE BUDGÉTAIRE DU SERVICE DE L'ENVIRONNEMENT, À COMPTER DE L'ANNÉE 2020, COMME INDIQUÉ DANS LES ASPECTS FINANCIERS DU DOSSIER POUR UN MONTANT TOTAL DE 2 617 945 $ (TAXES NETTES).",CG19 0479,2019-10-25,5286172.112
JR SERVICES SANITAIRES,43% AGGLO 57% VILLE,SERVICE DE L'ENVIRONNEMENT,DIRECTION DE LA GESTION DES MATIÈRES RÉSIDUELLES,1196717003,"AUTORISER LES OPTIONS DE PROLONGATION (12 MOIS + 12 MOIS) PRÉVUES AUX CONTRATS DE COLLECTE, TRANSPORT ET ÉLIMINATION POUR QUATRE (4) ARRONDISSEMENTS, ET AUX CONTRATS D’ÉLIMINATION POUR SIX (6) ARRONDISSEMENTS ET CINQ (5) VILLES LIÉES, POUR UNE PÉRIODE MAXIMALE DE 24 MOIS, D'UN MONTANT TOTAL MAXIMAL DE 34 074 478 $ TAXES INCLUSES (MONTANT DE PROLONGATION TOTAL D'UNE VALEUR DE 33 864 496 $ PLUS UN MONTANT DE CONTINGENCES TOTALISANT 209 982 $), MAJORANT LE MONTANT TOTAL DES CONTRATS À 116 351 265 $ - AUTORISER UN AJUSTEMENT RÉCURRENT À LA BASE BUDGÉTAIRE DU SERVICE DE L'ENVIRONNEMENT, À COMPTER DE L'ANNÉE 2020, COMME INDIQUÉ DANS LES ASPECTS FINANCIERS DU DOSSIER POUR UN MONTANT TOTAL DE 2 617 945 $ (TAXES NETTES).",CG19 0479,2019-10-25,5046131.471
JR SERVICES SANITAIRES,43% AGGLO 57% VILLE,SERVICE DE L'ENVIRONNEMENT,DIRECTION DE LA GESTION DES MATIÈRES RÉSIDUELLES,1196717003,"AUTORISER LES OPTIONS DE PROLONGATION (12 MOIS + 12 MOIS) PRÉVUES AUX CONTRATS DE COLLECTE, TRANSPORT ET ÉLIMINATION POUR QUATRE (4) ARRONDISSEMENTS, ET AUX CONTRATS D’ÉLIMINATION POUR SIX (6) ARRONDISSEMENTS ET CINQ (5) VILLES LIÉES, POUR UNE PÉRIODE MAXIMALE DE 24 MOIS, D'UN MONTANT TOTAL MAXIMAL DE 34 074 478 $ TAXES INCLUSES (MONTANT DE PROLONGATION TOTAL D'UNE VALEUR DE 33 864 496 $ PLUS UN MONTANT DE CONTINGENCES TOTALISANT 209 982 $), MAJORANT LE MONTANT TOTAL DES CONTRATS À 116 351 265 $ - AUTORISER UN AJUSTEMENT RÉCURRENT À LA BASE BUDGÉTAIRE DU SERVICE DE L'ENVIRONNEMENT, À COMPTER DE L'ANNÉE 2020, COMME INDIQUÉ DANS LES ASPECTS FINANCIERS DU DOSSIER POUR UN MONTANT TOTAL DE 2 617 945 $ (TAXES NETTES).",CG19 0479,2019-10-25,3654378.729
COMPLEXE ENVIRO CONNEXIONS LTÉE,43% AGGLO 57% VILLE,SERVICE DE L'ENVIRONNEMENT,DIRECTION DE LA GESTION DES MATIÈRES RÉSIDUELLES,1196717003,"AUTORISER LES OPTIONS DE PROLONGATION (12 MOIS + 12 MOIS) PRÉVUES AUX CONTRATS DE COLLECTE, TRANSPORT ET ÉLIMINATION POUR QUATRE (4) ARRONDISSEMENTS, ET AUX CONTRATS D’ÉLIMINATION POUR SIX (6) ARRONDISSEMENTS ET CINQ (5) VILLES LIÉES, POUR UNE PÉRIODE MAXIMALE DE 24 MOIS, D'UN MONTANT TOTAL MAXIMAL DE 34 074 478 $ TAXES INCLUSES (MONTANT DE PROLONGATION TOTAL D'UNE VALEUR DE 33 864 496 $ PLUS UN MONTANT DE CONTINGENCES TOTALISANT 209 982 $), MAJORANT LE MONTANT TOTAL DES CONTRATS À 116 351 265 $ - AUTORISER UN AJUSTEMENT RÉCURRENT À LA BASE BUDGÉTAIRE DU SERVICE DE L'ENVIRONNEMENT, À COMPTER DE L'ANNÉE 2020, COMME INDIQUÉ DANS LES ASPECTS FINANCIERS DU DOSSIER POUR UN MONTANT TOTAL DE 2 617 945 $ (TAXES NETTES).",CG19 0479,2019-10-25,1620816.193
SERVICES MATREC INC,43% AGGLO 57% VILLE,SERVICE DE L'ENVIRONNEMENT,DIRECTION DE LA GESTION DES MATIÈRES RÉSIDUELLES,1196717003,"AUTORISER LES OPTIONS DE PROLONGATION (12 MOIS + 12 MOIS) PRÉVUES AUX CONTRATS DE COLLECTE, TRANSPORT ET ÉLIMINATION POUR QUATRE (4) ARRONDISSEMENTS, ET AUX CONTRATS D’ÉLIMINATION POUR SIX (6) ARRONDISSEMENTS ET CINQ (5) VILLES LIÉES, POUR UNE PÉRIODE MAXIMALE DE 24 MOIS, D'UN MONTANT TOTAL MAXIMAL DE 34 074 478 $ TAXES INCLUSES (MONTANT DE PROLONGATION TOTAL D'UNE VALEUR DE 33 864 496 $ PLUS UN MONTANT DE CONTINGENCES TOTALISANT 209 982 $), MAJORANT LE MONTANT TOTAL DES CONTRATS À 116 351 265 $ - AUTORISER UN AJUSTEMENT RÉCURRENT À LA BASE BUDGÉTAIRE DU SERVICE DE L'ENVIRONNEMENT, À COMPTER DE L'ANNÉE 2020, COMME INDIQUÉ DANS LES ASPECTS FINANCIERS DU DOSSIER POUR UN MONTANT TOTAL DE 2 617 945 $ (TAXES NETTES).",CG19 0479,2019-10-25,5699912.705
RCI ENVIRONNEMENT DIVISION WM QUÉBEC INC,43% AGGLO 57% VILLE,SERVICE DE L'ENVIRONNEMENT,DIRECTION DE LA GESTION DES MATIÈRES RÉSIDUELLES,1196717003,"AUTORISER LES OPTIONS DE PROLONGATION (12 MOIS + 12 MOIS) PRÉVUES AUX CONTRATS DE COLLECTE, TRANSPORT ET ÉLIMINATION POUR QUATRE (4) ARRONDISSEMENTS, ET AUX CONTRATS D’ÉLIMINATION POUR SIX (6) ARRONDISSEMENTS ET CINQ (5) VILLES LIÉES, POUR UNE PÉRIODE MAXIMALE DE 24 MOIS, D'UN MONTANT TOTAL MAXIMAL DE 34 074 478 $ TAXES INCLUSES (MONTANT DE PROLONGATION TOTAL D'UNE VALEUR DE 33 864 496 $ PLUS UN MONTANT DE CONTINGENCES TOTALISANT 209 982 $), MAJORANT LE MONTANT TOTAL DES CONTRATS À 116 351 265 $ - AUTORISER UN AJUSTEMENT RÉCURRENT À LA BASE BUDGÉTAIRE DU SERVICE DE L'ENVIRONNEMENT, À COMPTER DE L'ANNÉE 2020, COMME INDIQUÉ DANS LES ASPECTS FINANCIERS DU DOSSIER POUR UN MONTANT TOTAL DE 2 617 945 $ (TAXES NETTES).",CG19 0479,2019-10-25,2363010.541
GROUPE MARCHAND ARCHITECTURE ET DESIGN,ENTENTE-CADRE REPARTITION SELON UTILISATION,SERVICE DE LA GESTION ET DE LA PLANIFICATION IMMOBILIÈRE,DIRECTION DE LA GESTION DE PROJETS IMMOBILIERS,1190805005,"CONCLURE UNE ENTENTE CADRE AVEC GROUPE MARCHAND ARCHITECTURE ET DESIGN ET LES SERVICES EXP INC. D'UNE DURÉE DE 48 MOIS, AVEC POSSIBILITÉ D'UNE PROLONGATION DE 12 MOIS, POUR LA FOURNITURE DE SERVICES PROFESSIONNELS EN ARCHITECTURE ET INGÉNIERIE POUR DIVERS PROJETS DANS LA DIVISION DE LA SÉCURITÉ PUBLIQUE ET D'ESPACE POUR LA VIE (LOT #1 - SERVICE DE POLICE DE LA VILLE DE MONTRÉAL (SPVM)) DE LA DIRECTION DE LA GESTION DES PROJETS IMMOBILIERS. DÉPENSE TOTALE DE 5 215 855,35 $ (CONTRAT: 4 535 526,39 $ + CONTINGENCES : 680 328,95 $), TAXES INCLUSES. APPEL D'OFFRES PUBLIC #19-17253 - 1 SOUMISSIONNAIRE.",CG19 0480,2019-10-25,5215855.35
CONSEILLERS EN GESTION ET INFORMATIQUE CGI INC.,100% AGGLO,SERVICE DE L'EAU,DIRECTION DE L'ÉPURATION DES EAUX USÉES,1193438023,"ACCORDER UN CONTRAT DE TRENTE-SIX (36) MOIS À CONSEILLERS EN GESTION ET INFORMATIQUE CGI INC. POUR LES SERVICES D'EXPERTS CONSEILS AVEC LE LOGICIEL MAXIMO AU SERVICE DE L'EAU, POUR UNE SOMME MAXIMALE DE 1 089 963 $, TAXES INCLUSES - APPEL D'OFFRES PUBLIC 19-17664 - (2 SOUMISSIONS CONFORMES)",CG19 0481,2019-10-25,1089963
KEMIRA WATER SOLUTIONS CANADA INC.,100% AGGLO,SERVICE DE L'EAU,DIRECTION DE L'ÉPURATION DES EAUX USÉES,1193438022,"ACCORDER UN CONTRAT DE DOUZE MOIS AVEC DEUX OPTIONS DE RENOUVELLEMENT D'UNE ANNÉE CHACUNE À KEMIRA WATER SOLUTIONS CANADA INC. POUR LA FOURNITURE ET LA LIVRAISON DE COAGULANTS À LA STATION D'ÉPURATION DES EAUX USÉES JEAN-R.-MARCOTTE ET AUX USINES DE PRODUCTION D'EAU POTABLE, POUR UNE SOMME MAXIMALE DE 11 554 987,50 $, TAXES INCLUSES - APPEL D'OFFRES PUBLIC 19-17594 (1 SOUMISSIONNAIRE, ALTERNATIVE B, OPTION 1)",CG19 0482,2019-10-25,11554988
1714141 ALBERTA LTD (LES PÉTROLES PARKLAND,ENTENTE-CADRE. RÉPARTITION SELON UTILISATION,SERVICE DU MATÉRIEL ROULANT ET DES ATELIERS,DIRECTION,1194922017,"EXERCER LES DEUX OPTIONS DE RENOUVELLEMENT DE 12 MOIS CHACUNE, DU 1ER NOVEMBRE 2019 AU 30 OCTOBRE 2020 ET DU 1ER NOVEMBRE 2020 AU 31 OCTOBRE 2021, DE L’ENTENTE-CADRE 1209781 CONCLUE AVEC LA FIRME « 1714141 ALBERTA LTD (LES PÉTROLES PARKLAND) » (CG17 0265) POUR LA FOURNITURE, SUR DEMANDE, DE BIODIESEL ET DE DIESEL CLAIR DANS LE CADRE D’UN REGROUPEMENT D’ACHAT PILOTÉ PAR LA SOCIÉTÉ DE TRANSPORT DE MONTRÉAL (DÉPENSE ESTIMÉE 11,7 M$)",CG19 0500,2019-11-22,11718000
LE GROUPE LEFEBVRE M.R.P. INC.,100% AGGLO,SERVICE DE L'EAU,DIRECTION DE L'ÉPURATION DES EAUX USÉES,1193438026,"ACCORDER UN CONTRAT À LA FIRME LE GROUPE LEFEBVRE M.R.P. INC. POUR LA RÉFECTION DES STRUCTURES ALEPIN PHASE 3. DÉPENSE TOTALE DE 1 389 523,30 $, TAXES INCLUSES (CONTRAT:1 137 102,75 $, CONTINGENCES : 227 420,55 $, INCIDENCES: 25 000 $ ) - APPEL D’OFFRES PUBLIC CP19066-176767-C - 2 SOUMISSIONS CONFORMES.",CG19 0504,2019-11-22,1389523.3
EUROVIA QUÉBEC GRANDS PROJETS INC.,"84,6% AGGLO 15,4% VILLE",SERVICE DE L'EAU,DIRECTION DE L'EAU POTABLE,1198510001,"ACCORDER UN CONTRAT À EUROVIA QUÉBEC GRANDS PROJETS INC., POUR DES TRAVAUX DE CONDUITES D'EAU PRINCIPALES, SECONDAIRES ET D'ÉGOUT, SUR LA RUE SHERBROOKE EST À L'INTERSECTION DE LA RUE DE CHAMPLAIN ET DE L'AVENUE ÉMILE-DUPLOYÉ, À LA FRONTIÈRE DES ARRONDISSEMENTS DE VILLE-MARIE ET DU PLATEAU-MONT-ROYAL. DÉPENSE TOTALE DE 5 190 151,05 $, TAXES INCLUSES (CONTRAT : 4 254 222,17 $, CONTINGENCES : 638 133,33 $, INCIDENCES : 297 795,55 $) - APPEL D'OFFRES PUBLIC NO 10 330 ( 8 SOUMISSIONNAIRES).",CG19 0505,2019-11-28,5190151
MERCER (CANADA) LIMITÉE,20% AGGLO 80% VILLE,SERVICE DES RESSOURCES HUMAINES,DIRECTION RÉMUNÉRATION GLOBALE ET SYSTÈMES D'INFORMATION R.H.,1190314002,"EXERCER L'OPTION DE LA PREMIÈRE PROLONGATION D’UNE ANNÉE (ARTICLE 4 DE IA CONVENTION DE SERVICES PROFESSIONNELS) ET AUTORISER UNE DÉPENSE ADDITIONNELLE DE 104 037 $, TAXES INCLUSES, POUR OBTENIR LES SERVICES PROFESSIONNELS REQUIS EN ACTUARIAT CONSEIL, VOLET RÉGIME DE RETRAITE AFIN D’ASSISTER LA VILLE DANS L’EXÉCUTION DE SES MANDATS DANS LE CADRE DU CONTRAT ACCORDÉ À LA FIRME MERCER (CANADA) LIMITÉE AU TERME DE L’APPEL D’OFFRES N° 14-13928 (CG14 0521) MAJORANT AINSI LE MONTANT TOTAL DU CONTRAT DE 1 192 515 $ À 1 296 552 $, TAXES INCLUSES / APPROUVER UN PROJET DE CONVENTION À CET EFFET",CG19 0506,2019-11-22,104037
SERVIFORÊT INC.,100% AGGLO,SERVICE DES GRANDS PARCS_DU MONT-ROYAL ET DES SPORTS,DIRECTION GESTION DES PARCS ET BIODIVERSITÉ,1198144004,"OCTROYER À SERVIFORÊT INC. LE CONTRAT DU LOT 4 POUR LES TRAVAUX D'ABATTAGE DE FRÊNES DÉPÉRISSANTS ET D'ARBRES DANGEREUX DANS LES GRANDS PARCS DE LA VILLE DE MONTRÉAL 2019-2021 POUR UNE DÉPENSE TOTALE DE 3 200 738,73 $ INCLUANT SOUMISSION, TAXES, BUDGET DE CONTINGENCES ET VARIATION DE QUANTITÉ - APPEL D'OFFRES PUBLIC 19-17690 - TROIS SOUMISSIONNAIRES.",CG19 0509,2019-11-22,3200738.73
9169-9835 QUÉBEC INC. (PUBLICATIONS 9417),100% AGGLO,SERVICE DES AFFAIRES JURIDIQUES,DIRECTION,1197104001,"EXERCER LA PREMIÈRE OPTION DE PROLONGATION DU CONTRAT CONCLU AVEC 9169-9835 QUÉBEC INC. (PUBLICATIONS 9417), POUR UNE DURÉE DE 12 MOIS (1ER JANVIER AU 31 DÉCEMBRE 2020), ET AUTORISER UNE DÉPENSE ADDITIONNELLE DE 194 237,80 $, TAXES INCLUSES, POUR LA FOURNITURE DE SERVICES D'IMPRESSION LASER, L'INSERTION, L'EXPÉDITION ET LA FOURNITURE DE PAPETERIE POUR LES AVIS DE LA COUR MUNICIPALE SUITE À L'APPEL D'OFFRE 16-15562, AUX PRIX UNITAIRES PRÉVUS AUX TERMES DU CONTRAT, MAJORANT AINSI LE MONTANT TOTAL DU CONTRAT DE 531 788,00 $, TAXES INCLUSES À UN MONTANT TOTAL APPROXIMATIF DE 726 025,80 $, TAXES INCLUSES",CG19 0510,2019-11-22,194238
"DEMIX CONSTRUCTION, UNE DIVISION DE CRH CANADA INC.",ENTENTE-CADRE. RÉPARTITION SELON UTILISATION,SERVICE DE L'APPROVISIONNEMENT,DIRECTION ACQUISITION,1198316001,"CONCLURE UNE ENTENTE-CADRE DE DEUX (2) ANS AVEC LA COMPAGNIE DEMIX AGRÉGATS, UNE DIVISION DE GROUPE CRH CANADA INC. INCLUANT UNE OPTION DE PROLONGATION D'UNE (1) ANNÉE POUR LA FOURNITURE D’ABRASIFS D’HIVER AINSI QUE LA LIVRAISON, SUR DEMANDE - APPEL D’OFFRES PUBLIC 19-17564 AU MONTANT ESTIMÉ DE 2 848 415,80 $, INCLUANT LES TAXES, POUR LA PÉRIODE DU 22 NOVEMBRE 2019 AU 30 AVRIL 2021 (1 SEUL SOUMISSIONNAIRE) - AUTORISER UNE DÉPENSE SUPPLÉMENTAIRE EN PRÉVISION DES POSSIBLES VARIATIONS DE QUANTITÉS AU CONTRAT TOTALISANT UN MONTANT ÉQUIVALENT À QUINZE (15)% DE CELUI OCTROYÉ, SOIT 427 262,37 $, INCLUANT LES TAXES, POUR UN TOTAL DE 3 275 678,17 $, INCLUANT LES TAXES",CG19 0511,2019-11-22,3275678.17
HYDRO-QUÉBEC,100% AGGLO,SERVICE DE L'EAU,DIRECTION DE L'EAU POTABLE,1194753003,"ACCORDER UN CONTRAT À HYDRO-QUÉBEC, POUR LES TRAVAUX DE RACCORDEMENT DE L'ALIMENTATION ÉLECTRIQUE PERMANENTE DANS LE CADRE DU PROJET DE CONSTRUCTION DE LA STATION DE POMPAGE ROSEMONT, POUR UNE SOMME MAXIMALE DE 143 061,60 $, TAXES INCLUSES.",CG19 0512,2019-11-28,143061.6
"VILLE DE MONTRÉAL - KEOLIS CANADA INNOVATION, SEC",100% VILLE,DIRECTION GÉNÉRALE,LABORATOIRE D'INNOVATION URBAINE,1195890002,"ACCORDER UN CONTRAT DE SERVICES PROFESSIONNELS À LA FIRME KEOLISCANADA INNOVATION, S E.C., POUR LA SOMME MAXIMALE DE 1 229 025,61 $ (TAXES ET CONTINGENCES INCLUSES), POUR LA PLANIFICATION ET L'OPÉRATION DE NAVETTES AUTOMATISÉES POUR UN PROJET PILOTE SUR LES VOIES PUBLIQUES DE MONTRÉAL - APPEL D'OFFRES PUBLIC 19-17299 (2 SOUMISSIONNAIRES - 1 SEUL CONFORME)",CG19 0513,2019-11-22,1229026
ÉCOLE NATIONALE D'ADMINISTRATION PUBLIQUE (ÉNAP),ENTENTE-CADRE. RÉPARTITION SELON UTILISATION,SERVICE DES RESSOURCES HUMAINES,DIRECTION DOTATION_TALENTS ET DÉVELOPPEMENT ORGANISATIONNEL,1195138001,"CONCLURE UNE ENTENTE-CADRE DE GRÉ À GRÉ, D'UNE DURÉE DE 18 MOIS POUR DES SERVICES PROFESSIONNELS AVEC L'ÉCOLE NATIONALE D'ADMINISTRATION PUBLIQUE (ENAP) AFIN DE MAINTENIR LES ACTIVITÉS DE FORMATION EXISTANTES AUX GESTIONNAIRES POUR UNE SOMME MAXIMALE DE 388 700 $ TAXES INCLUSES POUR 2020-2021 / APPROUVER UN PROJET DE CONVENTION À CET EFFET",CG19 0514,2019-11-22,388700
LES SERVICES EXP INC.,100% AGGLO,SERVICE DE L'EAU,DIRECTION DE L'ÉPURATION DES EAUX USÉES,1193438027,"ACCORDER UN CONTRAT À LES SERVICES EXP INC., POUR LA FOURNITURE DE SERVICES PROFESSIONNELS POUR LA SURVEILLANCE/INSPECTION DES TRAVAUX DE CONSTRUCTION D'UNE UNITÉ D'EXTRACTION ET DE TRAITEMENT DES ODEURS D'ÉGOUT DESSERVANT LE SITE D'INTERCEPTION RHÉAUME - DÉPENSE TOTALE DE 365 270,05 $, TAXES INCLUSES (CONTRAT: 304 391,71 $ + CONTINGENCES: 60 878,34 $) - APPEL D'OFFRES PUBLIC 19-17661- 1 SOUMISSIONNAIRE",CG19 0515,2019-11-22,365270.05
124670 CANADA LTÉE/CLINIQUE DE MÉDECINE INDUSTRIELLE ET PRÉVENTIVE DU QUÉBEC,ENTENTE-CADRE. RÉPARTITION SELON UTILISATION,SERVICE DES RESSOURCES HUMAINES,DIRECTION SANTÉ ET MIEUX-ÊTRE,1198548003,"AUTORISER UNE DÉPENSE ADDITIONNELLE DE 84 541,12 $, TAXES INCLUSES, DANS LE CADRE DU CONTRAT DES SERVICES PROFESSIONNELS ACCORDÉ À 124670 CANADA LTÉE/CLINIQUE DE MÉDECINE INDUSTRIELLE ET PRÉVENTIVE DU QUÉBEC (CG16 0625) POUR LA RÉALISATION D'EXAMENS MÉDICAUX DE PRÉEMPLOI POUR LA VILLE DE MONTRÉAL, MAJORANT AINSI LE MONTANT TOTAL DU CONTRAT DE 546 878,59 $ À 631 419,71 $, TAXES INCLUSES / AUTORISER LA PROLONGATION DU CONTRAT AVEC 124670 CANADA LTÉE/CLINIQUE DE MÉDECINE INDUSTRIELLE ET PRÉVENTIVE DU QUÉBEC (CG16 0625) POUR LA RÉALISATION D'EXAMENS MÉDICAUX DE PRÉEMPLOI POUR LA VILLE DE MONTRÉAL, POUR UNE PÉRIODE DE 12 MOIS, DU 1ER JANVIER AU 31 DÉCEMBRE 2020, POUR UNE SOMME MAXIMALE DE 238 285,69 $, TAXES INCLUSES), MAJORANT AINSI LE MONTANT TOTAL DE 631 419,71 $ À 869 705,40 $, INCLUANT LES TAXES) - APPEL D'OFFRES PUBLIC 16-15431 / APPROUVER L'ADDENDA NO 1 À LA CONVENTION À CET EFFET.",CG19 0516,2019-11-22,322827
GFL ENVIRONMENTAL INC.,100% AGGLO,SERVICE DE L'ENVIRONNEMENT,DIRECTION DE LA GESTION DES MATIÈRES RÉSIDUELLES,1195308004,"ACCORDER UN (1) CONTRAT À GFL ENVIRONMENTAL INC. AU MONTANT DE 2 303 122 $ TAXES INCLUSES, POUR LE SERVICE DE TRANSPORT DE MATIÈRES PAR CONTENEURS DES ÉCOCENTRES LASALLE ET SAINT-LAURENT (LOT #1 ET LOT #3), UN (1) CONTRAT À LES ENTREPRISES PEP 2000 INC. AU MONTANT DE 3 316 705 $ TAXES INCLUSES, POUR LE SERVICE DE TRANSPORT DE MATIÈRES RÉSIDUELLES PAR CAMIONS DE L'ÉCOCENTRE LASALLE (LOT #2), UN (1) CONTRAT À SERVICES UNIQUES JM INC. AU MONTANT DE 380 855 $ TAXES INCLUSES, POUR LE SERVICE DE TRANSPORT DE MATIÈRES RÉSIDUELLES PAR CAMIONS DE L'ÉCOCENTRE SAINT-LAURENT (LOT #4), POUR UNE DURÉE APPROXIMATIVE DE 36 MOIS AVEC POSSIBILITÉ DE PROLONGATION D'UN (1) AN - APPEL D'OFFRES PUBLIC 19-17811 (9 SOUMISSIONNAIRES). DÉPENSE TOTALE DE 6 000 682 $. AUTORISER UN AJUSTEMENT RÉCURRENT À LA BASE BUDGÉTAIRE DU SERVICE DE L'ENVIRONNEMENT DE 43 886 $ EN 2021 ET DE 89 533 $ EN 2022. AJUSTEMENT TOTAL DE 133 419 $.",CG19 0570,2019-12-20,2303122
LES ENTREPRISES PEP 2000 INC.,100% AGGLO,SERVICE DE L'ENVIRONNEMENT,DIRECTION DE LA GESTION DES MATIÈRES RÉSIDUELLES,1195308004,"ACCORDER UN (1) CONTRAT À GFL ENVIRONMENTAL INC. AU MONTANT DE 2 303 122 $ TAXES INCLUSES, POUR LE SERVICE DE TRANSPORT DE MATIÈRES PAR CONTENEURS DES ÉCOCENTRES LASALLE ET SAINT-LAURENT (LOT #1 ET LOT #3), UN (1) CONTRAT À LES ENTREPRISES PEP 2000 INC. AU MONTANT DE 3 316 705 $ TAXES INCLUSES, POUR LE SERVICE DE TRANSPORT DE MATIÈRES RÉSIDUELLES PAR CAMIONS DE L'ÉCOCENTRE LASALLE (LOT #2), UN (1) CONTRAT À SERVICES UNIQUES JM INC. AU MONTANT DE 380 855 $ TAXES INCLUSES, POUR LE SERVICE DE TRANSPORT DE MATIÈRES RÉSIDUELLES PAR CAMIONS DE L'ÉCOCENTRE SAINT-LAURENT (LOT #4), POUR UNE DURÉE APPROXIMATIVE DE 36 MOIS AVEC POSSIBILITÉ DE PROLONGATION D'UN (1) AN - APPEL D'OFFRES PUBLIC 19-17811 (9 SOUMISSIONNAIRES). DÉPENSE TOTALE DE 6 000 682 $. AUTORISER UN AJUSTEMENT RÉCURRENT À LA BASE BUDGÉTAIRE DU SERVICE DE L'ENVIRONNEMENT DE 43 886 $ EN 2021 ET DE 89 533 $ EN 2022. AJUSTEMENT TOTAL DE 133 419 $.",CG19 0570,2019-12-20,3316705
SERVICES UNIQUES JM INC.,100% AGGLO,SERVICE DE L'ENVIRONNEMENT,DIRECTION DE LA GESTION DES MATIÈRES RÉSIDUELLES,1195308004,"ACCORDER UN (1) CONTRAT À GFL ENVIRONMENTAL INC. AU MONTANT DE 2 303 122 $ TAXES INCLUSES, POUR LE SERVICE DE TRANSPORT DE MATIÈRES PAR CONTENEURS DES ÉCOCENTRES LASALLE ET SAINT-LAURENT (LOT #1 ET LOT #3), UN (1) CONTRAT À LES ENTREPRISES PEP 2000 INC. AU MONTANT DE 3 316 705 $ TAXES INCLUSES, POUR LE SERVICE DE TRANSPORT DE MATIÈRES RÉSIDUELLES PAR CAMIONS DE L'ÉCOCENTRE LASALLE (LOT #2), UN (1) CONTRAT À SERVICES UNIQUES JM INC. AU MONTANT DE 380 855 $ TAXES INCLUSES, POUR LE SERVICE DE TRANSPORT DE MATIÈRES RÉSIDUELLES PAR CAMIONS DE L'ÉCOCENTRE SAINT-LAURENT (LOT #4), POUR UNE DURÉE APPROXIMATIVE DE 36 MOIS AVEC POSSIBILITÉ DE PROLONGATION D'UN (1) AN - APPEL D'OFFRES PUBLIC 19-17811 (9 SOUMISSIONNAIRES). DÉPENSE TOTALE DE 6 000 682 $. AUTORISER UN AJUSTEMENT RÉCURRENT À LA BASE BUDGÉTAIRE DU SERVICE DE L'ENVIRONNEMENT DE 43 886 $ EN 2021 ET DE 89 533 $ EN 2022. AJUSTEMENT TOTAL DE 133 419 $.",CG19 0570,2019-12-20,380855
EXCAVATIONS VIDOLO LTÉE,100% AGGLO,SERVICE DE L'ENVIRONNEMENT,DIRECTION DE LA GESTION DES MATIÈRES RÉSIDUELLES,1197075002,"ACCORDER UN CONTRAT À EXCAVATIONS VIDOLO LTÉE AU MONTANT DE 804 857 $ TAXES INCLUSES, POUR LE SERVICE DE CHARGEMENT DES MATIÈRES RÉSIDUELLES DE L'ÉCOCENTRE LASALLE POUR UNE DURÉE DE 34 MOIS AVEC POSSIBILITÉ DE PROLONGATION D'UN (1) AN - APPEL D'OFFRES PUBLIC 19-17886 (4 SOUMISSIONNAIRES). AUTORISER UN AJUSTEMENT RÉCURRENT À LA BASE BUDGÉTAIRE DU SERVICE DE L'ENVIRONNEMENT DE 6 256 $ EN 2021 ET DE 10 694 $ EN 2022. AJUSTEMENT TOTAL DE 16 951 $.",CG19 0571,2019-12-20,804857
9187-0451 QUÉBEC INC.,100% AGGLO,SERVICE DE L'EAU,DIRECTION DE L'EAU POTABLE,1196935002,"ACCORDER UN CONTRAT À 9187-0451 QUÉBEC INC., POUR LA FABRICATION ET L'INSTALLATION DE GARDES DE SÉCURISATION MACHINES BÂTIMENT ET DE PROCÉDÉS - DÉPENSE TOTALE DE 603 910,12 $, TAXES INCLUSES (CONTRAT : 471 226,19 $, CONTINGENCES: 70 683,93 $ ET INCIDENCES : 62 000 $) - APPEL D'OFFRES PUBLIC NO 10308 (2 SOUMISSIONNAIRES)",CG19 0572,2019-12-20,623061
FIDUCIE DESJARDINS,100% AGGLO,SERVICE DE L'EAU,DIRECTION DE L'ÉPURATION DES EAUX USÉES,1193438012,"APPROUVER UNE NOUVELLE ENTENTE ENTRE FIDUCIE DESJARDINS ET LA VILLE DE MONTRÉAL, POUR GÉRER ET CONSERVER LE PATRIMOINE FIDUCIAIRE DU LIEU D'ENFOUISSEMENT SANITAIRE (CARRIÈRE DÉMIX, CELLULES NUMÉROS 2 ET 3), D'UN AN AVEC PROLONGATION AUTOMATIQUE DE CINQ ANS, AFIN DE SE CONFORMER AU DÉCRET 1351-95 DU GOUVERNEMENT DU QUÉBEC- MONTANT DE LA DÉPENSE: 31 043,28 $ TAXES INCLUSES)",CG19 0573,2019-12-20,31043
