Fonds_gestion,Cofinancement,Annee_financiere,Debut_financement,Titulaire,Dossier,Etablissement,Pays_etablissement,Province_etablissement,Categorie_de_financement,Programme,Code_programme,Programme_volet,Code_volet,Montant_recherche,Frais_indirects,Montant_total,Grands_defis_de_societe,Type_de_destinataire,Domaine_de_recherche,Objet_de_recherche_1,Objet_de_recherche_2,Champs_application_1,Champs_application_2,Mots_cles 
FRQS,,2018-2019,2018-2019,"ROUETTE, ALEXANDRE",253982,Ontario Institute for Cancer Research,CANADA,Ontario,Bourses et stages de formation,Bourses de recherche postdoctorale,B3,Formation postdoctorale - Citoyens canadiens et résidents permanents,BF7,26250,0,26250,,Titulaire,Cancer,Cancer de la prostate ,Génétique du cancer,Évolution et traitement des maladies,,Cancer prostate localisé // Génomique // Bioinformatique // Variants lignée germinale // Biomarqueur // Signature prédictive
FRQS,,2018-2019,2018-2019,"LAVOIE, NOÉMIE",253985,Université Laval,CANADA,Québec,Bourses et stages de formation,Bourses de doctorat en recherche,B2,Formation de doctorat,BF2,21000,0,21000,,Titulaire,Cancer,Signalisation cellulaire et cancer,Protéomique,Fondements biomédicaux de la santé humaine,,cancer // signalisation cellulaire // polarité cellulaire // protéomique // récepteurs tyrosine kinase // cellules épithéliales
FRQS,,2018-2019,2018-2019,"KAMEN, YASMINE",253996,University of Cambridge,ROYAUME-UNI,,Bourses et stages de formation,Bourses de maîtrise en recherche,B1,Formation de maîtrise,BF1,17500,0,17500,,Titulaire,Maladies infectieuses et immunitaires,Sclérose en plaques,,Fondements biomédicaux de la santé humaine,,GPCR // DREADDs // Multiple Sclerosis // Myelination // Remyelination // Neuron-glia signalling
FRQS,,2018-2019,2018-2019,"SJOSTROM, PER JESPER",254033,Université McGill,CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière,BC,Chercheurs-boursiers,CB,79838,0,79838,,Établissement reconnu,"Neurosciences, santé mentale et toxicomanies",Plasticité / régénération neuronale,Apprentissage et mémoire,Fondements biomédicaux de la santé humaine,,cellular learning // electrophysiology // microscopy // neocortex // rodent
FRQS,,2018-2019,2018-2019,"BENEDETTI, ANDREA",254051,Université McGill,CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière,BC,Chercheurs-boursiers,CB,76684,0,76684,,Établissement reconnu,Santé des populations,Épidémiologie,Méta-analyse ,Santé publique,,IPD meta analysis // biostatistics // Tuberculosis // Depression screening // epidemiology
FRQS,,2018-2019,2018-2019,"MARSOLAIS, DAVID",254064,Université Laval,CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière,BC,Chercheurs-boursiers,CB,75024,0,75024,,Établissement reconnu,Santé circulatoire et respiratoire,Asthme,Cancer du poumon,Fondements biomédicaux de la santé humaine,,Sphingolipides // CD200 // Modèles transgéniques // Immunologie // Remodelage // Hypersensibilité
FRQS,,2018-2019,2018-2019,"YU, FRANCOIS",254072,Université de Montréal,CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière,BC,Chercheurs-boursiers,CB,62908,0,62908,,Établissement reconnu,Cancer,Radiothérapie,Immunothérapie ,Évolution et traitement des maladies,,microbulles et ultrasons // immunothérapie // thérapie provasculaire // plateforme thérapeutique ciblée // microenvironment tumoral // sensibilisation à la radiothérapie
FRQS,,2018-2019,2018-2019,"LAROCHELLE, CATHERINE",254093,Centre hospitalier de l'Université de Montréal [CHUM],CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière,BC,Chercheurs-boursiers cliniciens,CC,34627,0,34627,,Établissement reconnu,"Neurosciences, santé mentale et toxicomanies",Maladies inflammatoires du système nerveux central,Maladies neuroimmunologiques,Fondements biomédicaux de la santé humaine,,sclérose en plaques // épilepsie réfractaire // lymphocytes // oligodendrocytes // biomarqueurs // modèles animaux
FRQS,,2018-2019,2018-2019,"RODRIGUE-GERVAIS, IAN GAËL",254105,Institut national de la recherche scientifique [INRS],CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière,BC,Chercheurs-boursiers,CB,65564,0,65564,,Établissement reconnu,Maladies infectieuses et immunitaires,Défense cellulaire,Infections virales,Fondements et avancement des connaissances,,Caspase-1 // Lysosome // Pathogénèse virale // Mort cellulaire par nécrose // Protéase mitochondriale // Immunité
FRQS,,2018-2019,2018-2019,"PÉREZ CHACÓN, DENNIS",254113,Université de Montréal,CANADA,Québec,Bourses et stages de formation,Bourses de recherche postdoctorale (CITOYENS D'AUTRES PAYS),B15,Formation postdoctorale - CITOYENS D'AUTRES PAYS,BF15,45000,0,45000,,Titulaire,Santé des populations,Politiques de santé,Santé communautaire / santé publique,Santé publique,,program evaluation // empowerment // realistic evaluation // vector control // implementation science // theoretical model
FRQS,,2018-2019,2018-2019,"RICHARD, PATRICK",254115,Université de Sherbrooke,CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière,BC,Chercheurs-boursiers cliniciens,CC,30260,0,30260,,Établissement reconnu,Cancer,Cancer de l'appareil urinaire,Système rénal,Évolution et traitement des maladies,,uro-oncologie // surveillance active // biopsie rénale // incontinence urinaire // immunologie du cancer // sur-traitement
FRQS,,2018-2019,2018-2019,"KILLORAN, RYAN",254147,Université de Montréal,CANADA,Québec,Bourses et stages de formation,Bourses de recherche postdoctorale (CITOYENS D'AUTRES PAYS),B15,Formation postdoctorale - CITOYENS D'AUTRES PAYS,BF15,45000,0,45000,,Titulaire,Cancer,Signalisation cellulaire et cancer,Enzymes et protéines,Évolution et traitement des maladies,,Cancer Signaling // Structural Biology // GTPases // NMR spectroscopy // Kinases
FRQS,,2018-2019,2018-2019,"SOBSEY, CONSTANCE",254160,Université McGill,CANADA,Québec,Bourses et stages de formation,Bourses de doctorat en recherche,B2,Formation de doctorat,BF2,21000,0,21000,,Titulaire,Cancer,Protéomique,Diagnostic et détection du cancer,Évolution et traitement des maladies,,Precision medicine // Personalized medicine // Cancer therapy optimization // Targeted proteomics // Molecular pathology // Mass spectrometry
FRQS,,2018-2019,2018-2019,"SMITH, ELISE",254164,National Institute of Health ,ÉTATS-UNIS,Maryland,Bourses et stages de formation,Bourses de recherche postdoctorale,B3,Formation postdoctorale - Citoyens canadiens et résidents permanents,BF7,69850,0,69850,,Titulaire,"Développement et fonctionnement des personnes et des communautés, et vie sociale",Éthique et santé,Contextes sociaux,Droits et justice,,authorship // research integrity // responsibility // interdisciplinary collaboration // scientific recognition // ethical conflicts in biomedical science
FRQS,,2018-2019,2018-2019,"MATTE-GAGNÉ, CÉLIA",254190,Université Laval,CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière,BC,Chercheurs-boursiers,CB,54941,0,54941,,Établissement reconnu,"Santé de la mère, des enfants et des adolescents ",Développement du nourrisson / de l'enfant,Contextes familiaux,Santé publique,,Santé mentale de l'enfant // Relation d'attachement père-enfant //  Développement cognitif // Développement social et affectif // Soutien à l'autonomie // Comportements paternels
FRQS,,2018-2019,2018-2019,"DE CLIFFORD-FAUGÈRE, GWENAELLE",254200,Université de Montréal,CANADA,Québec,Bourses et stages de formation,Bourses de doctorat en recherche,B2,Formation de doctorat,BF2,21000,0,21000,,Titulaire,"Santé de la mère, des enfants et des adolescents ",Douleur,Prématurité,Santé publique,,nouveau-né prématuré // douleur  // odeur  // lait maternel // intervention non pharmacologique
FRQS,,2018-2019,2018-2019,"LAMONTAGNE, MARIE-EVE",254202,Université Laval,CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière,BC,Chercheurs-boursiers,CB,73033,0,73033,,Établissement reconnu,Services de santé,Réadaptation,,Gestion du système de santé ,,Implantation // Pérennisation // Traumatologie // Pratique basée sur les évidences // Réadaptation // Transfert de connaissances
FRQS,,2018-2019,2018-2019,"KHOUTORSKY, ARKADY",254208,Université McGill,CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière,BC,Chercheurs-boursiers,CB,65564,0,65564,,Établissement reconnu,"Neurosciences, santé mentale et toxicomanies",Douleur,Activité nerveuse et synaptique,Fondements biomédicaux de la santé humaine,,Pain  // gene expression // mRNA translation // sensitization // plasticity // neuroscience
FRQS,,2018-2019,2018-2019,"ST-LAURENT, AUDREY",254212,Université du Québec à Trois-Rivières [UQTR],CANADA,Québec,Bourses et stages de formation,Bourses de maîtrise en recherche,B1,Formation de maîtrise,BF1,17500,0,17500,,Titulaire,"Santé de la mère, des enfants et des adolescents ",Grossesse / Accouchement,Habitudes de vie et santé,Fondements biomédicaux de la santé humaine,,Grossesse // Traitements de fertilité // Activité physique // Anxiété // Santé maternelle // Santé néonatale
FRQS,,2018-2019,2018-2019,"DÉPELTEAU, ANDRÉA",254221,Université de Sherbrooke,CANADA,Québec,Bourses et stages de formation,Bourses de maîtrise en recherche,B1,Formation de maîtrise pour les détenteurs d'un diplôme professionnel,BF3,25024,0,25024,,Titulaire,Services de santé,Douleur,Services de santé,Santé publique,,Profil occupationnel // Occupation // Services de santé // Douleur chronique // Grands utilisateurs // Services d'urgence
FRQS,,2018-2019,2018-2019,"HERST, PAULINE",254242,Université Laval,CANADA,Québec,Bourses et stages de formation,Bourses de doctorat en recherche,B2,Formation de doctorat,BF2,21000,0,21000,,Titulaire,Santé des populations,Toxicologie,,Environnement,,Toxicology // Arctic contaminants  // Epigenetics // Reproduction // Paternal influence // Sperm
FRQS,,2018-2019,2018-2019,"DONOVAN, ADAMO",254244,Université McGill,CANADA,Québec,Bourses et stages de formation,Bourses de doctorat en recherche,B2,Formation de doctorat,BF2,21000,0,21000,,Titulaire,Santé circulatoire et respiratoire,Maladie pulmonaire obstructive chronique,,Évolution et traitement des maladies,,maladie pulmonaire obstructive chronique // radiologie // diaphragme // épidémiologie
FRQS,,2018-2019,2018-2019,"LAVALLÉE, ANDRÉANE",254252,Université de Montréal,CANADA,Québec,Bourses et stages de formation,Bourses de doctorat en recherche,B2,Formation de doctorat pour les détenteurs d'un diplôme professionnel,BF4,34554,0,34554,,Titulaire,"Santé de la mère, des enfants et des adolescents ",Prématurité,Développement du nourrisson / de l'enfant,Fondements biomédicaux de la santé humaine,,Sensibilité parentale // Positionnement thérapeutique // Électroencéphalogramme // Développement neurologique // Lien d'attachement // Grand prématuré
FRQS,,2018-2019,2018-2019,"PROULX, CHRISTOPHE",254257,Université Laval,CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière,BC,Chercheurs-boursiers,CB,65564,0,65564,,Établissement reconnu,"Neurosciences, santé mentale et toxicomanies",Systèmes neuronaux,Dépression,Évolution et traitement des maladies,,Sérotonine // Optogénétique // Comportement // Émotions // Troubles de l'humeur // Stress
FRQS,,2018-2019,2018-2019,"BEAUDET, LINE",254263,Centre hospitalier de l'Université de Montréal [CHUM],CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière,BC,Chercheurs-boursiers cliniciens,CC,36152,0,36152,,Établissement reconnu,Technologie de l'information et des communications ,Impacts des nouvelles technologies de l'information,Qualité de vie et vieillissement,Santé publique,,Implantation // Maladie de Parkinson // Dyades // Interventions Web // Auto-efficacité // Qualtié de vie
FRQS,,2018-2019,2018-2019,"FULTON, STÉPHANIE",254264,Université de Montréal,CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière,BC,Chercheurs-boursiers,CB,76684,0,76684,,Établissement reconnu,"Neurosciences, santé mentale et toxicomanies","Motivation, émotions et récompense",Comportement alimentaire,Fondements biomédicaux de la santé humaine,,Mood // Behavioral Neuroscience // Obesity // Appetite // Physical Activity // Reward
FRQS,,2018-2019,2018-2019,"DOYON, YANNICK",254294,Université Laval,CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière,BC,Chercheurs-boursiers,CB,70710,0,70710,,Établissement reconnu,Génétique humaine,Maladies génétiques,Thérapie génique,Fondements biomédicaux de la santé humaine,,CRISPR ZFNs TALENs // Thérapie génique // Réparation de l'ADN // Ingénierie des génomes // Maladies génétiques rares // Protéomique
FRQS,,2018-2019,2018-2019,"BÉLANGER, MÉLISSA",254303,Université Laval,CANADA,Québec,Bourses et stages de formation,Bourses de maîtrise en recherche,B1,Formation de maîtrise pour les détenteurs d'un diplôme professionnel,BF3,7524,0,7524,,Titulaire,Nutrition et métabolisme,Diabète,Obésité,Évolution et traitement des maladies,,santé de l'enfant // habitudes de vie // obésité // diabète gestationnel // diabète de type 2
FRQS,,2018-2019,2018-2019,"VON OETTINGEN, JULIA",254308,Université McGill,CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière,BC,Chercheurs-boursiers cliniciens,CC,30260,0,30260,,Établissement reconnu,"Santé de la mère, des enfants et des adolescents ",Santé internationale et pathologies émergentes,Déterminants sociaux de la santé,Évolution et traitement des maladies,,pédiatrie // diabète // maladies non-transmissibles // santé mondiale // prestation des soins de santé
FRQS,,2018-2019,2018-2019,"MARCHAND, ANDRÉE-ANNE",254328,University of Ontario Institute of Technology,CANADA,Ontario,Bourses et stages de formation,Bourses de recherche postdoctorale,B3,Formation postdoctorale - Citoyens canadiens et résidents permanents,BF7,45000,0,45000,,Titulaire,Santé des populations,Prévention en santé,Santé mentale et société,Santé publique,,Santé mentale // Déterminants de la santé // Étude de cohorte // Étudiants universitaires // Épidémiologie // Facteurs de risque
FRQS,,2018-2019,2018-2019,"TAKAWALE, ABHIJIT",254329,Institut de cardiologie de Montréal,CANADA,Québec,Bourses et stages de formation,Bourses de recherche postdoctorale (CITOYENS D'AUTRES PAYS),B15,Formation postdoctorale - CITOYENS D'AUTRES PAYS,BF15,45000,0,45000,,Titulaire,Santé circulatoire et respiratoire,Insuffisance cardiaque,Fibrose cardiaque,Fondements biomédicaux de la santé humaine,,cardiovascular diseases // structural remodeling // fibrosis // transgenic mice // myocyte // fibroblast
FRQS,,2018-2019,2018-2019,"MAHEUX-LACROIX, SARAH",254350,Université Laval,CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière,BC,Chercheurs-boursiers cliniciens,CC,27809,0,27809,,Établissement reconnu,Services de santé,Troubles du système urogénital féminin,Gestion des ressources,Évolution et traitement des maladies,,saignements utérins anormaux // échographie // hystéroscopie // diagnostic // polype // fribrome
FRQS,,2018-2019,2018-2019,"DEMERS, SUZANNE",254357,Université Laval,CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière,BC,Chercheurs-boursiers cliniciens,CC,22906,0,22906,,Établissement reconnu,"Santé de la mère, des enfants et des adolescents ",Prééclampsie,Périnatalité,Évolution et traitement des maladies,,prééclampsie // placenta // vascularisation // échographie // aspirine // périnatalité
